test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
747,0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,11.0,0.42,4.0,0.0,3.0,1.0,24.0,2.0,2.53333333333333,0.0,1.0,1.0,0.444444444444444,0.0,0.0,6.0,2.0,0.73,0.27,1
1288,0,0.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,3.0,24.0,0.17,6.0,88.0,4.0,0.0,27.0,2.0,5.68,0.0,1.0,1.0,0.321428571428571,0.0,0.0,1.0,1.0,0.75,0.25,1
753,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,19.0,0.27,3.0,60.0,3.0,0.0,26.0,2.0,3.68421052631579,0.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,0.72,0.28,1
754,0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,14.0,9.0,0.16,3.0,25.0,4.0,0.0,27.0,2.0,3.33333333333333,0.0,1.0,1.0,0.9375,0.0,0.0,5.0,4.0,0.64,0.36,1
1292,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.42,8.0,0.0,3.0,0.0,20.0,1.0,6.0,6.0,19.0,1.0,0.0,0.0,0.0,2.0,0.0,0.64,0.36,1
766,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.1,0.0,0.0,4.0,1.0,30.0,1.0,0.596153846153846,0.0,1.0,1.0,0.0,0.2,0.0,2.0,1.0,0.51,0.49,1
1297,0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,16.0,0.18,1.0,56.0,4.0,0.0,19.0,1.0,3.5,0.0,1.0,1.0,0.416666666666667,0.0,0.0,5.0,2.0,0.74,0.26,1
1299,0,8.0,0.0,1.0,5.0,0.0,1.0,3.0,1.0,7.0,16.0,0.3,0.0,87.0,3.0,0.0,17.0,2.0,2.68,0.0,0.0,1.0,0.551724137931034,0.0,0.0,1.0,1.0,0.71,0.29,1
776,0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,12.0,27.0,0.39,0.0,87.0,3.0,11.0,6.0,1.0,12.1290322580645,1.0,0.0,1.0,0.735294117647059,0.0,0.0,1.0,1.0,0.62,0.38,1
1302,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.23,1.0,0.0,3.0,0.0,13.0,1.0,0.625,0.0,2.0,1.0,1.5,0.0,0.0,2.0,1.0,0.75,0.25,1
782,0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,10.0,25.0,0.23,2.0,66.0,3.0,0.0,22.0,1.0,1.92307692307692,0.0,0.0,1.0,0.84375,0.0,0.0,3.0,3.0,0.63,0.37,1
786,0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.69,4.0,0.0,3.0,0.0,18.0,1.0,6.0,6.0,17.0,2.0,1.0,0.0,0.0,5.0,1.0,0.6,0.4,1
790,0,3.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,1.0,4.0,0.4,1.0,83.0,3.0,0.0,16.0,2.0,3.71428571428571,1.0,3.0,1.0,2.1,0.0,0.0,1.0,1.0,0.66,0.34,1
1307,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.28,3.0,0.0,3.0,0.0,6.0,1.0,1.0,1.0,12.0,1.0,0.6,0.0,0.0,2.0,0.0,0.79,0.21,1
1312,0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.21,2.0,40.0,3.0,0.0,4.0,1.0,2.5,0.0,0.0,1.0,1.58333333333333,0.0,0.0,2.0,0.0,0.81,0.19,1
