project,model,method,test_idx,pred_label,spearman,kendall,top3_overlap,top5_overlap,our_importance_json,lime_importance_json,feature_names_json
activemq@0,RandomForest,kfeature,505,1,0.25671400744636813,0.16809954440415772,0.6666666666666666,0.6,"[1.3576208750770725e-09, 1.3576208750770725e-09, 1.3576208750770725e-09, 1.3577294847470789e-09, 1.3576751799120755e-09, 1.3576412393901988e-09, 1.3577430609558294e-09, 1.3576208750770725e-09, 1.3576412393901988e-09, 0.040256175545403575, 1.3576208750770725e-09, 0.16468435030689985, 1.3576548155989493e-09, 0.5501677152536472, 0.030192131998457893, 1.3576208750770725e-09, 0.07380298736854914, 1.3576208750770725e-09, 1.3576208750770725e-09, 1.357648027494574e-09, 1.3576208750770725e-09, 1.3576208750770725e-09, 0.12076852392087933, 1.3594129346321742e-09, 1.3576208750770725e-09, 0.020128088451512222, 1.3576751799120755e-09]","[0.0288958443348284, 0.008855379639788642, 0.009004664574215471, 0.009037025879372248, 0.016845180208361635, 0.0015490508413974623, 0.02366456113160184, 0.01703778100219863, 0.061077298685551416, 0.0038857420377749574, 0.09164137901445873, 0.13269130204944565, 0.023719246058197366, 0.0017300477133054513, 0.021728003347994566, 0.0009474292637986233, 0.0976459584019621, 0.018355005321517598, 0.005735177711815727, 0.025809208587316865, 0.029793842824919568, 0.0048718580065706734, 0.14539090388699605, 0.20392414663073494, 0.0005191792023218166, 0.015311185172816752, 0.00033359847073678733]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,725,1,0.5914203087576907,0.45682805638298185,0.6666666666666666,0.4,"[8.709559082168246e-10, 8.709624403861362e-10, 8.709559082168246e-10, 8.709733273349889e-10, 8.709559082168246e-10, 8.709733273349889e-10, 8.709907464531532e-10, 8.709559082168246e-10, 8.709559082168246e-10, 0.00774767624809357, 0.02152132136299316, 0.4648605234934657, 8.709559082168246e-10, 0.3529496569332288, 0.0025825593300014145, 8.709559082168246e-10, 0.019676636749394263, 8.710081655713177e-10, 0.035967798297689334, 8.709559082168246e-10, 8.709602629963656e-10, 8.709559082168246e-10, 0.06886822644548907, 8.718617023613701e-10, 8.709559082168246e-10, 0.02582558546139945, 8.709559082168246e-10]","[0.03418682347598713, 0.01365424996411671, 0.002138994578462944, 0.03522374806409432, 0.012611582284602787, 0.009155053495418005, 0.04425838918652593, 0.007718411740457361, 0.022097397918575207, 0.018560365152662905, 0.05579156417248968, 0.11493025863433198, 0.018242613280092846, 0.019357926710052386, 0.009743239947190589, 0.027745916753345288, 0.045190295659560877, 0.028312613664977254, 0.02534868023019787, 0.0023818524968186746, 0.009675727084257745, 1.869539028746273e-05, 0.11744332851503247, 0.29939216086792086, 0.0005400595942984189, 0.015167276525476489, 0.011112774612765674]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,726,1,0.2707641516697411,0.18107767010176018,0.6666666666666666,0.6,"[9.932072038095523e-10, 9.931952854661264e-10, 9.932052174189811e-10, 9.931972718566973e-10, 9.932012446378393e-10, 9.932052174189811e-10, 9.93235013277545e-10, 9.932019067680294e-10, 9.931965269602334e-10, 0.002945023653661284, 0.007912002170562935, 0.3786457716104348, 9.932151493718359e-10, 0.4829837173034533, 0.029450227597813093, 9.931952854661264e-10, 0.009061609179241216, 9.93221770673739e-10, 0.040408754722602795, 9.931952854661264e-10, 9.931952854661264e-10, 9.931952854661264e-10, 0.019142648286222388, 9.937117470145687e-10, 9.931952854661264e-10, 0.029450227597813093, 9.932250813246906e-10]","[0.0011938737311031522, 0.014969191756283256, 0.006193028825393566, 0.005653735616120567, 0.012148920445261837, 0.02102192301286328, 0.05182869714211318, 0.014001874109659248, 0.014875265455530879, 0.002195212350426541, 0.0008652195157730478, 0.1346996563038354, 0.02710623066958467, 0.04151276212360578, 0.02337230435189933, 0.011482139128305124, 0.00015177129227069135, 0.00018243958122316056, 0.12164858762784418, 0.011599919876869298, 0.02616048499129918, 0.004787812824480837, 0.00024351750231876127, 0.38185619535773435, 0.002760378930587861, 0.051782569503943866, 0.015706287973668832]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,727,1,0.3489734729545544,0.24304701143919502,0.3333333333333333,0.4,"[1.6860371305145993e-09, 1.686020270311896e-09, 1.686020270311896e-09, 1.686020270311896e-09, 1.686020270311896e-09, 1.686020270311896e-09, 1.6861045713254116e-09, 1.686020270311896e-09, 1.6860539907173023e-09, 0.018747704081762566, 0.06427783847136458, 0.19850508587565444, 1.686020270311896e-09, 0.23292600114751935, 0.12498468432414009, 1.6860371305145993e-09, 0.06999142396340605, 1.6861045713254116e-09, 0.21557641883181344, 1.6860877111227083e-09, 1.6860371305145993e-09, 1.686020270311896e-09, 1.686020270311896e-09, 1.6867283988254272e-09, 1.686020270311896e-09, 0.07499081126889225, 1.6860539907173023e-09]","[0.03950833749079806, 0.024522096026732023, 0.011124911106725265, 0.018552584949327267, 0.015823679551104572, 0.03146101844322538, 0.0026548778693050628, 0.01400265568039621, 0.05371820006612003, 0.03133386474188898, 0.2836779595198955, 0.0633679080494591, 0.0003814409655222241, 0.011300263543505754, 0.014197075720265576, 0.0029106411937499872, 0.06455280851779786, 0.010423668518594009, 0.1294914039835046, 0.03733149305317118, 0.06158976864348546, 0.00293271420940533, 0.03682269700544548, 0.002327765741743203, 0.002021901405394946, 0.030340976381200726, 0.0036272876222362875]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,737,1,0.21784970622793043,0.1537237553410218,0.3333333333333333,0.4,"[3.2415381010624558e-09, 3.2414246511996638e-09, 3.241457065446176e-09, 3.2415543081857115e-09, 3.2414246511996638e-09, 3.241432754761292e-09, 3.241570515308968e-09, 3.2414246511996638e-09, 3.241457065446176e-09, 0.024028684180766174, 0.09746845550241953, 0.07457177167389482, 3.241489479692688e-09, 0.5629576709534099, 0.03844589274435399, 3.241450582596874e-09, 0.08238405217630818, 3.2415218939392e-09, 3.2414246511996638e-09, 3.241489479692688e-09, 3.24144085832292e-09, 3.2414246511996638e-09, 3.2414246511996638e-09, 3.242850878046192e-09, 3.2414246511996638e-09, 0.12014340793813225, 3.241489479692688e-09]","[0.031690637711668974, 0.016396451097122115, 0.0035014213243923877, 0.030427189529610547, 0.03561139938991592, 0.011801390484116558, 0.04579026326907509, 0.01724936678767104, 0.06520699121617732, 0.04242088129878825, 0.17718244467698482, 0.11747910669834537, 0.00803737858290705, 0.03198436362881833, 0.008600916511286338, 0.01837813349560774, 0.03825356866305286, 0.03440725238090793, 0.04613475027508071, 0.04289274394683348, 0.06159293022016715, 0.0019492104578710256, 0.0562898641806235, 0.0026951427642630775, 0.002226205137617781, 0.018640792739194546, 0.03315920353190006]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,754,1,0.3443471743132376,0.2669769929811303,0.3333333333333333,0.4,"[1.5818872253888034e-09, 1.5817343249137298e-09, 1.5817448697740797e-09, 1.5817369611288173e-09, 1.5817765043551295e-09, 1.581729052483555e-09, 1.5817765043551295e-09, 1.5817870492154792e-09, 1.5817448697740797e-09, 0.023450716513859094, 0.023983687307765053, 0.3332470032468738, 1.5817527784193422e-09, 0.240369829634149, 0.09380286131013793, 1.581729052483555e-09, 0.03490339124814412, 1.581808138936179e-09, 0.08608747457923673, 1.581729052483555e-09, 1.5817606870646045e-09, 1.581729052483555e-09, 0.07035214637803582, 1.581729052483555e-09, 1.581729052483555e-09, 0.09380286131013793, 1.5817765043551295e-09]","[0.08781600210415344, 0.001746293139225175, 0.00404239383268982, 0.001815381503029149, 0.05898207346451938, 0.04009741283695683, 0.042001574598544575, 0.046133741218675486, 0.052267122920812176, 0.05009940798954778, 0.03590256904337961, 0.10008024724257376, 0.015071538356201569, 0.03888059473177503, 0.0037574858842793998, 0.022697954962897574, 0.025655857107191142, 0.05516276150216142, 0.06658634754797209, 0.01183229727128051, 0.013612712841697778, 0.0031414288869392737, 0.008738946838461534, 0.16502945411194012, 0.0015198769672224832, 0.029993261936698302, 0.017335261159174532]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,756,1,-0.16609475428887638,-0.12018712189542471,0.3333333333333333,0.2,"[7.5774765055774e-09, 7.5774765055774e-09, 7.5774765055774e-09, 7.5774765055774e-09, 7.577552280342456e-09, 7.5774765055774e-09, 7.577552280342456e-09, 7.5774765055774e-09, 7.577779604637622e-09, 0.00910895352383558, 0.11086546810876852, 7.5774765055774e-09, 7.5774765055774e-09, 7.5774765055774e-09, 7.5774765055774e-09, 7.5774765055774e-09, 0.6740620076058489, 7.5774765055774e-09, 7.5774765055774e-09, 7.577552280342456e-09, 7.577628055107511e-09, 7.5774765055774e-09, 0.037447896468046804, 7.580810595239855e-09, 7.5774765055774e-09, 0.16851550758500117, 7.5774765055774e-09]","[0.07721721446303374, 0.01778519820596623, 0.010697433307617191, 0.027926154561815193, 0.0003508744752344742, 0.04897213125522647, 0.02372745095855488, 0.020051412726547726, 0.0004908155892186844, 0.006143758590445422, 0.0029295071152177768, 0.05651783300417764, 0.034001834667797354, 0.033719778256915495, 0.008178032472054026, 0.04617941528384238, 0.0875751780547396, 0.06367921096677955, 0.12225214906962746, 0.06883368230925777, 0.14283347010456468, 0.0011954637076544846, 0.04104224240054465, 0.010751567603632902, 0.0012224949019123965, 0.004130792309523869, 0.04159490363809782]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,771,1,0.4159856367317589,0.3138750591474909,0.6666666666666666,0.4,"[9.381942223317527e-10, 9.381520057025791e-10, 9.381473149660044e-10, 9.381566964391541e-10, 9.381473149660044e-10, 9.381473149660044e-10, 9.381473149660044e-10, 9.381473149660044e-10, 9.381473149660044e-10, 0.027817945121517397, 0.003927240116976362, 0.44707410388160534, 9.381473149660044e-10, 0.2534523812738286, 0.02781794512149682, 9.381504421237209e-10, 0.014571305034202155, 9.38184840858603e-10, 0.08161301573989957, 9.381473149660044e-10, 9.381566964391541e-10, 9.381473149660044e-10, 0.08809015751884106, 9.381473149660044e-10, 9.381473149660044e-10, 0.055635889304846246, 9.381707686488784e-10]","[0.057704211190009236, 0.024259173360001118, 0.005061454429567943, 0.010418931144692131, 0.02014763904684932, 0.016344031349164196, 0.00549765004288682, 0.03550181882669823, 0.019165677711394363, 0.03232005130231309, 0.05061393785632716, 0.16993043143821043, 0.02261083757717545, 0.01747235461906958, 0.010523712522339553, 0.01226171382929254, 0.018535685280134103, 0.03373264983597666, 0.04347352403879393, 0.017226368603873117, 0.0009006133028470239, 0.0022589120080504467, 0.11780042140132856, 0.21848164281320287, 0.0008420654519644103, 0.025379164312019663, 0.011535326705818047]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,773,1,0.5206212480422668,0.42305533917143867,0.3333333333333333,0.6,"[8.561533696686113e-10, 8.56144808306142e-10, 8.561362469436724e-10, 8.561405276249071e-10, 8.561362469436724e-10, 8.561362469436724e-10, 8.561876151184892e-10, 8.561405276249071e-10, 8.56144808306142e-10, 0.004231026188532643, 0.029291714695794852, 0.4393757084494703, 8.561362469436724e-10, 0.297380638501937, 0.02538615285048953, 8.56157650349846e-10, 0.028206836405445298, 8.56144808306142e-10, 0.02381099381926596, 8.56144808306142e-10, 8.56144808306142e-10, 8.561362469436724e-10, 0.06346538084209782, 8.561362469436724e-10, 8.561362469436724e-10, 0.08885153283637268, 8.561362469436724e-10]","[0.041464629772811346, 0.009814933540589797, 0.0013523000871031668, 0.020150837685200693, 0.013907068751398008, 0.001317474572726526, 0.027159356086721168, 0.01092434589514247, 0.02184631188723594, 0.02439454018164048, 0.1084698652139642, 0.17105047713783056, 0.0072241310834157725, 0.0060691902249092305, 0.003990787316820484, 0.008657779854303504, 0.08002580581842686, 0.03424733568735153, 0.03865364693218265, 0.01993152993266492, 0.00562164640715547, 0.0017519938083763087, 0.06465034624459014, 0.26263644550420834, 9.586037557769697e-05, 0.014313162049887196, 0.00027819794776547466]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,832,1,0.4171465900089005,0.28555498027356846,0.0,0.6,"[1.6051097100792977e-09, 1.6051097100792977e-09, 1.6051177355877208e-09, 1.6051177355877208e-09, 1.6051097100792977e-09, 1.605101684570875e-09, 1.6051337866045662e-09, 1.6051337866045662e-09, 1.6051177355877208e-09, 0.0050099463578306, 0.008567007132264052, 0.2294733639390272, 1.6051097100792977e-09, 0.557535281939332, 0.009518896635284393, 1.605101684570875e-09, 0.04419487138808169, 1.6051979906719494e-09, 0.051503201768389406, 1.6051097100792977e-09, 1.605101684570875e-09, 1.605101684570875e-09, 0.02280568761491979, 1.6065061485448744e-09, 1.605101684570875e-09, 0.07139171433138736, 1.605101684570875e-09]","[0.04121551254178526, 0.0010965367832713817, 0.0009525078985674335, 0.029515006872100878, 0.004071155525396801, 0.017221564972427956, 0.006976262924671547, 0.0158428172249738, 0.03609691333308202, 0.001861129645167955, 0.01902927559166604, 0.0736469851337191, 0.03414130386393806, 0.02830617230263556, 0.021714581192279883, 0.00034014013527117957, 0.0902536422036758, 0.04371808982907144, 0.11416099354230529, 0.008695421099382738, 0.016680310376932208, 0.015182253495301702, 0.0003648167270859437, 0.3469203013030659, 0.0017845339256781093, 0.0160904881584906, 0.014121283398055481]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,884,1,0.45376820173474125,0.3101918410030766,0.0,0.2,"[8.925951834977463e-10, 8.926041094495813e-10, 8.925951834977463e-10, 8.926264243291687e-10, 8.925996464736637e-10, 8.926041094495813e-10, 8.926487392087562e-10, 8.926174983773336e-10, 8.926018779616224e-10, 0.00850732558651704, 0.030089065073187038, 0.5955127294279511, 8.926398132569212e-10, 0.15502236198040628, 0.008822411686288506, 8.926041094495813e-10, 0.05293446565472414, 8.926415984472882e-10, 0.08294354178505538, 8.926130354014162e-10, 8.926041094495813e-10, 8.925951834977463e-10, 0.02646723327366859, 8.936127420069338e-10, 8.925951834977463e-10, 0.03970084946420529, 8.925981588150246e-10]","[0.07082180969671398, 0.005019857244166173, 0.005814578004454766, 0.02649117266200459, 0.011579084178290618, 0.015684624849193633, 0.014849050794417281, 0.03329484525365895, 0.011105736666907751, 0.01212631766524978, 0.08090512856593342, 0.03766855083323446, 0.0253024102213179, 0.030432730243744148, 0.017488008475377077, 0.01189329355839943, 0.05700805063441281, 0.013166100546918014, 0.040346036142950174, 0.022102566779780605, 0.04765263898894512, 0.005707291164271609, 0.13212599463484923, 0.21745146824093817, 0.0073175128695459205, 0.00873110727616212, 0.03791403380816227]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,886,1,0.1800344688203633,0.17041878527878232,0.3333333333333333,0.2,"[1.2901611982890908e-09, 1.290174099901074e-09, 1.2901611982890908e-09, 1.290277312796937e-09, 1.2901676490950822e-09, 1.2901611982890908e-09, 1.2902128047370223e-09, 1.2901870015130566e-09, 1.2901870015130566e-09, 0.025503907857950855, 0.04442616111788931, 0.40506204677583985, 1.2901870015130566e-09, 0.23527353937649417, 0.057383791067617054, 1.2901654988264184e-09, 0.012751954574051731, 1.2902128047370223e-09, 0.14308685372206892, 1.2901676490950822e-09, 1.290193452319048e-09, 1.2901611982890908e-09, 1.2901611982890908e-09, 1.2913223433675513e-09, 1.2901611982890908e-09, 0.07651172099349234, 1.290174099901074e-09]","[0.038679389496710556, 0.012693211997137101, 0.003263482634630062, 0.05053599501096153, 0.019352977487950007, 0.014793428621469068, 0.0012328327951675253, 0.035755205523064985, 0.046432395856064734, 0.032698073349387936, 0.16578814342134643, 0.07469497968244618, 0.03549155259524405, 0.01384834082747185, 0.025353696914135363, 0.01904608919042546, 0.06612901437338214, 0.012883247206704645, 0.0005019312105500232, 0.024921576587694668, 0.03438245102596122, 0.0034503752208356452, 0.14254911717158023, 0.07089338217960357, 0.007634228647268254, 0.013507376115723143, 0.033487504857083586]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,913,1,0.5855264425048705,0.46343390467439183,0.6666666666666666,0.6,"[2.2494522734679257e-09, 2.2493847919241677e-09, 2.2493847919241677e-09, 2.249459771417232e-09, 2.2494072857720873e-09, 2.2493847919241677e-09, 2.2493847919241677e-09, 2.2493847919241677e-09, 2.249429779620006e-09, 0.0015158831096160638, 0.07182943378028324, 2.2493847919241677e-09, 2.2493960388481273e-09, 0.621511154940404, 2.2493847919241677e-09, 2.2493847919241677e-09, 0.05836141536825134, 2.2493847919241677e-09, 0.03556933012084194, 2.2493847919241677e-09, 2.2493847919241677e-09, 2.2493847919241677e-09, 0.1445139775913709, 2.251184299757707e-09, 2.2493847919241677e-09, 0.06669876009951571, 2.2493847919241677e-09]","[0.055928614620706835, 0.00547486020071009, 0.0015620347224871611, 0.0125010308584929, 0.006888326458006079, 0.011305589245615439, 0.00812885850884407, 0.004125839268402075, 0.04686320841192341, 0.014765748937496189, 0.12734385972510587, 0.057400080269344386, 0.029451009511200693, 0.020499261059307744, 0.002742703223358932, 0.01296560324606696, 0.08055457995834783, 0.0273245711161211, 0.010355529998190498, 0.003655425476202569, 0.025165597541360912, 0.00014901352578922203, 0.2498469880162025, 0.14133385541202262, 0.0008376007350189175, 0.02261553583683295, 0.020214674116842198]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,914,1,0.37630193231671477,0.2844632300341767,0.3333333333333333,0.2,"[3.894616637948666e-09, 3.894558219575372e-09, 3.894597165157569e-09, 3.894571201436105e-09, 3.89467505632196e-09, 3.894597165157569e-09, 3.894597165157569e-09, 3.894558219575372e-09, 3.89457769236647e-09, 0.07698763077909986, 3.894558219575372e-09, 0.5196664853626893, 3.894636110739764e-09, 0.1651653197106345, 3.894558219575372e-09, 3.894558219575372e-09, 0.007217593914987381, 3.894597165157569e-09, 3.894558219575372e-09, 3.89457769236647e-09, 3.89467505632196e-09, 3.894558219575372e-09, 3.894558219575372e-09, 3.898219104301773e-09, 3.894558219575372e-09, 0.23096288454806935, 3.894558219575372e-09]","[0.029058290510005785, 0.0035655819740099235, 0.003166448816820729, 0.012289576382138425, 0.045048218023203065, 0.00011124652544453785, 0.024856525955171252, 0.027195087266007827, 0.05240925019656948, 0.013758833089556055, 0.10490651140105375, 0.15395656383199843, 0.024752806734102895, 0.043742621765951936, 0.025147082343101645, 0.019940604227974754, 0.04712271418628409, 0.02102861581556721, 0.0014608346814934622, 0.06406201108210263, 0.05260772226655375, 0.0033502581860486392, 0.0974494967763051, 0.07066788449347745, 0.003149262391116393, 0.0443655689089945, 0.01083038216894636]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
