test_idx,best_mean,n_changed,n_pool_rows,candidate_id
44,0.3566917879417879,1,416,1.0
59,0.41175806692640954,2,89,6.0
60,0.26227249656194884,2,191,0.0
67,0.8363416514647235,3,317,1.0
71,0.4917752827466709,2,406,8.0
80,0.2373310810810811,1,416,6.0
85,0.8129036399907126,4,224,0.0
88,0.3925854510769755,1,705,6.0
98,0.42680856912132414,2,372,1.0
120,1.0279409376256712,3,317,0.0
124,0.49653900269461493,2,406,0.0
125,0.29651935159594717,2,529,5.0
139,0.37144133045888517,1,1360,5.0
140,0.27211117955035424,1,1360,3.0
145,0.20936586387316233,2,165,4.0
148,1.6089593738840324,3,317,3.0
157,0.6356625505044418,2,42,9.0
194,0.4878938024583723,3,47,1.0
197,0.6732641389859585,1,1369,4.0
203,9.803988899767452,5,14,5.0
205,34.27153428252385,7,8,0.0
209,0.25284563409563415,1,416,6.0
214,0.44078271325165935,2,372,7.0
218,0.42743441359609385,2,6,0.0
224,0.2638278404593501,1,1369,9.0
226,0.25256035408775485,2,743,9.0
241,7.17502117419163,5,38,0.0
243,0.10218489041824579,1,1369,3.0
245,0.11975833209996838,1,2427,2.0
247,0.38996826230302545,2,52,0.0
248,0.338845029458324,2,685,2.0
254,0.34495084520401204,1,705,1.0
283,0.2838747401247402,1,416,6.0
286,0.3326097966862021,1,542,5.0
287,0.884368648347919,2,529,2.0
320,0.34805074271943093,2,401,1.0
383,0.2779841920264014,2,266,4.0
392,0.18940918236692883,1,994,9.0
463,0.17321069067937897,1,1369,9.0
465,0.6430613685245586,4,224,9.0
483,0.43060031185031195,1,416,8.0
486,0.6163466734541834,3,317,5.0
494,0.29941483599941016,2,266,8.0
511,0.5406286918990979,4,144,3.0
529,0.14168378567651266,2,372,8.0
530,0.7054997423111449,3,21,4.0
541,0.35305362551209407,2,1060,8.0
608,0.44477551176400093,3,6,9.0
617,0.2531249575984796,2,266,5.0
644,0.3042877971977192,2,141,9.0
645,0.27773779940809706,1,705,0.0
667,0.927358905992943,4,224,2.0
668,0.34021660006368554,1,1786,0.0
671,0.3395714525324297,2,602,2.0
680,0.11922344700854924,1,1369,2.0
684,0.2719687970431008,2,266,4.0
689,0.36931055009869623,2,266,1.0
736,0.2024543475676958,2,49,1.0
738,0.44527020664133393,1,1369,4.0
739,0.4277108972068997,3,47,5.0
745,1.6196657055603143,4,224,6.0
746,7.18950179801692,4,48,6.0
750,0.8334993233475104,2,6,0.0
755,104.09925742983219,6,11,0.0
769,0.9455700931582217,3,317,7.0
784,0.17119282744282746,1,416,8.0
785,1.4384661081321777,2,409,9.0
787,0.26204986085800863,2,529,8.0
846,2.2794508348345364,5,217,2.0
866,0.4761904761904762,1,7,9.0
910,1.324861857038154,2,10,3.0
929,0.17119282744282746,1,416,3.0
934,0.08417154296273484,1,1360,9.0
938,0.5273634763524628,4,144,3.0
939,1.1959588006002082,3,71,7.0
949,0.4794535325509908,1,705,6.0
950,0.8003800605597787,2,21,4.0
955,0.4856430841446207,2,68,4.0
976,4.50890136631266,3,785,0.0
978,0.21796188037750602,2,266,0.0
993,1.228900259868736,2,21,0.0
1023,0.346615341095535,2,266,0.0
1024,0.3987195841064632,2,266,1.0
1025,0.149345466155811,1,232,2.0
1036,1.3514266600892528,5,6,9.0
1037,0.15563312209256297,1,1786,5.0
1046,1.1654211139407553,2,21,9.0
1047,0.8639081532527634,3,317,3.0
1054,1.9914097734357579,5,15,0.0
1058,0.5607308570158445,2,1168,1.0
1064,0.3471257536847518,1,1369,3.0
1069,0.9130493463982251,2,21,0.0
1072,0.08890099703719027,1,705,5.0
1091,0.8630632369229841,4,195,9.0
1106,1.0363426791441095,3,21,0.0
1121,1.1659954106069654,4,224,2.0
1151,0.4956452355925,1,1369,5.0
1171,0.27311427511067976,2,891,2.0
1174,0.18070787101230198,1,1786,8.0
1190,0.06815214043732677,1,1360,0.0
1203,1.4312453029798484,2,1238,4.0
1204,2.9905280174007247,3,18,9.0
1205,1.2919847523543415,3,34,6.0
1209,0.1612136174636175,1,416,1.0
1262,0.2838196602512501,2,266,1.0
1266,0.1106920792154807,1,1369,9.0
1274,0.20143637575606002,2,1238,9.0
1283,0.7952602028525332,2,21,0.0
1285,0.3699469544539967,1,994,2.0
1287,0.1606789231823714,2,266,3.0
1289,0.4401803466778398,3,358,0.0
1295,1.3332813651409963,4,224,7.0
1297,0.37544208981613675,2,406,4.0
1304,0.6724043810826362,2,1168,3.0
1308,0.7181533660722735,4,48,4.0
1389,1.0221620583128255,3,317,8.0
1391,0.43158983941372636,3,317,7.0
1395,0.32497395416315406,2,401,5.0
1417,1.8291323729168292,4,224,1.0
1436,0.38805196674551623,2,65,3.0
1457,0.1836734693877551,1,49,1.0
1464,0.31673568653459244,2,266,9.0
1468,1.602989487707685,4,224,0.0
1469,0.30692047643270426,2,266,9.0
1472,1.0953276717202798,3,317,9.0
1513,0.3559556778348354,1,1786,2.0
1542,0.5666213349576799,3,276,3.0
1543,21.845784556355223,6,22,8.0
1596,0.574981709237167,2,1168,9.0
1609,1.4253314194563274,2,400,7.0
1638,1.4526662227619236,2,6,0.0
1639,0.1282266048042538,1,1229,2.0
1641,22.20238691628644,5,5,7.0
1648,0.4712266299475934,3,6,6.0
1663,0.6869077882389156,2,21,3.0
1669,0.460673129687214,1,994,7.0
1671,1.1828460205190598,1,1369,2.0
1675,0.3574931633502231,2,106,9.0
1677,0.7423760676380147,3,10,7.0
1683,0.8154429732773865,2,644,2.0
1687,0.03896827841084078,1,1360,1.0
1690,0.4908392089421295,2,685,6.0
1717,0.3566917879417879,1,416,7.0
1730,1.055960226438077,2,8,8.0
1737,0.11229191810178442,1,705,8.0
1738,0.3925854510769755,1,705,7.0
1739,0.7952237246746202,2,372,6.0
1740,0.063527871881737,1,1360,6.0
1744,1.5655083248515962,2,21,0.0
1757,0.5648451045080369,2,644,5.0
1763,0.15428235467787219,1,1369,9.0
1777,0.4880952380952381,1,63,4.0
1778,45.68176502403733,7,8,7.0
1780,3.426026197962867,4,69,5.0
1797,0.32885758211402266,2,21,9.0
1799,0.22819679704342477,1,1360,8.0
1801,0.7185603062333453,1,1369,2.0
1815,1.727122445368925,2,481,4.0
1820,2.7069241614009933,3,204,6.0
1822,0.4880952380952381,1,63,9.0
1840,0.9123970513775991,2,6,3.0
1880,0.7445040336590766,2,6,7.0
1886,0.2196737678513574,1,1786,3.0
1887,0.3262661200884942,2,1342,4.0
1888,0.3143996353124753,2,266,4.0
1907,0.13556972290452773,3,589,1.0
1948,22.82434735821557,5,5,4.0
1950,1.8199342302842119,2,1342,9.0
1960,0.21811374856024116,1,705,9.0
1968,0.32387710007388115,2,266,7.0
1973,0.39710588844954536,1,705,2.0
1975,0.2622693044831674,2,266,7.0
1978,0.21708252658074242,2,743,5.0
1979,0.14149193168557,2,401,5.0
1980,1.1501849118748113,4,224,8.0
2071,0.6812678067879046,2,68,2.0
2121,0.2792207792207793,1,994,1.0
2384,0.33001414893775594,2,401,3.0
2407,0.03910761689271908,1,1369,7.0
2414,0.323675309173002,1,1369,2.0
2420,2.2342397487420564,1,1369,4.0
2422,0.5231198028949801,1,1360,0.0
2425,0.596660315005605,2,1168,7.0
2433,0.6876030136706797,2,106,8.0
2438,0.6550873744045269,2,1168,7.0
2446,0.9891501442447267,2,116,9.0
2450,0.1662032224532225,1,416,1.0
2460,0.4761904761904762,1,7,3.0
2463,0.2373310810810811,1,416,9.0
2465,0.11247991144406536,2,49,9.0
2471,0.926718269993081,2,409,5.0
2476,0.09893082676164851,1,705,1.0
2487,0.2671349253262508,2,266,9.0
30,0.7641625615763548,1,58,2.0
49,1.6752645061316798,2,51,4.0
340,1.7747263252514072,2,17,3.0
358,0.3578295896140948,2,59,0.0
359,0.5853658536585366,1,82,3.0
390,0.24429774697577034,2,83,3.0
439,1.1706467433716417,3,8,5.0
471,0.16933497536945813,1,58,2.0
37,0.3391181988742964,1,82,2.0
56,0.9630267134455605,2,129,4.0
163,0.44554946978791515,1,238,5.0
192,0.32198866876487425,2,20,0.0
195,1.5630024182707238,1,249,7.0
214,0.9171842650103522,1,23,5.0
223,1.5276735459662287,1,82,0.0
256,0.23898297451866993,1,238,3.0
345,1.4864614910723604,2,129,0.0
356,0.3068132659444534,2,6,2.0
363,0.6241569507300571,1,249,6.0
364,0.6622889305816135,1,82,5.0
397,0.21013133208255164,1,82,6.0
446,0.4458536848920588,2,22,1.0
450,0.10506566604127579,1,82,0.0
451,1.0157311794956347,2,7,6.0
456,0.35593362344937973,1,238,0.0
458,0.8534883720930235,1,10,3.0
467,4.013026709768924,2,6,7.0
476,2.586893203883495,1,103,0.0
478,2.586893203883495,1,103,0.0
479,1.0157042920190673,1,178,3.0
522,0.35927147354416133,2,8,2.0
831,0.15525328330206378,1,82,5.0
845,0.3358447063599572,1,249,5.0
5,0.08463466358203199,1,273,3.0
27,0.15542958976653312,2,671,1.0
28,0.03994826202015996,1,796,8.0
42,0.2726199476360399,2,17,6.0
43,0.19653535213210607,2,61,0.0
52,0.1787521112911904,2,764,5.0
63,0.142366809071448,2,220,0.0
64,0.34084624304956734,1,796,1.0
65,0.33815274396414347,3,74,6.0
73,0.11207465277777777,1,576,5.0
79,0.24867855967436234,1,1188,8.0
95,0.23071730983458433,1,1002,7.0
125,0.1398560851595254,1,796,4.0
175,0.14915573696938986,2,220,4.0
218,0.13877688172043015,1,124,0.0
247,1.8096757143403301,6,5,5.0
299,0.13997512811512106,2,220,5.0
310,0.40555833690778076,3,349,5.0
321,0.2673487758139746,2,171,4.0
328,0.0580935493302949,2,64,1.0
331,0.1132936254899816,2,186,2.0
339,0.08014672100305496,2,467,0.0
342,1.1988344087300404,1,796,0.0
350,0.11034462252088843,1,796,0.0
359,0.36358354334220067,3,74,4.0
360,0.06678890467286072,2,64,9.0
411,2.5034702089357235,6,5,5.0
412,1.6080274664349232,2,74,0.0
425,0.3708817829457364,1,129,4.0
465,1.3195313469750847,7,17,9.0
467,0.291836603641724,2,594,3.0
470,0.271589176208747,2,99,5.0
476,0.3420145848172423,2,30,0.0
479,0.16346525527043498,1,796,9.0
494,0.24444354211707955,2,28,2.0
500,0.9544905042461673,4,33,5.0
589,0.24867855967436234,1,1188,3.0
640,0.2829178674823365,2,594,0.0
647,0.2935735604832203,2,171,5.0
701,0.2521884050786898,2,54,9.0
710,0.0985697719366061,1,796,2.0
714,0.36039158832012597,2,54,5.0
717,0.6315275905768868,2,75,4.0
719,0.38226636139276265,1,796,9.0
721,0.1398560851595254,1,796,2.0
726,0.07502007076804137,1,796,9.0
749,0.34760504533993225,1,1188,9.0
753,0.09048895297370027,2,671,2.0
755,0.24867855967436234,1,1188,3.0
758,0.1919824078688829,2,806,9.0
777,0.26392316612649047,1,796,3.0
832,0.35295400469973087,2,54,8.0
843,19.800460778968088,6,10,9.0
848,0.1398560851595254,1,796,7.0
852,0.09268234664446491,1,796,4.0
856,0.18548871041396647,1,925,0.0
874,0.11042382429979136,2,220,3.0
880,0.21912731702778693,1,1188,5.0
892,0.1398560851595254,1,796,1.0
896,0.45918943831583947,1,796,1.0
899,0.10174048235985868,2,429,6.0
913,0.23174716988943717,1,1188,5.0
924,0.33299731182795705,1,124,2.0
927,0.24517120214031418,2,171,8.0
929,0.19297671790907198,1,796,1.0
938,0.12214920757634322,1,796,9.0
941,0.11034462252088843,1,796,9.0
944,0.2595244224229267,2,94,2.0
948,0.24023783513515298,1,1188,3.0
951,0.14334265590418108,2,806,7.0
1002,0.3814328149599213,2,54,7.0
1006,0.35464776001241005,2,220,1.0
1036,33.817774732318966,6,28,6.0
1125,0.4162148435411531,3,349,9.0
1126,0.1301124945979128,2,95,0.0
1127,0.0954652924286027,2,764,7.0
1189,0.2890016190887703,1,925,0.0
1363,0.22422744384624116,1,1188,6.0
1397,0.2790992750970756,2,480,9.0
1419,0.3553780015163033,3,74,8.0
1420,0.3399737401640063,2,124,9.0
1437,0.33233944250410485,2,75,9.0
1444,0.3635468562943286,3,60,4.0
1445,0.2520888465998632,1,796,1.0
1467,0.5191746518941649,2,94,6.0
1485,0.24195171026156945,1,852,9.0
1498,0.034382063071366806,1,925,2.0
1510,0.2777497125538041,2,54,3.0
1513,0.13877688172043015,1,124,9.0
1516,0.09512587238495808,1,1002,7.0
1519,0.30183864218148293,2,54,5.0
1541,0.3958073292938796,2,223,3.0
1556,0.3990796724377818,3,51,5.0
1564,0.36998058854386734,2,64,6.0
1568,0.12735759872329608,2,220,6.0
1595,0.2504947916666667,1,576,1.0
1597,0.0778112765880045,1,552,2.0
1598,0.19744692132444777,2,186,1.0
1602,0.13395379263179802,1,796,3.0
1605,0.47896315132489664,2,98,3.0
1607,0.08679492135232374,1,796,9.0
10,0.3960529261772905,2,155,8.0
19,0.17842382329123105,2,707,2.0
20,0.9891898443527344,4,37,3.0
21,0.4432509354646831,2,186,8.0
22,0.7086996176742183,4,42,1.0
23,0.17687802194576485,2,371,7.0
30,0.09442029952023732,1,925,3.0
39,0.27332272774818983,1,1002,3.0
44,0.6279010716093573,2,280,7.0
47,0.20973973844719102,2,480,4.0
54,0.3568961934278388,4,157,0.0
185,1.2324410096007383,2,280,5.0
186,0.5821686360669269,3,145,4.0
187,0.21939771326811608,1,297,0.0
224,0.28705155941265026,2,369,9.0
227,0.08633537083317934,2,257,8.0
231,0.34041287628028705,3,145,9.0
257,0.6243435138033149,2,600,7.0
291,0.2036709606806326,2,707,6.0
349,2.1398616942732613,2,11,3.0
455,0.5816639957264957,1,256,3.0
456,0.30963342776479447,1,925,9.0
457,0.21675175704169536,2,186,9.0
503,0.07717657208084563,2,806,3.0
545,0.5241163923887759,3,301,5.0
552,0.5243981534976613,2,12,6.0
556,0.21614454307734657,1,1038,1.0
563,0.17573280970829133,1,297,4.0
574,0.5718336483931946,1,529,9.0
585,0.251351096416948,2,600,9.0
586,6.511814202701542,2,70,0.0
589,0.22165259079682822,1,1188,9.0
592,0.3143828852868327,1,925,3.0
593,0.3316524509712668,2,590,5.0
597,0.34763336706029513,2,52,6.0
621,0.29090909090909084,1,110,1.0
622,0.05507767650620639,2,806,3.0
682,0.1264907213975537,1,620,2.0
717,0.8123778984155814,3,149,7.0
733,0.47221172022684305,1,529,3.0
744,1.0912183276562075,4,42,7.0
746,0.01597195843655381,1,1038,4.0
749,0.26258261519238435,3,145,0.0
754,0.1800770687166893,2,94,0.0
757,0.13638171754180262,1,1002,9.0
771,0.3422538897529652,2,341,9.0
777,0.342072872401092,2,105,6.0
780,0.5266892257043718,3,35,2.0
782,0.39455087478312584,1,1002,7.0
784,0.4086392338865555,2,105,0.0
787,0.7510084315825416,4,42,7.0
788,0.10124082387940268,1,925,3.0
790,0.5027195858048005,3,152,2.0
792,0.8823899659652913,6,5,2.0
793,0.38016528925619825,1,110,7.0
800,0.8303523193819765,2,280,4.0
805,0.4223183205602048,2,208,3.0
809,0.5439460254255465,2,266,6.0
812,0.6337843289610895,2,266,0.0
842,0.17532118055555557,1,576,9.0
853,0.37372400756143664,1,529,3.0
858,0.18703951166778435,2,594,5.0
872,0.5257054636529132,3,35,2.0
875,0.4337239772759051,3,46,9.0
877,1.4946842321629568,4,8,8.0
880,0.6426995672193996,4,42,3.0
890,0.13160000292260857,2,594,0.0
893,1.5220205524587072,6,10,6.0
895,0.6038634599870982,3,35,2.0
908,0.25185348358518456,2,32,4.0
909,32.430371383525525,5,8,0.0
915,0.21805792163543442,1,587,7.0
931,12.17439017003905,5,8,2.0
933,31.424302213050034,4,5,5.0
934,0.8154577702397627,2,186,3.0
937,0.47221172022684305,1,529,8.0
942,0.30170944706846636,1,297,0.0
948,1.129827099280363,3,67,6.0
949,0.1607518801731531,1,1002,3.0
953,5.222334020274806,5,7,7.0
954,0.6445473657533131,2,36,4.0
970,0.09853960134371559,2,806,1.0
976,0.48268204503614476,2,280,9.0
1014,0.22366133391296542,1,1002,1.0
1021,0.27863894139886575,1,529,3.0
1027,0.4742452582753955,2,596,9.0
1033,0.7419517102615694,1,852,8.0
1034,0.21471604841905167,2,94,2.0
1038,0.40311659352618084,3,35,2.0
1039,0.37428531547778043,2,122,2.0
1049,0.15674682037284107,2,707,4.0
1071,0.21204053780455767,2,266,1.0
1090,0.27500638036492797,1,1188,4.0
1109,0.3543112991134222,2,155,9.0
1111,0.15739388218200098,1,620,3.0
1112,1.695047792148437,6,5,8.0
1117,0.7774148384036806,3,35,2.0
1118,0.44560479871679937,2,52,4.0
1124,0.7873187706265249,2,40,8.0
1161,0.18707442538134458,1,796,2.0
1164,0.20018903591682422,1,529,1.0
1165,0.37372400756143664,1,529,3.0
1167,0.968599098989176,5,13,8.0
1172,0.5684143705668894,4,9,0.0
1175,0.1575629627427076,1,796,2.0
1176,0.25828489082206635,2,341,2.0
1181,0.11632812499999999,1,576,4.0
1212,0.07193155590667565,2,806,9.0
1213,0.27863894139886575,1,529,7.0
1216,4.738234383853734,2,200,0.0
1218,0.25993838956128623,2,99,2.0
1220,0.05126006644569968,1,620,5.0
1221,0.18443019588883933,2,94,4.0
1230,0.22284205763671125,2,99,7.0
1234,0.31338028169014087,1,852,2.0
1237,0.51381300374832,3,51,3.0
1238,0.3778898349685435,4,157,5.0
1242,0.05224457063336223,1,297,6.0
1252,0.34867438860566136,2,354,4.0
1279,0.6246064356431156,2,65,3.0
1294,0.27863894139886575,1,529,7.0
1302,0.16735709892688683,2,371,8.0
1318,0.0741754544954769,2,806,2.0
1319,0.4424331963983357,2,28,2.0
1329,0.3250339074059942,2,590,8.0
1340,0.6048500774360802,3,35,2.0
1345,0.4562374245472838,1,852,4.0
1351,0.6718336483931947,1,529,9.0
1353,14.461038453319668,4,10,2.0
1357,0.37372400756143664,1,529,2.0
1360,0.5718336483931946,1,529,3.0
1365,0.2586223608513056,2,431,8.0
1369,0.07321362198618853,2,806,5.0
1370,1.0626218543446744,2,45,8.0
1384,0.3600540158951865,3,46,5.0
1397,0.1568682982054563,1,1002,3.0
1404,0.6776912170988665,2,30,9.0
1409,0.10690238964919935,1,1002,0.0
1411,0.06929687500000001,1,576,5.0
1421,0.6430796680795248,4,37,8.0
1426,0.25317727124939626,2,220,1.0
1428,0.2785879612947505,2,81,1.0
1449,0.21983074725269114,2,431,8.0
1455,0.2589442710648988,3,374,1.0
1462,0.562872815478494,3,145,1.0
1464,0.13395379263179802,1,796,3.0
1474,0.3582842357517741,2,707,0.0
1475,0.35952708028828584,1,925,6.0
1477,0.21068359549225416,1,796,4.0
1485,1.3407748329543836,6,5,4.0
1500,0.463850053558473,2,105,8.0
1526,0.6954356959295839,2,203,9.0
1527,0.038630092210294516,1,1038,4.0
1530,0.22895053470643836,1,1188,0.0
1535,0.27863894139886575,1,529,0.0
1544,0.3117026043241272,2,590,9.0
1560,0.13572384675712174,1,297,7.0
1566,0.26058359944177123,2,431,5.0
1585,0.184645286686103,1,98,0.0
1595,0.3184885290148447,1,273,6.0
1598,0.8589926935424722,2,52,4.0
1609,0.038630092210294516,1,1038,4.0
1628,0.1038211396128527,2,806,7.0
1633,0.05347225869054778,2,806,9.0
1640,0.09204498125780927,1,98,2.0
1661,0.20751833883842552,1,1038,1.0
1756,0.13861979166666666,1,576,8.0
1,1.1679307367389327,1,587,1.0
24,0.33287990672366885,1,310,8.0
64,0.22263049415098385,1,723,0.0
94,0.735427887110737,2,101,4.0
101,0.36957709287467977,2,68,5.0
102,0.3035439137134052,1,59,2.0
108,0.8920011868367799,1,587,5.0
173,0.8998289754864864,1,587,7.0
174,0.8332927719639817,1,587,7.0
183,0.8567761379131009,1,587,5.0
184,0.26493464063182387,1,587,0.0
220,0.8998289754864864,1,587,7.0
269,0.3709397591938219,2,366,1.0
270,0.8783025566997936,1,587,4.0
272,1.1287917934904002,1,587,4.0
281,0.876345609537367,1,587,5.0
283,0.15118143153751668,2,267,5.0
285,0.5101396407861373,2,194,7.0
298,0.876345609537367,1,587,5.0
311,1.788756779641841,2,318,6.0
313,0.16416278071323007,1,455,4.0
320,0.25769230769230766,1,65,1.0
323,0.8606900322379539,1,587,5.0
325,1.4605884964165567,2,50,6.0
328,0.4602636658265646,2,49,8.0
335,2.024255658490742,2,438,2.0
336,0.23583380284507444,1,587,0.0
337,0.6879465692155522,2,101,7.0
338,0.22421213707298043,1,587,0.0
344,0.11202941318243088,1,455,2.0
357,0.23583380284507444,1,587,0.0
360,0.6622258307044764,2,291,1.0
362,0.23970769143577242,1,587,6.0
365,0.8900442396743532,1,587,3.0
389,0.36272573109765716,2,366,2.0
429,1.0533476134223265,2,119,8.0
453,0.20871658271018845,1,587,0.0
454,0.2515889168094955,1,455,3.0
505,1.0778449535523542,2,119,6.0
512,0.37601127873709206,2,366,2.0
515,0.4046415325979792,2,366,2.0
522,0.831335824801555,1,587,5.0
546,0.26706935618645206,1,455,2.0
559,0.4194576903884997,1,455,6.0
578,0.7784615384615385,1,65,7.0
585,0.38175156369687985,1,455,5.0
586,0.2474554686171685,1,587,0.0
588,0.3633029200834093,2,68,4.0
601,0.19461298520326578,1,723,2.0
616,0.34170515562065756,2,366,2.0
643,1.1483612651146662,1,587,1.0
678,0.4058561583961185,2,43,0.0
694,0.829378877639128,1,587,3.0
723,0.8430775077761147,1,587,5.0
748,0.1971149198051721,1,587,9.0
833,0.6256002130206854,2,101,4.0
965,0.8841733981870732,1,587,7.0
970,0.8822164510246469,1,587,7.0
993,1.8358870564731826,2,318,6.0
994,0.9017859226489129,1,587,7.0
995,0.18854133873777063,2,267,3.0
996,1.830194387382557,2,318,6.0
1059,0.20290574982414142,1,587,6.0
1069,0.8489483492633945,1,587,7.0
1074,0.17700344218149108,1,723,5.0
1150,0.8802595038622204,1,587,5.0
1152,0.38993028970071153,2,366,6.0
1238,0.2591038048786992,1,587,0.0
1284,1.8690482026945514,2,32,2.0
1286,0.22718782978860053,1,455,7.0
1287,0.8802595038622204,1,587,6.0
1290,0.6088065289203025,2,502,9.0
1292,0.4036880500182202,1,455,6.0
1294,0.8783025566997936,1,587,2.0
1305,0.5775861860332837,2,227,3.0
1312,0.19800464217935954,2,339,2.0
1314,0.2671200932763311,1,310,6.0
1322,0.18609406742523094,2,382,7.0
1352,0.22958770946420554,1,455,1.0
1356,3.2747129645911084,2,119,5.0
1371,0.2882339057161148,1,455,8.0
1390,0.8841733981870732,1,587,3.0
1404,1.837854070909772,2,318,8.0
1405,0.8939581339992064,1,587,5.0
26,0.3284879095455499,3,219,0.0
208,0.39804640990644136,3,247,8.0
209,0.9135437470738735,4,213,4.0
305,0.3605246081282593,2,318,3.0
308,0.42525415109750675,1,676,7.0
350,0.2521587979762445,2,227,0.0
366,0.2789970946882225,2,227,7.0
376,0.3411032166414828,3,248,5.0
429,0.14049503989122084,3,301,1.0
498,0.09169496280183603,1,723,6.0
499,0.05574172059626884,1,723,3.0
565,0.8362378038030728,4,213,5.0
677,0.33876639925927005,3,248,6.0
766,0.9415165985021577,2,80,2.0
831,1.0137049056285636,2,39,6.0
834,0.5801910411305504,1,676,4.0
984,0.4884097930799261,2,271,6.0
1059,0.23084948793585988,2,227,9.0
1431,0.24861677479555494,2,227,8.0
1438,0.2656872629506937,1,393,1.0
1458,0.31190926275992437,1,69,7.0
1530,1.8069998559700413,1,393,6.0
1531,0.17642526964560865,1,59,1.0
1574,0.4186046511627907,1,129,5.0
1575,0.36280606296152346,1,310,3.0
1581,0.5978880960446764,1,723,9.0
1591,0.22720087496663174,2,318,0.0
1600,0.1634679340505043,2,297,4.0
1604,0.4005721023769964,1,676,0.0
1605,0.2135697020535307,2,227,5.0
1670,1.0155038759689923,1,129,4.0
1695,0.4005721023769964,1,676,5.0
1789,0.28315170845895626,1,723,8.0
1795,0.35412728418399503,1,69,6.0
1798,0.19356541432017776,2,67,1.0
1799,0.06394488402301275,1,723,3.0
1805,0.4005721023769964,1,676,8.0
1806,0.2300547401474953,2,342,5.0
1814,1.1760241931190312,2,438,9.0
1816,0.24662068713529953,2,227,7.0
1817,0.27344741057019084,2,342,7.0
1850,0.3997445631211202,2,342,3.0
1851,0.32636384535030843,2,227,9.0
1853,0.2040391155405995,2,227,3.0
1855,0.29656338464366755,2,227,1.0
1883,0.22474323301209734,2,318,8.0
1899,0.02064296399862257,1,723,5.0
1906,0.3035439137134052,1,59,2.0
1913,1.8069998559700413,1,393,1.0
1915,0.04538172335744595,1,723,6.0
1922,0.31029833718790584,2,63,4.0
1932,0.45418919886644166,2,36,7.0
1933,0.23183054799844538,1,310,2.0
1937,0.7126602333285325,1,393,2.0
1938,0.28499805674310147,1,310,9.0
1939,0.07947139089936225,1,587,8.0
1944,0.1351708754981213,2,339,7.0
1945,0.12086270532633928,3,219,4.0
1947,0.1805674310143801,1,310,0.0
1955,0.43886105701210487,1,676,3.0
1958,0.204711613145428,2,246,8.0
1965,0.038724486090568,1,723,2.0
1966,0.3009900517739152,1,676,8.0
1998,0.07881406061090522,1,723,3.0
2049,0.5060792459788841,2,63,5.0
2128,0.17727680804352153,1,723,2.0
2241,0.20260772989467382,2,227,7.0
2261,0.18247182277497084,1,310,5.0
50,0.08936235326409135,2,313,6.0
157,0.0593345498920669,2,82,8.0
169,0.07271575306476957,2,496,0.0
235,0.11566315789473684,1,475,6.0
237,0.11359977223707521,2,255,4.0
242,0.0246990533328139,1,266,9.0
285,0.032198371576609916,1,266,6.0
292,0.03182966589208015,1,849,6.0
304,0.6347132335870367,6,20,9.0
338,0.23499287956142195,2,401,1.0
356,0.12945499742923192,2,87,0.0
357,0.10371310713437673,2,460,7.0
358,1.0232922600676202,4,126,3.0
359,0.08900501546946078,2,255,8.0
360,0.2439768735577541,4,40,2.0
363,0.1307379756551765,3,394,8.0
368,0.1806834264510037,3,187,7.0
369,0.4117471144656462,3,70,2.0
370,0.06059123642570895,2,460,3.0
373,0.2799683163579123,4,40,4.0
375,0.06503399486923708,1,694,8.0
376,0.2969108914461499,4,29,5.0
377,0.6083823865501025,3,68,3.0
380,0.6298619433919236,6,28,8.0
382,0.07567100291774556,2,575,7.0
384,0.26713320460174145,3,40,4.0
385,0.4432838785846575,3,327,8.0
386,0.1399966517411034,2,87,4.0
390,0.18975905013549413,2,182,1.0
397,0.047274923058942694,1,266,0.0
398,0.049162677167090885,2,71,4.0
404,0.10846082105606644,2,265,5.0
405,1.0089388137668103,8,6,2.0
409,0.083352531318383,1,1010,4.0
415,0.2488020939729992,3,187,1.0
417,0.029685612996221123,1,266,2.0
421,0.03421072058582099,1,849,6.0
488,0.02346215279130469,1,266,5.0
505,0.1483464319379911,2,428,1.0
531,0.5630469493064475,6,28,7.0
535,0.31322703751414693,3,42,3.0
538,0.09674360937898846,1,277,8.0
764,0.03557338770096142,1,1010,4.0
852,0.019809887412832603,1,266,3.0
928,0.019809887412832603,1,266,7.0
929,0.05858233667069228,1,266,8.0
210,0.28059853225190706,2,50,9.0
256,0.5192704407300626,2,282,6.0
270,0.4919813017983094,2,170,9.0
468,0.3455341272791718,2,684,4.0
474,0.33179562383574845,2,684,7.0
477,0.30344063183558945,2,191,7.0
496,0.0658335412567087,1,694,9.0
515,0.37913086823587977,2,414,2.0
520,0.3025617152711008,2,87,6.0
522,0.1641845512089632,1,592,8.0
539,0.24743800633644425,1,1010,6.0
547,0.36419462888377263,2,438,8.0
551,0.4163320973517344,2,68,4.0
552,0.6552531465803871,2,26,6.0
553,0.022234991624138067,1,266,4.0
567,0.4121119267735911,2,438,4.0
592,0.2810480767384845,2,489,5.0
602,0.049222513094374865,1,1010,9.0
603,0.1403386131340626,1,694,0.0
625,0.3829622433876864,2,438,7.0
635,0.429793304071062,2,438,4.0
637,0.41839738606432425,1,592,1.0
638,0.3936038683794051,3,83,6.0
640,0.3437819699930802,2,414,2.0
643,0.3777227143991329,2,438,6.0
649,0.2316694019865097,3,333,5.0
652,0.2978301661229136,1,849,7.0
