test_idx,best_mean,n_changed,n_pool_rows,candidate_id
335,0.1628118767691154,2,54,7.0
350,0.25560871876661345,1,99,1.0
359,0.29568248860284263,1,33,0.0
360,0.24081523196567445,1,33,8.0
409,0.22762670454048162,2,102,5.0
427,0.14989342851675228,2,9,7.0
465,0.42795138888888895,1,256,0.0
467,0.2761376146295062,2,54,4.0
479,0.2345540714665198,2,49,1.0
494,0.37521174477696223,1,161,3.0
500,0.4734132096242996,2,371,5.0
589,0.19297671790907198,1,796,5.0
607,0.19002932400707315,2,594,5.0
640,0.5786106768792562,2,23,9.0
641,0.3945739236512551,2,296,2.0
647,0.1969883342008411,2,9,2.0
648,0.30183864218148293,2,54,6.0
701,0.5005661457270983,1,1002,2.0
710,0.2967741935483871,1,93,1.0
717,0.4412963318656448,2,126,9.0
719,0.38045364860264586,2,208,8.0
721,0.5564731288090533,2,186,5.0
726,0.29568248860284263,1,33,2.0
746,0.49247311827956985,1,93,8.0
749,0.26358866639141204,1,1038,4.0
755,1.044355054974524,1,33,3.0
777,0.39429395498201064,1,796,8.0
832,0.35295400469973087,2,54,8.0
833,0.5282506787564542,2,70,8.0
843,0.390630358822594,2,343,7.0
848,0.22842771888252378,2,343,1.0
852,0.19791666666666666,1,64,6.0
880,0.253059805412526,2,174,5.0
892,0.29568248860284263,1,33,2.0
913,0.4314437984496124,1,129,8.0
927,0.19887901043679937,1,796,5.0
929,0.48087299168220704,2,186,0.0
938,0.22466772993088788,1,99,2.0
941,0.32770838153750587,2,67,4.0
944,0.49769003496399306,2,343,3.0
948,0.6683173152637848,2,759,9.0
951,0.3417001877178869,1,33,8.0
1002,0.5508198802642444,1,1038,0.0
1006,0.37521174477696223,1,161,3.0
1036,0.35640068760742594,2,64,7.0
1127,0.6428571428571427,1,14,9.0
1419,0.4912998590166609,2,80,0.0
1437,0.3881614445263278,2,409,1.0
1444,0.30553648571436826,2,36,3.0
1445,0.4848748138350492,2,9,5.0
1461,0.42092603782524696,2,409,7.0
1467,0.4325755092286092,2,174,0.0
1510,0.18240815231965674,1,33,6.0
1528,0.736111111111111,1,64,9.0
1529,0.2926668307605481,2,65,0.0
1541,0.3848063765556545,1,925,4.0
1556,0.5829973118279569,1,124,9.0
1560,0.23574818174326814,2,343,0.0
1568,0.5722576121768815,2,48,7.0
1598,0.3257710137008136,2,38,4.0
1602,0.7890356840812044,2,23,4.0
1605,0.3233796090286209,2,56,5.0
10,0.68038016040758,2,472,8.0
21,0.20814359292761273,2,9,8.0
23,1.2613499925757667,2,19,8.0
30,0.6054170018771788,1,33,4.0
39,0.8036470903727543,1,33,2.0
44,0.564709037275409,1,33,4.0
54,0.5075989872696506,2,24,1.0
186,0.564709037275409,1,33,1.0
224,0.3578352945224332,1,1038,4.0
231,0.45178514308248474,2,28,0.0
257,1.2527402581511877,2,6,1.0
349,0.5588549350894843,2,13,4.0
455,0.680595427963849,1,99,7.0
456,0.31780919836780946,2,9,1.0
545,0.4478948779833736,1,33,7.0
574,0.38276146206236855,2,155,9.0
589,0.8036470903727543,1,33,1.0
592,0.6701166350479205,2,12,4.0
593,0.3240989587658651,2,594,9.0
597,0.4911850055050922,1,1038,4.0
661,0.5487798337355859,1,33,0.0
682,0.46026537476107,2,32,7.0
717,0.5614065854665565,1,1038,2.0
733,0.4085944467382328,1,1038,7.0
744,0.44544645475146527,2,32,4.0
749,0.6760398929973581,2,17,1.0
754,0.5262907555135385,2,93,4.0
757,0.6246064356431156,2,65,9.0
771,1.4012418988606383,2,23,7.0
772,0.5471890547860984,2,28,6.0
777,0.4248930802452194,2,12,0.0
780,1.1438953488372092,1,129,9.0
784,0.3717886832931081,1,33,8.0
787,0.7505660320852986,2,38,2.0
788,0.42396694796554996,2,12,4.0
790,0.9065550853289293,1,1038,5.0
792,0.5607293214973851,1,1038,8.0
793,0.415652250206441,1,1038,7.0
800,0.5601589939443986,1,1038,5.0
805,1.1246639784946237,1,124,5.0
809,0.5603015758326452,1,1038,7.0
812,0.5611927126341865,1,1038,5.0
842,1.3469682184893301,2,65,0.0
853,0.5173751906567183,2,12,0.0
858,1.3947188160781259,2,65,5.0
872,0.5608006124415084,1,1038,0.0
875,0.4727641911745138,2,48,4.0
877,0.7334122281860721,1,1038,2.0
880,0.660284258514347,1,33,1.0
893,0.5583793620258061,2,56,5.0
895,0.660284258514347,1,33,4.0
908,0.5413306451612904,1,124,9.0
909,0.5434700992223117,1,33,5.0
915,0.7074734817802452,2,30,2.0
931,0.502627202036884,1,1038,2.0
933,0.5598381846958437,1,1038,6.0
934,1.1663306451612905,1,124,2.0
937,0.5580915565648225,1,1038,4.0
942,0.5609075488576934,1,1038,0.0
948,0.5606580305532619,1,1038,5.0
949,0.3717886832931081,1,33,8.0
953,0.5588401114781173,1,1038,3.0
954,0.8009122281860723,1,1038,6.0
970,0.44780795064993556,2,10,4.0
976,1.6573133106600058,2,174,5.0
1017,0.7063953488372093,1,129,1.0
1021,0.4511727816651103,2,32,2.0
1033,0.6223704891485685,2,28,6.0
1038,0.7336979424717864,1,1038,0.0
1049,0.31780919836780946,2,9,2.0
1071,0.5452400107267364,1,33,5.0
1109,0.6341117609773298,2,27,1.0
1112,0.564709037275409,1,33,4.0
1117,0.7151098609964216,1,1038,0.0
1118,0.20495867768595033,1,110,2.0
1124,0.7443326554560008,2,10,5.0
1161,0.6799895822072906,2,99,0.0
1165,0.8023407996146437,1,1038,2.0
1167,1.0019357306633265,2,6,7.0
1172,0.37877830327240347,2,9,8.0
1175,0.7308765139003578,1,1038,1.0
1213,0.6898337353784453,2,36,5.0
1218,0.5619412675474813,1,1038,0.0
1223,0.8785229479127589,2,70,7.0
1252,0.45674443550549754,1,33,5.0
1313,0.6009200872067707,2,17,1.0
1319,0.5487798337355859,1,33,7.0
1329,0.5487798337355859,1,33,5.0
1340,0.9149420292066756,2,628,2.0
1345,0.564709037275409,1,33,7.0
1351,0.5176339457748417,1,1038,9.0
1353,0.5612283581062482,1,1038,7.0
1357,0.5592678571428572,1,1038,4.0
1360,0.42307692307692313,1,30,4.0
1365,0.9812836691488368,2,92,3.0
1384,0.37355859479753295,1,33,7.0
1409,0.28341140317864255,2,20,7.0
1414,0.558908963409002,2,56,9.0
1421,0.5591252752546105,1,1038,0.0
1426,0.5436313904872935,2,69,8.0
1433,0.8932347662827712,2,12,9.0
1455,0.4254233431634219,2,32,6.0
1462,0.5718281727490413,2,32,2.0
1463,0.4744435505497453,1,33,9.0
1464,0.805876513900358,1,1038,4.0
1474,0.5615848128268649,1,1038,2.0
1477,0.42602508257638316,1,1038,5.0
1485,1.0413306451612903,1,124,9.0
1526,0.5594104390311039,1,1038,5.0
1544,0.42396694796554996,2,12,6.0
1560,0.49200581395348825,1,129,4.0
1566,0.3567351862610261,2,12,0.0
1581,0.4948564891274429,1,1038,2.0
1598,0.4797532850630196,1,33,0.0
1609,0.49200581395348825,1,129,3.0
1628,0.7348955392433651,1,161,0.0
1640,0.5963849016480596,1,99,1.0
4,1.415366568914956,1,217,2.0
24,0.862226923207034,2,9,8.0
101,1.173054740541285,2,32,3.0
108,0.7978607707063675,2,43,3.0
173,0.7982791971797595,2,43,3.0
174,1.0139591016715437,2,61,9.0
183,1.2844574780058653,1,217,7.0
184,1.2700722570692857,2,8,7.0
220,1.1138476424077057,2,61,2.0
269,0.8475389428810847,2,194,5.0
270,1.1579352850539293,1,59,5.0
272,0.26536551941648207,2,70,4.0
281,0.5183272779733313,1,723,5.0
285,0.3494768310911809,1,70,8.0
298,1.357142857142857,1,14,8.0
311,1.4340659340659339,1,14,4.0
313,1.8153665689149563,1,217,0.0
320,0.2841341020713218,1,70,2.0
323,0.9768918096322414,2,159,9.0
327,0.47,2,50,9.0
335,0.74884437596302,1,59,8.0
336,0.491778774289985,1,70,7.0
337,0.8284615384615386,1,65,7.0
338,0.8327850286126016,2,47,1.0
357,1.1373627019780495,2,9,6.0
360,1.1373627019780495,2,9,8.0
362,0.43821228800009454,2,66,4.0
365,0.342216527866752,1,70,4.0
367,0.5984755403189598,1,723,2.0
389,0.9615626969124133,1,69,5.0
453,0.7774180431225537,2,380,4.0
470,0.35813785879208154,2,366,5.0
505,0.8756130534166756,2,61,9.0
512,0.3349562246423234,1,70,6.0
515,0.45983344010249844,1,70,0.0
520,0.4453128336536409,1,70,4.0
521,1.0215716486902926,1,59,5.0
522,1.3323312683910233,2,61,5.0
546,1.58688810873131,2,39,4.0
585,0.7295872386104368,2,70,7.0
586,0.26796798494133595,2,70,6.0
601,1.4490037659195585,2,50,3.0
694,0.3480247704462951,1,70,2.0
723,0.9615626969124133,1,69,7.0
962,0.39385177974828195,2,66,3.0
965,2.6029816401468784,1,430,7.0
970,0.9180844360428482,1,69,7.0
993,0.7313099792309959,2,5,9.0
994,0.5193679265428146,1,70,7.0
995,1.4340659340659339,1,14,8.0
996,2.1068003009772753,2,102,0.0
1059,0.34366858851163784,1,70,7.0
1074,0.23218990771032835,2,70,4.0
1152,0.23912022207986336,1,70,5.0
1284,0.3639974375400384,1,70,4.0
1287,0.40379686913671214,2,66,0.0
1371,0.23912022207986336,1,70,1.0
1390,0.6907686392982383,2,5,5.0
1404,0.46712330539988395,2,68,3.0
1405,1.2228719898855855,2,12,2.0
208,1.6773809523809529,1,42,0.0
209,1.7586008685837984,2,25,3.0
305,1.8052709887900356,2,252,0.0
308,0.5721758008730015,2,9,7.0
350,1.4166226281457137,2,121,6.0
366,1.6143357199609634,2,130,7.0
376,1.0215716486902926,1,59,8.0
498,1.3665815276108444,2,10,9.0
565,0.7255853938656238,2,9,5.0
766,1.1753213367609252,1,389,8.0
831,0.5111750638120865,2,67,3.0
1431,1.3284615384615386,1,65,7.0
1934,1.0134874390811832,2,502,5.0
1958,0.9899862313483434,2,380,5.0
1965,0.3711718703885535,1,723,5.0
1966,2.7819767441860463,1,86,7.0
233,0.0763702801461632,1,30,6.0
237,0.08319123020706456,1,30,8.0
285,0.2549376928396514,2,169,5.0
289,0.2670132721062458,2,178,4.0
357,0.24359861591695503,1,85,6.0
359,0.3958910549850651,1,290,8.0
363,0.05136012992285831,1,30,8.0
367,0.35344827586206895,1,145,8.0
368,0.2947782060001511,1,165,6.0
369,0.32106059470877135,2,549,5.0
370,0.17930802821632516,1,229,3.0
373,0.26214368708891767,2,26,1.0
376,0.24116253071859792,2,191,8.0
379,0.3194419851621091,2,158,9.0
380,0.1792622722472638,2,242,8.0
385,0.15121287689866245,1,165,5.0
390,0.35873239187684475,1,290,7.0
397,0.17554598352603346,1,165,4.0
404,0.320132856412877,1,206,5.0
415,0.06613885505481121,1,30,5.0
417,0.5017330712951823,2,127,4.0
421,0.4329009317059889,1,1010,5.0
505,0.06954933008526189,1,30,0.0
510,0.4845954179274518,2,212,6.0
531,0.234967985320593,2,169,4.0
535,0.5711312825485905,2,147,4.0
538,0.20448701011365011,2,26,5.0
852,0.09141524444479797,2,160,1.0
929,0.1279769254490845,2,169,7.0
256,0.21051563134388965,1,30,3.0
270,0.21051563134388965,1,30,2.0
468,0.16703308968010688,1,300,8.0
474,0.18359773638292856,1,300,7.0
477,0.1332115306536744,1,30,2.0
496,0.18043370274306375,1,300,4.0
547,0.47421047566898755,2,66,4.0
551,0.14433655755485225,2,148,4.0
561,0.20710515631343895,1,30,6.0
567,0.4586677925737657,2,41,8.0
602,0.235205530751926,2,160,8.0
603,0.15708485586682902,1,30,8.0
635,0.23653502534368967,1,277,1.0
638,0.381943113402879,2,38,2.0
640,0.35296659592863316,1,300,6.0
649,0.20514108307789045,1,300,9.0
652,0.19766598558406162,2,71,6.0
653,0.19894435343785674,2,103,1.0
656,0.3791676894555534,2,74,1.0
659,0.21051563134388965,1,30,8.0
660,0.18060594326726645,2,100,0.0
662,0.8157152924594787,1,129,0.0
665,0.2197049438025623,1,300,5.0
668,0.33181054753107153,1,229,3.0
669,0.20998812915392134,2,160,3.0
680,0.2792353242574018,2,100,8.0
685,0.3191113126275222,1,165,3.0
689,0.21165245635403984,1,30,5.0
696,0.5072931480873721,1,277,3.0
702,0.26531778940777156,2,30,4.0
778,0.24024968578644687,2,255,1.0
817,0.34956991275642535,1,300,0.0
823,0.25593577554767,2,83,0.0
853,0.3602174668703938,2,58,2.0
1065,0.21051563134388965,1,30,8.0
476,0.14391294491045112,1,165,4.0
765,0.2593991067803491,1,30,7.0
769,0.12576413533671857,2,52,5.0
793,0.13093788063337392,1,30,6.0
905,0.13207470564352417,1,30,7.0
956,0.36799477995819696,2,47,1.0
988,0.13207470564352417,1,30,0.0
1188,0.2650108105120455,2,169,0.0
0,0.10079751391052147,2,227,0.0
4,0.17742449447851735,2,151,8.0
7,0.14314447000643973,2,359,7.0
16,0.25519036404139817,2,18,6.0
20,0.2989500541950712,2,95,9.0
22,0.09659064245119396,1,1322,7.0
43,0.18779708880479273,2,146,0.0
46,0.3362822783557639,2,268,9.0
54,0.21858298322329872,1,214,7.0
59,0.2104186848819533,2,98,3.0
159,0.17805936768209754,2,95,0.0
200,0.4561832853336493,2,202,9.0
204,0.2733033688273696,2,27,4.0
205,0.21355555555555558,1,360,6.0
226,0.18562902897396097,2,351,1.0
269,0.32461630798250873,1,214,4.0
323,0.2619667658730158,1,36,8.0
377,0.14370821079050422,1,1322,6.0
385,0.12462288956503555,2,226,8.0
388,0.1346057257659468,1,181,8.0
400,0.16053084648493543,1,697,8.0
437,0.20652204978707592,1,214,1.0
442,0.34608321377331425,1,697,1.0
457,0.18145205276181728,2,248,7.0
459,0.2053509230233368,1,396,6.0
462,0.27333046125609917,2,36,2.0
463,0.18326177963070361,2,196,6.0
492,0.10883605156074659,2,177,1.0
504,0.04469936721598432,2,1134,4.0
613,0.14937750471815092,2,375,8.0
641,0.2869265999806466,2,767,6.0
642,0.2416406079934017,2,43,8.0
648,0.121996699669967,1,404,1.0
649,0.21070819075817349,2,25,4.0
651,0.08545226049111396,2,202,0.0
660,0.28220297807882483,1,214,6.0
661,0.15777975477672582,1,1322,3.0
662,0.11778656439560985,2,202,4.0
666,0.1292479501195804,1,1322,2.0
668,0.14744263796659585,2,355,9.0
670,0.23111550285463336,1,184,8.0
675,0.3546615482114119,2,202,9.0
676,0.1962796320128027,2,714,0.0
678,0.2943210723370202,1,214,1.0
680,0.1669189159415032,1,1322,1.0
690,0.12458334990315338,1,1322,4.0
696,0.11339998468952976,1,1322,8.0
699,0.21420792079207923,1,404,6.0
703,0.22767155391694532,1,214,2.0
704,0.2898287462640595,2,767,5.0
705,0.31799674735869443,2,9,9.0
710,0.11170136690814807,1,1322,8.0
720,0.2566383598364619,2,102,5.0
726,0.18918726110059836,2,123,6.0
727,0.13887175688189302,1,1322,7.0
738,0.34998800418091924,2,137,0.0
741,0.13284141991593917,1,1322,1.0
744,0.15001857726714113,1,214,8.0
745,0.15590614193032099,1,214,8.0
747,0.1612782049390461,1,1322,3.0
753,0.31799674735869443,2,9,1.0
754,0.2621302971857134,2,27,8.0
772,0.08607611776401161,1,1322,6.0
782,0.4758804563492063,1,36,8.0
786,0.21987449704193815,2,111,9.0
788,0.2541379890345427,2,259,2.0
789,0.3070792079207921,1,404,6.0
790,0.1691653658756475,2,593,4.0
830,0.11549504950495049,1,404,2.0
838,0.17474773847707684,2,123,3.0
844,0.21420792079207923,1,404,1.0
845,0.36532256993979706,2,227,7.0
847,0.12405025273556168,1,1322,6.0
850,0.1699944518173316,1,1322,1.0
852,0.15138030408971337,2,355,9.0
854,0.3736979166666666,1,36,9.0
872,0.2024252266937026,2,16,2.0
887,0.3581236862726975,2,138,1.0
901,0.10368576963563718,1,1322,3.0
908,0.08188888888888889,1,360,0.0
925,0.21916464224310167,2,593,0.0
927,0.1971440354426975,2,681,9.0
928,0.25493726599788513,1,214,0.0
936,0.3706666666666666,1,360,4.0
937,0.12406251309339256,1,823,5.0
941,0.07544815537073268,1,1322,4.0
1040,0.17662693989539574,1,214,1.0
1052,0.08226357096673892,2,1134,6.0
1056,0.1290608215330533,2,722,0.0
1057,0.17662693989539574,1,214,8.0
1116,0.28220297807882483,1,214,7.0
1195,0.14913221724085393,2,359,6.0
1205,0.1277647161267851,1,396,7.0
1253,0.16473748892509074,1,214,6.0
1264,0.22747524752475248,1,404,0.0
1267,0.2458486953042385,1,214,1.0
1277,0.2731144073851782,1,214,7.0
1283,0.4892733134920635,1,36,8.0
1288,0.13008731571841134,2,34,0.0
1292,0.2438528868911592,2,95,3.0
1297,0.31867059382387086,2,71,1.0
1302,0.05955545022453654,1,1322,0.0
1307,0.26144172831106405,2,27,7.0
1312,0.16097637417384938,2,71,9.0
10,0.21264735256552994,2,858,6.0
14,0.19429888857158875,1,1322,0.0
65,0.15839859665711942,2,391,2.0
72,0.3737824675324675,1,112,5.0
73,0.17957728275426352,2,858,4.0
110,0.08492609279492994,1,1453,8.0
114,0.165752863517689,2,391,1.0
115,0.5472402597402598,1,176,1.0
116,0.4407467532467533,1,112,5.0
297,0.8252585804198829,3,635,3.0
343,0.18284162699484263,1,1322,3.0
354,0.19040264950703661,2,355,4.0
365,0.16744448219876507,1,1322,2.0
381,0.20930008088834964,1,1453,8.0
533,0.21424072885042617,2,1134,2.0
534,0.21834415584415584,1,112,1.0
537,0.5460938389891621,3,118,2.0
538,0.43425324675324684,1,176,2.0
673,0.36889781241410075,2,56,1.0
731,0.3835794841886063,2,164,3.0
759,0.25791483956103906,2,173,6.0
939,0.7714989516898424,5,262,0.0
1145,0.12446768984537998,1,214,9.0
1161,0.4791220097745005,1,214,1.0
1184,0.18412078296489787,1,1322,3.0
1212,0.8632928475033738,1,195,5.0
1231,0.21730298814222543,1,1322,2.0
1296,0.15973253702629583,2,391,8.0
1297,0.18738466203397366,1,1322,7.0
1314,0.12196967110453026,1,1453,0.0
1360,0.1388649357834083,2,391,3.0
345,0.35081168831168835,1,176,1.0
291,0.3472681740910669,1,227,1.0
292,0.5422757699114124,2,63,2.0
365,0.5883767191804405,1,965,0.0
416,0.6454545454545455,1,22,6.0
493,0.4816105321647079,2,29,2.0
515,0.5162441708757917,1,691,2.0
538,0.4787711181639711,2,258,3.0
631,0.47402399353878893,2,541,3.0
