test_idx,best_mean,n_changed,n_pool_rows,candidate_id
617,0.33597286118710745,3,455,8.0
644,0.7440288480548307,2,1168,0.0
667,104.98438359099313,6,11,0.0
668,1.074414395865954,2,116,3.0
669,0.26229304958838234,2,462,8.0
671,0.08820113447056513,1,1229,0.0
680,0.20835035403050106,1,816,4.0
684,0.3725265927538253,1,1786,8.0
689,0.7247026694739821,2,68,0.0
738,0.6056001736487951,1,542,2.0
739,0.8250222791135569,2,21,3.0
745,100.61185501631408,6,5,6.0
746,1.4437206073114115,4,224,0.0
750,1.203284907198654,4,224,1.0
769,1.0873385922394851,5,15,9.0
784,0.12271173390822299,1,1360,3.0
785,0.19937896209285347,2,1342,8.0
836,0.3699010603765418,2,426,1.0
910,3.0053881222008627,3,18,7.0
929,0.12167077302125039,1,1360,4.0
934,0.9726050200920919,3,69,0.0
939,0.4050151849081705,2,266,0.0
949,0.8003800605597787,2,21,9.0
950,5.354502293153719,3,108,9.0
955,1.7799604636646518,2,1342,8.0
976,0.6813397090112049,2,1168,5.0
978,0.644553056980473,2,1168,0.0
993,1.228900259868736,2,21,8.0
1023,103.90884768576103,6,11,2.0
1024,0.456305413879241,2,401,0.0
1025,0.5086732603212497,1,1369,0.0
1036,0.6131721589159225,1,1360,0.0
1037,0.4157342382212389,3,189,1.0
1047,0.7781978679606704,2,1168,8.0
1054,1.9914097734357579,5,15,3.0
1064,0.3699469544539967,1,994,2.0
1069,3.20037191747065,3,8,4.0
1085,0.36833719870101284,2,344,3.0
1091,1.117128604956012,2,21,0.0
1106,1.0988702153353804,4,45,7.0
1121,0.3484352240793423,3,317,7.0
1126,0.3684290303790911,2,664,8.0
1147,0.6869077882389156,2,21,5.0
1151,0.22014032033699413,2,406,6.0
1171,1.2010641113342706,2,52,5.0
1174,0.7105537055397361,2,372,4.0
1203,0.3091028004317667,2,401,0.0
1204,0.4880952380952381,1,63,0.0
1205,0.5760821680927786,2,1168,0.0
1209,0.7823874257110892,2,372,2.0
1262,0.2838196602512501,2,266,1.0
1266,1.5330646330371027,2,75,2.0
1274,0.34899722641315656,2,462,7.0
1283,6.972386917167987,3,65,0.0
1285,0.303699004588919,1,1369,5.0
1287,0.1606789231823714,2,266,6.0
1289,1.334413964769931,1,1369,5.0
1295,2.7586083181026666,5,30,4.0
1297,0.5295486417767236,1,1369,3.0
1304,1.024054026190898,2,116,0.0
1308,0.4880952380952381,1,63,2.0
1391,0.7002190844129179,4,224,3.0
1395,0.5870346213237987,2,141,2.0
1417,2.1032840814782627,5,15,0.0
1436,0.9130493463982251,2,21,0.0
1437,0.2872210189283361,1,1369,6.0
1464,0.37655484702797193,2,266,7.0
1469,0.42990549164144853,1,1229,5.0
1513,0.1958865632975986,1,705,9.0
1542,0.9442963851937574,4,360,9.0
1543,103.9099133936897,6,5,9.0
1596,0.8986177228414332,2,110,3.0
1609,0.25976630464111417,2,1342,5.0
1620,0.6906545010518447,2,481,2.0
1638,1.083209300925221,2,116,0.0
1639,0.28802560508912445,1,1786,7.0
1641,1.1347410257866013,2,116,0.0
1648,2.061410021954946,2,1342,0.0
1663,0.9080294140445716,2,8,7.0
1671,0.465246511225417,1,1369,9.0
1677,0.7677877116790679,2,110,0.0
1687,0.4121906133830321,2,19,3.0
1700,1.324861857038154,2,10,2.0
1707,0.26836018711018716,1,416,7.0
1717,0.48278733001201796,1,608,0.0
1730,0.5449631719435158,2,88,7.0
1737,0.3479942886666685,1,1369,7.0
1738,0.5050617271732697,1,705,6.0
1739,0.5338976795799473,1,1369,5.0
1740,0.514800424459934,1,705,8.0
1744,1.5655083248515962,2,21,0.0
1752,0.17415846593057913,2,49,3.0
1755,0.42511507834066514,1,705,2.0
1757,0.6474362254011214,2,1168,6.0
1763,1.5469575187768994,1,1369,5.0
1777,1.0722701625443718,3,69,9.0
1780,73.67540663584067,5,7,1.0
1797,0.3694029850746268,1,67,6.0
1799,174.22751479778037,4,11,0.0
1801,0.34007855939285353,2,19,4.0
1815,0.36623352328691827,1,1369,5.0
1820,0.42141626796353854,1,1786,4.0
1822,0.8913586846519985,2,1168,2.0
1840,1.0453513828825727,2,116,3.0
1886,0.4913025606829168,1,1369,3.0
1887,0.20731196312591663,1,86,8.0
1888,0.4238649718932989,1,1786,6.0
1907,0.15982960653738804,1,705,4.0
1950,0.5194635557838144,2,88,9.0
1960,0.38038153512286793,2,19,0.0
1968,4.220207056149203,3,628,0.0
1973,0.47377593693768055,2,141,9.0
1975,0.2952778187648101,2,141,2.0
1979,0.14149193168557,2,401,5.0
2069,0.30543607455275235,1,1369,3.0
2071,0.4880952380952381,1,63,6.0
2121,0.19104356242275758,2,266,6.0
2387,0.26694915254237284,1,118,1.0
2407,0.3253968253968254,1,63,5.0
2414,0.36719153129004745,2,602,7.0
2420,0.2555051917266691,2,488,8.0
2425,0.28405951558236,2,61,9.0
2433,1.0915654598319862,3,18,3.0
2434,3.001871062040802,3,14,7.0
2438,0.6550873744045269,2,1168,6.0
2446,0.5940003709103716,2,1168,5.0
2447,0.5136049832136191,2,88,1.0
2450,0.5306136056060048,2,141,7.0
2460,0.10257024265644955,1,232,7.0
2465,0.1771531159627738,2,61,8.0
2471,0.4879841991825137,2,372,5.0
2476,0.5091826040623713,1,705,6.0
2487,0.20922442906732147,1,705,8.0
30,1.1296552710542365,2,12,3.0
49,0.5170354907213964,2,12,3.0
189,0.4440124764397309,1,178,0.0
252,0.39218400344167376,2,64,8.0
339,0.3954033771106941,1,82,9.0
340,0.91724977599497,2,12,3.0
351,0.868744872846596,1,53,3.0
358,0.376641651031895,1,82,6.0
359,3.022029393326603,2,6,0.0
390,0.2284240150093809,1,82,3.0
439,1.0449911505325922,2,17,5.0
471,1.6284321895764622,2,8,3.0
37,0.7921239218375892,2,129,1.0
56,0.9630267134455605,2,129,1.0
61,1.8775311570529725,2,27,1.0
163,0.9991796554552914,1,53,5.0
164,0.15533980582524276,1,103,0.0
192,0.584204931972789,1,238,2.0
195,1.034538635358498,2,18,2.0
223,1.6994595208567798,2,129,1.0
256,0.3954033771106941,1,82,1.0
345,1.4864614910723604,2,129,8.0
356,2.6526561411755,2,15,8.0
363,0.6241569507300571,1,249,6.0
364,0.32248691143123903,1,238,8.0
397,0.4472840446235153,1,249,7.0
450,0.5813609467455622,1,26,2.0
451,2.393482069796845,1,178,4.0
456,2.2195690263185854,1,178,7.0
458,0.889134432692106,2,129,7.0
460,3.0178111907206278,2,50,8.0
467,0.6820955725056103,2,129,5.0
476,0.4736646406776595,2,22,1.0
478,0.4736646406776595,2,22,1.0
479,0.6285714690017101,2,25,0.0
522,0.6078753076292044,1,53,3.0
845,0.5365514586470156,2,6,9.0
5,0.2343373673099223,1,796,2.0
27,0.13673564406169877,2,371,2.0
42,0.2921814378177634,1,1188,4.0
43,0.21955385982970815,2,53,2.0
52,0.07400232466740189,1,1002,0.0
62,0.1363770210975135,2,220,7.0
63,0.1711288140014342,1,1002,8.0
64,0.34084624304956734,1,796,1.0
65,0.5452156087907518,3,74,0.0
79,0.12815772255929622,1,925,6.0
120,0.17270288397048963,1,852,0.0
125,0.0691326454759002,1,796,9.0
175,0.2257167789840941,2,31,1.0
177,0.42598867611057034,2,56,9.0
218,0.2193067381613143,1,1188,5.0
247,0.5251726970037642,2,98,0.0
299,0.3929447091908697,3,98,2.0
310,0.21279696990325125,2,223,0.0
321,0.7521493009704309,2,98,0.0
328,0.23174716988943717,1,1188,8.0
331,0.23644603910850837,1,1188,3.0
335,0.3676573113432406,2,98,9.0
342,0.5530229989871193,2,107,8.0
350,0.11034462252088843,1,796,7.0
359,0.260287797798752,1,1188,3.0
360,0.0985697719366061,1,796,1.0
409,0.08288965111044462,1,925,5.0
411,1.3406411655022656,3,74,5.0
412,1.9636383458477713,2,591,4.0
428,0.29321645423951925,2,220,3.0
446,0.3939006914814323,2,94,7.0
465,0.4578063719788748,3,74,1.0
467,0.5186802386150249,3,22,1.0
479,0.9772205914190376,2,74,0.0
494,0.08782139927191772,2,64,0.0
500,0.4248698924650749,2,98,5.0
550,0.4567355449244327,2,21,4.0
589,0.1575629627427076,1,796,3.0
640,0.3658736880811925,2,56,8.0
641,0.2139607273074386,2,95,4.0
647,0.34084624304956734,1,796,0.0
701,0.31031976744186046,1,129,2.0
710,0.08090749606018255,1,796,2.0
714,0.37356657147326305,2,56,4.0
717,0.34334710317748535,2,28,0.0
719,0.3467634028128809,1,796,9.0
721,0.1398560851595254,1,796,4.0
726,0.1457583776872528,1,796,2.0
749,0.3552843537203136,2,12,0.0
753,0.3616740617073484,2,12,6.0
755,0.12805150010407063,1,796,0.0
758,0.04764845241944498,2,450,7.0
777,0.838345179974092,2,98,6.0
832,0.10355163573294944,2,671,7.0
833,0.29090909090909084,1,110,9.0
843,0.738799282500874,2,107,5.0
848,0.0970421759441579,2,671,1.0
852,0.2299325773551477,1,1188,8.0
856,0.18796767743758938,1,552,5.0
874,0.08090749606018255,1,796,2.0
880,0.13184476342371076,1,99,0.0
889,0.37721714117932015,2,54,3.0
892,0.1398560851595254,1,796,1.0
896,0.45918943831583947,1,796,1.0
899,0.11297611800946296,1,620,2.0
913,0.5401807331474604,2,69,8.0
924,0.15789708558579946,2,80,7.0
927,0.31991333971437175,2,28,0.0
929,0.12214920757634322,1,796,3.0
938,0.4475812525276934,3,74,4.0
941,0.12805150010407063,1,796,3.0
944,0.33339297943939755,3,60,2.0
948,0.18707442538134458,1,796,1.0
951,0.24867855967436234,1,1188,1.0
1002,0.17482868300030283,2,596,6.0
1006,0.33071457838388,2,94,6.0
1036,0.7278253913287528,3,74,9.0
1125,0.6222261212706144,2,94,3.0
1126,0.43656834204370076,2,119,5.0
1127,0.5333686900978994,3,74,6.0
1328,0.23195548598159224,2,56,8.0
1331,0.19595064332472723,2,671,7.0
1363,0.17439957487750377,2,409,9.0
1397,0.24106194171027917,2,764,7.0
1419,0.14997587073472876,2,671,8.0
1420,0.2977094430100585,2,28,4.0
1444,0.18811102915726038,2,220,8.0
1445,0.34084624304956734,1,796,0.0
1453,0.23969408312538767,1,925,3.0
1461,0.23889875858351334,2,480,0.0
1467,0.3989025885179328,2,94,9.0
1498,0.07417534722222224,1,576,7.0
1513,0.14367605046030382,2,480,6.0
1519,0.23565886584346835,2,29,8.0
1541,0.25609524253077276,2,29,1.0
1556,0.13395379263179802,1,796,3.0
1564,0.12184306921149027,1,273,1.0
1568,0.3785622633518402,2,90,8.0
1595,0.16768319113188646,2,220,6.0
1598,0.2958557994563356,2,56,3.0
1602,0.27034067569922343,1,1188,3.0
1605,0.1516606702149802,1,796,9.0
1607,0.3362053339402206,1,1188,3.0
10,1.0294073315754935,3,67,1.0
19,0.37066940986747093,2,89,9.0
20,0.5718336483931946,1,529,8.0
21,0.673498386076742,2,70,3.0
22,0.6512245161853456,2,36,3.0
23,0.2036322027112966,2,354,6.0
30,0.3280000344068263,1,1038,1.0
39,0.30068452436585086,1,1002,7.0
44,0.24867855967436234,1,1188,5.0
47,0.15391998038170673,2,707,3.0
54,0.5307305052018534,3,35,7.0
185,0.7782481390684379,2,52,0.0
186,0.6028438050716675,2,52,7.0
187,0.39186505518148573,3,35,7.0
224,0.3258794060274566,1,620,0.0
231,0.8271140126458284,2,280,3.0
257,0.11092831408067835,1,297,2.0
291,0.2619522494262767,1,620,3.0
349,0.41504037939895244,2,36,9.0
455,0.2969893830373325,2,81,6.0
456,0.2894022265611165,1,1002,5.0
545,0.33492908328625376,1,796,8.0
552,0.5654101430830711,2,36,1.0
563,0.08367223551467987,2,806,9.0
574,0.47221172022684305,1,529,3.0
585,0.6610623632835005,2,52,9.0
586,0.37372400756143664,1,529,7.0
589,0.27863894139886575,1,529,9.0
592,0.15968509484930352,2,450,9.0
593,0.3072947609432065,2,99,4.0
597,0.20018903591682422,1,529,3.0
621,0.18388020833333335,1,576,7.0
622,0.05573295584972764,2,806,8.0
661,0.4122289807954766,2,266,4.0
682,0.47221172022684305,1,529,3.0
717,0.406540790807073,4,37,9.0
733,0.47221172022684305,1,529,4.0
744,0.6277159751077737,2,52,6.0
749,0.3285807417222704,4,157,5.0
754,0.47221172022684305,1,529,5.0
757,0.24397978622558886,1,1188,3.0
771,0.015900805119735753,1,1038,3.0
777,0.06608262862860256,2,806,4.0
780,0.37372400756143664,1,529,3.0
782,0.41741095664643046,2,52,7.0
784,0.37372400756143664,1,529,8.0
787,0.5718336483931946,1,529,3.0
788,0.5100627454877942,2,280,8.0
790,0.20018903591682422,1,529,3.0
792,0.766435813633939,2,280,0.0
793,0.42143824827575715,2,361,7.0
800,0.7358461549647909,2,36,2.0
805,0.47221172022684305,1,529,5.0
809,0.47221172022684305,1,529,3.0
812,1.1157969733932362,3,67,2.0
842,0.1575629627427076,1,796,3.0
853,0.5778097871293552,3,51,4.0
858,0.22252508257638315,1,1038,4.0
872,0.5430367237445637,2,280,6.0
875,0.30032595234358495,2,227,7.0
877,0.5718336483931946,1,529,3.0
880,0.47221172022684305,1,529,7.0
890,0.2087466885293889,2,266,3.0
893,0.7118602644707979,2,280,9.0
895,0.5718336483931946,1,529,4.0
908,0.12805150010407063,1,796,8.0
909,3.150529208712956,5,21,2.0
915,0.16205533596837945,1,161,2.0
931,2.6135922979492396,4,23,6.0
933,0.47221172022684305,1,529,7.0
934,0.7442122135878696,2,96,8.0
937,0.47221172022684305,1,529,8.0
942,0.37372400756143664,1,529,3.0
948,0.7458321752921311,2,354,0.0
949,0.47221172022684305,1,529,8.0
953,0.8505249741480192,3,67,2.0
954,0.2085273042758331,1,925,4.0
969,0.16841073932378434,1,925,1.0
970,0.27863894139886575,1,529,1.0
976,0.27863894139886575,1,529,3.0
1014,0.22825233290742775,1,925,1.0
1021,0.20018903591682422,1,529,8.0
1027,0.52634017867207,2,52,9.0
1033,0.8097299939445691,3,51,0.0
1038,0.40311659352618084,3,35,3.0
1039,0.12217131750659452,1,98,7.0
1049,0.30272739471511145,1,1038,3.0
1071,0.47221172022684305,1,529,3.0
1109,0.363961327039468,2,369,8.0
1111,0.09771630555627449,2,806,1.0
1112,0.7782481390684379,2,52,4.0
1117,0.753840845075156,2,354,4.0
1118,0.2623033958252071,2,764,4.0
1124,0.41476023699130216,3,51,0.0
1161,0.3266294422645954,4,37,7.0
1164,0.1575629627427076,1,796,0.0
1165,0.37372400756143664,1,529,3.0
1167,1.6240999837929297,6,5,6.0
1172,0.41165793485959934,4,37,6.0
1176,0.05743213106954891,1,796,9.0
1212,0.20005494388107847,1,1002,3.0
1213,0.20018903591682422,1,529,8.0
1216,0.01696810487200661,1,1038,6.0
1218,0.37372400756143664,1,529,3.0
1220,0.5141628096002299,2,36,5.0
1221,0.17119923462536077,1,1002,8.0
1230,0.3585912646538327,2,54,2.0
1237,0.29236645049492266,2,480,6.0
1238,0.24906404272888513,2,155,6.0
1242,0.21347460955128156,2,225,3.0
1252,0.34867438860566136,2,354,4.0
1279,0.1757582232314891,1,1038,1.0
1294,0.27863894139886575,1,529,9.0
1302,0.1547809829059829,1,256,7.0
1319,0.07417534722222224,1,576,9.0
1329,0.40580604207920123,2,69,8.0
1340,0.5718336483931946,1,529,9.0
1345,0.47221172022684305,1,529,3.0
1351,0.6715408750053378,2,280,6.0
1353,0.8206525553291356,3,51,4.0
1357,0.5100627454877942,2,280,8.0
1360,1.8553578694398927,6,5,2.0
1365,0.2586223608513056,2,431,4.0
1369,1.02318026015932,3,27,2.0
1370,0.20386102660918112,2,431,9.0
1384,0.37372400756143664,1,529,3.0
1391,0.17597777696323086,1,1002,8.0
1397,0.1568682982054563,1,1002,9.0
1404,0.14408602150537633,1,93,7.0
1409,0.4185526845704807,2,46,8.0
1411,0.15299180896848533,1,98,3.0
1421,0.7620091733028007,3,133,5.0
1426,0.13405999601944435,1,620,4.0
1428,0.27863894139886575,1,529,8.0
1449,0.15219618055555556,1,576,7.0
1455,0.4062190364473208,2,69,5.0
1462,0.8195332102270355,4,9,3.0
1464,0.37372400756143664,1,529,3.0
1474,0.525504951513752,2,203,9.0
1475,0.24539906521553576,2,122,0.0
1477,0.37372400756143664,1,529,8.0
1485,0.5718336483931946,1,529,7.0
1500,0.19568608805961696,1,925,9.0
1526,0.6718336483931947,1,529,3.0
1527,0.17590080511973574,1,1038,7.0
1544,0.3615187324242927,1,925,5.0
1560,0.26325490587955763,2,371,5.0
1566,0.23627604166666666,1,576,9.0
1585,0.4317135380611337,2,92,9.0
1595,0.35815610377098817,1,1038,8.0
1598,0.6565466103764152,2,280,6.0
1609,0.2673366512599374,2,220,3.0
1628,0.5718336483931946,1,529,5.0
1633,0.14766493055555557,1,576,4.0
1640,0.488545781824959,2,186,6.0
1711,0.06869630337231039,1,297,6.0
1,0.2888936792804563,2,244,0.0
24,0.8587330850755276,1,587,5.0
64,0.35736217142397103,1,455,5.0
94,0.37713054203099977,1,455,3.0
101,0.4921603970641765,2,331,8.0
102,0.46982448276250816,2,49,1.0
108,0.17995337416481658,2,267,6.0
173,0.26299102871411567,1,587,0.0
174,0.3778377794913421,2,366,2.0
183,0.3523471314156913,2,366,2.0
184,0.9017859226489129,1,587,6.0
220,0.8998289754864864,1,587,7.0
269,0.829378877639128,1,587,5.0
270,0.8783025566997936,1,587,7.0
272,0.08055393359904187,1,723,7.0
280,0.8509052964258211,1,587,1.0
281,0.876345609537367,1,587,7.0
283,0.5398625187404598,1,723,8.0
285,0.2435815800264705,1,587,0.0
298,0.876345609537367,1,587,7.0
311,0.2513293572078665,1,587,0.0
313,0.2795581840032899,1,676,4.0
320,1.0671958624012177,2,119,8.0
323,2.3473688451249064,2,356,7.0
325,0.8783025566997936,1,587,9.0
327,0.18571491580466623,2,382,3.0
328,0.5047655417177755,1,455,5.0
335,0.34606393289434684,2,366,6.0
336,0.872431715212514,1,587,7.0
337,0.8822164510246469,1,587,7.0
338,0.16119424099100965,2,267,6.0
344,0.8708748418635457,2,342,6.0
357,0.16527618929067978,2,267,6.0
360,1.2266391516117308,1,587,1.0
362,0.23970769143577242,1,587,0.0
365,0.9548689967978502,2,119,7.0
389,0.8528622435882475,1,587,7.0
429,0.8606900322379539,1,587,5.0
453,0.16490364365186236,2,267,6.0
454,0.07155569729173215,1,723,4.0
505,0.3312877876553319,2,366,2.0
512,0.37601127873709206,2,366,2.0
515,0.872431715212514,1,587,7.0
517,0.21590090738873682,1,131,0.0
522,0.14603239924278313,2,267,6.0
546,0.2184013041869334,1,587,7.0
559,0.10999999999999999,1,65,4.0
578,0.4761171032357473,1,59,6.0
580,0.5017123287671232,1,511,0.0
585,0.23389685854972544,1,587,0.0
586,2.8541196989316897,2,318,4.0
588,0.33627412495402853,2,366,1.0
601,0.1971149198051721,1,587,8.0
616,0.8743886623749404,1,587,7.0
643,0.9550067854207992,2,119,0.0
694,1.022154506125066,2,119,8.0
723,0.4058561583961185,2,43,1.0
748,0.15719270628199458,1,723,5.0
833,0.6267123287671232,1,511,4.0
965,0.1823999642905666,2,267,6.0
970,0.8822164510246469,1,587,7.0
993,1.8358870564731826,2,318,6.0
994,0.26493464063182387,1,587,0.0
995,0.8900442396743532,1,587,1.0
996,0.8861303453495001,1,587,1.0
1059,0.3667532063741118,1,455,3.0
1069,0.8489483492633945,1,587,7.0
1074,0.5671991293182108,2,70,0.0
1150,4.864603926562808,1,587,2.0
1152,0.8704747680500872,1,587,3.0
1238,0.2591038048786992,1,587,0.0
1284,0.21259047130088646,1,587,0.0
1286,0.5017123287671232,1,511,4.0
1287,0.2435815800264705,1,587,0.0
1292,0.045037420757426276,1,455,7.0
1294,1.1361068431759858,2,119,8.0
1305,0.5745284366193716,2,271,9.0
1312,0.19800464217935954,2,339,6.0
1314,1.119685498663184,2,28,8.0
1322,0.3944706246613833,2,124,6.0
1352,0.9548689967978502,2,119,0.0
1355,0.22328767035266792,2,33,2.0
1356,0.5765487844256947,2,48,3.0
1371,0.19184551318683465,2,428,3.0
1390,0.15833693408228908,1,393,0.0
1404,0.26882186446724027,1,587,0.0
1405,0.1824425228900671,2,267,6.0
26,1.2419848484107687,3,247,2.0
208,0.9058158364363326,3,281,3.0
209,0.9319811392346329,3,281,7.0
305,0.3605246081282593,2,318,1.0
308,1.2331187756144921,2,438,6.0
350,1.0161972133988522,3,281,9.0
366,0.1495611639448711,2,339,1.0
376,0.3173403580636875,2,63,2.0
429,0.7882623194565233,3,281,9.0
498,0.25659446864662916,3,248,3.0
499,0.7295303512729749,2,33,0.0
565,1.8770830452630345,4,104,7.0
645,0.7310181332921107,2,67,4.0
677,0.22928420439488142,3,219,9.0
766,0.4744347542302563,2,37,4.0
831,1.0137049056285636,2,39,9.0
834,0.4319180478133106,2,63,8.0
851,1.750272016935858,2,366,0.0
984,0.14032318376173564,1,723,0.0
1059,0.14931609975780594,2,339,0.0
1280,0.7345238095238096,1,42,1.0
1431,0.24861677479555494,2,227,2.0
1438,1.1587074610561867,2,46,1.0
1581,0.18636026762292704,2,86,2.0
1604,0.3052965967759345,2,342,1.0
1605,0.2135697020535307,2,227,1.0
1623,0.7972166436334218,2,62,0.0
1650,0.1563944530046225,1,59,8.0
1720,0.4702874975271873,2,37,4.0
1789,0.11183983800247235,1,723,2.0
1793,0.1178323881537492,1,69,4.0
1794,0.1178323881537492,1,69,4.0
1795,0.27221172022684315,1,69,8.0
1798,0.37777544902171906,1,723,8.0
1799,0.04481351500590947,1,723,2.0
1802,0.23329226247466817,1,723,4.0
1805,0.44840286087444114,2,227,0.0
1806,0.03285024002708491,1,723,3.0
1814,0.2769769386193508,2,36,6.0
1817,0.08431402967565381,1,723,8.0
1850,0.2935928702598401,2,227,2.0
1851,0.11358525864190845,2,67,3.0
1853,0.21932192685388738,2,67,9.0
1855,0.534777925287394,2,502,9.0
1899,0.2465672093090592,1,723,7.0
1915,0.7345238095238096,1,42,2.0
1922,0.3963453056080656,1,69,6.0
1933,0.38674698795180723,1,310,9.0
1937,0.35380521122924696,2,70,0.0
1938,0.14455831650419107,2,282,0.0
1939,0.19336432634125428,2,227,7.0
1944,0.24400168457307397,2,342,8.0
1945,0.43982356647763077,1,69,3.0
1955,0.16366109599689077,1,310,0.0
1958,0.22446460476574104,2,227,2.0
1965,0.05748508539410035,1,723,3.0
1966,0.28374834942089133,3,248,8.0
1998,0.0768149243812079,1,723,1.0
2049,0.7415978681306764,2,342,0.0
2128,0.25396884098621497,2,318,1.0
2241,0.21914166536241142,2,67,3.0
50,0.24108310661858082,2,557,8.0
157,0.11819220543400531,1,849,9.0
169,0.16873116977933292,1,694,1.0
235,0.03261306704305181,1,849,0.0
237,0.24173704633224172,2,99,1.0
285,0.35016937917144475,3,82,4.0
292,1.038213029570748,8,9,2.0
304,0.3893506107866676,3,236,4.0
338,0.14533668041156173,1,694,4.0
356,0.23022095812019322,3,40,5.0
357,0.10360274801844888,2,428,3.0
358,1.1899469616945098,7,5,3.0
359,0.14413502831237757,2,313,5.0
360,0.12216348729269146,4,186,9.0
363,0.0866845162044304,2,489,1.0
368,0.06442281954530148,1,647,1.0
369,0.17524188314851094,3,102,3.0
370,0.08683963194469695,1,849,0.0
373,0.21777700643056114,2,191,1.0
375,0.12706753090876996,2,333,7.0
376,1.0006961750787517,5,16,2.0
377,0.37771434187989666,2,489,7.0
379,0.10086206896551725,1,145,4.0
384,0.8432616259651792,5,6,2.0
385,0.3779139310415529,3,236,4.0
386,0.1399966517411034,2,87,9.0
397,0.13345222516404387,2,460,2.0
398,0.1818159630994532,2,26,1.0
404,0.336508533604034,2,421,9.0
408,1.1075818924553562,4,284,4.0
409,0.19580121077324242,2,26,7.0
415,0.1273289460502152,2,87,0.0
417,0.12031581725901468,1,694,2.0
421,0.14745743264221822,2,428,3.0
467,0.18272751652254562,2,191,5.0
488,0.05797758999708824,2,235,1.0
505,0.09176603580935713,1,277,9.0
535,0.09692391373363446,2,235,9.0
538,0.06429681429681429,1,117,7.0
764,0.032509635003400594,1,165,0.0
852,0.08719111312627521,1,165,6.0
928,0.14647550776583032,1,558,3.0
929,0.09344129588931344,2,460,3.0
210,0.26748201452448983,1,1010,2.0
256,0.568622563972278,2,248,8.0
270,0.4000566324961288,2,438,4.0
468,0.35319794775038726,2,438,1.0
474,0.25402843986766105,1,1010,3.0
477,0.1779949359069761,2,344,2.0
496,0.10890974251636584,3,333,2.0
515,0.39476639882500913,2,439,8.0
520,0.11884447430298956,1,229,8.0
539,0.39861941349277186,2,170,9.0
542,0.29439304778597375,2,344,4.0
551,0.4725393054538268,1,592,5.0
552,0.5108003389392993,2,439,0.0
553,0.2877873571606641,1,1010,7.0
567,0.5382107249297198,3,114,0.0
592,0.11198628888159574,1,277,5.0
602,0.3720608853444604,1,788,8.0
625,0.4475479288630053,2,439,0.0
635,5.729533592597194,4,10,2.0
637,0.5314992318488828,5,5,2.0
638,1.5330194655214817,3,37,5.0
640,0.39040310661795,2,358,5.0
643,0.8346659442436463,4,6,1.0
649,0.2316694019865097,3,333,7.0
652,0.26215943395469404,1,592,5.0
653,0.2403090359422237,1,229,6.0
656,0.2250412907938479,3,333,3.0
659,1.834540997080639,4,38,9.0
660,1.2993806787888587,2,542,6.0
662,0.33462643678160914,1,145,5.0
665,0.6676012602466694,4,9,3.0
667,0.2953139327045302,3,333,5.0
668,0.8402885914482603,3,23,8.0
669,0.26566857180629916,3,333,8.0
675,0.35329281830652176,2,191,5.0
680,0.5233801611590586,3,114,6.0
683,0.3132192337012283,2,24,9.0
685,0.4839724675234329,2,282,0.0
689,0.2510264999810616,3,333,2.0
692,1.9902234873614095,3,37,0.0
702,0.44463981794808094,3,114,9.0
778,1.6820915792996405,3,37,0.0
817,0.19384394548863887,3,333,1.0
823,0.3585446848298172,2,438,8.0
853,1.4373469085096797,3,37,3.0
1016,0.25182876239145596,1,849,7.0
1051,0.28189512948260237,2,60,6.0
32,0.12694198224754283,1,1010,3.0
476,0.18510974770434702,2,87,5.0
575,0.3089907849774673,2,38,5.0
578,0.1309322589825832,1,592,1.0
633,0.06710446106735485,2,684,6.0
658,2.127142205865012,4,20,0.0
678,0.22302322583238618,1,592,4.0
748,0.28027970622541365,5,13,8.0
750,1.268627187574865,4,11,0.0
769,0.15548008998781,2,72,5.0
771,0.2714840399724984,2,428,4.0
775,0.05047680724905048,2,141,3.0
780,0.4322626871606684,3,330,5.0
782,0.3987374539285171,2,89,8.0
788,0.2973619247821591,2,141,9.0
793,0.11477612726720827,2,684,2.0
806,0.5600094809271433,3,119,1.0
905,0.26450372976589154,2,160,0.0
956,0.06237254787659563,2,684,9.0
988,0.39449872677119985,5,18,7.0
1016,0.2882906613164598,2,127,2.0
1188,0.238582766812277,2,288,7.0
1349,0.059306307770844266,2,684,7.0
4,0.13524509297847587,2,51,6.0
19,0.03763271162123386,1,697,8.0
21,0.10171131552272834,2,71,0.0
43,0.15628022481370546,2,302,9.0
46,0.15163068909085953,1,1509,9.0
48,0.22255471936135257,2,199,8.0
50,0.06466666666666666,1,360,0.0
54,0.19184024124245802,1,1509,9.0
80,0.13318436855444682,2,85,9.0
82,0.0902989793829765,2,375,8.0
196,0.17106949457956855,3,145,5.0
197,0.053448275862068975,1,232,9.0
200,0.2063879644107807,3,113,0.0
201,0.1424180554267457,2,51,5.0
204,0.1575983844432479,2,95,8.0
205,0.1502258192689032,2,722,7.0
226,0.2737123861785283,2,259,8.0
323,0.16103634981297812,2,537,3.0
326,0.09784877286715572,1,1509,1.0
377,0.17448762205427698,2,95,9.0
384,0.08890954698320097,2,302,7.0
402,0.2867008987409108,2,98,9.0
407,0.156,1,360,4.0
408,0.09197741274011761,2,202,2.0
424,0.08762642575604214,2,329,9.0
432,0.1660226873624259,2,102,5.0
434,0.16801024569224832,2,513,3.0
437,0.15428167252316016,3,169,7.0
442,0.11770849182466432,2,227,2.0
446,0.16051269276935598,3,102,7.0
447,0.5821233765441199,3,145,0.0
