test_idx,best_mean,n_changed,n_pool_rows,candidate_id
1209,0.23809523809523808,1,63,0.0
1262,0.2838196602512501,2,266,1.0
1266,0.3803210249830443,2,219,2.0
1272,3.273121245274483,3,8,2.0
1274,0.45927009547274406,1,1360,2.0
1283,0.7952602028525332,2,21,0.0
1285,0.4393540385393413,2,602,1.0
1287,0.3647411389048002,3,187,2.0
1289,0.5376792663045781,2,68,2.0
1295,3.330321879195923,5,9,8.0
1297,0.050290135396518366,1,188,9.0
1304,2.040923769990087,2,1342,3.0
1308,0.4880952380952381,1,63,4.0
1389,0.4564728619436686,2,266,6.0
1391,1.2964750940800844,5,15,8.0
1395,0.18273263926706923,2,978,4.0
1417,0.30413121026424694,2,266,3.0
1436,0.3001116106458905,2,978,0.0
1464,0.3699469544539967,1,994,4.0
1468,2.9563167673087434,5,15,5.0
1469,0.5263069771200481,2,141,0.0
1472,0.7133202546470457,2,97,0.0
1513,0.2348198163301379,1,705,5.0
1542,0.5666213349576799,3,276,0.0
1543,1.8221058520984184,3,234,7.0
1596,0.42045305836362296,2,141,2.0
1609,0.5946327683615819,1,118,4.0
1620,0.27379819358056773,1,705,5.0
1638,6.447291685347955,3,58,9.0
1639,0.28802560508912445,1,1786,8.0
1641,6.415307399645466,3,58,9.0
1648,0.9329954172656562,2,6,1.0
1663,0.691751046001319,2,97,4.0
1667,0.2518656716417909,1,67,8.0
1668,0.36189084837733504,1,1369,8.0
1671,1.2249300378010641,2,400,5.0
1675,0.21045611782606818,2,266,1.0
1677,0.7793020714861172,2,72,5.0
1683,0.8448234698896347,3,317,4.0
1687,0.16539124614725514,1,1229,7.0
1690,0.16869064109822318,2,266,6.0
1700,0.3699469544539967,1,994,6.0
1717,0.23219289285119726,2,1238,0.0
1730,0.4048853880197599,2,266,1.0
1737,0.22834772037434067,2,266,4.0
1738,0.4346920580380477,2,16,2.0
1739,0.29421777546777556,1,416,2.0
1740,0.25159871978335907,2,141,1.0
1744,2.286558380822254,5,7,2.0
1752,0.3597603019280533,1,705,2.0
1755,0.021577689138577136,1,1229,1.0
1757,0.4456775485063136,1,1360,0.0
1763,1.1372947340084518,4,14,2.0
1777,0.7380952380952381,1,63,2.0
1778,21.735397233130218,6,22,5.0
1780,105.76292396688883,6,11,4.0
1799,0.39375225182790397,2,406,2.0
1801,0.714522821995835,2,85,3.0
1815,0.8003800605597787,2,21,1.0
1820,4.475138972655243,3,785,6.0
1822,0.4880952380952381,1,63,4.0
1840,0.494121088211174,3,5,6.0
1880,0.04308268664704308,1,101,9.0
1886,0.37617702448210927,1,118,2.0
1888,0.3532768752332368,2,266,3.0
1907,0.17047772691642166,2,92,4.0
1948,88.73537982579427,6,11,4.0
1950,0.40584967449388437,2,191,8.0
1960,0.2723233243760501,1,705,0.0
1968,1.2577977568854475,3,317,1.0
1973,0.4509568387025796,2,401,0.0
1975,0.8250222791135569,2,21,5.0
1978,0.2795922081930397,1,1786,7.0
1980,1.018109569683414,3,317,5.0
2069,0.4872529383923825,2,88,3.0
2071,0.40996236073927134,2,401,0.0
2121,0.19104356242275758,2,266,7.0
2400,4.552147192693333,3,785,3.0
2407,0.3488628236485852,1,1369,5.0
2420,0.6150934123973164,2,7,8.0
2425,1.206365184282126,1,1369,4.0
2426,0.17036122661122663,1,416,1.0
2433,0.7380952380952381,1,63,2.0
2434,0.7380952380952381,1,63,2.0
2438,0.4456775485063136,1,1360,6.0
2446,0.30564799215369887,2,266,7.0
2447,0.38861893439739165,1,2427,0.0
2450,0.6034473780905275,2,21,7.0
2460,0.3253968253968254,1,63,6.0
2463,0.48689277795790853,3,5,4.0
2476,0.28159761464871214,2,97,5.0
2487,0.20211949377428345,1,1229,1.0
30,0.629801317217883,2,51,3.0
49,1.4724667451482376,4,15,2.0
340,1.34083029521173,5,5,3.0
358,0.36300497580110636,2,83,0.0
359,0.3768628119398839,2,51,3.0
390,0.2284240150093809,1,82,8.0
439,0.9517376082703208,4,8,3.0
471,0.3476043789101534,2,8,9.0
37,0.44887272972644776,2,39,5.0
56,1.4315196998123827,1,82,4.0
195,0.8209468745631593,2,83,4.0
223,2.0019102203297674,2,13,3.0
256,0.3956892251093696,1,178,3.0
345,2.890562396780152,5,10,9.0
356,0.5298945133590351,2,39,4.0
363,0.25263547001794034,1,249,5.0
397,0.21013133208255164,1,82,2.0
450,0.35593362344937973,1,238,5.0
451,0.40352623475996074,2,20,3.0
456,0.40017131852741084,1,238,1.0
458,1.125,1,12,3.0
460,1.125,1,12,5.0
467,4.9082582516308895,3,22,8.0
476,2.254888110002022,2,83,0.0
478,2.254888110002022,2,83,0.0
479,0.875,1,12,7.0
514,0.35547433630197334,2,22,4.0
522,0.43032970867757586,2,12,7.0
845,1.1927339901477831,1,58,6.0
5,0.3413391190422633,2,63,2.0
22,0.05937248592115848,1,33,1.0
27,0.2690125896005298,2,171,6.0
42,0.08792294731768624,2,64,7.0
43,0.12214920757634322,1,796,3.0
62,0.48877523713240756,1,796,2.0
64,0.2875918051797448,1,796,1.0
65,0.5452156087907518,3,74,5.0
73,0.5222868217054264,1,129,2.0
125,0.29090909090909084,1,110,5.0
175,0.3672860504790402,2,12,0.0
177,0.4259968064577805,2,61,0.0
218,0.0691326454759002,1,796,9.0
247,1.084897885670808,2,74,0.0
296,0.1606139375774623,2,764,4.0
299,0.1575629627427076,1,796,2.0
310,0.5666520011593936,4,54,8.0
321,0.3171776039963129,1,796,5.0
328,0.13395379263179802,1,796,4.0
331,0.14353623573307675,2,450,3.0
335,0.7865309842031447,2,45,4.0
342,7.291844376169235,4,33,2.0
350,0.18117213285361716,1,796,0.0
359,0.1693675477981624,1,796,5.0
360,0.1516606702149802,1,796,3.0
411,33.67541650927009,6,28,3.0
428,0.08679492135232374,1,796,2.0
446,0.11034462252088843,1,796,6.0
465,0.996474777282133,4,33,7.0
466,0.02858969403229163,1,796,1.0
467,0.8018768875130371,4,33,6.0
470,0.17573924731182797,1,124,2.0
476,0.20782973023439072,2,28,6.0
479,0.16346525527043498,1,796,1.0
494,0.12805150010407063,1,796,1.0
500,0.1575629627427076,1,796,0.0
589,0.1200670437494127,2,671,5.0
607,0.0691326454759002,1,796,3.0
641,0.2808538993317514,3,325,1.0
647,0.269840325889804,1,796,0.0
701,0.14989342851675228,2,9,7.0
710,0.0985697719366061,1,796,9.0
714,0.0691326454759002,1,796,9.0
717,1.531393837295527,4,33,7.0
719,0.34880014523839953,2,673,3.0
721,0.1575629627427076,1,796,8.0
726,0.11034462252088843,1,796,3.0
749,0.22817224920593057,1,1188,6.0
752,0.16986124277075712,1,1002,2.0
753,0.1585745893461413,2,220,8.0
755,0.19887901043679937,1,796,0.0
758,0.08904345506039443,1,1002,2.0
777,2.003059256837799,3,70,1.0
832,0.13395379263179802,1,796,1.0
833,0.0985697719366061,1,796,3.0
843,0.3467634028128809,1,796,0.0
844,0.05743213106954891,1,796,4.0
848,0.1398560851595254,1,796,8.0
852,0.09268234664446491,1,796,8.0
874,0.1457583776872528,1,796,5.0
892,0.1044571972287473,1,796,0.0
896,0.45918943831583947,1,796,2.0
899,0.03994826202015996,1,796,1.0
913,0.31305420196122213,2,480,4.0
927,0.2343373673099223,1,796,0.0
929,0.1575629627427076,1,796,0.0
938,0.4475812525276934,3,74,0.0
941,0.19887901043679937,1,796,0.0
944,0.47406537984142716,3,74,8.0
948,0.20478130296452673,1,796,9.0
951,0.28631320591004267,2,54,7.0
1002,0.145947145054983,2,493,6.0
1006,1.019224395799951,4,33,1.0
1036,1.6223326491771337,4,33,9.0
1125,1.7491816415573669,3,58,5.0
1126,0.7254616276649519,1,796,9.0
1127,0.5017910036765438,2,98,5.0
1189,0.1535218229189596,2,9,5.0
1328,0.2140676353611908,2,54,6.0
1331,0.1394703758243152,2,671,9.0
1399,0.2959182657661249,2,102,3.0
1419,0.2607221276165431,2,171,4.0
1420,0.07843504835182287,1,925,3.0
1437,0.08090749606018255,1,796,7.0
1444,0.2460226295310269,2,480,5.0
1461,0.12214920757634322,1,796,3.0
1467,25.291391877285342,6,10,9.0
1485,0.19669270833333333,1,576,6.0
1516,0.21781594209554572,1,1002,6.0
1519,0.11034462252088843,1,796,3.0
1528,0.13395379263179802,1,796,1.0
1529,0.13395379263179802,1,796,3.0
1541,0.23174716988943717,1,1188,3.0
1556,0.0881805288431896,2,671,4.0
1560,0.2723608230888023,2,671,0.0
1564,0.08090749606018255,1,796,4.0
1568,0.48929111064672065,3,74,2.0
1595,0.2024280067758329,1,161,8.0
1598,0.08361465107001302,2,671,4.0
1602,0.13395379263179802,1,796,0.0
1605,0.47896315132489664,2,98,9.0
1607,0.38359182284071736,2,98,5.0
10,0.47221172022684305,1,529,3.0
19,0.4996639784946237,1,124,1.0
20,0.5680375904384346,3,51,5.0
21,0.2927881758193366,2,369,5.0
22,3.0577570470476823,3,6,4.0
23,0.45373230833999517,3,35,4.0
30,0.5734414489321661,2,135,7.0
39,0.47806797110570265,2,354,0.0
44,0.17173399972233788,1,98,8.0
54,0.2570852612664302,2,99,2.0
185,0.5852601192504869,4,9,4.0
186,0.5821686360669269,3,145,6.0
187,0.21658588801998152,1,796,2.0
224,0.16405510661895406,2,806,0.0
231,0.48360174609327017,2,354,0.0
257,0.43033014069911524,2,410,6.0
291,0.15318214315701928,1,620,3.0
349,0.4025397859616172,3,35,4.0
455,0.4833473426043696,2,105,0.0
456,0.25470118115409734,2,220,2.0
545,0.38480885311871227,1,852,9.0
552,0.2405591386343472,2,600,1.0
574,0.47221172022684305,1,529,3.0
585,0.14049701513258367,1,98,5.0
586,0.48574674075587176,4,9,0.0
587,0.23541529536514347,2,220,1.0
589,0.30374463831563003,2,266,2.0
592,0.07980422666412888,2,806,7.0
593,0.3446971930086519,3,20,2.0
597,1.2589920140319129,4,29,7.0
661,0.27863894139886575,1,529,3.0
682,0.20099521745114227,1,1038,7.0
717,0.7410304857245642,2,280,0.0
733,0.5566233355986336,2,36,3.0
744,1.0912183276562075,4,42,4.0
746,0.17845931063768072,2,341,6.0
749,0.24298388420577358,2,32,1.0
754,0.07673938570587842,1,620,5.0
757,0.05626173236792706,1,33,1.0
771,0.42548436520451977,2,596,0.0
777,0.3194579524579778,2,590,6.0
780,0.514256692018631,3,51,4.0
784,0.47221172022684305,1,529,3.0
787,1.2681025307524614,3,67,8.0
788,0.47221172022684305,1,529,9.0
790,0.4099635705156886,3,159,5.0
792,0.6439935157579562,2,354,0.0
793,0.46585184353191117,2,93,1.0
799,0.2720893377289192,1,925,0.0
800,0.7358461549647909,2,36,2.0
805,0.382790963852473,2,155,6.0
809,0.6102189698943917,3,35,8.0
812,0.6445473657533131,2,36,3.0
842,0.5670542297522162,2,596,2.0
853,0.5158685455495321,2,56,9.0
858,0.13786729652878218,1,620,6.0
872,0.37372400756143664,1,529,3.0
875,0.6423711888706494,3,198,6.0
877,0.45765276914423203,3,145,5.0
880,0.5954275654044747,2,280,5.0
893,0.40794893754544753,3,145,1.0
895,0.6028438050716675,2,52,8.0
908,0.46501221588808567,2,91,5.0
915,0.1215311004784689,1,99,1.0
931,0.8584685074966822,5,5,9.0
933,0.47221172022684305,1,529,3.0
934,0.7442122135878696,2,96,4.0
937,0.6028438050716675,2,52,8.0
942,0.5142664110572122,2,52,2.0
948,0.5656977857741394,3,145,2.0
949,0.40852020355281415,2,135,7.0
953,0.6007120786975764,5,5,9.0
954,0.4047262331405137,2,89,9.0
970,0.4412787958646231,2,280,2.0
976,0.4856073433071214,2,36,3.0
1014,0.5384659843852085,2,806,2.0
1017,0.214354066985646,1,99,4.0
1021,0.3873216193777577,3,51,6.0
1027,0.3126325994915294,2,40,9.0
1033,0.6954356959295839,2,203,2.0
1034,0.1228119706380576,1,161,7.0
1038,0.40345172834416393,2,280,9.0
1039,0.18481300483216592,1,925,3.0
1049,0.2929914402247683,2,16,1.0
1052,0.23691984083693962,2,94,0.0
1071,0.18964897073478512,1,297,4.0
1112,0.9178820672187417,5,5,4.0
1117,0.7015307269172022,4,9,7.0
1124,0.17747128117548452,2,32,5.0
1138,0.42846784163834717,2,52,4.0
1161,0.4412787958646231,2,280,9.0
1164,0.560772621415303,2,52,9.0
1165,0.46772819860657566,2,20,6.0
1167,0.968599098989176,5,13,6.0
1172,0.5684143705668894,4,9,1.0
1175,0.3661138002034074,2,32,6.0
1176,0.3635183379131835,2,69,9.0
1212,0.8001453488372093,1,129,0.0
1213,0.6898337353784453,2,36,1.0
1216,0.40677390595370416,2,65,3.0
1217,0.1989292191773242,2,155,3.0
1218,0.1778536050346076,2,371,6.0
1220,0.24392183224845607,1,1002,4.0
1221,0.3188727188679168,2,257,4.0
1223,0.18027453452351413,1,1002,5.0
1234,0.20018903591682422,1,529,3.0
1237,0.2255883861604664,1,1002,6.0
1238,0.4101260503109861,2,98,0.0
1252,0.34867438860566136,2,354,3.0
1279,0.25635263556289567,1,1038,8.0
1294,0.27863894139886575,1,529,9.0
1302,0.37587674870712506,2,32,9.0
1304,0.06302594728232706,2,806,6.0
1318,0.08243929983060418,1,161,0.0
1319,0.08243929983060418,1,161,5.0
1329,0.37372400756143664,1,529,3.0
1340,0.47221172022684305,1,529,3.0
1345,0.3992195212931486,2,186,7.0
1351,0.6715408750053378,2,280,4.0
1353,0.691497184286893,3,35,0.0
1357,0.35261920518208384,3,145,5.0
1360,3.3316218465240413,2,71,0.0
1365,0.1693675477981624,1,796,9.0
1369,0.41504037939895244,2,36,9.0
1370,0.4437559744267949,2,98,0.0
1384,0.7306100645660026,2,52,9.0
1391,0.1693675477981624,1,796,3.0
1397,0.4827594956863809,2,99,1.0
1404,0.2652059944363963,2,450,4.0
1421,5.952546419247368,5,12,5.0
1426,0.2872891332468932,2,155,8.0
1428,0.14049701513258367,1,98,3.0
1433,0.27863894139886575,1,529,4.0
1449,0.2626319961424852,2,480,5.0
1455,0.19838195144675008,1,297,2.0
1462,0.7921535996927066,2,354,0.0
1464,0.37372400756143664,1,529,3.0
1474,0.19297671790907198,1,796,2.0
1475,0.2177566841377604,2,186,1.0
1477,0.6091537635202598,3,152,7.0
1485,0.29942612470637203,1,796,0.0
1526,0.7510982847877534,2,354,0.0
1527,0.1228666512646156,1,1002,2.0
1530,0.08727494693879768,2,806,2.0
1544,0.25686872465390026,2,155,0.0
1560,0.3280279627863813,1,1002,3.0
1566,0.17526984032588974,1,796,6.0
1581,0.16205533596837945,1,161,7.0
1585,0.184645286686103,1,98,9.0
1595,0.37224724403603826,1,925,2.0
1598,0.6299194394009329,4,9,9.0
1609,0.5727155596814422,2,93,7.0
1628,0.5056681061137023,2,52,2.0
1633,0.1572159995365193,2,124,5.0
1640,0.37372400756143664,1,529,3.0
1661,0.46337308347529815,1,587,6.0
1662,0.14408031419061773,1,1002,7.0
1,0.2203382484822824,1,587,1.0
4,0.15472337826264546,1,455,7.0
24,0.2574044563855261,3,32,0.0
64,0.12050675954377818,1,455,7.0
108,0.8920011868367799,1,587,7.0
173,0.37396856801738837,3,290,0.0
174,0.6968632128148743,2,331,6.0
183,0.27155775937072013,3,290,5.0
184,0.33756751534692475,3,290,2.0
220,0.4226186137664068,3,290,2.0
225,0.30372654361735774,2,39,3.0
269,0.15478218544658065,1,587,8.0
270,0.3552952632355651,3,290,6.0
272,0.43886105701210487,1,676,3.0
281,0.17204692006430522,2,267,7.0
285,0.32170135933591837,3,290,0.0
298,0.35318267729628167,3,290,6.0
311,0.8880872925119269,1,587,4.0
313,0.291253966852919,1,676,4.0
320,0.8626469794003806,1,587,1.0
323,0.8606900322379539,1,587,6.0
325,0.20079974579420015,2,307,9.0
327,0.6082438482849206,1,587,8.0
335,0.9464667743348691,2,119,6.0
336,0.872431715212514,1,587,1.0
337,0.8685178208876605,1,587,6.0
338,0.5830308546469719,2,331,2.0
344,0.12415382399539103,1,131,8.0
357,1.144447370789813,1,587,1.0
360,0.20488521863263434,1,723,1.0
362,1.1273833722254687,2,119,0.0
365,0.1776210724303398,2,267,4.0
367,0.13747553816046967,1,511,4.0
389,8.11642500276249,5,11,9.0
429,0.18553992738959246,1,587,0.0
453,0.16490364365186236,2,267,9.0
454,0.6048362080627159,2,27,4.0
505,0.3455862585122474,3,290,1.0
512,0.15577463726206842,2,267,0.0
515,4.440564219590844,2,366,8.0
520,0.16073743338614432,1,131,8.0
522,0.30954452144134637,3,290,1.0
546,0.15928718885563872,2,267,2.0
585,0.3926725473578663,3,290,1.0
586,19.000741259813054,8,7,5.0
601,0.1971149198051721,1,587,1.0
616,0.9695819848933313,4,6,6.0
694,0.5162646478809247,2,331,3.0
723,0.28044459352732143,2,268,5.0
965,0.6912510959360357,2,342,4.0
970,0.349657326034959,3,290,2.0
993,1.1679307367389327,1,587,1.0
994,0.9017859226489129,1,587,5.0
995,1.4609367839498528,2,331,5.0
996,0.26299102871411567,1,587,0.0
1059,0.20977675836090504,1,723,5.0
1069,0.19221168388211468,1,723,1.0
1074,0.17700344218149108,1,723,8.0
1150,1.1522751594395195,1,587,3.0
1152,4.841061196292615,2,191,9.0
1238,0.2343090020073843,2,267,6.0
1284,0.4462391467161701,2,331,7.0
1287,0.17789197806508672,2,267,3.0
1294,0.36744320897694854,2,43,8.0
1312,0.5984852518125944,2,101,9.0
1322,0.46818967608397055,1,723,6.0
1356,0.74884437596302,1,59,5.0
1371,1.1698876839013594,1,587,4.0
1390,0.8841733981870732,1,587,7.0
1404,0.1916171963640897,2,267,3.0
1405,1.1659737895765057,1,587,5.0
26,4.9286608522002755,4,17,5.0
208,0.8442791089128621,4,213,8.0
209,0.6205026950151931,3,92,3.0
305,0.8690570133091832,2,36,8.0
308,1.27054073329507,2,121,5.0
350,0.18552976209422303,4,184,6.0
366,0.7894149192461277,2,402,8.0
376,0.9924796723153773,3,37,2.0
429,2.844182168141651,5,7,6.0
498,2.719338132951714,5,15,6.0
499,0.24398445614836514,2,32,2.0
565,0.8974632916977692,2,307,3.0
677,4.527743702234512,6,5,8.0
766,0.5701162566930866,2,220,9.0
831,0.6377551020408163,1,49,5.0
834,0.1488752548734288,2,339,6.0
851,0.48330182734719607,1,69,8.0
1059,0.2236041540213642,2,227,3.0
1431,0.5867663289544698,2,36,2.0
1438,0.7017023823534302,1,676,9.0
1458,0.06294448665270018,1,455,5.0
1574,0.3509139745460904,2,63,2.0
1604,0.17268537913699203,1,217,5.0
1695,0.4353027862594105,2,342,9.0
1789,0.6377551020408163,1,49,4.0
1795,0.3963453056080656,1,69,5.0
1798,0.3345099093709781,2,342,2.0
1799,0.12261904761904763,1,42,7.0
1802,0.08982991375549239,1,723,4.0
1805,0.06373473570739954,1,455,5.0
1806,0.3220118961194326,1,723,3.0
1817,0.4389218013705063,2,171,5.0
1850,0.37520739066437675,1,723,6.0
1851,0.09026748448351951,1,723,0.0
1852,0.07051698194038271,1,723,0.0
1853,0.28431082746159136,2,318,3.0
1855,0.271923952181816,2,227,1.0
1883,0.2730275942479596,1,310,1.0
1899,1.0334149503096641,1,393,8.0
1913,0.21879815100154076,1,59,5.0
1922,0.5146523092691253,2,33,3.0
1933,0.5671978235522736,1,310,4.0
1934,0.6525873289686825,2,16,0.0
1936,0.17493198600855034,1,310,9.0
1938,0.15802565099106103,1,310,4.0
1939,0.2350346565847511,1,69,4.0
1940,0.25108617208855716,2,227,6.0
1944,0.14366729678638943,1,69,5.0
1945,0.37622309197651665,1,511,9.0
1955,0.3780753436904856,2,39,9.0
1958,0.8427394711212484,2,171,2.0
1965,0.437696279872755,2,342,9.0
1966,0.8817696337298964,2,382,5.0
2049,0.14976249545477024,2,227,6.0
2264,0.10014734023023429,1,723,4.0
157,0.1875,1,145,3.0
237,0.163279128487878,3,187,4.0
285,0.6328773592714567,4,7,1.0
289,0.08482228388624756,1,290,0.0
292,1.3472063931273643,11,8,8.0
304,1.0676633000005822,6,28,8.0
359,1.0172214567654645,5,19,8.0
360,0.20348254409113878,3,162,3.0
363,0.1714528633025823,3,159,9.0
367,0.2360787153026917,2,401,4.0
369,0.26438122691316307,2,255,1.0
370,0.044762164478553905,1,266,3.0
373,4.699362940073404,10,5,2.0
375,0.06503399486923708,1,694,4.0
376,0.8185821201292487,5,16,8.0
377,0.2061909614856421,2,401,2.0
379,0.07413793103448275,1,145,0.0
385,0.8428738258988064,6,14,1.0
386,0.879892644329969,5,16,4.0
390,0.057003620098299054,2,489,3.0
397,0.044762164478553905,1,266,0.0
398,0.14342949409824457,1,647,4.0
405,2.697685757120895,11,8,9.0
409,0.12490318881873137,2,460,7.0
415,10.354214846131947,5,6,2.0
417,0.032198371576609916,1,266,8.0
421,1.0664224550794912,6,12,0.0
467,0.26194129730348925,2,401,7.0
488,0.20257545404155353,2,100,9.0
505,0.11926502272220962,2,191,5.0
535,0.7843794359244203,5,16,7.0
538,0.07575757575757576,1,117,3.0
852,0.5167146815042489,2,160,5.0
911,0.028438973080369318,1,266,9.0
928,0.24347308259883882,4,95,8.0
929,0.08194118460954605,2,71,4.0
931,0.03471113015699871,1,266,3.0
256,0.9381325345754216,2,61,9.0
270,1.8487510554899023,4,38,1.0
468,0.18028167299668119,3,333,5.0
474,0.3787858620968863,2,425,1.0
477,0.11681776466777148,2,354,8.0
496,1.0144026711881409,3,107,5.0
515,0.11604371713575057,1,694,8.0
539,0.26034296493814696,2,425,3.0
542,0.2640817976964462,2,52,1.0
547,1.9345891473067347,6,7,1.0
551,0.5245024532637992,4,159,6.0
552,0.22863900717682184,2,178,0.0
602,0.17680470140913143,2,344,6.0
603,0.2768743771249509,2,344,2.0
625,0.42858411129012947,3,74,7.0
635,1.6985608856706584,5,7,5.0
637,1.5842598075579628,6,11,5.0
638,1.5330194655214817,3,37,1.0
640,0.1872592915434499,3,333,9.0
643,1.1329651081624696,5,7,1.0
649,0.2316694019865097,3,333,1.0
652,0.1654995553176241,1,647,1.0
653,1.696919514880058,4,21,6.0
660,20.093680333669088,5,14,7.0
662,0.11884447430298956,1,229,1.0
665,0.47240060620945323,6,7,8.0
667,8.604078781800604,8,5,0.0
668,0.19243311608403638,3,333,7.0
669,0.6146313183586815,4,159,5.0
675,0.23684210526315796,1,114,7.0
680,1.4930971157381685,6,7,3.0
683,0.12976950254677583,2,380,1.0
685,0.4839724675234329,2,282,9.0
689,8.830940668302167,8,5,0.0
692,35.72732583045743,7,7,1.0
696,0.2393473490157807,3,333,7.0
702,1.1364726541573533,5,7,5.0
778,1.2948479747398287,7,5,4.0
823,0.3064832661216296,3,219,4.0
853,1.0259905800408473,5,7,3.0
476,0.08048032703117017,1,206,2.0
575,0.4747909199522103,1,558,6.0
578,0.23364575060060283,2,111,0.0
633,0.168057747493029,2,40,2.0
658,0.6288955665625101,2,101,4.0
678,0.5539432519529434,3,43,7.0
748,0.7910414892829364,4,35,0.0
769,1.2266851614034056,5,7,6.0
775,0.15175552812910958,2,100,7.0
782,0.7607071384968689,2,103,9.0
788,0.2957552241216136,3,98,8.0
793,0.7792618429009194,4,35,4.0
806,2.2640398050350954,6,6,9.0
816,0.27320933900630906,2,219,4.0
905,0.3567211849300946,3,98,1.0
956,0.06237254787659563,2,684,9.0
988,0.6189791171600952,3,42,6.0
1349,0.09889334521687462,1,306,0.0
1367,0.1700030041611498,2,581,3.0
80,0.12944621168944134,2,34,2.0
194,0.10966661632529441,1,1509,7.0
196,0.17106949457956855,3,145,6.0
197,0.11844444444444445,1,360,4.0
200,0.2063879644107807,3,113,5.0
201,0.10519558400092609,2,226,9.0
204,0.15330461423104044,2,205,3.0
205,0.1502258192689032,2,722,1.0
377,0.15233998445111932,2,537,6.0
384,0.2366629840784245,2,537,5.0
402,0.13722222222222222,1,360,5.0
406,0.053448275862068975,1,232,1.0
407,0.1615547902083686,2,154,3.0
408,0.12127723388639164,2,104,0.0
424,0.19082737043542639,2,164,2.0
432,0.15241031935047225,3,169,7.0
434,0.19379862607072637,2,114,3.0
437,0.18576011292192687,3,87,2.0
442,0.34577108563584136,2,95,7.0
446,0.30472665695322926,3,113,9.0
447,0.42749790897237666,4,45,3.0
452,0.11444805194805197,1,176,4.0
457,0.15284300836739623,1,1509,3.0
459,0.17951844226984462,3,87,2.0
462,0.1401432001516004,2,722,3.0
463,0.12570140847230607,2,165,3.0
467,0.2704109110363039,2,537,2.0
492,0.4224122118707377,2,161,4.0
498,0.4445049965001601,2,843,5.0
500,0.17086816440264715,1,396,6.0
504,0.13362927056145077,2,205,2.0
506,0.19655172413793107,1,232,6.0
522,0.18121413989480953,2,375,8.0
563,0.07553802623681728,1,214,0.0
575,0.0669220270877973,1,1322,6.0
623,0.18158917366675467,2,537,6.0
629,0.13068181818181815,1,112,6.0
651,0.19011602377056186,2,375,4.0
660,0.2519401296023856,2,537,3.0
661,0.16653367253741158,2,135,2.0
662,0.24442745083125128,2,49,3.0
666,0.15871701487715273,2,165,5.0
668,0.04550932568149211,1,697,6.0
670,0.19084556663642002,2,375,5.0
675,0.19576886926842008,3,94,9.0
676,0.18374169608663768,3,94,8.0
677,0.15504603478920304,2,205,4.0
678,0.2519401296023856,2,537,3.0
680,0.07705633202337861,2,202,2.0
690,0.18523509542567806,2,537,9.0
696,0.16653367253741158,2,135,9.0
699,0.19655172413793107,1,232,7.0
704,0.06466666666666666,1,360,4.0
705,0.18084023876665287,1,1509,3.0
720,0.1449314410491354,2,160,7.0
726,0.07697204029993715,2,202,7.0
727,0.2533369741608113,2,135,3.0
738,0.16479239691503483,2,160,7.0
741,0.2533369741608113,2,135,2.0
745,0.178416744629917,2,135,8.0
747,0.07740675445851838,2,202,7.0
753,0.16068710852010562,2,135,6.0
754,0.13533901426351816,2,205,2.0
776,0.22919476893462148,2,537,5.0
782,0.1947944571237449,3,113,3.0
786,0.1835632717287439,2,537,4.0
790,0.2080374873769813,2,537,9.0
820,0.07372322238372186,2,202,2.0
830,0.1263360773987338,2,128,3.0
831,0.1254615759227555,2,202,9.0
875,0.3576609620732186,2,164,1.0
901,0.14911240295938896,2,199,5.0
908,0.1243752706559395,2,722,9.0
914,0.13679188666386385,2,451,6.0
915,0.14507654384356744,2,135,8.0
916,0.07614516470008661,2,202,2.0
919,0.2180007812676003,2,71,2.0
920,0.4166844601335095,2,116,8.0
925,0.08188888888888889,1,360,0.0
927,0.15800923088953286,2,668,7.0
929,0.15330461423104044,2,205,5.0
1017,0.22239981057005798,2,160,2.0
1031,0.11174940695647205,1,214,5.0
1040,0.12680554064354926,2,351,0.0
1046,0.15330461423104044,2,205,5.0
1052,0.24639135186390704,1,1773,3.0
1060,0.06466666666666666,1,360,8.0
1061,0.15330461423104044,2,205,3.0
1116,0.23192621396135946,2,95,7.0
1128,0.10490004651737384,1,1322,4.0
1152,0.12559256498232937,2,351,8.0
1195,0.11309251549310072,2,722,4.0
1247,0.26300394817450956,2,537,4.0
1257,0.09549505038345737,2,375,3.0
1264,0.1520712378782756,2,165,5.0
1267,0.34577108563584136,2,95,5.0
1268,0.18777569897385,2,537,0.0
1269,0.18607709080053392,2,537,3.0
1273,0.2031938884500216,2,537,5.0
1283,0.07445391072852747,2,202,3.0
1288,0.07765107437310358,2,302,7.0
1292,0.23894702934390638,2,160,7.0
1299,0.19655172413793107,1,232,6.0
1302,0.1835632717287439,2,537,5.0
1307,0.1835632717287439,2,537,2.0
1312,0.22603096030367703,2,153,3.0
0,0.26908875854945197,2,388,3.0
6,0.10332402086205777,1,1453,6.0
9,0.17122241798216817,2,375,9.0
10,0.1865102300707366,2,202,9.0
13,0.18715253752300187,2,202,6.0
14,0.9186122206251797,2,65,1.0
26,0.03800843253968252,1,36,7.0
27,0.25740336702816874,2,425,7.0
30,0.08488343253968253,1,36,2.0
33,0.04824043618454932,2,858,8.0
37,0.26866883116883117,1,176,9.0
42,0.0419766865079365,1,36,0.0
44,0.06656795430000773,1,1453,0.0
48,0.072426337090863,2,302,5.0
