test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1253,0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,8.0,8.0,0.14,0.0,56.0,4.0,0.0,13.999951744079606,2.0,3.27272727272727,1.0,2.0,1.0,1.0,0.666666666666667,0.0,1.0,1.0,0.5374671816825867,0.46253281831741333,1,0.337261653824382
651,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.12,1.0,0.0,3.0,0.0,3.0,1.0,0.444444444444444,0.0,2.0,1.0,0.363636363636364,0.24993902444839478,0.0,2.0,0.0,0.9747448563575745,0.025255151093006134,1,750060975551.6052
1257,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.16,0.0,0.0,3.0,0.0,2.0,1.0,0.375,0.0,2.0,1.0,0.4,0.24993902444839478,0.0,1.0,0.0,0.9848881363868713,0.015111852437257767,1,750060975551.6052
660,0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,12.0,0.22,4.0,0.0,3.0,0.0,19.0,1.0,4.0,0.0,4.0,1.0,0.65,0.24993902444839478,0.0,2.0,1.0,0.9647595286369324,0.03524046018719673,1,750060975551.6052
661,0,1.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,9.0,0.23,1.0,62.0,3.0,2.0,17.0,1.0,3.08333333333333,0.0,0.0,1.0,0.777777777777778,0.24993902444839478,0.0,1.0,0.0,0.7737538814544678,0.22624614834785461,1,750060975551.6052
662,0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,0.2,3.0,78.0,3.0,0.0,22.0,1.0,4.68421052631579,0.0,1.0,1.0,1.42857142857143,0.24993902444839478,0.0,2.0,2.0,0.9732304811477661,0.026769516989588737,1,750060975551.6052
666,0,3.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,13.0,17.0,0.23,4.0,70.0,3.0,0.0,27.0,2.0,3.8,1.0,2.0,1.0,1.84615384615385,0.24993902444839478,0.0,1.0,1.0,0.6802124977111816,0.31978750228881836,1,750060975551.6052
668,0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,9.0,13.0,0.18,3.0,60.0,4.0,0.0,26.0,2.0,3.71428571428571,0.0,1.0,1.0,0.5,0.2499878168106079,0.0,6.0,2.0,0.8453922867774963,0.15460772812366486,1,350012183189.3921
670,0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,6.0,26.0,0.09,0.0,61.0,2.9999998807907104,0.0,19.0,2.0,3.6,1.0,1.0,1.0,0.485714285714286,1.0,0.0,3.0,3.0,0.9614576697349548,0.03854230418801308,0,8.04055642067425e-08
675,0,11.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,41.0,0.18,3.0,0.0,3.0,0.0,45.0,1.0,3.26923076923077,0.0,1.0,1.0,0.925925925925926,0.24999132326671064,0.0,3.0,10.0,0.8240044713020325,0.17599551379680634,1,678580105304.7185
676,0,6.0,4.0,1.0,0.0,3.0,1.0,16.0,19.0,7.0,6.9986572265625,0.09,3.0,91.0,3.0,8.0,30.0,2.0,2.75862068965517,0.0,0.0,1.0,0.746666666666667,0.24998783469200134,0.0,3.0,2.0,0.6067830920219421,0.39321690797805786,2,650012165307.9987
677,0,6.0,16.0,1.0,2.0,3.0,1.0,30.0,0.0,40.0,148.0,0.11,2.0,97.0,4.0,2.0,71.0,2.0,3.35294117647059,0.0,0.0,1.0,1.21890547263682,0.24993896484374986,0.0,2.0,6.0,0.7364094853401184,0.2635905146598816,1,333394368489.5831
678,0,5.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,17.0,0.15,5.0,0.0,2.9999998807907104,0.0,21.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.5301389694213867,0.4698610007762909,0,8.04055642067425e-08
680,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.22,4.0,0.0,3.0,0.0,13.0,1.0,2.625,0.0,4.0,1.0,1.7,0.24993902444839478,0.0,3.0,0.0,0.9781607985496521,0.02183922380208969,1,750060975551.6052
1264,0,0.0,10.0,1.0,4.0,4.0,1.0,9.0,0.0,17.0,29.0,0.13,2.0,74.0,3.0,0.0,25.0,2.0,3.48717948717949,0.0,1.0,1.0,0.959183673469388,0.24993902444839478,0.0,1.0,0.0,0.9151818752288818,0.08481814712285995,1,750060975551.6052
1267,0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.44,7.0,0.0,3.0,0.0,13.0,1.0,3.0,1.0,11.0,1.0,0.0,0.24993902444839478,0.0,1.0,0.0,0.9925904273986816,0.007409562356770039,1,750060975551.6052
690,0,4.0,10.0,1.0,0.0,0.0,2.0,7.0,0.0,19.0,10.0,0.18,2.0,50.0,4.0,0.0,22.0,2.0,4.0,0.0,1.0,1.0,1.125,0.24993896484375,0.0,1.0,1.0,0.863160252571106,0.13683974742889404,1,500061035156.25
696,0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,8.0,7.999999612569809,0.3,2.0,62.0,3.0,2.0,12.0,1.0,3.0,0.0,0.0,1.0,0.933333333333333,0.24993902444839478,0.0,1.0,0.0,0.6629393100738525,0.33706071972846985,1,750060975551.6052
1268,0,1.0,1.0,2.0,9.0,6.0,1.0,5.0,0.0,11.0,22.0,0.13,2.0,85.0,3.0,0.0,19.0,2.0,5.08333333333333,0.0,2.0,1.0,1.43333333333333,0.24997971455256116,0.0,1.0,2.0,0.9454532265663147,0.05454675108194351,1,83353618780.77185
699,0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,19.0,16.0,0.16,1.0,75.0,3.0,0.0,24.0,2.0,4.52941176470588,0.0,0.0,1.0,1.08695652173913,0.24993902444839478,0.0,5.0,2.0,0.8516968488693237,0.14830316603183746,1,750060975551.6052
1269,0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,9.0,0.46,0.0,40.0,2.9999998807907104,0.0,15.0,2.0,1.66666666666667,0.0,0.0,1.0,1.29411764705882,0.666666666666667,0.0,1.0,1.0,0.6872568130493164,0.3127431571483612,0,8.04055642067425e-08
704,0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,13.0,0.18,2.0,50.0,4.0,0.0,24.0,1.0,1.71428571428571,0.0,1.0,1.0,0.5,0.2499389946460724,0.0,3.0,4.0,0.8625644445419312,0.13743555545806885,1,250061005353.9276
705,0,7.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,46.0,0.15,1.0,96.0,4.0,0.0,37.0,2.0,2.67241379310345,0.0,1.0,1.0,0.453125,0.24999130623681226,0.0,8.0,6.0,0.8990181684494019,0.10098181664943695,1,35722979477.473755
1273,0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,0.5,1.0,33.0,3.0,0.0,2.0,1.0,1.14285714285714,0.0,1.0,1.0,0.0,0.24993900458017995,0.0,1.0,1.0,0.9934553503990173,0.006544632371515036,1,416727662086.48706
1277,0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,7.0,14.0,0.24,0.0,79.0,4.0,0.0,20.0,1.0,2.375,0.0,1.0,1.0,0.571428571428571,0.24993902444839478,0.0,2.0,0.0,0.9453022480010986,0.054697778075933456,1,750060975551.6052
720,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,14.0,0.22,0.0,75.0,3.0,0.0,21.0,1.0,3.25,1.0,1.0,1.0,0.166666666666667,0.24993900458017995,0.0,2.0,2.0,0.9929041266441345,0.0070958975702524185,1,416727662086.48706
726,0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,17.0,0.22,0.0,82.0,3.0,1.0,24.0,2.0,2.64705882352941,0.0,0.0,1.0,0.476190476190476,0.24993902444839478,0.0,3.0,1.0,0.8580736517906189,0.1419263333082199,1,750060975551.6052
727,0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,18.0,0.5,3.0,90.0,3.0,0.0,24.0,2.0,3.73684210526316,1.0,4.0,1.0,1.09090909090909,0.24993902444839478,0.0,1.0,2.0,0.9677140116691589,0.03228600695729256,1,750060975551.6052
738,0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,0.53,3.0,33.0,3.0,0.0,19.0,1.0,6.0,2.0,5.0,1.0,0.6,0.24993902444839478,0.0,1.0,3.0,0.9872606992721558,0.012739297933876514,1,750060975551.6052
1283,0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,9.0,0.31,1.0,61.0,3.0,0.0,25.0,2.0,3.30769230769231,0.0,1.0,1.0,0.294117647058824,0.24993896484375,0.0,1.0,0.0,0.982968807220459,0.017031166702508926,1,500061035156.25
741,0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,26.0,0.55,0.0,90.0,3.0,3.0,24.0,1.0,10.6296296296296,0.0,0.0,1.0,0.2,0.24993902444839478,0.0,1.0,3.0,0.9112695455551147,0.08873043209314346,1,750060975551.6052
745,0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.33,5.0,66.0,3.0,0.0,24.0,1.0,4.0,0.0,5.0,1.0,0.0,0.24993902444839478,0.0,5.0,1.0,0.9959166646003723,0.004083358682692051,1,750060975551.6052
747,0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,11.0,0.42,4.0,0.0,3.0,1.0,24.0,2.0,2.53333333333333,0.0,1.0,1.0,0.444444444444444,0.24993902444839478,0.0,6.0,2.0,0.9231739640235901,0.07682602852582932,1,750060975551.6052
1288,0,0.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,3.0,24.0,0.17,6.0,88.0,4.0,0.0,27.0,2.0,5.68,0.0,1.0,1.0,0.321428571428571,0.7499999664723873,0.0,1.0,1.0,0.5101912021636963,0.4898088276386261,0,33527.61267089844
753,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,19.0,0.27,3.0,60.0,3.0,0.0,26.0,2.0,3.68421052631579,0.0,1.0,1.0,0.0,0.24993902444839478,0.0,7.0,3.0,0.9910736083984375,0.00892641395330429,1,750060975551.6052
754,0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,14.0,9.0,0.16,3.0,25.0,4.0,0.0,0.995361328125,2.0,3.33333333333333,0.0,1.0,1.0,0.9375,0.6,0.0,5.0,4.0,0.5840238928794861,0.4159761071205139,1,8.769944243850746
1292,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.42,8.0,0.0,3.0,0.0,20.0,1.0,6.0,6.0,19.0,1.0,0.0,0.24993896484375,0.0,2.0,0.0,0.9898977875709534,0.010102186352014542,1,500061035156.25
766,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.1,0.0,0.0,4.0,1.0,30.0,1.0,0.596153846153846,0.0,1.0,1.0,0.0,0.24993902444839478,0.0,2.0,1.0,0.950995922088623,0.04900408908724785,1,750060975551.6052
1297,0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,16.0,0.18,1.0,56.0,4.0,0.0,19.0,1.0,3.5,0.0,1.0,1.0,0.416666666666667,0.5713937282562256,0.0,5.0,2.0,0.5131882429122925,0.4868117570877075,1,428606271743.7744
1299,0,8.0,0.0,1.0,5.0,0.0,1.0,3.0,1.0,7.0,16.0,0.3,0.0,87.0,3.0,0.0,17.0,2.0,2.68,0.0,0.0,1.0,0.551724137931034,0.24993900458017995,0.0,1.0,1.0,0.8064969778060913,0.19350303709506989,1,416727662086.48706
776,0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,12.0,27.0,0.39,0.0,87.0,3.0,11.0,6.0,1.0,12.1290322580645,1.0,0.0,1.0,0.735294117647059,0.24993896484375,0.0,1.0,1.0,0.860171914100647,0.13982808589935303,1,500061035156.25
1302,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.23,1.0,0.0,3.0,0.0,13.0,1.0,0.625,0.0,2.0,1.0,1.5,0.2499389946460724,0.0,2.0,1.0,0.8813982605934143,0.1186017394065857,1,250061005353.9276
782,0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,10.0,25.0,0.23,2.0,66.0,3.0,0.0,22.0,1.0,1.92307692307692,0.0,0.0,1.0,0.84375,0.2499389946460724,0.0,3.0,3.0,0.5448045134544373,0.45519548654556274,1,250061005353.9276
786,0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.69,4.0,0.0,3.0,0.0,18.0,1.0,6.0,6.0,17.0,2.0,1.0,0.249969482421875,0.0,5.0,1.0,0.9933032989501953,0.006696694064885378,1,250030517578.125
790,0,3.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,1.0,4.0,0.4,1.0,83.0,3.0,0.0,16.0,2.0,3.71428571428571,1.0,3.0,1.0,2.1,0.24993900458017995,0.0,1.0,1.0,0.9914282560348511,0.008571745827794075,1,416727662086.48706
1307,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.28,3.0,0.0,3.0,0.0,6.0,1.0,1.0,1.0,12.0,1.0,0.6,0.249969482421875,0.0,2.0,0.0,0.9925431609153748,0.0074568199925124645,1,250030517578.125
1312,0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.21,2.0,40.0,3.0,0.0,4.0,1.0,2.5,0.0,0.0,1.0,1.58333333333333,0.24993902444839478,0.0,2.0,0.0,0.9971327781677246,0.0028672064654529095,1,750060975551.6052
