,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
669,6,13,1,8,12,4,91.5,1,2,2,12.5,0.305,94,2,0,23,2,3.45762711864407,0,1,0.60655737704918,0,0.0,0.85781990521327,0.0,0,3
684,6,8,2,15,7,5,91.5,1,2,4,40,0.28500000000000003,93,2,0,28,2,4.66071428571429,0,1,1.0,0,0.0,0.685931558935361,0.0,1,4
1304,9,0,3,3,0,20,238.0,1,0,2,18,0.12,85,2,1,33,2,6.18518518518519,0,1,1.93103448275862,0,0.5,0.797491039426523,0.8,6,3
1395,3,0,1,3,0,12,113.5,1,10,9,10,0.86,84,2,1,17,2,4.21739130434783,1,0,1.28,0,17.0,0.895238095238095,0.0,6,4
1417,19,6,1,14,0,12,30.5,1,45,8.5,12,0.69,93,2,2,39,3,5.79268292682927,0,0,1.10714285714286,0,0.0,0.385964912280702,0.0,0,2
1907,1,0,1,24,27,6,113.5,1,22,0,23,0.15,96,2,1,14,1,5.71739130434783,0,1,0.645833333333333,0,0.0,0.6808993867817394,0.0,1,1
486,0,1,1,46,0,10,126.5,1,0,1,122,5.445,100,1,2,35,0,4.30894308943089,0,0,0.0,0,13,0.41602485171861503,0.5,0,4
1174,0,2,2,0,0,3.0,111,1,4,6,0,1.1,63,7,2,15,1,4.0,1,0,1.625,0,0.0,0.76890756302521,0.0,4,3
1543,0,0,0,0,0,0,342.0,1,0,1179,0,0.38,0,0,1,0,0,0.0,0,0,0.0,0,0.5,0.4715193979499155,0.6,0,1
209,10,6,1,1,2,4,30.5,2,89,10.5,6,0.69,95,1,0,22,1,4.17117117117117,1,1,0.464912280701754,0,225.5,0.5522734302505415,0.0,0,4
785,1,2,1,0,0,16,149,1,0,5,59.5,8.12,57,2,0,4,1,4.57142857142857,2,2,1.11111111111111,0,5,0.466848319709355,0.5,0,1
667,11,1,2,6,6,7,30.5,1,11.0,8,81,0.21,94,2,2,40,3,4.60344827586207,0,0,0.923728813559322,0,0.5,0.818152244632401,0.625,1,4
1205,1,2,1,0,2,8,69.5,1,1,13,30,0.97,93,1,3,31,2,2.52941176470588,0,0,0.638888888888889,0,13.0,0.5522734302505415,0.6,5,4
1023,10,1,2,5,0,30,126.5,1,3,10.5,22,0.85,89,1,1,28,2,7.36111111111111,0,0,1.94736842105263,0,1470.5,0.955128205128205,0.0,0,3
120,40,7,1,1,0,2,425,1,32,12.5,53,0.34,96,2,1,40,1,5.20454545454545,0,0,0.477611940298507,0,2.5,0.955128205128205,1.0,0,3
205,155,6,2,26,6,13,126.5,2,26,10.5,4,0.21,96,2,0,73,1,9.35078534031414,0,1,1.52061855670103,0,12.0,0.82404181184669,1.0,0,0
156,8,7,1,33,23,3,126.5,2,0,2.5,54,0.85,98,1,1,12,3,4.39130434782609,0,1,0.602739726027397,0,0.5,0.925,0.666666666666667,0,1
1464,5,0,1,6,0,12,340,1,6,0.5,11,0.18,87,1,0,15,1,8.45454545454546,1,1,1.54166666666667,0,121.0,0.865051903114187,0.0,0,3
760,18,8,1,8,2,13,126.5,1,11,12.5,149,1.31,97,2,2,61,3,5.60752688172043,0,1,0.803191489361702,0,12.0,0.865051903114187,1.0,0,0
1948,3,0,1,0,23,9,126.5,2,4,2,54,0.98,96,3,4.0,18,2,78.4918032786885,0,0,0.753846153846154,0,0.5,0.925,1.0,0,1
750,17,0,1,2,1,10,160.0,1,3,2,180,7.12,99,2,1,26,3,1.41,0,1,0.222772277227723,0,0.0,0.4715193979499155,0.0,0,4
745,3,2,2,0,0,14,91.5,1,1,3,14,0.12,71,2,0,19,3,4.9,0,1,2.09090909090909,0,0.5,0.510902734857849,0.857142857142857,0,1
1980,7,14,1,27,39,7,30.5,13,6,10.5,57,0.95,95,1,0,21,2,11.7380952380952,0,0,0.354166666666667,0,0.0,0.515445184736523,0.0,0,0
383,9,0,2,0,7,8,25.5,1,0,3,31,0.92,65,1,0,4,3,19.7,1,0,0.80952380952381,0,17.0,0.631688501448773,0.0,1,2
644,6,0,2,4,22,12,30.5,1,0,3,55,0.93,87,1,0,21,2,10.672131147541,0,1,0.777777777777778,0,0.0,0.5943722943722944,0.0,0,0
221,68,11,1,78,3,7,30.5,8,23,61,43,0.51,98,3,0,48,2,5.77241379310345,0,0,1.01298701298701,0,0.5,0.327485380116959,1.0,0,0
218,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,,,,,,,,,,,,,,,,,,,,,,,,,,,
