test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
620,0,3.0,5.0,2.0,2.0,2.0,5.0,333.0,1.0,1.0,3.0,5.0,0.51,1.0,77.0,2.0,2.0,15.0,2.0,3.52380952380952,0.0,1.0,1.18181818181818,0.0,6.0,0.961605584642234,0.0,5.0,0.9040264,0.09597364,2
624,0,8.0,0.0,2.0,4.0,6.0,4.0,894.0,1.0,24.0,9.0,77.0,0.55,1.0,94.0,2.0,3.0,25.0,3.0,5.11926605504587,0.0,1.0,0.981981981981982,0.0,6.0,0.942817294281729,0.0,8.0,0.9101467,0.08985331,2
628,0,1.0,1.0,1.0,2.0,0.0,4.0,338.0,1.0,3.0,2.0,13.0,0.77,0.0,78.0,3.0,0.0,11.0,1.0,2.09259259259259,0.0,1.0,0.535714285714286,0.0,2.0,0.990066225165563,0.0,2.0,0.5030265,0.4969735,2
637,0,0.0,1.0,1.0,2.0,0.0,4.0,337.0,1.0,3.0,2.0,13.0,0.78,0.0,81.0,3.0,0.0,13.0,1.0,2.09433962264151,0.0,1.0,0.527272727272727,0.0,0.0,0.993311036789298,0.0,1.0,0.6791512,0.3208488,1
640,0,5.0,9.0,1.0,8.0,10.0,4.0,346.0,1.0,6.0,3.0,37.0,0.59,0.0,92.0,2.0,0.0,18.0,2.0,3.50877192982456,0.0,1.0,0.610169491525424,0.0,6.0,0.921830314585319,0.0,3.0,0.5080763,0.49192372,1
641,0,6.0,8.0,2.0,15.0,7.0,5.0,344.0,1.0,2.0,4.0,8.0,0.41,1.0,93.0,2.0,0.0,22.0,2.0,4.64285714285714,0.0,1.0,1.0,0.0,6.0,0.685931558935361,0.0,4.0,0.507343,0.492657,2
645,0,2.0,0.0,1.0,0.0,0.0,4.0,440.0,3.0,3.0,7.0,9.0,1.59,3.0,68.0,1.0,0.0,10.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.851990049751244,0.0,3.0,0.8301031,0.16989689,1
646,0,0.0,0.0,1.0,8.0,0.0,10.0,147.0,1.0,0.0,0.0,10.0,3.42,0.0,100.0,6.0,1.0,3.0,1.0,0.4,0.0,1.0,0.0,0.0,6.0,0.679245283018868,0.0,3.0,0.84121066,0.15878935,1
647,0,2.0,0.0,2.0,131.0,4.0,4.0,27.0,1.0,0.0,21.0,53.0,0.41,1.0,97.0,1.0,0.0,39.0,2.0,14.4909090909091,0.0,1.0,0.526315789473684,0.0,6.0,0.938299055030573,0.0,5.0,0.6717878,0.3282122,3
651,0,1.0,0.0,2.0,11.0,1.0,4.0,496.0,1.0,1.0,4.0,29.0,1.32,1.0,92.0,2.0,0.0,20.0,3.0,3.32258064516129,0.0,1.0,1.03030303030303,0.0,6.0,0.472306143001007,0.0,4.0,0.59094405,0.40905592,2
1993,0,0.0,0.0,1.0,0.0,3.0,5.0,59.0,4.0,0.0,0.0,6.0,1.07,0.0,0.0,1.0,0.0,1.0,2.0,2.5,1.0,2.0,0.454545454545455,0.0,6.0,1.0,0.0,0.0,0.9868013,0.013198678,1
663,0,1.0,0.0,1.0,0.0,1.0,2.0,27.0,1.0,11.0,19.0,32.0,0.41,1.0,93.0,1.0,1.0,43.0,6.0,3.02272727272727,0.0,0.0,0.851063829787234,0.0,6.0,0.942583732057416,0.0,3.0,0.6016116,0.39838836,2
1995,0,1.0,1.0,1.0,0.0,0.0,7.0,75.0,1.0,0.0,3.0,4.0,1.03,0.0,22.0,3.0,0.0,5.0,1.0,4.16666666666667,2.0,2.0,1.77777777777778,0.0,6.0,1.0,0.0,0.0,0.9730494,0.026950594,1
1996,0,0.0,1.0,1.0,0.0,0.0,14.0,66.0,1.0,0.0,2.0,13.0,2.54,0.0,33.0,2.0,0.0,0.0,1.0,3.33333333333333,2.0,1.0,1.2,0.0,135.0,0.817307692307692,0.0,0.0,0.50269115,0.49730882,1
1997,0,2.0,3.0,1.0,0.0,0.0,9.0,65.0,1.0,0.0,7.0,2.0,0.89,0.0,53.0,2.0,0.0,11.0,1.0,5.0,1.0,1.0,1.66666666666667,0.0,279.0,0.841880341880342,0.0,1.0,0.7751931,0.22480693,1
688,0,0.0,13.0,1.0,0.0,0.0,3.0,44.0,1.0,0.0,3.0,0.0,1.47,0.0,64.0,1.0,6.0,2.0,1.0,19.3076923076923,2.0,1.0,0.2,0.0,0.0,0.962025316455696,0.0,1.0,0.65897036,0.34102964,1
689,0,6.0,2.0,3.0,1.0,0.0,11.0,65.0,1.0,2.0,8.0,11.0,0.59,1.0,72.0,2.0,0.0,16.0,2.0,7.57142857142857,2.0,1.0,2.30434782608696,0.0,233.0,0.655276381909548,0.0,1.0,0.53975654,0.46024346,2
695,0,3.0,2.0,2.0,0.0,0.0,3.0,100.0,1.0,1.0,2.0,13.0,0.89,0.0,60.0,2.0,0.0,16.0,2.0,4.89473684210526,0.0,1.0,2.14285714285714,0.0,1050.0,0.684879288437103,0.0,4.0,0.5714327,0.4285673,2
696,0,14.0,4.0,1.0,6.0,0.0,9.0,65.0,1.0,13.0,15.0,60.0,0.97,1.0,95.0,1.0,1.0,35.0,2.0,6.20879120879121,0.0,1.0,0.827956989247312,0.0,497.0,0.76875,2.0,1.0,0.63436884,0.36563116,2
700,0,17.0,0.0,1.0,2.0,1.0,7.0,2316.0,1.0,3.0,2.0,180.0,2.08,0.0,99.0,2.0,1.0,23.0,3.0,1.395,0.0,1.0,0.222772277227723,0.0,6.0,0.747786423396834,0.0,6.0,0.6054303,0.3945697,2
705,0,11.0,5.0,1.0,0.0,0.0,0.0,870.0,1.0,5.0,5.0,58.0,1.07,1.0,93.0,3.0,3.0,31.0,2.0,4.68354430379747,0.0,1.0,0.802469135802469,0.0,0.0,0.633699633699634,0.0,6.0,0.54460216,0.4553978,1
710,0,18.0,8.0,1.0,8.0,2.0,4.0,2581.0,1.0,12.0,26.0,149.0,1.3,1.0,97.0,2.0,2.0,48.0,3.0,0.0,0.0,1.0,0.793650793650794,0.0,6.0,0.655260570304818,0.0,10.0,0.5289174,0.47108263,3
719,0,3.0,10.0,1.0,0.0,0.0,11.0,15.0,1.0,0.0,24.0,45.0,1.09,2.0,94.0,2.0,2.0,16.0,2.0,5.17241379310345,0.0,0.0,0.916666666666667,0.0,35.0,0.902935889754344,0.0,1.0,0.600927,0.39907297,2
2002,0,6.0,14.0,2.0,1.0,0.0,4.0,44.0,3.0,1.0,7.0,2.0,0.37,0.0,71.0,1.0,0.0,9.0,2.0,6.69565217391304,0.0,1.0,1.48148148148148,0.0,648.0,0.781431334622824,0.0,1.0,0.5321043,0.4678957,1
724,0,0.0,22.0,1.0,0.0,1.0,3.0,27.0,1.0,0.0,9.0,1.0,1.07,1.0,82.0,1.0,0.0,16.0,1.0,3.91304347826087,1.0,1.0,0.76,0.0,45.0,0.89438202247191,0.0,2.0,0.61835515,0.38164487,1
725,0,5.0,1.0,3.0,0.0,0.0,3.0,83.0,1.0,0.0,12.0,7.0,0.27,3.0,71.0,2.0,0.0,7.0,1.0,5.92307692307692,1.0,0.0,2.33333333333333,0.0,450.0,0.883928571428571,0.0,2.0,0.5320481,0.46795186,1
726,0,3.0,6.0,1.0,1.0,24.0,1.0,15.0,1.0,0.0,0.0,15.0,0.43,0.0,83.0,1.0,0.0,19.0,1.0,18.375,2.0,1.0,0.461538461538462,0.0,35.0,0.739255014326648,0.0,2.0,0.560321,0.43967903,1
729,0,5.0,0.0,1.0,0.0,4.0,0.0,107.0,1.0,1.0,2.0,4.0,0.79,1.0,0.0,2.0,0.0,9.0,1.0,7.0,3.0,2.0,1.16666666666667,0.0,163.0,0.426116838487972,0.0,3.0,0.6064739,0.3935261,2
732,0,4.0,5.0,1.0,0.0,0.0,6.0,147.0,1.0,0.0,10.0,3.0,0.62,2.0,74.0,2.0,0.0,1.0,2.0,5.41666666666667,0.0,2.0,2.0,0.0,6.0,0.8,0.0,1.0,0.5521606,0.44783935,2
738,0,0.0,18.0,1.0,0.0,18.0,2.0,82.0,1.0,0.0,0.0,0.0,0.85,0.0,0.0,1.0,0.0,4.0,1.0,4.38888888888889,2.0,3.0,0.15,0.0,6.0,0.876651982378855,0.0,2.0,0.9679898,0.032010216,1
743,0,12.0,4.0,1.0,3.0,0.0,5.0,44.0,1.0,1.0,18.0,43.0,0.61,3.0,89.0,1.0,0.0,20.0,2.0,7.01666666666667,1.0,1.0,0.919354838709677,0.0,0.0,0.99568655643422,0.0,1.0,0.6159631,0.38403687,1
746,0,19.0,14.0,3.0,14.0,5.0,16.0,1108.0,1.0,0.0,3.0,0.0,0.95,5.0,92.0,1.0,0.0,13.0,1.0,4.6,3.0,1.0,1.97142857142857,0.0,0.0,0.99685393258427,0.0,2.0,0.58419555,0.41580445,1
769,0,5.0,2.0,4.0,0.0,6.0,8.0,78.0,1.0,0.0,0.0,0.0,0.37,9.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,1.0,2.77777777777778,0.0,21.0,0.914209115281501,0.0,1.0,0.53019965,0.46980032,1
778,0,21.0,9.0,3.0,2.0,6.0,5.0,65.0,3.0,10.0,27.0,5.0,0.34,4.0,96.0,1.0,1.0,2.0,3.0,4.61428571428571,1.0,1.0,1.73333333333333,0.0,9.0,0.991799544419134,0.0,5.0,0.539884,0.46011606,3
779,0,3.0,3.0,2.0,0.0,0.0,3.0,68.0,1.0,0.0,6.0,8.0,0.4,1.0,76.0,2.0,0.0,4.0,2.0,2.35714285714286,0.0,1.0,1.6,0.0,14.0,0.963087248322148,0.0,1.0,0.5178275,0.48217252,2
783,0,2.0,2.0,2.0,2.0,0.0,3.0,27.0,13.0,1.0,12.0,27.0,0.21,1.0,80.0,1.0,0.0,13.0,3.0,4.21875,0.0,1.0,1.67391304347826,0.0,52.0,0.892391304347826,0.0,1.0,0.69895977,0.30104023,2
784,0,2.0,12.0,3.0,0.0,1.0,2.0,44.0,1.0,0.0,8.0,1.0,0.35,4.0,75.0,1.0,0.0,11.0,1.0,5.26666666666667,2.0,1.0,1.11764705882353,0.0,1.0,0.982843137254902,0.0,2.0,0.54926777,0.45073226,1
796,0,5.0,11.0,2.0,1.0,0.0,2.0,15.0,3.0,0.0,14.0,2.0,0.32,3.0,79.0,2.0,0.0,22.0,2.0,5.38888888888889,1.0,1.0,1.31818181818182,0.0,73.0,0.957845433255269,0.0,2.0,0.61149323,0.38850674,1
806,0,62.0,16.0,1.0,29.0,5.0,13.0,15.0,1.0,15.0,43.0,13.0,0.51,4.0,98.0,1.0,0.0,128.0,6.0,7.25217391304348,0.0,0.0,0.836206896551724,0.0,1338.0,0.832226648959717,6.0,1.0,0.52575827,0.4742417,3
807,0,6.0,3.0,1.0,0.0,1.0,7.0,360.0,1.0,5.0,3.0,5.0,1.04,4.0,61.0,1.0,0.0,31.0,2.0,5.52631578947368,0.0,1.0,0.952380952380952,0.0,6.0,0.806930693069307,0.0,7.0,0.58271515,0.41728488,2
819,0,0.0,1.0,1.0,15.0,0.0,5.0,27.0,1.0,0.0,1.0,8.0,0.33,0.0,81.0,3.0,0.0,19.0,1.0,5.22222222222222,0.0,1.0,1.09090909090909,0.0,8.0,0.764705882352941,0.0,2.0,0.58160794,0.41839203,1
820,0,0.0,0.0,1.0,21.0,0.0,18.0,201.0,1.0,0.0,1.0,8.0,0.56,5.0,77.0,2.0,0.0,32.0,1.0,8.25,1.0,1.0,1.2,0.0,28.0,0.951585976627713,0.0,1.0,0.5701649,0.42983508,1
822,0,0.0,0.0,1.0,15.0,0.0,20.0,221.0,1.0,5.0,0.0,4.0,0.43,7.0,74.0,2.0,0.0,25.0,1.0,7.88888888888889,2.0,3.0,1.27272727272727,0.0,6.0,0.992094861660079,0.0,1.0,0.8093438,0.19065616,1
825,0,0.0,1.0,1.0,15.0,0.0,8.0,74.0,1.0,0.0,0.0,3.0,0.52,4.0,68.0,2.0,0.0,19.0,1.0,3.4,5.0,3.0,1.16666666666667,0.0,5.0,0.976744186046512,0.0,1.0,0.6506051,0.34939495,1
828,0,0.0,0.0,1.0,13.0,0.0,7.0,65.0,1.0,0.0,1.0,9.0,0.46,0.0,77.0,3.0,0.0,18.0,1.0,5.11111111111111,0.0,1.0,0.818181818181818,0.0,7.0,0.779605263157895,0.0,1.0,0.5212393,0.47876072,1
832,0,2.0,0.0,1.0,18.0,0.0,8.0,65.0,1.0,0.0,1.0,9.0,0.34,0.0,73.0,3.0,0.0,18.0,1.0,8.27272727272727,1.0,1.0,1.0,0.0,12.0,0.827050997782705,0.0,1.0,0.53108335,0.46891662,1
833,0,0.0,2.0,1.0,14.0,0.0,17.0,148.0,1.0,1.0,0.0,3.0,0.58,7.0,70.0,2.0,0.0,21.0,1.0,4.6,2.0,3.0,1.5,0.0,6.0,0.968325791855204,0.0,2.0,0.6986724,0.30132756,2
835,0,1.0,0.0,1.0,25.0,0.0,39.0,242.0,1.0,0.0,0.0,4.0,0.54,12.0,80.0,2.0,0.0,25.0,1.0,9.6,5.0,3.0,1.28571428571429,0.0,6.0,0.990740740740741,0.0,1.0,0.7445799,0.25542012,1
837,0,7.0,29.0,1.0,1.0,0.0,11.0,441.0,1.0,0.0,7.0,1.0,0.61,2.0,87.0,1.0,0.0,26.0,1.0,1.4,3.0,1.0,1.20512820512821,0.0,0.0,0.955520254169976,0.0,2.0,0.55063057,0.44936946,2
843,0,2.0,1.0,1.0,0.0,0.0,11.0,100.0,1.0,0.0,9.0,13.0,0.68,2.0,80.0,4.0,0.0,28.0,1.0,4.1875,1.0,1.0,1.11111111111111,0.0,6.0,0.974317817014446,0.0,2.0,0.5514579,0.4485421,2
845,0,0.0,0.0,1.0,0.0,0.0,9.0,15.0,1.0,0.0,12.0,11.0,0.62,2.0,70.0,1.0,0.0,24.0,1.0,5.63636363636364,1.0,1.0,1.53846153846154,0.0,26.0,0.918072289156627,0.0,2.0,0.56451744,0.43548256,2
847,0,0.0,0.0,1.0,0.0,0.0,7.0,87.0,1.0,2.0,2.0,6.0,1.21,0.0,43.0,3.0,0.0,10.0,1.0,1.75,1.0,1.0,0.4,0.0,0.0,0.946524064171123,0.0,2.0,0.7702914,0.22970863,1
850,0,2.0,4.0,1.0,0.0,2.0,8.0,44.0,1.0,4.0,1.0,7.0,1.08,0.0,88.0,1.0,12.0,17.0,2.0,4.47058823529412,0.0,1.0,0.421052631578947,0.0,209.0,0.9846547314578,0.0,1.0,0.69961506,0.30038494,1
854,0,0.0,0.0,1.0,0.0,0.0,9.0,15.0,1.0,2.0,7.0,15.0,0.92,1.0,71.0,3.0,2.0,14.0,1.0,3.88235294117647,1.0,1.0,0.631578947368421,0.0,8.0,0.981776765375854,0.0,2.0,0.63094974,0.3690503,1
856,0,1.0,3.0,1.0,20.0,0.0,12.0,384.0,1.0,3.0,10.0,21.0,0.86,1.0,89.0,3.0,5.0,24.0,1.0,1.4,1.0,0.0,0.633333333333333,0.0,6.0,0.706580366774542,0.0,2.0,0.7019206,0.2980794,2
857,0,6.0,1.0,2.0,3.0,0.0,4.0,624.0,1.0,6.0,5.0,34.0,0.71,2.0,88.0,5.0,0.0,30.0,2.0,5.65957446808511,0.0,1.0,1.38775510204082,0.0,6.0,0.633886255924171,0.0,3.0,0.5847707,0.41522935,2
864,0,4.0,3.0,2.0,0.0,0.0,14.0,100.0,1.0,2.0,5.0,13.0,0.63,3.0,75.0,3.0,0.0,35.0,1.0,6.27272727272727,0.0,1.0,1.20833333333333,0.0,109.0,0.945402298850575,0.0,1.0,0.53917646,0.4608235,2
867,0,0.0,3.0,1.0,0.0,0.0,4.0,61.0,1.0,0.0,0.0,7.0,0.47,0.0,0.0,2.0,0.0,8.0,1.0,3.4,0.0,1.0,1.0,0.0,58.0,0.9,0.0,3.0,0.70930564,0.29069436,2
868,0,0.0,3.0,1.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,7.0,0.68,0.0,0.0,2.0,0.0,8.0,1.0,1.8,1.0,1.0,0.833333333333333,0.0,59.0,0.948051948051948,0.0,2.0,0.75850314,0.24149686,1
869,0,0.0,0.0,2.0,0.0,0.0,3.0,166.0,1.0,1.0,3.0,7.0,0.79,3.0,45.0,3.0,0.0,19.0,1.0,4.25,2.0,2.0,2.1,0.0,19.0,0.83175355450237,0.0,4.0,0.7458556,0.25414437,1
871,0,2.0,0.0,2.0,3.0,1.0,12.0,27.0,1.0,0.0,9.0,11.0,0.68,2.0,81.0,3.0,1.0,29.0,1.0,7.4,1.0,1.0,1.31818181818182,0.0,6.0,0.861386138613861,0.0,2.0,0.6279398,0.37206015,3
873,0,1.0,15.0,1.0,0.0,0.0,7.0,44.0,2.0,6.0,18.0,35.0,0.87,0.0,86.0,3.0,0.0,28.0,1.0,5.05263157894737,0.0,1.0,0.55,0.0,48.0,0.776936026936027,0.0,1.0,0.5376345,0.46236548,2
874,0,4.0,0.0,1.0,0.0,0.0,3.0,15.0,1.0,0.0,35.0,56.0,0.54,0.0,95.0,2.0,0.0,36.0,2.0,2.01666666666667,0.0,1.0,0.516129032258065,0.0,0.0,0.760087241003272,0.0,2.0,0.6479347,0.35206535,1
875,0,2.0,0.0,1.0,0.0,1.0,10.0,256.0,1.0,1.0,0.0,2.0,1.03,6.0,0.0,4.0,0.0,19.0,1.0,8.8,3.0,1.0,2.28571428571429,0.0,6.0,0.667883211678832,0.0,1.0,0.52831036,0.47168964,2
876,0,8.0,1.0,2.0,0.0,0.0,0.0,65.0,1.0,1.0,3.0,10.0,0.78,2.0,55.0,3.0,0.0,26.0,1.0,3.95,2.0,2.0,0.4,0.0,273.0,0.642666666666667,0.0,5.0,0.5078145,0.49218544,3
877,0,0.0,4.0,1.0,0.0,0.0,7.0,100.0,1.0,2.0,1.0,9.0,1.33,0.0,73.0,3.0,8.0,14.0,1.0,2.46666666666667,0.0,0.0,0.294117647058824,0.0,16.0,0.924137931034483,0.0,1.0,0.5280285,0.47197148,2
881,0,2.0,0.0,2.0,0.0,0.0,16.0,121.0,1.0,0.0,5.0,4.0,0.52,4.0,60.0,4.0,0.0,19.0,1.0,6.83333333333333,2.0,1.0,1.0,1.0,6.0,0.57037037037037,0.0,2.0,0.5183686,0.48163137,2
884,0,1.0,0.0,2.0,0.0,0.0,14.0,15.0,1.0,0.0,8.0,8.0,0.47,4.0,58.0,4.0,0.0,34.0,1.0,8.11111111111111,0.0,1.0,1.90909090909091,0.0,79.0,0.681318681318681,0.0,2.0,0.63825834,0.36174166,1
885,0,5.0,0.0,2.0,0.0,0.0,0.0,100.0,1.0,0.0,24.0,7.0,0.64,4.0,75.0,4.0,0.0,27.0,1.0,8.41666666666667,0.0,1.0,1.78571428571429,0.0,72.0,0.876923076923077,0.0,3.0,0.55438304,0.44561696,2
897,0,0.0,1.0,1.0,0.0,0.0,13.0,44.0,1.0,0.0,1.0,7.0,0.92,2.0,75.0,5.0,0.0,24.0,1.0,4.375,0.0,1.0,0.7,0.0,0.0,0.973760932944606,0.0,2.0,0.512659,0.487341,1
898,0,9.0,5.0,1.0,0.0,2.0,12.0,518.0,1.0,9.0,24.0,5.0,0.56,2.0,94.0,4.0,3.0,52.0,1.0,5.38461538461539,0.0,1.0,1.48780487804878,0.0,0.0,0.943217665615142,0.0,1.0,0.54920655,0.45079345,2
907,0,4.0,2.0,1.0,1.0,0.0,0.0,446.0,1.0,2.0,13.0,0.0,1.3,1.0,95.0,1.0,1.0,22.0,2.0,7.80487804878049,1.0,0.0,0.441860465116279,0.0,6.0,0.988197424892704,0.0,2.0,0.5571021,0.4428979,3
909,0,0.0,1.0,1.0,0.0,0.0,3.0,40.0,1.0,1.0,5.0,3.0,0.39,1.0,48.0,4.0,0.0,19.0,1.0,4.8,1.0,1.0,0.7,0.0,0.0,0.662650602409639,0.0,2.0,0.7133049,0.2866951,1
910,0,23.0,10.0,2.0,3.0,0.0,16.0,44.0,1.0,6.0,30.0,8.0,0.6,4.0,95.0,4.0,0.0,68.0,1.0,0.0,0.0,0.0,1.34065934065934,0.0,6.0,0.935771826692793,0.0,1.0,0.5061624,0.4938376,5
911,0,0.0,7.0,2.0,0.0,0.0,15.0,100.0,1.0,1.0,5.0,13.0,0.72,2.0,94.0,3.0,0.0,35.0,2.0,2.81578947368421,1.0,1.0,1.925,0.0,85.0,0.869698832206515,0.0,1.0,0.6999861,0.3000139,2
912,0,0.0,1.0,1.0,0.0,0.0,13.0,296.0,1.0,1.0,1.0,18.0,1.08,2.0,25.0,4.0,0.0,20.0,1.0,3.2,1.0,1.0,0.0,0.0,9.0,0.8,0.0,2.0,0.6342565,0.36574355,3
913,0,2.0,4.0,1.0,3.0,0.0,5.0,508.0,1.0,10.0,6.0,5.0,0.62,1.0,96.0,3.0,8.0,39.0,2.0,4.62025316455696,0.0,0.0,0.654320987654321,0.0,1.0,0.870223978919631,0.0,2.0,0.8048794,0.1951206,2
914,0,6.0,4.0,1.0,0.0,0.0,9.0,15.0,1.0,2.0,26.0,33.0,0.55,3.0,93.0,4.0,0.0,58.0,2.0,4.06666666666667,0.0,0.0,1.02127659574468,0.0,6.0,0.980544747081712,0.0,1.0,0.5119187,0.48808128,3
919,0,9.0,3.0,2.0,0.0,0.0,20.0,509.0,1.0,0.0,10.0,10.0,0.83,3.0,82.0,5.0,0.0,52.0,1.0,3.4,0.0,1.0,1.75,0.0,6.0,0.866449511400652,0.0,2.0,0.50801754,0.49198246,2
920,0,0.0,2.0,3.0,0.0,0.0,14.0,281.0,1.0,4.0,2.0,11.0,0.67,3.0,52.0,6.0,0.0,24.0,1.0,4.47058823529412,0.0,1.0,1.42105263157895,0.0,0.0,0.988636363636364,0.0,0.0,0.67242604,0.32757396,1
922,0,1.0,0.0,2.0,0.0,0.0,9.0,15.0,1.0,0.0,0.0,19.0,0.55,2.0,0.0,2.0,0.0,31.0,1.0,2.45,0.0,0.0,1.04545454545455,0.0,48.0,0.832592592592593,0.0,2.0,0.52160513,0.47839487,1
928,0,0.0,1.0,2.0,0.0,0.0,26.0,100.0,1.0,4.0,1.0,7.0,0.58,4.0,50.0,4.0,0.0,28.0,1.0,5.0,0.0,1.0,0.0,0.0,303.0,0.617333333333333,0.0,1.0,0.52149534,0.4785047,3
929,0,4.0,2.0,1.0,0.0,1.0,4.0,343.0,1.0,1.0,8.0,9.0,0.7,3.0,85.0,5.0,0.0,47.0,1.0,5.3125,0.0,1.0,1.83333333333333,0.0,6.0,0.849519743863394,0.0,5.0,0.76780736,0.23219265,2
930,0,3.0,3.0,1.0,2.0,0.0,8.0,27.0,1.0,0.0,4.0,7.0,0.62,1.0,78.0,6.0,0.0,27.0,1.0,5.07692307692308,1.0,1.0,1.13333333333333,0.0,0.0,0.9,0.0,2.0,0.8401489,0.15985109,1
932,0,2.0,2.0,1.0,0.0,0.0,2.0,80.0,1.0,0.0,1.0,5.0,0.35,0.0,95.0,5.0,0.0,14.0,2.0,2.25,0.0,1.0,1.18181818181818,0.0,16.0,0.8,0.0,3.0,0.7413552,0.2586448,2
933,0,0.0,0.0,1.0,0.0,0.0,12.0,170.0,1.0,2.0,1.0,10.0,1.28,1.0,8.0,3.0,0.0,7.0,1.0,2.91666666666667,0.0,1.0,0.5,0.0,4.0,0.971988795518207,0.0,2.0,0.9554743,0.044525657,1
935,0,6.0,7.0,1.0,6.0,1.0,16.0,777.0,1.0,8.0,11.0,23.0,0.8,3.0,93.0,5.0,1.0,15.0,1.0,5.11363636363636,0.0,0.0,1.1304347826087,0.0,0.0,0.967906265919511,0.0,2.0,0.6337658,0.36623415,1
936,0,0.0,1.0,1.0,0.0,0.0,8.0,54.0,1.0,0.0,2.0,3.0,0.64,1.0,50.0,3.0,0.0,12.0,1.0,5.75,1.0,1.0,1.16666666666667,0.0,13.0,0.932515337423313,0.0,1.0,0.6231773,0.3768227,2
940,0,3.0,0.0,2.0,0.0,0.0,36.0,338.0,1.0,0.0,2.0,5.0,0.7,13.0,75.0,4.0,0.0,24.0,1.0,3.4,4.0,2.0,1.5,0.0,6.0,0.856115107913669,0.0,2.0,0.5643538,0.4356462,2
947,0,3.0,3.0,2.0,0.0,1.0,11.0,27.0,1.0,6.0,10.0,15.0,0.54,4.0,85.0,3.0,3.0,28.0,1.0,6.37037037037037,1.0,1.0,2.51724137931034,0.0,37.0,0.992506244796003,0.0,1.0,0.53017694,0.46982306,3
949,0,1.0,3.0,2.0,0.0,0.0,3.0,112.0,1.0,0.0,2.0,5.0,0.48,3.0,72.0,4.0,0.0,20.0,1.0,7.77777777777778,1.0,1.0,1.72727272727273,0.0,51.0,0.812182741116751,0.0,2.0,0.52295566,0.47704437,1
950,0,0.0,0.0,1.0,0.0,0.0,4.0,27.0,1.0,1.0,0.0,17.0,0.45,0.0,0.0,2.0,0.0,18.0,1.0,1.88888888888889,0.0,1.0,0.8,0.0,42.0,0.841791044776119,0.0,2.0,0.5271231,0.47287694,1
960,0,7.0,1.0,2.0,5.0,0.0,4.0,1114.0,1.0,3.0,40.0,22.0,0.85,5.0,89.0,1.0,1.0,7.0,2.0,7.42424242424242,0.0,0.0,1.94285714285714,0.0,0.0,0.694776119402985,0.0,4.0,0.67603517,0.32396486,2
962,0,0.0,8.0,2.0,0.0,0.0,9.0,219.0,1.0,0.0,8.0,12.0,0.71,2.0,90.0,4.0,0.0,30.0,2.0,2.8,0.0,0.0,1.68181818181818,0.0,6.0,0.944356120826709,0.0,1.0,0.83795696,0.16204304,2
970,0,0.0,17.0,1.0,0.0,0.0,9.0,65.0,1.0,11.0,10.0,33.0,0.96,1.0,89.0,2.0,0.0,25.0,3.0,4.91803278688525,0.0,1.0,0.555555555555556,0.0,115.0,0.54971181556196,0.0,1.0,0.64132464,0.3586754,1
971,0,10.0,29.0,3.0,6.0,0.0,16.0,1310.0,3.0,2.0,10.0,5.0,0.56,5.0,91.0,3.0,0.0,50.0,2.0,4.67567567567568,1.0,1.0,1.91025641025641,0.0,6.0,0.899033816425121,0.0,2.0,0.68544096,0.31455904,2
972,0,0.0,1.0,3.0,2.0,0.0,10.0,52.0,1.0,0.0,3.0,2.0,0.32,5.0,0.0,2.0,0.0,18.0,1.0,1.4,7.0,3.0,3.6,1.0,0.0,0.949790794979079,0.0,2.0,0.84335697,0.15664303,1
973,0,2.0,6.0,1.0,0.0,0.0,0.0,806.0,1.0,1.0,10.0,36.0,0.97,2.0,90.0,5.0,0.0,45.0,1.0,3.77777777777778,0.0,0.0,1.1063829787234,0.0,4.0,0.869918699186992,0.0,3.0,0.52945065,0.47054932,1
976,0,0.0,7.0,1.0,4.0,3.0,4.0,44.0,1.0,12.0,7.0,48.0,0.7,0.0,98.0,1.0,11.0,42.0,2.0,16.2835820895522,0.0,0.0,0.782608695652174,0.0,6.0,0.944264419961115,0.0,4.0,0.52463794,0.47536206,3
984,0,1.0,14.0,2.0,0.0,0.0,7.0,15.0,1.0,1.0,21.0,64.0,0.73,1.0,93.0,3.0,1.0,34.0,3.0,6.4375,1.0,1.0,0.780487804878049,0.0,130.0,0.897937024972856,0.0,1.0,0.58122325,0.41877678,2
985,0,7.0,35.0,2.0,0.0,0.0,4.0,100.0,1.0,3.0,6.0,74.0,0.62,2.0,97.0,3.0,0.0,63.0,1.0,0.0,0.0,1.0,1.58677685950413,0.0,6.0,0.889700511322133,0.0,7.0,0.54580975,0.45419025,4
