test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
204,10,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,0.0,13.0,0.0,2.0,0.0,2.0,2.0,0.0,4.26086956521739,26.0,1.0,0.0,0.0,2.0,6.0,0.9979033,0.0020967398,4
204,11,2.0,0.0,1.0,43.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.26086956521739,26.0,1.0,0.0,0.0,2.0,6.0,0.6881944,0.3118056,2
204,12,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,1.0,0.0,13.0,0.0,2.0,0.0,2.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,2.0,0.9997324,0.00026760218,4
204,13,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,1.0,0.0,13.0,0.0,2.0,0.0,2.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,1.0,2.0,0.99983835,0.00016161868,5
204,14,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,1.0,0.0,13.0,0.0,2.0,0.0,3.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,1.0,2.0,0.99987864,0.00012136978,5
204,15,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,1.0,0.78909093,0.21090907,1
204,16,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,0.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,1.0,0.9863975,0.013602512,2
204,17,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,0.0,13.0,0.0,2.0,0.0,18.0,2.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,1.0,0.997744,0.0022559941,3
204,18,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,2.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.26086956521739,26.0,1.0,0.0,0.0,2.0,6.0,0.5392668,0.4607332,2
204,19,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,0.0,0.0,0.0,2.0,0.0,18.0,2.0,0.0,4.26086956521739,26.0,1.0,0.0,0.0,2.0,1.0,0.9993122,0.000687781,5
205,0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,53.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,1.0,1.0,0.0,1.0,2.0,1.0,0.5025209,0.4974791,1
205,1,0.0,4.0,1.0,1.0,0.0,0.0,2.0,53.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.8650959,0.13490409,2
205,2,0.0,4.0,1.0,1.0,0.0,0.0,0.0,53.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.970869,0.029131012,3
205,3,0.0,4.0,1.0,1.0,0.0,0.0,2.0,53.0,1.0,35.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,5.0,0.57960665,0.42039332,2
205,4,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1598.0,1.0,35.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.9969048,0.003095206,5
205,5,0.0,0.0,1.0,1.0,0.0,0.0,2.0,53.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.96411043,0.035889562,3
205,6,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1598.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.98312736,0.016872656,4
205,7,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1598.0,2.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.9844324,0.015567628,5
205,8,0.0,4.0,1.0,0.0,0.0,0.0,2.0,53.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.9419786,0.058021415,3
205,9,0.0,4.0,1.0,1.0,0.0,0.0,2.0,24.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,5.0,0.6143818,0.38561824,2
205,10,0.0,4.0,1.0,1.0,1.0,0.0,2.0,20.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,1.0,1.0,0.0,1.0,2.0,5.0,0.5248877,0.47511232,2
205,11,0.0,4.0,1.0,0.0,81.0,0.0,2.0,16.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,2.0,0.99048597,0.009514048,5
205,12,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1598.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.98541117,0.014588809,4
205,13,0.0,4.0,8.0,1.0,0.0,0.0,2.0,27.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,5.0,0.51301837,0.48698166,3
205,14,0.0,4.0,1.0,1.0,0.0,0.0,2.0,53.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.79983866,0.20016131,2
205,15,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1598.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.937561,0.062439047,3
205,16,0.0,4.0,1.0,1.0,81.0,0.0,2.0,1598.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.9654066,0.03459343,4
205,17,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1598.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.9360578,0.063942194,3
205,18,0.0,4.0,1.0,1.0,0.0,0.0,2.0,1598.0,1.0,5.0,13.0,35.0,0.0,2.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.9761278,0.023872213,4
205,19,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1598.0,1.0,5.0,13.0,35.0,0.0,2.0,0.0,20.0,3.0,0.0,2.88636363636364,26.0,1.0,0.0,1.0,2.0,1.0,0.9808153,0.0191847,5
212,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,8.0,25.0,0.0,3.0,0.0,6.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,5.0,1.0,0.73412377,0.26587623,1
212,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,0.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,5.0,1.0,0.7390008,0.2609992,1
212,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,8.0,12.0,0.0,3.0,0.0,9.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,5.0,1.0,0.6585742,0.3414258,1
212,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,3.0,1.0,0.9998698,0.00013016742,4
212,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,3.0,1.0,0.9999151,8.489252e-05,4
212,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.1,1.0,1.0,0.0,0.0,3.0,1.0,0.9999351,6.493615e-05,5
212,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,8.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,2.5,1.0,1.0,0.0,0.0,5.0,1.0,0.8061322,0.19386782,1
212,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,8.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,6.7,1.0,1.0,0.0,0.0,1.0,1.0,0.9980392,0.0019607889,2
212,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1598.0,1.0,2.0,8.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,6.7,1.0,1.0,0.0,0.0,1.0,1.0,0.99929035,0.00070967444,3
212,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,75.0,2.0,0.0,25.0,0.0,3.0,0.0,1.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,5.0,1.0,0.9997491,0.00025085962,3
212,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,75.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,5.0,1.0,0.9999161,8.3938874e-05,4
212,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,75.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,5.0,1.0,0.9999335,6.651946e-05,4
212,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,75.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,3.0,1.0,0.99995667,4.335491e-05,5
212,13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,75.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.0,3.0,1.0,0.99996567,3.4357396e-05,5
212,14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,75.0,2.0,8.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,6.7,1.0,1.0,0.0,0.0,1.0,1.0,0.99933654,0.00066346966,3
212,15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,75.0,2.0,8.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,6.7,1.0,1.0,0.0,0.0,1.0,1.0,0.9995915,0.0004084652,4
212,16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,75.0,2.0,8.0,5.0,0.0,3.0,0.0,9.0,2.0,0.0,6.7,1.0,1.0,0.0,0.0,1.0,1.0,0.99969965,0.000300372,5
212,17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,8.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,6.7,26.0,1.0,0.0,0.0,5.0,1.0,0.99064225,0.009357738,2
212,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,0.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,6.7,26.0,1.0,0.0,0.0,5.0,1.0,0.9978298,0.0021701853,3
212,19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,0.0,25.0,0.0,3.0,0.0,9.0,2.0,0.0,4.3,26.0,1.0,0.0,0.0,5.0,1.0,0.99862874,0.0013712412,3
624,0,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,7.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,10.0,0.6369741,0.3630259,1
624,1,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,1.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,1.0,0.9899562,0.010043807,2
624,2,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,0.0,1.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,1.0,0.998942,0.0010580049,3
624,3,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,0.0,1.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,2.0,0.999314,0.0006859887,3
624,4,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,1.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,1.0,0.9925924,0.0074076336,3
624,5,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,0.0,1.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,10.0,0.9438365,0.056163505,2
624,6,0.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,0.0,1.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,10.0,0.97432077,0.025679225,3
624,7,0.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,2.0,1.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,10.0,0.9765597,0.02344032,3
624,8,0.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,2.0,3.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,10.0,0.9785277,0.02147225,3
624,9,0.0,2.0,1.0,1.0,1.0,8.0,1.0,1632.0,1.0,12.0,2.0,3.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,10.0,0.97866637,0.021333631,4
624,10,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,1.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.0,4.0,1.0,0.9903193,0.009680665,3
624,11,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,1.0,0.0,3.0,27.0,0.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.0,4.0,1.0,0.9991599,0.00084014324,4
624,12,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,1.0,0.0,3.0,27.0,0.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.0,4.0,2.0,0.9992162,0.000783817,4
624,13,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,5.0,0.0,3.0,27.0,0.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.0,4.0,2.0,0.999519,0.00048100445,4
624,14,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,5.0,0.0,3.0,27.0,1.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.0,4.0,2.0,0.9996394,0.00036063592,4
624,15,0.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,0.0,1.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,2.0,0.99936664,0.00063338043,4
624,16,0.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,0.0,3.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.875,4.0,2.0,0.99939007,0.00060992927,4
624,17,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,182.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,0.0,1.0,0.0,0.0,4.0,2.0,0.7712381,0.22876191,2
624,18,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,182.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,1.0,1.0,0.0,0.875,4.0,1.0,0.53516024,0.46483976,2
624,19,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,182.0,0.0,2.0,27.0,94.0,2.0,0.0,3.60913705583756,26.0,1.0,0.0,0.0,4.0,1.0,0.99145454,0.008545478,4
807,0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,27.0,1.0,5.0,14.0,28.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.568287,0.43171299,1
807,1,3.0,0.0,1.0,1.0,0.0,1.0,2.0,20.0,1.0,5.0,14.0,2.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.9969559,0.0030441151,2
807,2,3.0,0.0,1.0,1.0,0.0,1.0,2.0,20.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.9996496,0.0003503985,3
807,3,3.0,0.0,1.0,1.0,0.0,1.0,2.0,20.0,1.0,35.0,2.0,2.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.99983984,0.00016015822,4
807,4,3.0,0.0,1.0,1.0,0.0,1.0,2.0,16.0,1.0,35.0,2.0,2.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.9999125,8.751193e-05,4
807,5,3.0,0.0,1.0,1.0,0.0,1.0,2.0,16.0,1.0,35.0,2.0,2.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,2.0,0.9999206,7.941185e-05,5
807,6,3.0,0.0,1.0,1.0,0.0,1.0,2.0,16.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,2.0,0.9999539,4.6082634e-05,5
807,7,3.0,0.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,5.0,2.0,28.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.8788212,0.12117881,1
807,8,3.0,0.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,5.0,2.0,28.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,1.0,0.9851321,0.01486793,2
807,9,3.0,0.0,1.0,1.0,81.0,1.0,2.0,63.0,1.0,5.0,14.0,28.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.5964563,0.40354368,1
807,10,3.0,0.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,5.0,14.0,28.0,0.0,1.0,1.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.68959033,0.3104097,1
807,11,3.0,0.0,1.0,1.0,81.0,1.0,0.0,63.0,1.0,5.0,2.0,28.0,0.0,1.0,3488.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,1.0,0.9965746,0.0034254165,5
807,12,3.0,0.0,1.0,1.0,81.0,1.0,0.0,63.0,1.0,5.0,0.0,28.0,0.0,1.0,3488.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,1.0,0.99704564,0.0029543652,5
807,13,3.0,0.0,1.0,1.0,0.0,1.0,2.0,20.0,1.0,5.0,14.0,2.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,26.0,1.0,0.0,0.666666666666667,2.0,4.0,0.99843854,0.0015614391,3
807,14,3.0,0.0,1.0,1.0,0.0,1.0,2.0,20.0,1.0,5.0,14.0,2.0,0.0,1.0,1.0,14.0,2.0,1.0,2.72222222222222,26.0,1.0,0.0,0.666666666666667,2.0,4.0,0.99886674,0.0011332424,4
807,15,3.0,0.0,1.0,1.0,0.0,1.0,2.0,20.0,1.0,5.0,14.0,3.0,0.0,1.0,1.0,14.0,2.0,1.0,2.72222222222222,26.0,1.0,0.0,0.666666666666667,2.0,4.0,0.9990255,0.00097446155,4
807,16,3.0,0.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,5.0,14.0,28.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,1.0,0.82630515,0.17369488,1
807,17,3.0,0.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,5.0,14.0,7.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,4.0,0.53393435,0.46606568,1
807,18,3.0,0.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,0.0,14.0,2.0,0.0,1.0,0.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,1.0,0.99757934,0.0024206582,3
807,19,3.0,0.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,0.0,14.0,2.0,0.0,1.0,1.0,14.0,2.0,1.0,2.72222222222222,1.0,1.0,0.0,0.666666666666667,2.0,1.0,0.99897,0.0010300237,4
3061,0,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,13.0,12.0,6.0,2.0,0.0,8.0,2.0,2.0,10.0,1.0,1.0,0.0,0.4,4.0,3.0,0.5121653,0.48783472,1
3061,1,4.0,0.0,1.0,1.0,0.0,5.0,0.0,109.0,1.0,0.0,13.0,12.0,6.0,2.0,0.0,4.0,2.0,2.0,10.0,1.0,1.0,0.0,0.4,4.0,3.0,0.9965895,0.0034105026,2
3061,2,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,2.0,12.0,6.0,2.0,0.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,0.4,4.0,3.0,0.8017751,0.19822487,1
3061,3,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,13.0,12.0,6.0,2.0,0.0,11.0,2.0,2.0,10.0,26.0,1.0,0.0,0.4,4.0,3.0,0.5826875,0.41731253,1
3061,4,4.0,0.0,1.0,1.0,0.0,5.0,0.0,109.0,1.0,0.0,2.0,7.0,6.0,2.0,0.0,4.0,2.0,2.0,10.0,26.0,1.0,0.0,0.4,4.0,3.0,0.9997701,0.00022990555,5
3061,5,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,13.0,12.0,6.0,2.0,0.0,4.0,2.0,2.0,10.0,26.0,1.0,0.0,0.4,4.0,3.0,0.9918759,0.008124098,2
3061,6,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,2.0,12.0,6.0,2.0,0.0,4.0,2.0,2.0,10.0,26.0,1.0,0.0,0.4,4.0,3.0,0.99786913,0.0021308397,3
3061,7,4.0,0.0,1.0,1.0,0.0,5.0,0.0,109.0,1.0,0.0,13.0,12.0,6.0,2.0,0.0,4.0,2.0,2.0,10.0,26.0,1.0,0.0,0.4,4.0,3.0,0.99877954,0.0012204616,3
3061,8,4.0,0.0,1.0,1.0,0.0,5.0,0.0,109.0,1.0,0.0,13.0,12.0,6.0,2.0,0.0,4.0,2.0,2.0,10.0,26.0,1.0,0.0,0.4,4.0,2.0,0.9995478,0.00045220743,4
3061,9,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,13.0,3.0,6.0,2.0,0.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,0.4,4.0,3.0,0.7685218,0.2314782,1
3061,10,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,0.4,4.0,3.0,0.97672117,0.02327884,2
3061,11,4.0,0.0,1.0,1.0,0.0,5.0,2.0,109.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,0.4,4.0,3.0,0.99782866,0.002171339,3
3061,12,4.0,0.0,1.0,1.0,0.0,2.0,2.0,109.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,0.4,4.0,3.0,0.99908376,0.00091623253,4
3061,13,4.0,0.0,1.0,1.0,0.0,2.0,2.0,109.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,0.4,4.0,0.0,0.99959713,0.00040283875,5
3061,14,4.0,0.0,1.0,1.0,0.0,0.0,2.0,109.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,11.0,2.0,2.0,10.0,1.0,1.0,0.0,0.4,4.0,0.0,0.9997221,0.0002778987,5
3061,15,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,2.0,12.0,6.0,2.0,0.0,11.0,2.0,2.0,2.0,1.0,1.0,0.0,0.4,4.0,3.0,0.9118817,0.088118345,2
3061,16,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,2.0,12.0,6.0,2.0,1.0,11.0,2.0,2.0,2.0,1.0,1.0,0.0,0.4,4.0,3.0,0.96120787,0.038792137,3
3061,17,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,2.0,12.0,6.0,2.0,1.0,11.0,2.0,2.0,2.0,26.0,1.0,0.0,0.4,4.0,3.0,0.9762478,0.023752231,4
3061,18,4.0,0.0,1.0,1.0,0.0,5.0,5.0,109.0,1.0,0.0,1.0,12.0,6.0,2.0,1.0,11.0,2.0,2.0,2.0,26.0,1.0,0.0,0.4,4.0,3.0,0.97806525,0.021934776,4
3065,0,1.0,0.0,2.0,1.0,0.0,6.0,4.0,64.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,6.0,1.0,0.0,9.14285714285714,1.0,1.0,0.0,1.0,3.0,2.0,0.950244,0.049756017,1
3065,1,1.0,0.0,2.0,1.0,0.0,6.0,0.0,64.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,9.14285714285714,1.0,1.0,0.0,1.0,3.0,2.0,0.9985872,0.0014128044,2
3065,2,1.0,0.0,2.0,1.0,0.0,6.0,0.0,64.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,0.0,3.1,1.0,1.0,0.0,1.0,3.0,2.0,0.9997353,0.00026472603,3
