,score,project,explainer,model
1467,0.6504393666792568,hbase@0,LIME,XGB
896,0.2524400683866243,hbase@0,LIME,XGB
1568,0.0,hbase@0,LIME,XGB
892,0.0,hbase@0,LIME,XGB
927,0.0,hbase@0,LIME,XGB
880,0.584127838926469,hbase@0,LIME,XGB
721,0.0,hbase@0,LIME,XGB
717,0.1661090003036043,hbase@0,LIME,XGB
1605,0.0,hbase@0,LIME,XGB
412,1.0,hbase@0,LIME,XGB
1002,0.0,hbase@0,LIME,XGB
63,0.4,hbase@0,LIME,XGB
843,0.07889571866632113,hbase@0,LIME,XGB
951,0.576852135033527,hbase@0,LIME,XGB
852,0.0,hbase@0,LIME,XGB
1564,0.5,hbase@0,LIME,XGB
1036,0.5482801981771385,hbase@0,LIME,XGB
73,1.0,hbase@0,LIME,XGB
856,0.5345224838248488,hbase@0,LIME,XGB
321,0.7615894039735099,hbase@0,LIME,XGB
52,0.0,hbase@0,LIME,XGB
1597,0.0,hbase@0,LIME,XGB
42,0.0,hbase@0,LIME,XGB
1363,1.0,hbase@0,LIME,XGB
1397,1.0,hbase@0,LIME,XGB
1485,0.0,hbase@0,LIME,XGB
1126,0.10591082187804965,hbase@0,LIME,XGB
175,0.0,hbase@0,LIME,XGB
125,0.0,hbase@0,LIME,XGB
1444,0.6616278137625502,hbase@0,LIME,XGB
411,0.7904594028395708,hbase@0,LIME,XGB
719,0.676116474977882,hbase@0,LIME,XGB
342,0.5826843134081477,hbase@0,LIME,XGB
65,0.48458159530807543,hbase@0,LIME,XGB
874,0.0,hbase@0,LIME,XGB
924,0.0,hbase@0,LIME,XGB
328,0.0,hbase@0,LIME,XGB
331,0.0,hbase@0,LIME,XGB
339,0.0,hbase@0,LIME,XGB
28,0.584127838926469,hbase@0,LIME,XGB
1420,0.0,hbase@0,LIME,XGB
948,0.0,hbase@0,LIME,XGB
753,0.0,hbase@0,LIME,XGB
714,0.0,hbase@0,LIME,XGB
1513,0.0,hbase@0,LIME,XGB
726,0.0,hbase@0,LIME,XGB
1127,0.6933752452815364,hbase@0,LIME,XGB
944,0.7126976386975357,hbase@0,LIME,XGB
1541,0.07782419408969546,hbase@0,LIME,XGB
1602,0.0,hbase@0,LIME,XGB
1607,0.0,hbase@0,LIME,XGB
1598,0.0,hbase@0,LIME,XGB
1419,0.43928268380232266,hbase@0,LIME,XGB
425,0.0,hbase@0,LIME,XGB
95,0.5,hbase@0,LIME,XGB
758,0.6802003544318651,hbase@0,LIME,XGB
27,0.0,hbase@0,LIME,XGB
1516,0.0,hbase@0,LIME,XGB
1519,0.4968162728121055,hbase@0,LIME,XGB
755,0.8879535677396304,hbase@0,LIME,XGB
941,0.0,hbase@0,LIME,XGB
1595,0.0,hbase@0,LIME,XGB
1445,0.8540551684223285,hbase@0,LIME,XGB
701,1.0,hbase@0,LIME,XGB
749,0.0,hbase@0,LIME,XGB
1189,0.0,hbase@0,LIME,XGB
913,0.0,hbase@0,LIME,XGB
848,0.5934085161235957,hbase@0,LIME,XGB
1125,0.6193064759219169,hbase@0,LIME,XGB
589,0.5756170196775191,hbase@0,LIME,XGB
1006,0.32060360607963456,hbase@0,LIME,XGB
1556,0.6488236979304698,hbase@0,LIME,XGB
938,0.5934085161235957,hbase@0,LIME,XGB
3065,0.26726124191242445,camel@2,LIME,XGB
165,0.0,camel@2,LIME,XGB
3733,0.0,camel@2,LIME,XGB
4231,0.0,camel@2,LIME,XGB
7400,1.0,camel@2,LIME,XGB
3061,0.0,camel@2,LIME,XGB
204,0.6129032258064515,camel@2,LIME,XGB
5528,0.0,camel@2,LIME,XGB
6410,0.7264437689969598,camel@2,LIME,XGB
4637,0.75,camel@2,LIME,XGB
807,0.0,camel@2,LIME,XGB
3399,0.3443275576177419,camel@2,LIME,XGB
5525,0.0,camel@2,LIME,XGB
4185,0.5,camel@2,LIME,XGB
4237,0.0,camel@2,LIME,XGB
117,0.8881402498751398,camel@2,LIME,XGB
3216,0.0,camel@2,LIME,XGB
6488,0.28768760762265233,camel@2,LIME,XGB
205,0.9209533642793354,camel@2,LIME,XGB
5371,0.7500000000000001,camel@2,LIME,XGB
59,0.09639158343803214,camel@2,LIME,XGB
212,0.0,camel@2,LIME,XGB
4195,0.0,camel@2,LIME,XGB
624,0.10112359550561796,camel@2,LIME,XGB
6739,1.0,camel@2,LIME,XGB
4124,0.7500000000000001,camel@2,LIME,XGB
160,0.6209158743713774,camel@2,LIME,XGB
106,0.798918086393944,camel@2,LIME,XGB
456,0.32084447395987403,groovy@1,LIME,XGB
256,0.0,groovy@1,LIME,XGB
831,0.0,groovy@1,LIME,XGB
214,0.75,groovy@1,LIME,XGB
192,0.5441876738356203,groovy@1,LIME,XGB
458,0.0,groovy@1,LIME,XGB
450,0.0,groovy@1,LIME,XGB
363,0.8624291884648467,groovy@1,LIME,XGB
195,0.8624291884648467,groovy@1,LIME,XGB
451,0.0,groovy@1,LIME,XGB
364,1.0,groovy@1,LIME,XGB
356,0.32206525406130837,groovy@1,LIME,XGB
476,0.12876340437084327,groovy@1,LIME,XGB
522,0.75,groovy@1,LIME,XGB
478,0.12876340437084327,groovy@1,LIME,XGB
397,0.7694693128540003,groovy@1,LIME,XGB
479,0.12876340437084327,groovy@1,LIME,XGB
163,0.6666666666666666,groovy@1,LIME,XGB
446,1.0,groovy@1,LIME,XGB
223,1.0,groovy@1,LIME,XGB
467,0.5722492856128277,groovy@1,LIME,XGB
37,0.06896551724137927,groovy@1,LIME,XGB
845,1.0,groovy@1,LIME,XGB
345,0.7623762376237624,groovy@1,LIME,XGB
56,0.7623762376237624,groovy@1,LIME,XGB
586,0.0,wicket@0,LIME,XGB
1231,0.0,wicket@0,LIME,XGB
365,0.0,wicket@0,LIME,XGB
1168,0.5,wicket@0,LIME,XGB
1236,0.0,wicket@0,LIME,XGB
790,0.25,wicket@0,LIME,XGB
468,0.0,wicket@0,LIME,XGB
589,0.5014914726671437,wicket@0,LIME,XGB
802,0.2824207492795394,wicket@0,LIME,XGB
1234,0.0,wicket@0,LIME,XGB
584,0.0,wicket@0,LIME,XGB
493,0.5487826667068649,wicket@0,LIME,XGB
7,0.0,wicket@0,LIME,XGB
371,0.620223240242679,wicket@0,LIME,XGB
590,0.7092993656151906,wicket@0,LIME,XGB
578,0.0,wicket@0,LIME,XGB
569,0.3052681439319481,wicket@0,LIME,XGB
582,0.5014914726671437,wicket@0,LIME,XGB
279,0.3259478206125374,wicket@0,LIME,XGB
264,0.16906927323951626,wicket@0,LIME,XGB
1020,0.0,wicket@0,LIME,XGB
291,0.6347923817411099,wicket@0,LIME,XGB
563,0.0,wicket@0,LIME,XGB
185,0.3532807580414319,wicket@0,LIME,XGB
515,0.5295093360629727,wicket@0,LIME,XGB
742,0.3595656670318525,wicket@0,LIME,XGB
516,0.42857142857142855,wicket@0,LIME,XGB
238,0.4004065040650407,wicket@0,LIME,XGB
187,0.5581134341125559,wicket@0,LIME,XGB
292,0.2793465567635205,wicket@0,LIME,XGB
396,0.7563258670614278,wicket@0,LIME,XGB
610,0.6270908603053625,wicket@0,LIME,XGB
809,0.5755896044681841,wicket@0,LIME,XGB
416,0.0,wicket@0,LIME,XGB
588,0.0,wicket@0,LIME,XGB
534,0.1090108871327945,wicket@0,LIME,XGB
538,0.7953040500245677,wicket@0,LIME,XGB
549,0.6547659535731952,wicket@0,LIME,XGB
631,0.6350092331611297,wicket@0,LIME,XGB
583,0.47943915049856106,wicket@0,LIME,XGB
1366,0.0,activemq@0,LIME,XGB
1721,0.0,activemq@0,LIME,XGB
1134,0.6,activemq@0,LIME,XGB
1309,0.0,activemq@0,LIME,XGB
1765,0.25925925925925924,activemq@0,LIME,XGB
287,0.0,activemq@0,LIME,XGB
379,0.18604651162790695,activemq@0,LIME,XGB
502,0.25925925925925924,activemq@0,LIME,XGB
1028,0.0,activemq@0,LIME,XGB
757,0.0,activemq@0,LIME,XGB
1505,0.0,activemq@0,LIME,XGB
1506,0.0,activemq@0,LIME,XGB
46,0.8405543298223989,activemq@0,LIME,XGB
1582,0.0,activemq@0,LIME,XGB
1105,0.0,activemq@0,LIME,XGB
1496,0.045961863937260324,activemq@0,LIME,XGB
427,0.20817912775871705,activemq@0,LIME,XGB
389,0.30338024987043827,activemq@0,LIME,XGB
500,0.0,activemq@0,LIME,XGB
1583,0.0,activemq@0,LIME,XGB
1600,0.29175628146486277,activemq@0,LIME,XGB
1169,0.18219914782799795,activemq@0,LIME,XGB
1318,0.26476064177072195,activemq@0,LIME,XGB
393,0.5,activemq@0,LIME,XGB
104,0.393939393939394,activemq@0,LIME,XGB
727,0.15151515151515155,activemq@0,LIME,XGB
1011,0.25925925925925924,activemq@0,LIME,XGB
225,0.4528677440070166,activemq@0,LIME,XGB
1598,0.27272727272727276,activemq@0,LIME,XGB
1735,0.7646652864044167,activemq@0,LIME,XGB
886,0.18934010109960028,activemq@0,LIME,XGB
1722,0.6593873921394182,activemq@0,LIME,XGB
1795,0.0,activemq@0,LIME,XGB
147,0.6666666666666666,activemq@0,LIME,XGB
65,0.9396393517671716,activemq@0,LIME,XGB
1762,0.0,activemq@0,LIME,XGB
991,0.3820051775732228,activemq@0,LIME,XGB
505,0.0,activemq@0,LIME,XGB
695,0.1259856579791046,activemq@0,LIME,XGB
719,0.0,activemq@0,LIME,XGB
148,0.03839376545574101,activemq@0,LIME,XGB
914,0.0,activemq@0,LIME,XGB
1601,0.0,activemq@0,LIME,XGB
1712,0.0,activemq@0,LIME,XGB
41,0.5383819020581655,activemq@0,LIME,XGB
1009,0.6731104334462754,activemq@0,LIME,XGB
754,0.7328374682073454,activemq@0,LIME,XGB
326,0.0,activemq@0,LIME,XGB
834,1.0,activemq@0,LIME,XGB
246,0.7935950933343664,activemq@0,LIME,XGB
1103,0.8974358974358974,activemq@0,LIME,XGB
1390,0.3333333333333333,activemq@0,LIME,XGB
1093,0.4516714916898915,activemq@0,LIME,XGB
1595,0.29918878838254664,activemq@0,LIME,XGB
39,0.852853509607964,activemq@0,LIME,XGB
503,0.7735849056603772,activemq@0,LIME,XGB
1504,0.21128909229595824,activemq@0,LIME,XGB
726,0.7508492353069254,activemq@0,LIME,XGB
737,0.6341990942620181,activemq@0,LIME,XGB
788,0.0,activemq@0,LIME,XGB
359,0.6984450208503294,activemq@0,LIME,XGB
832,0.7254874102118155,activemq@0,LIME,XGB
230,0.9040952289796271,activemq@0,LIME,XGB
218,0.5790842359526996,activemq@0,LIME,XGB
1594,0.3634251086053111,activemq@0,LIME,XGB
92,0.8348798463810176,activemq@0,LIME,XGB
295,0.0,wicket@1,LIME,XGB
194,0.0,wicket@1,LIME,XGB
1923,0.7777777777777777,wicket@1,LIME,XGB
62,1.0,wicket@1,LIME,XGB
1183,0.0,wicket@1,LIME,XGB
1915,0.25,wicket@1,LIME,XGB
30,0.0,wicket@1,LIME,XGB
401,0.0,wicket@1,LIME,XGB
1283,0.6666666666666666,wicket@1,LIME,XGB
531,0.0,wicket@1,LIME,XGB
2623,0.043677812536984634,wicket@1,LIME,XGB
507,0.7896438225131518,wicket@1,LIME,XGB
824,1.0,wicket@1,LIME,XGB
251,0.662770929847612,wicket@1,LIME,XGB
1956,0.0,wicket@1,LIME,XGB
834,0.8275431239151314,wicket@1,LIME,XGB
302,0.8192183072752502,wicket@1,LIME,XGB
912,0.0,activemq@1,LIME,XGB
236,0.224105461393597,activemq@1,LIME,XGB
156,0.0,activemq@1,LIME,XGB
913,0.3333333333333333,activemq@1,LIME,XGB
243,0.224105461393597,activemq@1,LIME,XGB
900,0.0,activemq@1,LIME,XGB
58,1.0,activemq@1,LIME,XGB
165,0.2222222222222222,activemq@1,LIME,XGB
1153,0.224105461393597,activemq@1,LIME,XGB
917,0.6322843204625817,activemq@1,LIME,XGB
1667,0.0,activemq@1,LIME,XGB
891,0.0,activemq@1,LIME,XGB
43,0.7392309171407121,activemq@1,LIME,XGB
1677,1.0,activemq@1,LIME,XGB
1802,0.0,activemq@1,LIME,XGB
1803,0.5,activemq@1,LIME,XGB
97,0.9548363248746322,activemq@1,LIME,XGB
520,0.0,activemq@1,LIME,XGB
229,0.7791293904381504,activemq@1,LIME,XGB
523,0.7297370793184885,activemq@1,LIME,XGB
228,0.13002627535739497,activemq@1,LIME,XGB
1818,0.5,activemq@1,LIME,XGB
757,0.16760828625235405,activemq@1,LIME,XGB
409,0.15454604459752183,activemq@1,LIME,XGB
259,0.9364616627058019,activemq@1,LIME,XGB
746,0.8752593360651667,activemq@1,LIME,XGB
855,0.33884852724541886,activemq@1,LIME,XGB
41,0.8019369284806028,activemq@1,LIME,XGB
1665,0.0,activemq@1,LIME,XGB
111,0.5466153822289518,activemq@1,LIME,XGB
110,0.43362909039199393,activemq@1,LIME,XGB
185,0.0,activemq@1,LIME,XGB
714,0.0,activemq@1,LIME,XGB
153,0.2222222222222222,activemq@1,LIME,XGB
739,0.7400848713975712,activemq@1,LIME,XGB
166,0.2222222222222222,activemq@1,LIME,XGB
893,0.44436841888232737,activemq@1,LIME,XGB
793,0.0,activemq@1,LIME,XGB
791,0.2222222222222222,activemq@1,LIME,XGB
857,0.7688876206634516,activemq@1,LIME,XGB
133,0.13338762708904708,activemq@1,LIME,XGB
790,0.14012776750872807,activemq@1,LIME,XGB
67,0.0,activemq@1,LIME,XGB
1452,0.44436841888232737,activemq@1,LIME,XGB
789,0.7400848713975712,activemq@1,LIME,XGB
745,0.7182243859956461,activemq@1,LIME,XGB
445,1.0,activemq@1,LIME,XGB
212,0.670119183731565,activemq@1,LIME,XGB
911,0.2222222222222222,activemq@1,LIME,XGB
522,0.0,activemq@1,LIME,XGB
838,0.24050791774684727,activemq@1,LIME,XGB
48,0.7354892325774037,activemq@1,LIME,XGB
1143,0.1603386118312315,activemq@1,LIME,XGB
776,0.72463688327647,activemq@1,LIME,XGB
1030,1.0,lucene@0,LIME,XGB
46,0.6666666666666666,lucene@0,LIME,XGB
69,0.0,lucene@0,LIME,XGB
988,0.0,lucene@0,LIME,XGB
1040,0.0,lucene@0,LIME,XGB
1052,0.0,lucene@0,LIME,XGB
1037,0.5,lucene@0,LIME,XGB
1036,0.38729833462074165,lucene@0,LIME,XGB
1103,0.7416198487095663,lucene@0,LIME,XGB
205,0.0,lucene@0,LIME,XGB
916,0.0,lucene@0,LIME,XGB
1017,0.0,lucene@0,LIME,XGB
983,1.0,lucene@0,LIME,XGB
984,1.0,lucene@0,LIME,XGB
377,0.6324555320336759,lucene@0,LIME,XGB
705,0.0,lucene@0,LIME,XGB
1307,0.6324555320336759,lucene@0,LIME,XGB
54,1.0,lucene@0,LIME,XGB
786,0.7416198487095663,lucene@0,LIME,XGB
1195,0.7071067811865476,lucene@0,LIME,XGB
48,0.6666666666666666,lucene@0,LIME,XGB
50,0.6666666666666666,lucene@0,LIME,XGB
852,0.3333333333333333,lucene@0,LIME,XGB
901,0.0,lucene@0,LIME,XGB
845,0.0,lucene@0,LIME,XGB
623,0.0,lucene@0,LIME,XGB
1268,0.5436602822195624,lucene@0,LIME,XGB
680,0.6324555320336759,lucene@0,LIME,XGB
1267,0.0,lucene@0,LIME,XGB
782,1.0,lucene@0,LIME,XGB
675,1.0,lucene@0,LIME,XGB
1116,1.0,lucene@0,LIME,XGB
196,1.0,lucene@0,LIME,XGB
660,1.0,lucene@0,LIME,XGB
662,1.0,lucene@0,LIME,XGB
1288,0.39024390243902435,lucene@0,LIME,XGB
844,0.0,lucene@0,LIME,XGB
738,1.0,lucene@0,LIME,XGB
727,1.0,lucene@0,LIME,XGB
492,1.0,lucene@0,LIME,XGB
326,0.8017837257372732,lucene@0,LIME,XGB
745,1.0,lucene@0,LIME,XGB
1043,0.6521739130434784,lucene@0,LIME,XGB
747,1.0,lucene@0,LIME,XGB
408,0.5,lucene@0,LIME,XGB
753,1.0,lucene@0,LIME,XGB
504,0.5,lucene@0,LIME,XGB
407,0.888888888888889,lucene@0,LIME,XGB
920,0.0,lucene@0,LIME,XGB
575,0.0,lucene@0,LIME,XGB
1269,0.0,lucene@0,LIME,XGB
1273,0.0,lucene@0,LIME,XGB
720,0.0,lucene@0,LIME,XGB
1312,1.0,lucene@0,LIME,XGB
1283,0.0,lucene@0,LIME,XGB
7,0.0,lucene@0,LIME,XGB
834,0.0,lucene@0,LIME,XGB
790,0.0,lucene@0,LIME,XGB
837,0.3333333333333333,lucene@0,LIME,XGB
159,0.0,lucene@0,LIME,XGB
204,0.4878048780487804,lucene@0,LIME,XGB
563,0.7575757575757575,lucene@0,LIME,XGB
1251,0.0,lucene@0,LIME,XGB
457,0.36055512754639896,lucene@0,LIME,XGB
929,0.0,lucene@0,LIME,XGB
1031,0.3243243243243243,lucene@0,LIME,XGB
704,1.0,lucene@0,LIME,XGB
696,1.0,lucene@0,LIME,XGB
1102,0.17760492626802762,lucene@0,LIME,XGB
642,0.3333333333333333,lucene@0,LIME,XGB
668,0.3333333333333333,lucene@0,LIME,XGB
1292,0.0,lucene@0,LIME,XGB
649,0.5012062743707416,lucene@0,LIME,XGB
102,0.5,lucene@0,LIME,XGB
402,1.0,lucene@0,LIME,XGB
1302,1.0,lucene@0,LIME,XGB
676,0.5465850224091321,lucene@0,LIME,XGB
651,0.0,lucene@0,LIME,XGB
43,1.0,lucene@0,LIME,XGB
384,1.0,lucene@0,LIME,XGB
670,0.0,lucene@0,LIME,XGB
424,1.0,lucene@0,LIME,XGB
1247,1.0,lucene@0,LIME,XGB
1257,1.0,lucene@0,LIME,XGB
617,0.3333333333333333,lucene@0,LIME,XGB
766,0.3333333333333333,lucene@0,LIME,XGB
1297,0.0,lucene@0,LIME,XGB
1061,0.6890065608999429,lucene@0,LIME,XGB
925,0.8536585365853658,lucene@0,LIME,XGB
463,0.5671088628213836,lucene@0,LIME,XGB
1225,0.6055300708194983,lucene@0,LIME,XGB
726,1.0,lucene@0,LIME,XGB
82,0.0,lucene@0,LIME,XGB
699,1.0,lucene@0,LIME,XGB
677,0.6715700069345033,lucene@0,LIME,XGB
678,0.5993573157547842,lucene@0,LIME,XGB
831,0.0,lucene@0,LIME,XGB
754,0.6003536060456152,lucene@0,LIME,XGB
1299,0.38729833462074165,lucene@0,LIME,XGB
741,1.0,lucene@0,LIME,XGB
1060,0.3333333333333333,lucene@0,LIME,XGB
661,1.0,lucene@0,LIME,XGB
625,0.29259495625823273,lucene@0,LIME,XGB
666,1.0,lucene@0,LIME,XGB
201,0.5635683324715659,lucene@0,LIME,XGB
820,0.6201644455068285,lucene@0,LIME,XGB
1152,0.33374285392398023,lucene@0,LIME,XGB
1046,1.0,lucene@0,LIME,XGB
690,1.0,lucene@0,LIME,XGB
432,1.0,lucene@0,LIME,XGB
506,0.0,lucene@0,LIME,XGB
498,0.6346653325772197,lucene@0,LIME,XGB
434,0.2857142857142857,lucene@0,LIME,XGB
446,0.48952153824477423,lucene@0,LIME,XGB
776,0.0,lucene@0,LIME,XGB
500,0.7513428837969106,lucene@0,LIME,XGB
805,0.6666666666666666,lucene@0,LIME,XGB
830,0.0,lucene@0,LIME,XGB
467,0.36055512754639896,lucene@0,LIME,XGB
908,0.09103702376992584,lucene@0,LIME,XGB
914,0.6666666666666666,lucene@0,LIME,XGB
197,0.0,lucene@0,LIME,XGB
1253,0.0,lucene@0,LIME,XGB
200,0.8161841150234344,lucene@0,LIME,XGB
850,0.0,lucene@0,LIME,XGB
875,0.3840775025308181,lucene@0,LIME,XGB
522,0.6628612550552081,lucene@0,LIME,XGB
442,0.841627661833265,lucene@0,LIME,XGB
226,0.3333333333333333,lucene@0,LIME,XGB
462,0.6666666666666666,lucene@0,LIME,XGB
1277,0.0,lucene@0,LIME,XGB
452,1.0,lucene@0,LIME,XGB
437,1.0,lucene@0,LIME,XGB
459,1.0,lucene@0,LIME,XGB
447,0.6145013744919935,lucene@0,LIME,XGB
1264,1.0,lucene@0,LIME,XGB
80,1.0,lucene@0,LIME,XGB
1026,0.641547930781055,lucene@0,LIME,XGB
27,1.0,lucene@1,LIME,XGB
30,0.0,lucene@1,LIME,XGB
6,0.0,lucene@1,LIME,XGB
26,1.0,lucene@1,LIME,XGB
1261,0.6324555320336759,lucene@1,LIME,XGB
37,1.0,lucene@1,LIME,XGB
65,0.6324555320336759,lucene@1,LIME,XGB
48,1.0,lucene@1,LIME,XGB
326,0.1115702479338843,lucene@1,LIME,XGB
110,0.0,lucene@1,LIME,XGB
114,0.0,lucene@1,LIME,XGB
673,0.6416889479197481,lucene@1,LIME,XGB
1237,0.0,lucene@1,LIME,XGB
72,0.5189124179078195,lucene@1,LIME,XGB
324,0.0,lucene@1,LIME,XGB
44,0.07372711391120508,lucene@1,LIME,XGB
1009,0.5461731270812973,lucene@1,LIME,XGB
42,0.0,lucene@1,LIME,XGB
661,1.0,lucene@1,LIME,XGB
80,0.0,lucene@1,LIME,XGB
134,1.0,lucene@1,LIME,XGB
347,0.0939658354896515,lucene@1,LIME,XGB
660,1.0,lucene@1,LIME,XGB
1013,0.0,lucene@1,LIME,XGB
1012,0.0,lucene@1,LIME,XGB
1339,0.3779644730092272,lucene@1,LIME,XGB
133,0.0,lucene@1,LIME,XGB
13,0.0,lucene@1,LIME,XGB
937,0.0,lucene@1,LIME,XGB
1104,1.0,lucene@1,LIME,XGB
556,0.0,lucene@1,LIME,XGB
14,0.0,lucene@1,LIME,XGB
33,0.0,lucene@1,LIME,XGB
343,1.0,lucene@1,LIME,XGB
759,0.23735633163877057,lucene@1,LIME,XGB
876,1.0,lucene@1,LIME,XGB
94,0.0,lucene@1,LIME,XGB
704,0.0,lucene@1,LIME,XGB
757,0.0,lucene@1,LIME,XGB
675,0.0,lucene@1,LIME,XGB
762,0.0,lucene@1,LIME,XGB
0,0.0,lucene@1,LIME,XGB
731,0.39702314582121784,lucene@1,LIME,XGB
1254,0.0,lucene@1,LIME,XGB
1184,0.15364706006251977,lucene@1,LIME,XGB
1287,0.0,lucene@1,LIME,XGB
1283,0.0,lucene@1,LIME,XGB
1338,0.14953271028037388,lucene@1,LIME,XGB
379,0.7142857142857142,lucene@1,LIME,XGB
1291,0.10199088797245219,lucene@1,LIME,XGB
1360,0.0,lucene@1,LIME,XGB
116,0.6919041535432868,lucene@1,LIME,XGB
761,0.0,lucene@1,LIME,XGB
1230,0.734882411097599,lucene@1,LIME,XGB
82,0.126180350071276,lucene@1,LIME,XGB
85,0.0,lucene@1,LIME,XGB
291,0.0,lucene@1,LIME,XGB
89,0.2612801302420296,lucene@1,LIME,XGB
90,0.0,lucene@1,LIME,XGB
86,0.0,lucene@1,LIME,XGB
101,0.0,lucene@1,LIME,XGB
104,0.0,lucene@1,LIME,XGB
95,0.0,lucene@1,LIME,XGB
115,0.6666666666666666,lucene@1,LIME,XGB
92,0.19143190937193122,lucene@1,LIME,XGB
380,0.4444444444444445,lucene@1,LIME,XGB
120,0.0,lucene@1,LIME,XGB
381,0.0,lucene@1,LIME,XGB
533,0.1697419597898561,lucene@1,LIME,XGB
580,0.715688794778088,lucene@1,LIME,XGB
10,0.0,lucene@1,LIME,XGB
354,0.3194555501236671,lucene@1,LIME,XGB
1212,0.3338669387357264,lucene@1,LIME,XGB
1308,0.0,lucene@1,LIME,XGB
534,0.2082040053248212,lucene@1,LIME,XGB
63,0.0,lucene@1,LIME,XGB
365,0.4444444444444445,lucene@1,LIME,XGB
1319,0.04520369945731118,lucene@1,LIME,XGB
333,0.0,lucene@1,LIME,XGB
161,0.5466760464298273,lucene@1,LIME,XGB
364,0.0,lucene@1,LIME,XGB
941,1.0,lucene@1,LIME,XGB
1098,0.8,lucene@1,LIME,XGB
1296,0.4166599206670443,lucene@1,LIME,XGB
1297,0.4247049775005446,lucene@1,LIME,XGB
1238,0.0,lucene@1,LIME,XGB
149,0.06466615873956333,lucene@1,LIME,XGB
1314,0.0,lucene@1,LIME,XGB
160,0.6037284176197804,lucene@1,LIME,XGB
73,0.32067722366246304,lucene@1,LIME,XGB
1161,0.4444444444444445,lucene@1,LIME,XGB
1335,0.8095238095238096,lucene@1,LIME,XGB
1229,0.0,lucene@1,LIME,XGB
1272,0.5716677022639801,lucene@1,LIME,XGB
1222,0.6082257132433827,lucene@1,LIME,XGB
297,0.6853791721217264,lucene@1,LIME,XGB
328,0.5535682972600586,lucene@1,LIME,XGB
332,0.16751484856512244,lucene@1,LIME,XGB
334,0.47139662590739034,lucene@1,LIME,XGB
1153,0.19143190937193122,lucene@1,LIME,XGB
1148,0.0,lucene@1,LIME,XGB
1145,0.8528761061946905,lucene@1,LIME,XGB
1146,0.8032965162138976,lucene@1,LIME,XGB
265,1.0,lucene@1,LIME,XGB
350,0.6168485419820388,lucene@1,LIME,XGB
1286,0.8461538461538463,lucene@1,LIME,XGB
1113,0.5027704870224556,lucene@1,LIME,XGB
1128,0.6970608357202833,lucene@1,LIME,XGB
537,0.6985252160667701,lucene@1,LIME,XGB
538,0.6580850933830024,lucene@1,LIME,XGB
1277,0.41025641025641035,lucene@1,LIME,XGB
1195,0.5675141301855082,lucene@1,LIME,XGB
1231,0.6415034490495091,lucene@1,LIME,XGB
939,0.6148822027994771,lucene@1,LIME,XGB
892,0.8230041651921244,lucene@1,LIME,XGB
32,0.0,jruby@2,LIME-HPO,XGB
1349,0.0,jruby@2,LIME-HPO,XGB
476,0.17182130584192443,jruby@2,LIME-HPO,XGB
809,0.6416889479197481,jruby@2,LIME-HPO,XGB
1634,0.0,jruby@2,LIME-HPO,XGB
578,0.0,jruby@2,LIME-HPO,XGB
1016,0.1980023346566114,jruby@2,LIME-HPO,XGB
633,0.4430464047846676,jruby@2,LIME-HPO,XGB
816,0.9273536713089024,jruby@2,LIME-HPO,XGB
1188,0.753184005295283,jruby@2,LIME-HPO,XGB
782,0.33023118885968406,jruby@2,LIME-HPO,XGB
658,0.6236652342039032,jruby@2,LIME-HPO,XGB
788,0.523917223980739,jruby@2,LIME-HPO,XGB
678,0.7033539064792597,jruby@2,LIME-HPO,XGB
769,0.384422682495356,jruby@2,LIME-HPO,XGB
956,0.0,jruby@2,LIME-HPO,XGB
793,0.6819030803003376,jruby@2,LIME-HPO,XGB
905,0.8419949812275971,jruby@2,LIME-HPO,XGB
806,0.7493636484473616,jruby@2,LIME-HPO,XGB
750,0.8838304297293369,jruby@2,LIME-HPO,XGB
1670,0.0,hive@1,LIME-HPO,XGB
1805,0.0,hive@1,LIME-HPO,XGB
1574,0.0,hive@1,LIME-HPO,XGB
1600,0.0,hive@1,LIME-HPO,XGB
1695,0.0,hive@1,LIME-HPO,XGB
1789,0.0,hive@1,LIME-HPO,XGB
2241,0.1733333333333333,hive@1,LIME-HPO,XGB
1899,0.05263157894736841,hive@1,LIME-HPO,XGB
1958,0.28,hive@1,LIME-HPO,XGB
1945,0.026845637583892634,hive@1,LIME-HPO,XGB
1059,0.22226814782379883,hive@1,LIME-HPO,XGB
1915,0.05369127516778524,hive@1,LIME-HPO,XGB
1947,0.0,hive@1,LIME-HPO,XGB
1581,0.0,hive@1,LIME-HPO,XGB
1798,0.11428571428571425,hive@1,LIME-HPO,XGB
1799,0.027516292541636487,hive@1,LIME-HPO,XGB
1850,0.3916153080705027,hive@1,LIME-HPO,XGB
1998,0.0,hive@1,LIME-HPO,XGB
1853,0.6,hive@1,LIME-HPO,XGB
1795,0.7258064516129032,hive@1,LIME-HPO,XGB
1855,0.6,hive@1,LIME-HPO,XGB
1431,0.47770700636942676,hive@1,LIME-HPO,XGB
1944,0.6207954574044144,hive@1,LIME-HPO,XGB
834,0.6,hive@1,LIME-HPO,XGB
1438,0.12568500099570204,hive@1,LIME-HPO,XGB
2261,0.0,hive@1,LIME-HPO,XGB
1806,0.013986013986014003,hive@1,LIME-HPO,XGB
1851,0.1733333333333333,hive@1,LIME-HPO,XGB
984,0.0,hive@1,LIME-HPO,XGB
