test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1261,0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,6.0,18.0,0.16,1.0,84.0,3.0,1.0,22.5,2.0,3.5,0.0,3.94444444444444,0.0,1.0,0.545454545454545,114.0,0.5,0.0,4.0,1.0,0.51,0.49,1,2.3607176581675526
1272,0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,0.48,3.0,33.0,3.0,0.0,5.49951171875,1.0,6.33333333333333,2.0,8.0,5.0,1.0,0.6,8.0,0.6,0.0,2.0,3.0,0.72,0.28,1,3.2601484511998606
1277,0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,26.0,0.54,0.0,90.0,3.0,3.0,5.49755859375,1.0,10.6296296296296,0.0,2.77777777777778,0.0,1.0,0.2,36.0,0.5,0.0,1.0,4.0,0.54,0.46,1,4.384738838582134
1283,0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.18,6.0,0.0,3.0,0.0,11.498046875,1.0,5.2,3.0,12.6,4.0,1.0,1.0,110.0,0.5,0.0,6.0,1.0,0.5,0.5,1,2.3611567797557536
1286,0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,12.0,0.39,4.0,0.0,3.0,1.0,5.5,2.0,2.5625,0.0,5.75,1.0,1.0,0.421052631578947,47.0,0.571428571428571,0.0,7.0,2.0,0.58,0.42,1,4.384189936596883
1291,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.79,1.0,0.0,3.0,0.0,8.4990234375,1.0,3.5,1.0,7.5,2.0,1.0,0.0,3.0,0.5,0.0,4.0,3.0,0.5,0.5,1,1.4616162063263947
1296,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,19.0,0.27,3.0,60.0,3.0,0.0,5.498291015625,2.0,3.78947368421053,0.0,8.26315789473684,1.0,1.0,0.0,16.0,0.6,0.0,7.0,4.0,0.65,0.35,1,4.609404421145373
1297,0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,14.0,9.0,0.17,3.0,25.0,1.49951171875,0.0,28.0,2.0,3.44444444444444,0.0,2.7044813368055554,1.0,1.0,0.75,296.0,0.545454545454545,0.0,5.0,3.0,0.5,0.5,2,3.600079746922069
1308,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.1,0.0,0.0,4.0,1.0,5.4951171875,1.0,0.615384615384615,0.0,3.01923076923077,1.0,1.0,0.0,83.0,0.5,0.0,2.0,3.0,0.55,0.45,1,5.734269259520271
1314,0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,15.0,0.19,1.0,57.0,3.4998779892921448,0.0,16.0,1.0,3.57894736842105,0.0,4.983526932565787,1.0,1.0,0.434782608695652,417.0,0.833333333333333,0.0,5.0,2.0,0.5,0.5,2,0.36000035602386515
1322,0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,0.29,3.0,0.0,3.0,0.0,22.49914801120758,1.0,4.33333333333333,0.0,8.88888888888889,2.0,1.0,0.909090909090909,86.0,0.833333333333333,0.0,5.0,5.0,0.5,0.5,1,0.7870974389117391
1332,0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,10.0,20.0,0.19,1.0,66.0,3.0,0.0,5.499878883361816,1.0,2.04761904761905,0.0,4.95238095238095,0.0,1.0,0.740740740740741,57.0,0.625,0.0,3.0,2.0,0.59,0.41,1,3.4848961546460493
1335,0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.69,4.0,0.0,3.0,0.0,5.49755859375,1.0,6.0,6.0,17.0,17.0,2.0,1.0,6.0,0.333333333333333,0.0,5.0,1.0,0.6,0.4,1,2.8109270664704322
