CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
0.0,3.8,1.0,0.0,0.0,0.6,24.21,1.4,0.0,12.8,2.79,0.3,1.2,59.6,2.0,0.0,12.81,1.0,7.49,1.8,4.97,1.6,1.0,0.61,12.37,0.87,0.0,2.2,1.4,1.0,0
0.0,0.0,1.0,0.06,0.0,0.0,22.87,1.06,0.06,1.06,9.31,0.56,0.0,5.54,1.94,2.06,1.06,1.06,2.93,0.94,1.97,1.87,1.0,0.02,10.69,0.66,0.0,3.94,2.0,2.94,0
0.0,0.0,1.46,0.0,0.0,1.08,39.68,1.0,0.0,0.92,12.15,1.53,0.0,27.71,2.0,1.08,1.0,1.0,3.88,0.0,1.55,0.0,1.0,0.15,52.97,1.0,0.0,1.0,1.0,0.46,0
5.27,0.0,1.34,1.0,0.0,2.02,63.42,2.66,1.0,15.55,16.53,0.32,0.68,68.69,2.34,0.0,5.64,1.34,5.26,2.7,3.92,1.34,1.0,1.02,170.25,0.43,0.0,2.66,4.66,3.66,0
0.0,0.0,1.0,0.5,0.0,0.5,24.0,1.0,0.5,0.5,2.0,1.04,0.5,25.04,3.5,0.0,2.0,1.0,2.25,1.5,5.16,1.5,1.0,0.9,29.54,0.75,0.0,2.0,1.5,1.0,0
0.13,0.27,1.0,0.13,0.8,0.94,35.29,1.13,0.0,0.94,2.53,2.07,0.0,9.48,1.0,0.87,0.13,1.0,1.65,0.87,1.07,0.13,1.0,0.27,32.19,1.0,0.0,1.87,1.0,0.13,0
6.65,0.0,1.0,6.77,4.52,3.25,167.83,4.76,1.88,10.16,32.47,0.36,1.87,35.75,3.25,0.0,7.27,1.38,3.59,0.0,5.17,2.49,1.0,0.6,183.04,0.61,0.0,1.75,3.51,3.39,0
0.0,0.0,2.0,0.0,2.85,7.6,91.68,1.0,1.1,0.95,6.7,0.88,1.1,71.29,4.85,0.0,4.2,1.0,5.63,1.0,3.18,1.95,1.0,1.82,221.32,0.5,0.0,1.0,2.95,1.95,1
2.73,1.37,1.0,3.42,1.0,0.32,22.68,1.0,0.0,0.0,15.99,0.24,0.63,61.53,2.37,0.0,1.37,1.32,2.03,0.32,2.06,1.0,1.0,0.89,4.42,0.66,0.0,1.0,1.68,2.0,0
0.29,0.71,1.0,0.0,0.0,0.71,47.26,1.71,0.0,1.59,9.59,0.76,0.0,47.66,3.0,0.0,4.0,1.71,1.71,0.0,2.17,1.0,1.0,0.58,20.17,0.57,0.0,3.0,2.29,0.29,0
0.37,0.0,1.0,5.22,0.0,1.63,26.14,1.0,0.63,0.0,1.25,0.77,0.0,37.25,2.63,0.0,2.51,1.0,0.84,0.0,5.18,1.63,1.0,1.51,23.25,0.69,0.0,2.25,1.63,0.63,0
0.45,0.55,2.81,1.64,1.55,4.19,69.47,2.55,0.0,4.0,5.73,0.82,0.45,100.0,1.55,0.0,8.38,1.0,2.56,0.55,3.62,1.0,0.55,0.84,217.06,0.64,0.0,2.09,2.64,0.55,0
0.0,0.78,1.0,0.07,0.0,0.0,29.93,1.0,0.0,1.29,8.36,0.7,0.0,77.29,2.86,3.79,1.93,1.07,0.96,0.07,1.57,1.0,1.0,0.02,7.57,1.0,0.0,3.14,1.0,0.07,0
1.35,6.15,1.0,0.0,0.0,2.29,70.42,1.0,0.0,0.0,7.06,1.82,0.68,0.0,2.68,0.97,3.71,1.0,3.96,2.03,5.08,0.68,1.0,0.0,130.11,0.84,0.0,1.65,1.97,0.65,0
0.0,0.0,1.0,0.0,0.0,5.37,32.71,1.0,0.0,0.0,2.63,4.37,0.0,0.0,0.59,14.43,2.82,1.18,9.47,9.47,0.92,0.59,1.0,0.0,6.37,0.61,0.0,3.78,2.18,0.59,0
2.01,0.03,1.0,0.03,0.0,0.02,41.34,1.02,0.0,1.08,20.9,0.15,0.99,52.42,2.99,0.0,27.73,1.01,1.72,0.0,6.01,1.0,1.0,0.32,2.5,1.0,0.0,2.99,1.02,4.96,0
0.0,0.0,1.0,1.0,0.0,1.0,56.39,1.32,1.68,4.36,14.57,0.75,0.0,78.13,1.84,4.95,1.84,2.84,4.47,0.84,1.93,1.0,1.0,0.21,163.48,0.65,0.0,1.32,2.0,0.84,0
1.0,0.0,1.37,0.0,0.09,0.19,16.31,2.0,0.0,2.19,3.0,0.33,0.09,9.36,3.72,0.0,7.63,1.0,1.98,0.91,6.13,1.91,0.91,0.76,108.5,0.46,0.0,2.81,3.72,0.91,0
0.0,0.0,1.0,0.0,0.0,6.18,32.96,1.0,0.0,0.0,2.14,0.57,6.05,0.0,2.86,1.09,11.91,1.0,3.73,1.14,11.85,9.64,1.0,0.0,119.27,0.91,0.0,1.27,1.41,0.54,0
0.8,0.91,1.0,0.09,0.0,1.09,32.12,1.0,0.0,2.73,3.45,1.35,0.0,60.67,1.18,1.82,1.18,1.91,6.06,0.91,2.19,1.0,1.0,0.07,0.0,1.0,0.0,3.91,1.0,1.0,0
0.0,2.01,1.0,2.01,0.0,0.0,29.61,2.51,0.5,4.5,6.52,0.51,0.0,52.25,1.5,0.0,3.5,1.5,3.15,1.99,3.89,2.49,1.0,0.0,1.5,0.75,0.0,1.0,1.5,1.5,0
0.0,0.09,1.0,0.91,0.0,0.91,31.82,2.91,0.09,1.46,7.0,1.15,0.0,96.34,1.09,9.08,1.55,1.91,3.54,0.0,1.25,0.91,1.0,0.11,37.44,0.56,0.0,2.91,2.09,0.18,0
0.0,0.0,1.0,0.0,0.0,8.56,28.75,1.0,0.0,0.3,1.2,0.48,9.51,2.27,3.0,0.0,15.31,1.0,4.93,4.8,12.43,12.41,1.95,0.95,1.05,1.0,0.0,1.95,1.0,1.95,0
0.0,0.0,1.41,0.0,0.0,2.84,58.32,1.59,0.41,2.03,6.38,0.65,0.59,22.7,3.19,0.0,2.19,1.0,2.78,1.41,2.81,2.0,1.0,0.64,215.51,0.43,0.0,2.59,3.78,1.78,0
7.14,0.0,2.76,2.55,0.76,5.22,56.96,1.0,1.0,6.53,4.76,0.48,0.0,64.16,1.75,0.0,1.51,1.25,5.18,1.75,4.21,1.75,1.0,1.6,156.04,0.5,0.0,2.76,2.25,1.02,0
0.0,3.28,1.0,0.0,0.0,4.28,47.58,1.0,1.64,9.38,0.72,0.81,0.0,53.28,2.0,0.0,1.18,1.0,4.83,1.64,3.91,1.0,1.0,0.91,2.36,0.91,0.0,2.0,1.18,1.18,0
0.0,3.89,1.22,0.22,0.0,1.67,30.12,1.22,0.22,12.0,0.89,0.39,2.0,54.21,2.22,0.0,13.1,1.22,9.13,3.67,5.84,2.0,1.0,0.58,24.49,0.92,0.0,1.22,1.67,1.45,0
7.6,0.0,1.0,1.74,0.0,1.0,72.05,2.89,0.94,19.81,21.69,0.25,0.0,83.97,2.0,0.0,6.6,1.0,4.22,0.94,3.42,1.0,1.0,1.15,196.43,0.37,0.0,2.89,4.77,3.77,0
0.0,0.0,0.5,0.0,0.0,0.5,18.5,1.0,0.0,0.0,0.99,3.34,1.49,0.0,0.99,13.08,5.96,0.5,0.75,0.0,4.72,2.98,0.5,0.37,10.96,0.58,0.0,1.5,2.0,0.99,0
0.99,0.99,1.0,2.98,0.99,0.01,27.11,2.0,0.0,8.98,4.11,0.29,1.0,71.91,3.0,2.98,7.96,1.01,7.3,0.99,5.48,3.98,1.0,1.22,1.23,1.0,0.0,4.01,1.02,2.01,0
3.29,0.0,1.0,1.0,0.0,1.37,62.1,1.0,1.27,3.17,13.07,0.54,0.0,79.12,2.37,2.54,2.37,2.27,3.48,0.63,2.85,1.0,1.0,0.45,118.58,0.79,0.0,1.73,1.63,1.0,0
0.29,1.74,1.0,2.85,1.85,5.78,108.67,3.0,0.0,5.4,8.74,1.02,0.07,98.6,2.0,0.0,11.78,1.07,3.35,1.0,4.54,1.0,1.0,0.57,299.57,0.37,0.0,2.93,3.85,1.07,1
0.86,0.0,1.0,0.0,0.0,1.57,49.01,1.0,0.0,1.14,5.0,1.05,0.43,0.0,3.57,0.0,3.29,1.0,4.22,3.57,7.61,3.29,1.0,0.86,85.26,0.57,0.0,2.14,2.71,1.14,0
0.0,0.08,1.0,0.0,0.0,1.92,52.56,1.04,0.0,0.46,13.7,2.47,0.0,2.62,2.0,1.92,1.3,1.0,4.68,0.0,0.75,0.04,1.0,0.03,92.17,0.99,0.0,1.13,1.04,0.04,0
0.0,0.0,1.0,0.0,0.0,8.22,45.34,1.0,0.0,2.0,2.0,1.21,2.67,44.42,1.33,0.0,3.78,1.0,7.67,4.0,6.67,5.89,1.89,1.06,110.18,0.32,0.0,3.89,4.0,1.11,0
0.12,0.0,1.0,2.7,1.0,0.0,19.88,1.12,0.25,0.74,2.35,0.66,3.51,10.67,1.37,0.0,5.86,1.0,3.19,2.75,6.59,6.26,3.63,0.91,96.38,0.35,0.0,2.25,3.12,2.88,0
4.76,0.0,1.29,1.71,1.17,0.0,28.67,1.59,3.52,10.08,8.74,0.24,0.0,73.33,2.71,0.0,12.76,1.29,3.41,0.0,5.28,1.41,1.0,1.03,51.14,0.86,0.0,2.0,1.71,0.0,0
3.42,0.0,1.0,1.63,0.0,0.63,39.56,2.32,0.68,8.73,18.35,0.21,0.68,71.18,4.0,0.0,8.58,1.0,3.66,1.32,4.33,1.63,1.0,1.22,311.34,0.42,0.0,1.63,3.0,2.0,0
1.3,6.49,1.65,0.35,0.0,2.0,52.42,1.0,0.0,15.57,5.3,0.51,1.95,85.72,2.35,0.0,12.03,1.0,8.14,0.65,4.27,1.0,1.0,1.38,33.25,0.56,0.0,1.0,2.0,1.65,0
2.05,1.03,1.0,2.57,0.51,1.46,25.43,1.0,0.0,0.0,11.78,3.48,0.0,46.2,1.54,0.97,1.51,0.51,1.21,0.0,1.4,1.0,1.0,0.24,19.63,0.74,0.0,1.0,1.51,1.03,0
0.0,1.48,1.0,0.0,0.0,3.63,38.59,1.0,0.18,3.59,4.0,0.88,0.18,14.24,1.18,0.0,1.29,1.18,4.15,2.82,3.87,1.0,1.0,0.58,77.54,0.73,0.0,2.55,1.82,0.37,0
3.18,0.0,1.0,0.45,0.45,5.82,97.63,2.82,2.27,2.73,22.36,0.37,5.91,44.09,3.45,0.0,26.0,1.0,3.98,2.73,9.03,7.09,1.55,0.75,549.59,0.71,0.0,1.55,2.36,2.45,0
0.09,0.09,0.09,0.09,0.0,0.18,47.02,1.27,0.0,33.13,2.13,0.56,0.0,7.11,0.27,1.82,0.71,0.18,0.25,0.09,0.28,0.09,0.09,0.07,150.75,0.52,0.0,1.09,2.09,1.27,0
1.18,0.0,1.0,0.41,0.0,1.77,29.09,1.59,1.18,3.55,3.64,0.35,1.41,73.4,2.0,0.0,11.05,1.41,2.86,0.0,4.79,1.41,1.0,1.14,134.24,0.44,0.0,1.0,3.18,3.18,0
7.44,0.0,1.56,1.0,2.78,3.78,125.57,1.89,0.44,12.66,16.89,0.54,0.56,84.67,1.44,0.0,17.0,1.0,4.88,1.0,4.24,1.0,1.0,1.02,102.2,0.37,0.0,3.0,3.89,4.56,0
0.0,1.13,1.0,0.0,0.0,3.04,20.78,1.0,0.0,0.0,0.43,3.49,0.0,0.0,1.0,10.56,0.87,1.43,7.52,7.52,0.43,0.43,1.0,0.0,3.48,0.14,0.0,2.74,1.3,0.43,0
5.59,39.62,1.0,10.16,0.0,1.0,172.76,4.56,0.49,29.97,3.0,0.89,0.51,48.25,3.97,2.54,20.3,1.51,4.37,0.49,2.92,0.98,1.0,0.39,152.51,0.44,1.02,1.98,2.98,2.02,1
0.0,0.0,1.0,0.56,0.0,0.37,19.42,2.19,0.0,1.93,4.0,0.53,0.0,63.02,3.19,0.0,3.86,1.0,1.52,0.37,2.63,0.56,1.0,0.6,18.56,0.52,0.0,3.0,2.19,2.0,0
0.0,0.0,1.77,0.23,0.0,5.61,61.58,1.0,0.77,4.07,3.54,0.86,0.23,54.61,2.23,0.0,0.77,1.0,4.11,1.23,3.54,1.77,1.0,1.21,20.42,1.0,0.0,2.0,1.0,0.77,0
0.21,0.0,1.0,0.0,0.0,0.84,26.0,1.0,4.74,2.37,8.16,0.27,0.63,64.74,2.42,3.16,2.0,1.0,3.18,0.0,4.02,1.63,1.0,0.71,50.46,0.68,0.0,1.79,2.0,1.58,0
0.58,0.0,1.0,0.0,0.0,8.11,45.92,1.0,0.0,0.58,2.0,1.03,1.74,19.12,3.16,0.0,1.42,1.0,1.76,1.16,4.02,2.0,1.0,1.13,88.29,0.5,0.0,2.58,3.16,0.84,0
0.0,0.0,1.0,0.0,0.0,0.93,53.76,2.0,0.0,4.4,10.45,1.03,0.47,27.46,2.47,0.0,4.07,1.47,2.7,1.07,3.88,1.53,1.0,0.68,21.24,0.35,0.0,3.86,3.47,1.93,0
0.61,1.39,1.0,1.83,0.61,0.78,48.4,1.61,0.0,9.39,7.11,0.55,0.61,74.33,2.22,1.83,5.28,1.39,6.29,1.0,4.64,2.83,1.0,0.84,14.62,0.74,0.0,2.83,1.78,2.39,0
0.89,0.0,1.89,0.0,0.0,0.0,49.96,4.56,0.33,9.45,18.25,0.19,0.89,65.56,3.0,0.0,19.14,1.0,2.17,0.0,4.99,0.11,1.0,0.87,51.21,0.61,0.0,2.89,2.89,2.0,1
2.0,0.0,1.0,0.0,0.0,0.19,40.35,2.06,0.0,0.82,7.44,0.51,0.0,4.14,3.94,0.38,4.38,1.0,2.1,0.0,2.79,1.0,1.0,0.56,164.87,0.49,0.0,4.94,5.0,1.13,1
0.0,0.0,1.0,0.0,0.0,6.0,40.0,1.0,0.0,1.5,4.0,2.74,0.0,26.01,2.5,2.5,1.5,1.5,1.93,1.0,2.0,1.0,1.0,0.61,70.52,0.7,0.0,3.0,2.5,2.0,0
0.0,0.0,1.0,0.0,0.0,1.45,42.93,1.0,6.76,0.97,1.97,1.23,0.03,31.86,2.93,10.62,3.0,1.0,9.79,1.31,2.21,1.03,1.31,0.1,77.86,0.37,0.0,5.86,3.97,2.0,0
0.09,1.91,1.0,0.09,0.0,0.0,16.69,1.0,0.0,0.6,0.52,2.95,0.0,4.56,1.09,1.0,0.17,1.09,1.32,1.0,0.27,0.0,1.0,0.09,0.6,0.06,0.0,1.43,0.17,0.0,0
0.0,0.0,1.4,1.2,0.6,6.4,73.2,2.2,0.4,4.4,5.2,0.92,0.0,55.4,2.0,0.0,5.19,1.0,5.09,1.4,4.1,1.4,1.0,1.18,123.27,0.39,0.0,3.39,3.6,2.4,0
0.45,0.45,1.0,2.45,4.82,2.18,42.83,1.45,0.0,4.09,6.18,0.69,0.45,49.62,1.91,1.36,3.63,1.0,6.2,2.64,4.68,3.45,1.0,0.72,3.18,0.73,0.0,2.91,1.55,2.0,0
0.0,0.0,1.0,0.0,0.0,0.44,24.07,1.0,1.0,0.44,2.44,0.85,0.0,0.0,3.56,28.48,2.25,1.0,10.0,1.0,5.34,1.56,1.0,1.01,9.7,0.5,0.0,3.75,2.44,1.56,0
0.54,0.0,1.0,30.2,2.7,2.16,34.18,1.0,0.92,1.92,3.54,0.38,0.0,81.03,1.92,0.0,7.55,1.0,4.66,1.08,2.37,0.54,1.0,0.43,3.46,0.87,0.0,4.54,1.54,2.08,0
0.0,0.0,1.6,0.81,0.4,2.43,43.63,1.81,0.0,2.81,8.38,0.64,0.0,57.98,2.0,0.0,3.83,1.0,2.94,0.4,3.23,0.4,1.0,0.57,84.1,0.75,0.0,2.62,2.21,1.4,0
0.0,0.22,1.0,1.89,1.0,4.78,113.1,2.94,0.0,5.78,12.78,0.88,0.0,68.77,2.0,1.06,10.44,1.06,3.6,0.94,3.86,0.94,1.0,0.47,344.87,0.4,0.0,5.78,3.83,0.94,1
2.29,0.86,1.0,0.57,2.29,1.14,27.45,1.0,0.0,0.0,1.14,1.63,0.57,37.77,2.14,0.43,13.16,1.0,2.05,0.43,3.62,1.14,1.0,0.21,76.68,0.29,0.0,2.14,1.14,0.57,0
0.0,0.0,1.77,0.0,0.0,0.23,28.91,1.0,0.0,2.0,6.32,0.74,0.0,22.19,1.23,0.0,0.46,1.0,2.32,1.54,2.01,1.0,1.0,0.42,24.08,0.63,0.0,2.0,2.0,1.23,0
0.57,0.43,1.0,0.0,0.0,0.43,21.01,1.57,0.0,2.43,3.0,0.8,0.0,24.89,2.71,0.86,5.0,1.43,3.93,1.0,4.57,1.57,1.0,0.41,62.8,0.66,0.0,3.43,2.71,1.0,0
0.0,0.0,1.0,0.62,0.76,1.38,33.13,2.24,0.0,2.51,5.49,1.11,0.0,74.69,1.0,6.22,1.38,1.62,3.57,0.38,2.13,1.0,1.0,0.91,25.4,0.54,0.0,2.24,2.0,0.76,0
1.0,0.0,1.58,23.32,2.67,1.67,35.16,1.0,0.0,0.42,2.83,0.39,3.5,41.22,1.0,0.0,14.58,1.58,5.08,1.42,4.25,1.0,1.0,1.81,67.2,0.51,0.0,3.25,2.58,1.83,0
0.36,0.0,1.0,6.88,0.72,2.55,28.39,1.0,0.0,0.64,2.28,1.31,0.64,34.04,1.64,0.0,0.36,1.0,2.72,1.0,1.79,1.36,1.0,0.43,41.46,0.32,0.0,1.0,1.28,0.64,0
0.95,0.0,1.95,0.15,0.0,8.95,51.97,1.0,0.0,0.88,1.93,0.39,3.71,6.29,2.93,0.0,1.93,1.0,0.81,0.22,7.46,3.78,1.0,0.3,0.0,0.0,0.0,3.85,0.0,0.93,0
0.17,0.0,1.0,1.66,0.0,4.0,46.82,1.0,0.83,0.0,5.0,1.53,0.51,68.96,3.17,0.83,2.0,1.0,2.17,0.83,2.46,1.51,1.0,0.08,38.99,0.4,0.0,1.0,2.83,1.66,0
1.75,0.0,1.0,0.0,0.0,0.87,63.7,1.87,0.0,7.87,17.73,0.52,0.87,59.43,1.87,0.0,12.36,1.13,3.97,0.87,4.08,0.87,1.0,1.08,56.44,0.56,0.0,3.0,3.62,6.12,0
0.88,0.0,1.0,0.0,0.0,12.29,58.99,1.0,0.0,0.88,2.0,0.99,2.88,28.96,3.63,0.0,1.49,1.12,2.52,1.88,3.59,1.88,1.0,1.32,136.5,0.56,0.0,2.76,3.63,0.12,0
0.0,2.26,1.0,0.43,0.0,0.0,19.47,1.0,0.0,0.43,3.47,1.35,0.0,29.51,1.43,0.57,2.7,1.43,0.89,0.57,0.88,0.0,1.0,0.26,39.93,0.22,0.0,1.43,0.87,0.43,0
0.0,0.0,1.47,0.47,0.0,3.47,34.06,1.47,0.47,2.33,2.4,3.99,0.93,19.12,1.4,1.07,1.93,0.93,3.17,2.8,2.68,1.47,1.0,0.29,66.18,0.83,0.0,1.47,2.4,1.4,0
7.91,0.0,1.0,9.41,5.94,0.99,198.11,5.95,2.47,13.36,40.61,0.83,0.0,97.53,2.0,0.0,8.42,1.49,1.71,0.0,2.23,0.51,1.0,0.37,97.5,0.44,0.0,1.99,3.98,4.96,0
0.0,0.0,1.0,0.0,1.0,0.48,20.96,1.0,0.0,0.0,1.96,0.61,3.04,0.0,1.0,0.0,2.6,1.48,2.2,2.04,4.92,4.12,2.56,1.38,30.16,0.65,0.0,1.52,2.04,2.52,0
1.05,0.0,1.05,0.0,0.95,11.1,45.28,1.0,0.05,0.49,1.24,2.08,1.95,3.42,1.1,0.0,5.85,1.0,2.6,0.0,4.06,1.0,1.0,0.05,2.34,0.02,0.0,3.9,0.15,2.24,0
0.31,0.0,2.25,0.0,0.31,0.62,25.56,1.31,0.0,5.38,4.38,0.55,0.31,62.87,2.38,0.0,2.62,1.0,3.02,0.69,1.74,1.0,0.69,0.39,30.74,1.0,0.0,1.0,1.0,0.69,0
1.39,0.58,1.0,15.89,1.61,0.39,26.07,1.39,0.0,1.55,3.14,0.17,0.0,93.22,1.19,0.0,1.39,1.19,3.91,0.81,2.13,1.81,1.0,0.14,9.32,0.11,0.0,1.19,0.58,0.19,0
0.0,14.82,1.0,0.0,0.0,4.78,129.27,1.0,0.0,0.0,2.78,4.47,0.0,0.0,1.78,2.34,0.78,1.22,4.69,0.22,1.11,0.22,1.0,0.17,42.44,0.61,0.0,2.78,3.34,1.56,0
1.56,0.0,1.0,0.0,0.0,0.56,47.89,1.56,0.44,6.35,12.92,0.25,0.56,60.04,2.0,0.0,14.88,1.0,4.3,0.56,6.25,1.88,1.0,0.69,36.58,0.5,0.0,2.56,3.12,4.79,0
0.0,4.17,1.0,0.0,0.0,4.39,39.0,1.0,0.52,7.83,2.57,2.03,0.52,40.17,1.52,11.0,4.61,2.0,10.74,8.7,2.77,1.0,1.0,0.49,6.43,0.68,0.0,5.0,1.96,1.52,0
0.0,0.0,1.0,0.59,0.0,1.22,25.45,2.78,0.0,0.0,7.14,1.94,0.0,0.0,2.18,0.82,2.37,1.0,18.56,16.11,0.92,0.59,1.0,0.0,6.96,1.0,0.0,2.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.99,30.85,1.49,0.0,2.96,10.38,1.26,0.49,29.1,1.99,0.0,1.99,2.0,1.35,0.0,1.91,0.49,1.0,0.31,18.3,0.69,0.0,4.48,2.48,1.48,0
0.0,0.0,1.0,0.0,0.0,4.54,27.24,1.0,0.0,0.7,1.35,1.1,2.59,0.0,2.3,1.06,11.67,1.35,5.82,5.3,11.72,11.37,1.65,0.65,4.24,0.57,0.0,4.65,2.3,1.0,1
0.7,0.0,1.0,0.65,0.0,1.65,31.35,1.35,0.0,2.45,4.0,0.86,0.0,90.53,2.65,0.35,2.05,1.0,2.84,0.0,3.75,0.65,1.0,0.64,97.86,0.44,0.0,1.0,2.35,1.35,0
0.56,0.0,1.0,1.44,0.0,0.72,94.33,1.0,0.0,1.0,12.35,1.77,0.28,70.02,1.56,0.0,8.54,1.72,6.16,0.72,3.05,1.0,1.0,0.55,20.74,0.79,0.0,4.44,1.72,2.84,0
0.36,0.0,1.0,0.0,0.0,0.0,22.97,1.18,0.0,1.64,5.18,0.84,0.0,41.07,1.54,0.0,0.71,1.82,2.33,1.64,1.64,1.0,1.0,0.1,33.94,0.5,0.0,2.54,2.54,1.0,0
0.0,0.0,1.0,0.0,0.8,5.6,27.98,1.0,0.0,0.2,1.59,0.68,7.22,0.0,1.0,0.0,9.62,1.0,2.35,2.2,12.77,12.23,1.8,1.7,41.88,0.4,0.0,2.8,2.8,1.6,0
1.31,12.04,1.0,1.31,0.0,3.69,120.0,1.87,0.0,3.48,6.92,3.08,0.0,39.18,2.0,1.69,1.87,1.44,4.7,0.0,1.65,0.44,1.0,0.32,50.82,0.53,0.0,2.56,3.56,1.56,0
0.73,2.27,1.0,3.68,0.49,1.49,41.24,1.0,0.0,7.57,6.51,0.52,0.0,80.46,1.49,0.0,7.19,1.0,3.18,1.24,3.17,1.0,1.0,1.02,75.64,0.63,0.0,1.76,2.0,2.24,0
0.92,0.92,1.0,2.92,1.0,0.0,27.65,2.08,0.0,8.76,5.13,0.28,1.0,72.97,3.0,2.84,10.02,1.08,7.02,0.92,5.37,3.68,1.0,1.17,10.11,0.96,0.0,4.0,1.16,1.92,0
2.81,0.0,2.87,1.0,0.0,2.57,53.18,1.0,0.0,2.34,1.77,1.64,0.0,96.02,1.23,0.77,1.0,1.0,1.72,1.47,1.84,0.23,1.0,0.84,30.64,0.38,0.0,1.77,1.53,0.0,0
0.0,3.49,1.13,0.0,0.0,4.36,47.68,1.0,1.87,9.72,0.64,0.71,0.0,47.11,2.13,0.0,1.51,1.0,5.41,1.87,3.91,1.0,1.0,0.98,3.91,0.95,0.0,2.51,1.13,1.26,0
0.86,0.0,1.0,0.0,0.0,4.42,38.48,1.0,0.0,0.0,4.44,0.36,3.7,0.0,3.86,0.0,2.0,1.0,3.3,0.0,6.15,4.14,9.82,0.57,178.27,0.71,0.0,1.14,2.0,0.14,0
0.0,0.0,1.73,0.0,0.0,5.35,58.84,1.55,0.73,5.27,4.82,0.54,0.0,54.35,2.55,0.0,2.65,1.0,4.48,1.73,4.04,2.27,1.0,1.22,184.34,0.64,0.0,1.73,1.73,0.27,0
0.0,0.0,1.0,0.69,0.34,0.69,24.18,1.0,2.0,2.66,3.17,0.53,0.0,66.18,2.83,0.0,0.0,1.0,2.59,0.0,1.65,0.17,1.0,0.55,6.58,1.0,0.0,3.66,1.0,1.0,0
0.0,0.0,1.0,1.0,0.0,0.0,23.44,1.0,0.0,0.96,7.92,0.43,1.04,88.5,2.0,0.0,1.0,2.0,0.64,0.0,2.51,1.04,1.0,0.9,103.29,0.5,0.0,1.48,2.0,1.52,0
0.3,0.0,1.1,0.0,0.4,0.2,18.6,1.0,0.9,3.8,4.7,0.32,0.0,20.6,1.9,0.0,3.9,1.0,2.97,2.9,5.51,3.7,1.0,0.06,11.8,0.98,0.0,1.2,1.1,0.9,0
0.28,0.0,1.0,0.0,0.28,0.0,23.41,1.28,0.0,0.0,9.41,0.3,0.0,0.0,4.0,0.28,7.28,1.28,0.48,0.0,4.74,1.72,1.0,0.0,95.02,0.52,0.0,3.15,3.15,0.85,0
1.58,0.0,1.0,0.0,0.0,1.47,38.07,1.0,0.0,0.79,16.81,1.53,0.79,41.11,2.37,0.21,22.56,0.79,1.55,0.21,4.99,1.0,1.0,0.25,8.7,1.0,0.0,2.58,1.0,3.95,0
0.77,1.83,1.0,0.09,0.0,0.09,22.64,1.09,0.09,0.6,4.09,0.19,0.09,6.97,3.0,0.0,10.85,1.0,3.01,0.0,6.99,5.57,1.0,0.98,143.65,0.35,0.0,2.0,3.0,1.0,0
0.21,0.0,1.86,0.0,0.21,10.65,133.56,1.21,0.0,4.0,8.5,2.04,1.0,76.41,1.0,0.79,5.57,1.0,4.38,0.79,2.5,1.0,0.79,0.73,228.44,1.0,0.0,1.0,1.0,0.0,0
0.74,0.0,1.74,0.79,0.53,3.47,67.06,1.0,0.0,6.68,7.47,0.62,0.74,72.62,1.0,0.0,3.68,1.74,3.62,0.0,4.41,0.26,1.0,0.91,5.79,0.67,0.0,1.0,2.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.86,18.71,1.0,0.0,0.29,2.43,0.38,2.57,4.29,2.0,0.0,10.71,1.0,1.63,0.14,8.43,5.29,1.0,0.7,16.57,0.5,0.0,2.0,2.0,1.71,0
0.97,0.0,1.0,1.03,0.0,3.03,48.0,1.0,0.03,0.97,5.97,0.9,0.97,71.38,2.03,0.03,4.91,1.0,2.27,0.03,3.65,1.0,1.0,0.65,123.15,0.4,0.0,1.0,3.97,2.0,0
0.64,0.0,1.0,0.0,0.0,2.56,33.79,1.0,0.0,0.72,5.0,0.51,1.92,18.03,2.92,0.0,1.28,1.36,3.32,0.72,4.55,2.92,1.0,0.32,133.54,0.66,0.0,1.36,2.0,0.36,0
0.0,9.27,1.0,1.0,0.0,0.0,28.68,1.0,0.0,4.37,0.32,0.67,0.16,76.12,1.0,0.84,1.63,2.0,3.15,1.16,2.24,1.16,1.0,0.43,11.29,0.92,0.0,4.37,1.16,1.16,0
0.81,0.0,1.81,0.39,0.0,0.19,47.4,4.22,0.0,8.06,16.7,0.24,0.81,66.0,3.19,0.0,17.89,1.0,2.3,0.0,5.54,0.78,1.19,0.79,70.4,0.66,0.0,2.61,2.81,1.81,0
0.0,0.0,1.0,1.0,0.0,0.0,23.45,1.0,0.0,0.26,4.6,1.11,0.0,95.49,1.91,0.0,0.91,1.09,0.49,0.17,1.34,1.0,1.0,0.07,57.38,0.54,0.0,1.0,1.91,0.91,0
