CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
1.0,0.0,1.0,0.5,0.5,0.0,21.49,1.0,0.0,0.5,1.5,0.86,1.0,24.94,2.5,0.0,6.5,1.5,2.92,1.0,5.33,2.5,1.0,0.75,70.52,0.5,0.0,2.5,2.5,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,26.42,1.0,0.0,0.5,5.67,0.97,0.0,4.14,2.83,0.0,1.83,1.0,0.57,0.0,1.28,1.08,1.0,0.12,4.67,1.0,0.0,1.92,1.0,0.08,0
0.0,0.87,1.0,0.13,0.0,2.62,61.25,1.87,0.0,6.25,9.0,0.83,0.38,67.5,1.87,0.0,2.5,1.13,2.94,0.25,2.53,1.13,1.0,0.81,27.01,0.94,0.0,2.0,1.13,1.0,0
0.0,0.0,1.94,0.17,0.0,1.89,31.83,1.22,0.94,2.17,4.61,0.7,0.06,31.66,2.0,1.89,0.89,1.06,2.37,0.94,2.78,1.0,1.0,2.05,45.54,0.48,0.0,1.11,3.11,1.11,0
0.0,0.0,1.0,2.95,0.98,2.95,82.06,3.95,1.08,7.92,8.02,0.82,0.0,71.17,1.02,0.06,2.98,1.98,2.89,0.98,4.43,1.0,1.0,1.0,22.78,0.4,0.0,2.0,2.98,2.0,0
0.0,0.0,1.0,0.43,0.0,2.15,81.26,1.43,1.85,2.28,17.3,1.03,1.28,80.21,1.85,2.3,18.96,1.57,14.71,0.57,4.09,0.43,1.0,0.5,61.0,0.4,0.0,4.15,4.0,4.15,0
0.0,0.0,1.0,0.09,0.0,0.18,20.28,1.09,1.82,3.18,3.26,0.51,0.0,58.68,2.91,0.0,0.7,1.0,2.58,0.18,1.7,0.26,1.0,0.42,23.21,0.96,0.0,4.26,1.26,1.0,0
0.0,0.0,1.0,0.57,0.0,0.0,25.43,1.0,0.0,1.14,6.57,0.88,0.0,43.4,2.0,0.0,3.57,2.0,1.74,1.29,1.37,0.86,1.0,0.14,77.98,0.43,0.0,1.57,2.43,1.43,0
0.0,0.0,1.0,0.17,0.0,5.79,25.31,1.0,0.0,0.17,2.21,3.16,0.0,7.4,0.34,0.83,1.66,0.69,3.63,3.48,1.09,1.0,1.0,0.05,44.26,0.91,0.0,1.17,1.17,0.0,0
0.43,0.43,1.43,3.42,2.57,0.43,40.12,2.71,0.0,4.71,10.56,1.52,0.86,36.8,1.86,0.57,8.7,1.43,2.75,0.57,3.69,0.86,1.0,0.61,25.16,0.83,0.0,1.57,1.86,0.86,0
0.0,0.0,2.04,0.0,0.0,2.07,32.43,1.0,0.0,1.04,3.07,1.75,0.0,0.0,1.48,0.0,1.04,1.0,6.48,5.86,2.35,1.52,1.0,0.52,19.16,0.17,0.0,1.52,1.55,1.04,0
0.38,0.0,1.0,3.83,0.0,1.77,53.46,1.62,0.0,4.53,6.07,0.62,0.0,34.13,2.77,0.62,8.62,1.0,6.11,2.85,6.02,2.23,1.0,0.8,134.09,0.45,0.0,3.38,4.0,1.15,1
1.42,0.0,2.16,0.0,0.58,14.31,64.25,1.0,0.0,0.0,3.51,0.9,1.25,0.0,1.84,0.0,17.27,1.0,3.56,0.0,7.21,1.42,1.0,1.25,41.18,0.64,0.0,2.67,2.58,3.84,1
2.0,1.76,1.0,0.0,0.0,1.12,79.22,1.88,0.0,10.56,22.59,0.37,0.48,75.65,3.0,9.68,8.05,1.0,11.76,0.88,3.6,0.24,1.0,0.77,21.19,0.65,0.0,2.12,3.0,1.36,0
0.0,0.0,1.0,0.0,0.0,0.0,48.79,2.0,0.0,0.01,7.99,0.66,0.99,0.0,3.98,0.0,3.02,1.01,1.15,0.99,2.0,1.99,1.0,0.0,219.62,0.38,0.0,3.0,4.99,2.99,1
0.23,1.54,1.0,0.0,0.0,4.63,38.86,1.0,0.0,5.23,4.51,0.31,4.63,35.26,1.0,0.0,8.49,1.23,8.19,5.4,6.62,1.77,1.0,2.56,6.77,0.89,0.0,3.54,1.23,1.46,0
0.0,0.0,1.0,0.23,0.0,0.23,21.59,1.0,0.0,5.64,2.77,0.88,0.23,43.82,1.45,0.0,0.77,1.0,3.92,2.0,3.8,1.77,1.0,0.46,12.48,0.23,0.0,1.23,0.23,0.0,0
1.67,0.0,1.0,0.44,0.0,4.33,71.54,3.22,0.56,6.33,7.67,0.67,3.33,60.89,1.56,0.0,19.66,2.0,5.76,1.0,6.78,1.56,1.0,0.63,237.16,0.57,0.0,3.0,3.11,2.11,0
0.0,0.0,1.0,0.63,0.0,1.26,39.2,2.0,0.0,3.52,6.37,0.78,0.0,28.38,2.0,0.0,6.89,1.37,3.89,1.26,3.73,2.26,1.0,0.32,146.94,0.5,0.0,5.52,4.0,1.37,1
0.0,0.0,1.02,0.0,0.0,0.0,19.02,1.02,0.0,1.02,3.12,0.75,0.0,33.74,1.04,0.0,3.06,2.0,2.67,0.98,2.7,1.0,1.0,0.61,4.98,0.5,0.0,1.98,2.0,1.04,0
0.0,0.0,1.0,0.0,0.42,0.0,16.84,1.0,0.0,1.26,1.42,1.34,0.0,27.75,1.42,1.74,2.16,1.0,1.21,1.0,1.42,1.0,1.0,0.32,15.65,0.58,0.0,1.42,0.58,0.42,0
0.0,3.83,1.0,0.0,0.91,1.0,44.58,1.91,0.0,1.83,8.22,1.21,0.0,12.79,1.91,1.91,0.91,1.91,2.0,0.17,1.34,0.0,1.0,0.04,19.19,1.0,0.0,1.91,1.0,0.0,0
0.0,0.68,1.34,0.0,0.0,0.0,26.08,1.68,0.0,3.05,5.05,0.35,0.66,21.21,2.32,0.0,5.0,1.0,3.28,1.34,4.81,2.32,2.32,2.3,71.23,0.89,0.0,2.32,1.34,0.34,0
0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.5,0.0,4.0,2.0,1.0,0.75,6.0,0.5,0.0,2.0,2.0,1.0,0
9.26,0.58,1.58,0.58,0.42,3.58,101.09,2.58,0.0,8.0,10.9,0.26,2.26,61.99,3.42,0.0,27.48,1.0,3.57,0.58,6.46,1.0,1.0,0.87,583.73,0.48,1.16,3.0,4.84,2.58,0
0.59,0.0,1.0,0.59,0.0,1.41,25.41,1.0,2.0,3.19,3.78,0.3,0.0,44.06,2.41,0.0,11.1,1.0,4.3,1.78,5.9,2.19,1.0,0.92,56.42,0.44,0.0,1.81,3.59,2.19,0
0.0,0.0,1.0,0.0,0.72,0.72,31.52,2.12,1.56,5.44,8.32,0.54,0.0,47.5,1.56,0.0,3.08,1.0,2.15,0.0,3.37,1.0,1.0,0.34,4.0,0.64,0.0,1.0,1.72,1.72,0
0.24,0.0,1.0,1.0,0.0,0.72,29.31,1.0,0.0,0.0,2.21,2.63,2.17,93.0,2.48,0.0,1.69,1.0,1.83,1.0,2.65,1.24,1.0,0.16,97.15,0.92,0.0,2.0,1.24,0.24,0
1.74,0.87,1.87,0.0,7.87,2.87,218.17,3.6,3.47,9.55,19.15,0.96,0.0,66.84,2.74,0.0,5.21,1.87,5.46,0.4,2.92,0.13,1.0,0.36,672.38,0.8,1.74,1.87,2.0,1.87,0
1.92,0.15,1.0,2.46,0.08,0.08,28.62,1.08,0.92,1.0,5.23,0.15,1.85,81.0,3.85,0.0,7.69,1.08,2.69,0.08,5.8,1.92,1.0,1.51,279.24,0.29,0.0,2.85,4.92,2.08,0
2.08,0.26,1.26,1.0,0.0,3.26,56.34,1.52,0.74,2.08,5.6,1.34,0.26,77.08,3.0,0.74,9.27,1.0,5.84,1.0,3.1,1.0,1.0,0.35,107.67,0.53,0.52,1.52,2.52,1.52,0
0.0,0.0,1.0,0.66,0.0,2.36,24.67,1.0,0.0,0.0,1.0,3.52,0.0,66.34,1.33,0.34,0.67,0.66,2.01,2.01,1.0,1.0,1.0,0.0,15.43,1.0,0.0,1.66,1.0,0.0,0
0.0,0.0,1.0,0.88,0.0,0.0,23.75,1.0,0.0,0.0,1.62,3.1,0.0,87.58,2.12,0.12,0.25,1.0,0.94,0.88,1.06,1.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,0.12,0
0.0,2.0,1.0,0.3,0.0,5.5,41.0,1.1,0.0,5.2,2.3,0.31,5.5,28.11,1.0,0.2,10.1,1.0,9.54,6.4,7.57,1.8,1.0,2.94,6.3,0.9,0.0,3.7,0.9,0.9,0
0.0,7.24,1.0,0.0,2.78,3.81,63.35,1.0,0.0,0.0,2.78,3.78,0.0,0.0,0.4,0.6,0.0,0.4,2.71,1.19,1.35,0.4,1.0,0.24,33.17,0.44,0.0,1.6,2.6,1.6,0
1.4,1.4,1.0,0.0,0.0,0.7,64.41,2.3,1.19,8.42,18.73,0.4,0.0,60.34,3.3,7.72,5.4,1.0,9.36,0.7,2.77,0.3,1.0,0.55,37.32,0.57,0.0,1.7,3.0,1.3,0
0.0,0.0,1.0,0.0,0.0,0.0,28.71,1.43,0.0,2.99,9.85,0.64,0.43,29.06,2.57,0.43,6.27,1.0,5.94,0.0,2.61,1.0,1.0,0.31,30.22,0.73,0.0,3.28,2.28,2.56,0
0.0,0.0,1.22,0.78,0.0,0.78,51.11,2.0,2.33,3.56,13.67,0.19,2.33,67.89,3.0,0.0,22.34,1.22,4.96,0.0,6.95,1.0,1.0,1.0,27.34,0.37,0.0,2.56,3.56,3.0,0
0.0,2.93,1.0,0.93,0.0,1.36,40.93,1.0,0.0,9.64,6.64,0.52,0.44,75.08,1.0,0.0,5.44,1.0,3.51,1.44,3.27,1.07,1.0,1.16,92.33,0.69,0.0,2.15,1.93,1.93,0
0.14,2.58,1.0,0.14,0.0,8.01,61.0,1.0,0.0,0.28,2.55,5.31,0.0,9.72,2.86,6.44,0.99,1.14,15.09,7.15,1.39,1.14,1.0,0.11,3.38,0.07,0.0,6.72,0.28,1.42,0
0.27,0.73,1.0,0.27,0.0,2.46,22.81,1.0,0.54,1.08,1.35,4.07,0.0,10.78,0.54,1.46,4.85,0.27,2.45,1.54,2.85,1.54,1.0,0.3,7.74,0.84,0.0,1.0,1.81,2.27,0
0.0,0.0,2.0,0.0,0.0,28.98,115.34,1.0,0.0,3.0,2.96,0.61,1.92,31.66,4.0,0.0,1.0,1.0,4.68,3.08,4.02,2.04,1.0,2.36,16.47,0.74,0.0,3.96,2.08,4.0,0
0.0,0.0,1.0,0.0,0.0,0.29,27.0,1.29,0.0,3.71,5.14,0.54,0.0,35.65,2.0,0.29,10.43,1.0,4.19,1.86,4.72,2.29,1.0,0.47,44.55,0.66,0.0,2.29,2.57,0.0,0
0.0,0.0,2.7,0.15,0.0,3.39,40.66,1.0,0.0,1.7,4.85,0.78,0.0,15.18,1.15,0.3,1.85,1.0,2.83,1.7,3.24,1.85,1.0,0.85,39.43,0.36,0.0,1.85,2.85,1.85,0
2.55,0.45,1.0,3.35,0.22,0.22,36.37,3.55,0.78,7.57,20.4,0.12,0.0,65.5,2.78,0.0,15.63,2.0,3.87,1.0,5.11,1.0,1.0,0.75,90.1,0.47,0.0,2.55,3.22,4.55,0
0.0,4.29,1.0,0.0,0.0,1.72,36.74,1.0,0.0,6.29,0.71,0.82,0.0,55.77,1.14,0.0,2.14,1.0,3.95,2.72,4.06,2.72,1.0,0.67,1.13,0.07,0.0,3.72,0.28,0.86,0
0.0,0.0,1.0,0.0,0.0,5.3,26.45,1.0,0.0,0.0,1.93,3.12,0.0,0.0,1.46,6.39,2.85,1.54,4.39,1.46,1.15,1.0,1.0,0.0,7.09,0.69,0.0,1.93,2.39,2.39,0
0.0,0.0,1.0,0.0,0.0,0.0,24.03,1.0,0.0,0.0,4.02,0.96,0.49,0.0,2.01,0.0,5.46,1.49,0.83,0.49,2.57,1.0,1.0,0.37,30.7,0.84,0.0,2.0,1.49,0.0,0
0.04,0.0,1.0,0.0,0.0,0.02,26.43,1.01,2.99,0.04,0.06,0.84,2.0,0.38,2.0,0.0,7.11,1.0,1.67,1.0,2.02,1.0,1.0,0.6,73.54,1.0,0.01,1.01,1.01,0.01,0
12.15,0.0,2.8,4.5,1.35,0.0,25.15,1.0,0.45,4.95,3.7,2.03,0.0,39.59,1.55,0.0,1.35,1.45,4.53,2.65,2.68,1.0,1.0,0.78,647.85,0.78,0.0,1.0,1.45,0.45,0
0.0,1.59,1.0,0.0,0.0,1.36,25.55,1.0,0.0,2.05,4.09,0.96,0.0,34.12,1.68,0.32,4.0,1.0,1.68,0.32,1.88,0.0,1.0,0.26,3.36,0.66,0.0,1.32,1.68,1.36,0
1.22,1.83,1.0,6.1,0.0,4.0,91.59,1.0,0.0,1.83,12.31,0.79,0.0,54.25,2.17,0.0,5.66,1.0,5.46,2.22,2.62,1.0,1.0,0.63,66.56,0.47,0.0,4.44,4.61,4.05,0
0.0,0.0,1.25,0.0,0.0,0.75,25.23,2.0,0.0,2.75,4.52,0.45,0.0,17.97,2.25,0.75,8.24,1.25,5.41,2.99,6.6,2.49,1.0,0.79,85.41,0.46,0.0,2.49,3.49,0.76,0
6.54,2.46,2.0,1.97,0.0,3.03,95.21,2.03,0.0,11.89,6.68,0.41,1.0,80.57,2.03,0.0,19.31,1.0,5.98,1.0,5.52,1.49,1.0,1.13,209.17,0.8,1.03,3.49,2.54,3.49,0
0.0,0.4,1.0,0.0,0.0,0.16,17.85,1.0,0.0,7.92,1.84,0.59,0.0,44.37,1.0,0.0,2.0,1.0,6.31,3.92,4.95,1.16,1.0,0.06,1.84,0.92,0.0,1.24,0.92,1.0,0
1.95,0.0,1.0,0.0,0.98,0.17,16.43,1.0,0.0,0.0,1.02,0.46,0.98,0.0,4.0,0.0,7.88,1.0,3.28,0.02,5.58,2.98,1.0,0.0,80.79,0.49,0.0,3.95,3.05,0.05,1
0.74,2.21,1.0,0.0,0.0,4.94,52.03,1.0,0.74,2.26,1.32,0.91,0.0,48.94,2.53,0.0,2.74,1.0,3.63,1.74,3.11,1.0,1.0,1.53,157.41,0.64,0.0,3.26,3.53,2.0,0
0.5,0.0,1.5,0.0,0.5,0.5,19.5,1.0,0.0,0.0,2.51,1.7,0.0,0.0,1.5,0.0,0.0,1.0,0.63,0.0,1.63,1.0,1.0,0.65,29.78,0.2,0.0,2.5,1.51,0.0,0
0.0,0.0,1.0,0.88,0.0,1.04,25.3,1.0,0.0,1.12,7.31,0.57,0.35,65.93,1.88,0.0,2.23,1.88,1.58,0.46,1.74,0.69,1.12,0.47,94.45,0.48,0.0,2.23,2.23,1.0,0
0.0,0.0,1.0,0.0,0.0,8.69,51.54,1.0,0.0,0.87,1.87,2.76,1.0,0.0,1.87,1.74,2.26,1.13,4.13,3.26,2.79,1.92,2.05,0.78,74.25,1.0,0.0,1.0,1.0,0.13,0
0.0,3.69,1.0,1.31,0.0,0.44,30.8,1.44,0.0,3.05,2.18,1.11,0.44,24.38,1.0,1.44,3.13,1.0,2.93,1.0,1.73,0.0,1.0,0.39,1.13,0.56,0.0,1.56,0.56,0.0,0
0.25,0.0,3.24,7.22,2.98,4.49,146.91,2.49,0.0,6.02,7.25,0.76,2.24,82.24,1.76,0.0,2.25,1.0,7.58,3.98,3.33,1.75,1.0,1.92,48.07,0.83,0.0,1.51,2.02,1.51,0
2.15,0.0,1.72,0.28,2.87,2.0,48.17,1.0,0.0,2.0,10.15,0.58,0.0,43.79,1.57,0.0,2.43,1.0,2.72,1.72,2.63,1.0,1.0,0.49,106.73,0.68,0.0,2.43,2.0,0.28,0
0.0,0.0,1.0,1.05,0.0,2.1,76.32,1.0,0.0,7.48,6.72,0.94,0.0,57.69,2.05,0.0,3.57,1.0,4.95,2.95,4.38,1.0,1.0,0.28,203.43,0.91,0.0,1.52,2.05,0.48,0
0.0,0.0,1.0,0.0,0.08,0.0,26.08,1.08,0.0,0.0,5.77,0.91,0.31,0.0,2.85,0.0,2.08,1.08,0.33,0.0,1.56,1.0,1.0,0.0,4.62,0.92,0.0,1.92,0.92,0.0,0
0.67,0.0,2.35,0.0,0.67,14.12,48.92,1.0,0.0,2.29,1.65,1.12,0.0,13.75,1.0,0.0,7.73,1.0,3.44,0.65,5.45,1.33,1.0,1.21,6.05,0.34,0.0,1.0,2.02,2.02,0
0.0,0.0,1.0,0.0,0.0,4.17,30.13,1.0,0.0,2.83,1.57,0.55,2.87,16.96,1.87,0.0,12.35,1.57,6.0,4.3,15.02,9.08,1.43,2.13,8.26,0.43,0.0,2.74,3.0,2.13,0
0.89,1.79,1.0,7.16,0.89,0.89,45.78,1.89,0.0,11.63,7.79,0.29,0.0,72.45,2.11,0.0,3.79,1.89,4.41,0.89,5.82,1.0,1.0,1.41,284.97,0.44,0.0,1.11,3.68,2.68,0
0.0,1.08,1.0,0.0,0.27,1.73,37.52,1.27,0.0,2.0,6.08,0.9,0.0,25.67,2.73,0.54,0.27,1.27,2.0,0.73,2.58,1.46,1.0,0.32,26.1,0.45,0.0,2.73,3.19,0.73,0
0.0,0.14,1.0,0.0,0.0,1.86,29.86,1.0,0.0,3.0,5.64,0.74,0.0,46.44,1.93,0.0,3.72,1.07,2.07,0.07,2.76,0.28,1.0,0.39,8.77,0.49,0.0,1.0,2.07,2.0,0
1.0,0.0,1.36,0.36,0.0,0.72,50.81,2.8,0.36,9.23,14.44,0.37,0.0,69.64,1.72,0.0,7.19,2.0,2.93,0.0,2.92,1.0,1.0,0.71,16.42,0.46,0.0,2.0,2.36,3.0,0
0.0,0.89,1.0,0.32,0.0,2.68,62.01,2.32,0.0,6.78,10.54,0.75,0.11,68.92,2.0,0.0,3.51,1.11,2.87,0.0,2.21,1.0,1.0,0.68,41.21,0.91,0.0,2.11,1.43,1.22,0
0.0,0.0,1.0,0.98,0.98,2.0,29.19,1.02,0.0,0.12,4.0,1.15,0.98,73.79,1.02,0.02,5.1,1.0,9.9,3.0,2.61,1.07,1.0,0.03,7.04,0.98,0.0,2.05,1.07,0.1,0
6.27,0.0,1.0,0.7,0.0,2.0,58.55,2.51,0.0,4.24,8.3,0.27,0.91,68.92,3.3,0.0,10.57,1.3,2.11,0.0,5.83,1.0,1.0,0.78,89.64,0.86,0.0,3.61,1.91,1.61,0
0.0,6.73,1.58,0.0,0.0,1.0,33.58,1.0,1.27,9.3,1.15,0.32,1.73,58.64,2.0,0.0,13.09,1.0,5.85,0.85,4.49,0.42,1.0,1.12,12.21,0.88,0.0,1.58,1.58,1.58,0
7.17,0.0,1.0,0.8,0.0,1.59,54.46,1.0,0.0,0.0,6.78,0.44,0.0,70.15,2.8,0.0,3.0,1.0,1.62,0.2,3.99,1.2,1.0,0.78,0.61,0.9,0.0,3.2,1.2,1.2,0
0.0,0.13,1.13,0.0,0.13,8.12,34.26,1.13,0.0,0.75,2.38,4.06,0.0,6.65,1.0,4.37,3.38,2.0,2.15,1.13,1.32,1.0,1.0,0.05,23.69,0.94,0.0,1.0,1.25,1.13,0
0.58,0.0,3.31,0.0,0.0,4.73,52.16,1.0,0.0,0.58,5.69,0.22,6.8,0.0,2.27,0.0,10.9,1.0,5.36,1.16,10.07,2.0,1.0,2.08,237.03,0.44,0.0,3.27,2.58,3.16,0
0.0,0.0,1.0,0.0,0.0,0.0,22.0,1.0,0.0,0.39,2.16,2.51,0.0,19.27,2.0,0.0,0.77,1.0,3.42,2.46,1.96,1.0,1.0,0.39,24.29,0.81,0.0,1.39,1.39,0.77,0
0.0,0.4,1.0,1.4,0.0,0.0,49.11,2.99,0.4,11.76,9.17,0.68,1.8,66.33,1.8,0.0,6.0,1.6,3.06,1.2,4.35,1.2,1.0,1.19,127.62,0.5,0.0,3.2,2.8,1.8,0
0.0,1.09,1.55,1.09,1.64,0.55,25.0,1.45,0.0,0.45,3.73,0.44,0.0,17.99,1.45,0.0,2.27,1.45,2.94,1.64,3.57,2.09,1.55,1.5,8.28,0.77,0.0,1.91,2.36,4.18,0
0.0,0.38,1.0,0.38,0.0,0.0,31.5,1.0,0.0,3.0,5.75,0.69,0.0,73.75,1.62,0.0,2.87,1.38,2.05,0.38,3.68,1.0,1.0,0.8,59.64,0.84,0.0,1.0,1.62,1.0,0
0.0,0.48,1.0,0.0,0.0,6.0,33.32,1.0,0.0,1.57,1.57,3.08,0.0,17.25,2.52,3.82,1.52,1.0,2.35,0.95,2.74,2.05,1.0,0.94,2.09,0.52,0.0,1.52,0.52,0.52,0
0.34,0.0,1.0,0.0,0.34,0.34,28.24,1.0,0.0,1.98,3.64,1.34,0.0,48.2,1.66,0.0,2.64,1.0,0.53,0.0,3.81,1.0,1.0,1.12,62.73,0.5,0.0,1.34,1.32,0.66,0
0.54,0.0,1.0,0.0,0.0,2.18,44.16,1.0,1.0,2.63,4.54,0.5,1.63,81.79,2.91,2.18,16.44,1.0,6.68,0.54,7.41,2.63,1.0,0.68,15.26,0.68,0.0,2.46,2.0,0.91,0
1.55,0.0,2.81,0.55,1.09,4.36,40.43,1.0,0.55,0.45,1.81,0.29,2.45,36.07,1.55,0.0,10.47,1.55,4.36,2.55,9.27,4.73,1.0,2.62,95.12,0.36,0.0,1.45,3.55,3.45,0
2.8,0.0,1.0,0.31,0.0,5.13,35.84,1.31,0.31,2.18,2.24,0.54,3.07,25.5,3.0,0.0,18.62,1.0,5.11,4.13,13.85,12.03,1.69,0.91,17.5,0.4,0.0,4.07,3.0,1.0,1
1.48,0.0,1.0,10.89,0.74,1.04,57.62,1.0,0.0,4.04,2.85,0.87,0.0,92.49,1.52,0.0,2.04,1.0,1.29,0.52,2.1,1.0,1.0,0.14,127.33,0.68,0.0,3.48,2.26,0.74,0
1.22,0.0,1.0,0.8,0.0,1.0,32.61,1.8,0.2,2.2,5.78,0.22,3.8,23.75,2.8,0.0,16.0,1.0,3.08,1.2,11.09,1.2,1.0,2.01,63.7,0.47,0.0,2.22,3.0,2.0,0
0.73,1.44,1.15,0.44,0.0,0.29,35.7,1.85,0.85,7.46,5.98,0.34,0.15,62.63,1.85,0.0,7.15,1.0,2.82,0.15,3.92,0.29,1.0,1.13,18.93,0.57,0.0,2.29,2.71,2.29,0
1.9,0.0,2.37,0.0,2.53,2.73,48.43,1.0,0.0,2.0,8.8,0.54,0.0,22.15,1.0,0.0,2.63,1.0,2.89,2.0,3.18,1.37,1.0,0.72,82.56,0.6,0.0,2.63,2.37,0.73,0
0.0,0.0,1.0,0.0,0.0,4.35,75.79,1.0,0.66,0.66,13.28,1.53,0.0,59.7,2.01,2.65,9.63,1.66,14.57,1.0,1.64,0.67,1.0,0.09,91.77,0.37,0.0,3.99,4.34,3.99,0
0.0,0.8,1.0,0.0,0.0,0.0,23.01,1.8,0.0,5.81,5.4,0.48,0.0,43.41,2.6,0.0,3.0,1.2,3.05,1.0,1.9,1.0,1.0,0.12,3.4,0.5,0.0,1.2,2.0,1.8,0
0.0,0.0,1.0,0.0,1.08,0.0,16.92,1.0,0.92,1.37,2.46,0.57,0.0,27.46,1.92,0.0,1.63,1.0,3.81,2.71,2.81,1.63,1.54,0.74,3.46,1.0,0.0,3.46,1.0,0.46,0
0.61,0.0,1.39,0.0,0.0,0.0,19.61,1.0,0.0,0.39,15.93,0.3,0.0,0.0,3.61,0.78,3.17,1.0,4.73,0.39,1.88,1.0,1.0,0.27,96.58,0.35,0.0,3.34,3.61,2.61,0
0.13,0.0,1.0,0.0,0.0,1.53,42.42,1.0,0.0,2.0,15.02,0.53,0.26,29.53,1.13,0.0,3.77,1.0,2.76,0.4,3.25,1.92,1.0,0.14,39.79,0.49,0.0,2.13,2.26,1.13,0
2.65,0.59,1.0,4.41,0.88,1.88,28.59,1.0,0.35,0.82,1.76,0.33,2.65,72.94,2.88,0.0,15.12,1.0,5.21,0.24,5.85,1.0,1.0,1.2,5.65,0.71,0.0,3.65,1.88,2.76,1
0.0,0.0,1.0,0.73,0.0,0.0,26.63,1.0,0.0,1.0,2.27,0.77,2.45,36.29,1.55,0.0,5.73,1.73,2.36,1.73,4.91,2.27,1.55,1.8,62.98,0.64,0.0,2.27,1.73,0.73,0
2.94,4.62,1.0,2.94,0.0,1.26,59.74,1.42,0.42,7.3,3.84,0.56,0.42,53.16,1.42,0.0,6.36,2.0,4.43,1.0,3.38,1.0,1.0,0.99,4.16,0.5,0.0,2.84,2.0,2.68,0
0.0,0.0,1.0,0.0,0.51,4.11,34.81,1.0,0.0,1.0,5.92,0.95,0.51,16.95,1.49,0.97,2.54,1.0,3.34,2.03,3.37,1.49,1.0,0.31,5.86,0.84,0.0,2.97,1.49,3.0,0
0.57,0.0,1.0,0.43,0.0,0.0,21.71,1.0,0.0,0.0,12.44,1.62,0.0,42.78,3.14,0.0,1.14,1.0,1.03,0.43,1.05,1.0,1.0,0.0,82.82,0.57,0.0,1.43,2.72,1.72,0
0.04,0.0,1.0,0.24,0.0,1.0,28.32,2.04,1.0,3.8,3.16,0.51,0.0,3.72,2.08,1.24,9.4,1.0,6.3,3.88,7.17,2.92,1.0,0.7,123.37,0.44,0.0,2.92,4.0,0.12,1
0.0,3.48,1.0,0.3,0.0,0.7,30.57,1.0,2.09,5.48,3.04,0.5,0.0,57.91,2.0,0.0,1.0,1.3,2.85,1.39,2.53,0.7,1.0,0.49,31.3,0.85,0.0,1.3,1.3,1.0,0
0.23,0.0,1.0,1.4,0.0,1.0,33.94,1.47,5.84,11.5,7.0,0.28,1.53,70.77,2.47,3.17,12.87,1.0,4.22,1.0,5.57,1.0,1.0,0.35,107.59,0.42,0.0,3.3,3.23,4.53,0
0.17,0.0,1.17,10.13,0.0,2.49,244.54,17.59,9.13,4.34,46.65,0.98,0.0,95.74,3.17,4.98,9.15,1.83,2.19,0.17,2.14,0.34,1.0,0.32,336.33,0.43,0.0,5.66,4.17,2.0,0
5.98,0.0,1.55,4.98,2.55,5.23,158.41,2.66,4.98,17.71,19.82,0.46,1.79,55.34,1.55,0.55,20.28,1.55,3.22,0.0,6.23,0.89,0.45,0.71,790.41,0.68,0.0,1.55,2.0,2.0,0
7.31,0.0,1.0,0.0,1.33,2.33,176.82,1.0,0.34,0.0,26.57,0.29,3.0,0.0,2.66,0.0,33.24,1.34,3.65,1.34,13.61,6.71,6.04,2.6,122.67,0.47,0.0,3.66,3.34,6.65,0
0.0,0.0,1.64,0.0,0.0,0.36,20.73,1.0,0.0,0.36,3.27,0.63,0.36,0.0,2.0,0.0,3.99,1.0,1.7,0.73,4.38,1.36,1.0,0.86,41.94,0.44,0.0,3.0,3.0,0.36,0
5.79,5.79,1.96,0.96,0.0,1.96,55.07,1.96,0.04,11.57,3.86,0.29,1.07,80.04,1.04,0.0,10.89,1.04,5.27,2.07,4.74,0.64,1.53,1.79,59.86,0.49,0.0,3.96,3.04,4.89,0
8.2,0.0,9.2,2.49,0.0,11.93,156.2,1.0,0.0,8.71,3.29,0.29,0.0,83.45,2.0,0.0,1.0,1.25,3.43,2.24,4.64,0.75,1.0,2.73,24.44,0.13,0.0,2.0,0.51,0.25,0
0.0,0.0,1.0,0.0,0.0,1.55,27.28,1.0,0.0,0.16,1.16,3.58,0.16,0.0,2.0,0.31,0.31,1.0,4.0,3.84,1.16,1.0,1.0,0.12,40.23,1.0,0.0,1.0,1.0,0.0,0
1.69,0.0,1.0,0.84,1.69,4.22,52.88,1.0,1.69,13.14,3.0,0.44,0.0,65.95,1.47,0.84,1.16,1.84,5.64,2.16,6.02,1.31,1.0,1.22,19.28,0.48,0.0,1.47,2.31,4.53,0
