CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
0.41,1.86,1.0,2.59,0.27,2.59,88.18,3.0,0.0,3.0,16.81,0.77,0.0,83.71,1.27,0.0,3.81,2.0,3.78,1.0,3.0,1.0,1.0,0.29,50.56,0.47,0.0,1.0,2.27,2.14,0
3.37,1.69,1.0,0.16,0.0,1.0,50.17,1.31,1.84,7.16,7.47,0.4,0.16,65.17,2.16,0.0,7.05,2.0,2.75,0.0,3.57,1.0,1.0,0.73,12.52,0.35,0.0,3.84,3.16,5.53,0
2.25,2.0,1.0,4.12,0.56,0.44,34.84,1.44,0.0,3.07,14.55,0.38,0.44,75.09,2.12,0.88,2.0,1.0,3.7,0.44,2.63,0.56,1.0,0.66,3.37,0.28,0.0,1.0,1.12,1.12,0
0.0,0.0,1.0,0.0,0.0,0.0,30.96,2.71,1.77,3.65,24.63,0.16,0.0,0.0,3.29,1.42,10.35,1.35,3.34,1.0,3.25,1.65,1.0,0.15,213.84,0.42,0.0,3.71,3.94,2.06,0
1.98,12.75,1.98,0.04,0.0,0.0,78.15,12.79,8.88,10.85,25.75,0.15,0.0,70.27,2.02,7.85,20.86,1.98,3.36,0.0,4.85,0.98,1.0,1.22,505.29,0.55,0.0,6.88,4.94,3.94,0
0.0,0.0,1.0,0.97,0.49,3.46,54.63,2.49,0.0,6.05,5.92,0.52,0.0,87.34,2.51,0.0,9.46,1.0,4.02,2.03,8.16,2.03,1.0,1.25,216.22,0.42,0.0,2.46,2.97,2.46,0
1.0,1.16,1.0,2.3,1.77,1.46,78.23,2.46,0.7,2.93,20.89,0.59,0.23,84.42,3.0,2.77,20.82,1.0,9.14,0.0,2.79,0.23,1.0,0.32,33.68,0.5,0.0,1.23,2.77,3.3,0
2.0,5.24,1.03,0.0,0.0,0.97,74.15,2.33,3.18,16.82,7.57,0.44,0.0,62.24,2.0,1.21,3.54,1.03,4.44,0.0,3.68,1.0,1.0,0.96,21.28,0.99,0.0,1.18,1.12,1.09,0
1.95,2.98,1.0,0.05,0.0,0.0,41.66,5.98,0.02,8.98,11.9,0.25,0.0,69.66,2.05,0.0,5.27,2.0,2.44,0.02,4.3,0.05,1.0,0.63,261.98,0.34,0.0,2.0,3.0,3.93,0
0.76,0.0,1.0,4.54,0.0,0.0,25.35,2.0,0.49,1.22,5.24,0.28,0.0,80.0,3.24,0.0,11.54,2.0,3.26,0.0,4.79,1.0,1.0,1.67,37.72,0.88,0.0,1.76,1.49,1.24,0
0.64,0.0,1.0,0.0,0.0,1.0,32.4,2.28,0.32,7.68,10.2,0.27,1.36,69.44,2.64,1.36,14.2,1.32,3.33,0.68,5.3,1.0,1.0,0.39,221.12,0.45,0.0,3.68,3.0,3.72,0
0.0,0.0,1.0,0.0,0.0,0.0,26.18,2.0,0.12,2.25,6.0,0.39,0.94,51.74,3.06,0.06,12.69,2.0,1.58,0.0,3.56,1.0,1.0,0.37,10.11,0.66,0.0,4.81,2.06,1.06,0
3.56,0.0,1.0,0.58,0.29,1.44,52.36,1.58,0.71,2.86,8.44,0.38,0.71,81.41,2.71,0.29,21.25,1.0,3.35,0.29,7.99,3.14,1.0,0.34,121.07,0.82,0.0,5.42,1.86,1.58,0
0.69,6.25,2.61,2.75,10.25,2.92,154.29,13.42,0.0,8.47,28.54,0.5,0.92,80.22,1.69,4.86,6.86,1.69,5.89,2.22,2.45,1.31,1.0,0.88,452.98,0.87,0.0,1.69,2.39,0.31,0
0.0,1.98,1.0,0.0,0.0,1.0,46.38,1.0,0.0,6.32,12.36,0.28,1.33,76.39,2.0,0.0,9.98,1.0,3.18,0.66,3.76,1.0,1.0,0.98,16.99,0.78,0.0,2.0,1.67,2.68,0
2.18,0.0,1.0,0.45,0.55,0.55,26.82,2.36,0.0,1.64,6.18,0.3,2.18,38.75,3.0,0.0,9.46,1.0,2.48,1.0,5.33,1.0,1.0,0.97,19.37,0.64,0.0,3.09,2.09,2.18,0
0.0,0.63,1.63,0.63,0.0,0.63,24.74,2.63,0.0,4.63,8.31,0.15,2.53,31.62,3.37,0.0,10.0,1.0,5.42,2.9,9.01,2.0,1.0,1.22,117.2,0.74,0.0,1.74,2.47,1.0,0
3.0,0.0,1.0,1.1,0.0,3.62,53.8,2.19,0.1,1.48,5.92,0.33,0.9,80.89,3.0,0.0,18.1,2.0,4.35,1.0,8.46,2.81,1.0,2.31,31.23,0.59,0.0,1.19,2.1,1.38,0
1.79,1.66,1.0,0.0,0.0,0.45,38.46,1.55,0.0,3.87,10.79,0.28,0.0,31.48,2.9,0.0,11.24,1.0,3.74,1.55,2.94,1.0,1.0,0.92,30.3,0.85,0.0,2.0,1.45,0.9,0
7.61,0.0,1.9,0.19,2.77,1.48,69.38,3.87,0.0,9.0,14.77,0.25,0.1,79.64,1.9,0.0,24.07,2.0,4.12,0.0,5.86,0.1,1.0,1.27,190.87,0.41,0.0,4.81,4.71,2.1,1
11.93,0.0,1.0,13.42,8.95,1.49,289.71,8.71,3.73,21.91,61.97,0.42,0.25,88.13,2.0,0.25,14.98,1.75,5.86,0.0,3.56,0.25,1.0,0.75,124.39,0.38,0.0,3.51,5.49,8.24,0
9.81,0.9,1.0,2.29,3.61,0.9,158.35,2.81,0.9,5.39,8.83,0.47,0.9,88.48,3.9,0.0,23.48,1.9,2.88,0.0,5.33,0.1,1.0,1.62,95.58,0.59,0.0,2.81,3.81,6.42,1
5.69,0.46,1.0,0.92,2.92,0.46,98.2,3.0,0.46,4.46,8.08,0.36,1.0,73.44,3.46,0.0,24.62,2.0,3.05,0.0,5.83,0.54,1.0,0.91,31.45,0.56,0.0,4.08,3.46,5.92,1
2.25,1.32,1.0,0.0,0.0,0.56,28.3,2.56,0.0,5.88,9.0,0.24,0.56,59.25,2.56,0.0,17.98,1.56,3.32,0.88,3.54,1.0,1.0,0.63,118.82,0.68,0.0,2.0,2.12,0.0,0
0.59,3.37,1.0,1.22,1.41,3.81,86.33,3.59,1.78,5.19,5.63,0.87,0.59,79.85,2.59,1.19,9.04,1.0,3.73,0.41,3.54,1.0,1.0,0.66,144.91,0.48,0.0,3.22,2.81,0.59,0
4.64,0.0,1.0,0.73,3.63,2.18,81.14,5.0,0.64,4.54,12.45,0.35,1.0,88.0,2.27,0.0,18.1,1.36,3.2,0.0,7.26,2.91,1.0,0.4,193.5,0.88,0.0,4.91,1.36,1.73,0
2.74,0.0,1.42,0.0,0.0,2.26,51.22,2.16,0.0,6.26,8.58,0.42,1.0,66.88,2.16,0.0,16.6,2.0,3.51,0.0,4.65,0.58,1.0,0.59,115.77,0.53,0.0,1.58,2.58,0.84,0
0.0,0.63,1.0,1.89,1.26,3.89,69.35,2.63,0.0,5.47,6.16,0.74,0.0,100.0,2.37,0.0,10.53,1.0,3.61,1.74,7.3,1.74,1.0,1.04,242.05,0.48,0.0,3.53,3.26,0.37,1
13.9,0.0,1.0,9.92,4.96,3.97,454.88,3.99,20.84,37.78,43.8,0.38,0.0,99.7,2.01,5.96,35.81,1.99,7.1,0.0,4.02,0.0,0.01,1.04,216.76,0.5,0.0,4.98,4.01,7.97,1
0.0,0.76,1.38,0.0,0.0,0.0,24.58,4.24,1.85,5.15,5.91,0.25,0.0,23.68,2.24,0.0,8.71,1.0,3.6,0.76,4.77,1.0,1.0,1.04,74.65,0.87,0.0,1.0,1.38,1.0,0
3.55,0.0,1.32,0.32,1.96,0.0,28.84,1.64,3.83,17.01,39.31,0.09,0.0,95.77,2.0,0.0,8.14,1.32,2.6,0.0,2.35,0.68,1.0,0.5,11.79,0.32,0.0,2.68,0.32,0.68,0
5.62,0.62,1.0,0.75,5.38,0.75,83.65,4.0,0.38,10.5,21.75,0.25,0.62,89.38,3.0,0.0,17.49,1.62,3.87,0.0,3.88,0.62,1.0,0.69,356.92,0.58,0.0,3.13,3.62,3.13,0
1.22,0.91,1.0,0.7,0.0,2.7,86.34,1.3,0.0,3.22,16.17,0.75,0.0,80.9,1.0,3.48,3.0,1.7,8.45,1.0,1.75,0.3,1.0,0.64,7.3,0.77,0.0,1.7,1.7,2.39,0
0.81,1.81,1.0,2.0,0.19,1.81,112.55,1.19,5.38,9.81,22.6,0.66,0.19,92.71,1.0,23.88,10.5,1.81,6.15,0.81,2.72,0.0,0.81,0.37,213.37,0.35,0.0,3.81,3.81,1.62,0
3.53,2.29,1.0,0.0,0.0,1.76,67.1,2.0,0.0,6.24,10.1,0.53,0.0,56.21,1.24,0.24,3.24,1.0,3.4,0.76,3.83,0.76,1.0,0.59,42.84,0.84,0.0,1.0,1.47,1.24,0
1.27,0.68,1.0,0.0,0.0,0.32,29.71,2.37,0.32,3.32,9.73,0.26,0.0,49.5,3.68,0.0,14.9,1.0,2.16,0.0,2.61,0.32,1.0,0.48,22.97,0.68,0.0,4.68,2.0,1.0,1
3.28,1.76,1.76,7.55,1.21,2.48,94.46,2.0,0.48,11.34,7.62,0.41,0.76,85.24,2.0,1.48,7.72,1.24,6.67,1.24,6.35,2.52,1.0,1.47,355.65,0.38,0.0,1.72,3.76,3.72,0
1.73,12.09,1.86,3.45,0.0,2.82,164.85,1.0,0.0,15.59,20.36,0.44,0.0,77.41,1.27,0.14,6.18,1.0,7.58,1.0,4.19,1.0,1.0,1.06,80.96,0.81,0.0,2.0,2.27,5.0,0
1.29,1.46,1.16,0.0,0.0,0.84,90.59,2.0,0.0,4.97,17.54,0.49,0.0,55.18,1.84,0.0,9.51,1.84,5.04,0.16,3.75,1.0,1.0,1.04,162.83,0.49,0.0,2.68,3.68,1.84,0
1.0,3.86,1.0,0.0,0.0,0.45,37.72,2.45,0.0,5.42,9.69,0.2,0.9,59.93,2.45,0.0,18.38,1.0,3.49,0.0,4.23,1.0,1.0,0.65,183.82,0.67,0.0,1.45,2.45,1.45,0
0.1,0.97,1.0,0.07,0.0,0.97,110.37,4.0,5.84,12.77,51.08,0.24,0.0,86.15,2.03,0.97,15.13,2.0,2.79,0.03,3.5,1.0,1.0,0.79,105.24,0.5,0.0,5.9,4.93,2.1,0
5.52,0.0,1.0,0.75,0.75,0.75,102.67,4.26,3.77,6.74,37.91,0.18,0.75,88.14,3.51,0.0,34.14,1.75,3.02,0.0,4.36,1.0,1.0,0.45,259.18,0.44,0.0,5.52,4.0,6.26,1
3.61,0.0,1.0,0.1,0.0,1.0,60.1,1.0,0.19,0.48,13.29,0.43,0.0,7.15,3.81,0.39,12.84,1.19,4.27,1.0,3.07,1.0,1.0,0.69,56.92,0.67,0.0,1.9,2.0,1.9,0
1.21,0.0,1.0,2.58,1.58,0.79,67.1,1.79,0.42,2.63,24.32,0.46,0.0,89.79,2.79,2.37,23.95,1.0,8.95,0.0,2.88,0.42,1.0,0.24,32.86,0.48,0.0,1.21,3.21,4.0,1
4.67,1.87,1.93,6.53,2.8,3.73,156.29,4.07,0.2,17.07,10.53,0.57,0.0,64.41,3.0,0.0,8.2,1.0,4.3,0.93,4.4,1.0,1.0,1.14,457.68,1.0,0.0,2.87,1.0,5.67,1
0.0,0.0,1.0,1.0,0.0,1.0,43.32,3.5,0.0,0.75,12.26,0.39,0.75,15.05,3.0,0.0,9.52,1.25,1.7,0.75,2.9,1.0,1.0,0.0,10.76,0.9,0.0,3.25,1.5,1.0,0
0.1,0.0,1.0,2.03,1.0,5.9,118.37,3.07,0.0,5.07,11.43,0.97,0.0,72.93,2.0,0.13,11.73,1.03,3.16,0.97,4.09,0.97,1.0,0.23,349.64,0.37,0.0,4.9,3.97,2.0,1
3.0,0.0,1.0,1.0,0.0,0.27,24.34,3.86,0.93,10.31,15.18,0.07,2.86,82.07,3.93,0.0,26.38,1.07,3.94,1.0,10.25,2.07,1.0,1.4,64.59,0.44,0.0,1.93,3.86,3.79,0
5.67,4.05,1.0,4.05,1.62,0.81,145.17,27.91,3.24,30.48,75.73,0.14,2.62,80.96,3.62,22.05,44.39,1.81,6.34,0.0,5.84,0.19,1.0,0.43,646.17,0.39,1.62,2.57,4.0,8.43,1
0.0,0.46,3.65,8.42,3.54,4.42,164.31,3.12,0.0,5.0,7.23,0.82,2.65,83.23,1.0,0.0,2.12,1.12,7.96,4.54,3.01,1.88,1.0,2.09,2.0,0.94,0.0,1.0,1.12,1.12,0
0.0,0.0,1.0,1.52,8.6,1.76,96.17,4.0,0.76,6.08,23.44,0.34,0.24,68.41,3.0,0.0,11.44,1.0,3.7,0.24,3.77,0.24,1.0,0.88,72.65,0.78,0.0,4.28,2.52,5.0,0
0.81,9.24,1.0,0.0,1.62,1.0,164.45,9.9,1.62,47.83,64.06,0.29,0.38,63.0,2.0,12.94,5.91,1.0,3.66,0.38,2.22,0.19,1.0,0.53,214.79,0.6,0.0,2.0,2.62,0.81,0
1.41,0.0,1.0,1.0,0.0,0.2,24.04,2.0,0.2,2.21,6.19,0.32,1.0,67.82,3.0,0.0,19.79,1.8,2.69,0.0,4.55,1.0,1.0,0.67,36.95,0.43,0.0,2.8,3.0,2.2,0
1.87,5.0,1.0,0.0,0.13,1.26,74.64,2.26,3.0,15.59,6.62,0.49,0.13,62.51,2.13,1.13,3.51,1.0,4.44,0.0,3.54,1.0,1.0,0.92,8.56,0.94,0.0,1.13,1.13,1.0,0
0.2,3.01,1.0,2.4,0.0,0.8,46.18,2.0,0.0,7.4,5.4,0.59,0.8,58.41,1.2,1.6,4.21,1.0,5.24,0.8,3.69,0.2,1.0,0.88,2.82,0.13,0.0,1.0,0.4,0.2,0
3.86,0.0,1.0,2.9,3.86,3.86,150.76,3.97,0.0,3.07,23.49,0.28,0.97,94.01,3.93,0.03,19.49,1.0,2.14,0.0,7.99,1.0,1.0,0.53,171.21,0.66,0.0,3.93,3.97,1.93,0
4.52,0.0,1.0,1.0,0.0,1.0,37.17,2.0,0.65,5.23,4.42,0.22,2.06,54.13,3.0,0.0,15.35,1.0,3.47,0.35,8.39,1.0,1.0,1.45,38.93,0.55,0.0,1.65,3.0,2.65,0
0.0,0.35,1.0,1.0,0.0,0.65,31.49,8.97,3.81,5.19,28.61,0.23,0.65,32.44,3.35,0.0,16.6,2.0,2.19,0.0,3.67,0.65,1.0,0.13,71.3,0.44,0.0,2.65,4.0,2.65,0
1.25,0.0,1.0,0.12,0.0,0.49,55.12,2.88,0.0,8.01,16.28,0.47,0.12,63.71,3.0,0.88,11.86,1.12,2.44,0.12,3.81,0.37,1.0,0.42,54.8,0.29,0.0,2.75,4.63,3.63,0
1.17,0.0,1.0,0.2,0.13,0.02,58.63,3.09,0.06,9.2,18.67,0.49,0.0,61.38,2.99,0.99,11.06,1.01,2.17,0.0,3.11,0.0,1.0,0.14,58.98,0.25,0.0,3.0,5.01,4.06,0
0.0,0.0,1.0,0.95,0.48,2.38,75.65,3.52,2.62,3.95,28.79,0.61,0.0,35.65,2.0,2.57,11.48,1.52,2.45,1.0,3.1,1.0,1.0,0.17,182.84,0.53,0.0,4.52,2.95,3.52,0
2.0,0.0,1.0,0.0,0.0,3.99,55.0,1.0,0.0,2.01,7.01,0.28,2.0,87.96,3.0,0.0,17.99,1.0,4.44,0.0,8.33,2.0,1.0,0.82,4.07,0.67,0.0,5.0,2.0,4.0,0
0.79,0.79,1.0,0.21,0.0,1.0,42.93,1.0,2.79,13.64,9.72,0.33,0.0,74.0,1.21,2.43,10.64,2.21,6.31,1.0,4.86,0.21,1.0,1.05,48.76,0.93,0.0,3.36,1.21,2.57,0
2.0,0.0,1.0,0.06,0.0,2.88,35.35,2.12,1.94,5.76,2.41,0.36,0.94,54.12,2.06,0.0,17.82,1.06,4.33,0.0,5.31,0.94,1.0,0.91,142.47,0.41,0.0,1.0,3.94,3.88,1
0.02,0.0,1.99,0.99,0.01,1.0,59.94,4.99,0.01,8.96,9.98,0.36,0.99,99.88,4.0,0.01,6.01,1.0,2.5,0.0,5.58,1.0,1.0,0.63,337.06,0.4,0.0,1.01,2.99,2.98,1
4.08,0.0,1.0,1.84,9.21,5.53,164.3,11.14,0.08,8.45,20.82,0.69,1.0,94.14,1.16,0.0,7.49,1.92,2.79,0.0,3.76,1.24,1.0,0.51,444.65,0.69,0.0,3.24,1.92,2.84,0
8.25,1.98,1.75,0.0,1.51,1.25,68.13,2.75,0.25,10.73,13.26,0.21,0.0,77.26,2.0,0.0,24.52,2.0,5.12,0.0,5.91,0.25,1.0,1.34,164.45,0.41,0.0,4.51,4.75,2.99,1
1.24,1.24,1.0,1.82,0.0,1.41,65.53,1.82,1.18,6.24,14.35,0.6,0.0,80.59,2.0,2.35,2.41,2.59,4.18,0.59,2.34,1.0,1.0,0.45,129.76,0.63,0.0,1.41,2.41,1.0,0
1.54,0.0,1.0,0.0,0.0,2.23,41.44,1.77,0.0,2.16,5.39,0.51,1.54,56.96,2.54,0.0,14.14,1.23,2.53,0.0,5.58,0.0,1.0,0.65,164.62,0.56,0.0,1.0,2.0,1.0,0
4.34,1.0,1.0,2.0,1.48,0.37,75.97,4.26,0.37,8.15,8.89,0.26,1.0,69.12,3.37,1.26,17.34,1.37,3.38,0.63,5.4,0.0,1.0,1.34,18.23,0.84,0.0,1.74,2.11,3.22,0
6.99,1.33,1.0,0.0,1.99,2.66,86.78,1.0,0.34,1.34,10.99,0.23,1.66,56.77,3.0,0.0,14.37,1.0,3.07,0.0,7.07,2.01,1.0,0.51,39.3,0.67,0.0,4.67,1.66,3.66,0
2.88,1.44,1.0,0.72,1.44,0.72,29.16,4.12,0.72,3.56,8.29,0.29,0.0,57.2,2.28,0.0,10.52,1.28,2.69,1.44,3.64,0.72,1.0,0.66,28.91,0.57,0.0,1.56,3.44,4.0,0
0.0,0.0,1.0,0.56,0.0,1.0,36.89,2.78,3.22,8.78,20.34,0.19,0.89,46.69,1.89,0.0,7.55,1.44,3.26,0.0,3.47,1.0,1.0,0.58,54.44,0.75,0.0,2.56,1.89,0.56,0
0.2,1.43,1.0,0.8,0.0,0.2,26.34,2.2,0.0,2.43,8.43,0.35,0.8,68.45,2.8,0.0,17.93,2.0,2.29,0.0,3.87,0.8,1.0,0.6,36.69,0.44,0.0,3.0,3.0,2.61,0
0.0,0.1,1.0,0.95,0.0,1.05,49.62,1.0,4.76,14.76,30.09,0.18,0.0,83.71,1.0,0.0,0.05,1.05,4.67,0.05,2.78,1.0,1.0,0.56,37.9,0.97,0.0,2.9,1.1,1.1,0
2.94,0.0,1.32,1.0,1.61,3.29,110.47,1.68,0.0,4.65,14.03,0.79,0.32,65.01,1.68,0.0,10.1,1.68,3.08,1.0,3.45,1.0,1.0,0.67,162.9,0.3,0.0,2.32,3.68,2.97,0
10.58,0.21,1.0,0.0,1.96,3.0,243.85,1.12,0.12,0.25,38.5,0.21,2.92,2.75,3.0,0.08,44.38,1.0,3.5,0.0,11.04,1.0,1.0,0.88,164.01,0.54,0.0,3.92,2.96,8.67,0
4.84,1.94,1.97,6.78,2.9,3.9,163.65,4.03,0.06,18.13,11.73,0.58,0.0,69.45,2.97,0.03,8.41,1.03,4.44,0.97,4.35,0.97,1.0,1.16,481.28,0.99,0.0,3.06,1.1,6.0,1
1.84,6.02,1.86,1.0,1.0,1.86,216.87,11.88,2.42,12.88,41.98,0.33,0.14,80.66,5.72,2.58,23.22,1.14,5.07,0.0,3.92,1.0,1.0,1.13,127.55,0.5,0.0,2.7,3.14,1.84,0
0.0,0.0,1.0,0.0,0.0,0.8,24.79,1.81,0.61,7.19,6.39,0.28,1.6,51.08,2.2,1.6,11.0,1.0,3.54,0.8,5.94,1.0,1.0,0.39,22.36,0.54,0.0,3.39,2.6,4.19,0
0.96,0.0,1.0,0.0,0.96,0.04,36.6,1.96,0.0,0.29,22.42,0.2,0.07,2.34,3.93,1.04,12.93,1.96,0.54,0.04,4.16,1.0,1.0,0.01,2.91,0.98,0.0,1.11,1.07,3.07,0
1.0,0.69,1.0,1.69,0.0,2.54,72.13,3.39,0.0,7.08,11.38,0.35,1.0,69.07,2.69,1.39,14.54,1.0,4.43,0.31,4.62,0.31,1.0,1.03,23.22,0.53,0.0,1.31,2.61,3.15,0
1.67,0.0,1.0,1.0,0.0,0.92,69.57,3.92,1.83,5.67,32.92,0.15,0.0,94.67,3.92,0.0,19.84,1.08,2.16,0.0,3.51,1.0,1.0,0.5,566.31,0.64,0.0,2.17,3.08,3.17,1
0.15,0.0,1.07,0.93,0.0,1.07,51.5,1.07,5.15,14.42,29.25,0.16,0.0,82.39,1.07,0.0,0.95,1.0,4.64,0.07,2.91,1.0,1.0,0.64,66.82,0.96,0.0,2.85,1.29,1.29,0
5.72,0.43,1.0,0.0,0.0,2.86,84.01,1.14,0.0,0.85,12.0,0.27,3.43,7.25,2.72,0.0,16.73,1.0,3.98,0.14,10.17,3.57,1.0,0.63,43.17,0.66,0.0,2.72,2.72,1.0,0
4.75,0.47,1.53,0.53,5.89,2.36,68.52,3.0,6.33,18.78,17.92,0.29,0.0,53.7,2.47,0.0,13.22,2.0,4.84,0.94,4.83,0.94,1.0,1.2,45.03,0.69,0.0,2.94,2.42,2.36,0
10.52,0.05,1.05,0.39,2.19,2.9,241.89,1.19,0.0,0.53,39.13,0.19,2.95,4.17,3.0,0.0,44.69,1.05,3.55,0.0,11.23,1.05,1.0,0.91,162.34,0.54,0.0,3.85,3.0,8.66,0
6.37,0.0,1.71,1.0,2.83,0.29,47.03,3.0,8.79,24.99,20.62,0.15,0.29,79.03,2.29,0.0,17.29,2.0,4.61,0.0,5.05,0.29,1.0,1.08,33.79,0.83,0.0,2.29,1.88,0.88,0
3.47,5.2,1.0,2.05,0.53,3.0,153.13,4.05,0.0,14.57,21.16,0.46,0.47,91.01,2.0,2.11,6.37,2.0,10.52,0.47,4.16,0.47,1.0,1.31,250.45,0.81,0.0,2.0,2.53,2.0,0
1.0,1.18,1.13,0.87,1.7,2.0,91.72,4.09,0.0,4.79,18.01,0.73,0.0,58.14,2.0,0.92,3.79,2.0,2.41,1.0,2.73,1.0,1.0,0.53,285.98,0.32,0.0,2.0,3.87,1.74,0
3.12,0.0,1.0,0.0,1.56,1.66,110.14,1.0,0.0,0.0,22.98,0.47,0.78,0.0,2.78,0.22,21.32,1.0,2.48,0.0,7.38,1.22,1.0,0.46,173.58,0.52,0.0,1.44,2.44,1.0,0
0.9,0.1,1.0,0.0,0.0,1.1,30.51,1.2,1.8,5.41,7.7,0.24,0.0,73.36,2.8,0.9,19.07,1.0,3.07,0.2,6.68,2.0,1.0,0.48,197.55,0.72,0.0,2.8,2.0,1.0,0
1.95,0.64,1.0,1.59,0.32,0.68,20.95,1.68,0.0,2.73,8.35,0.24,2.73,62.71,3.68,0.0,11.55,1.68,3.48,1.36,7.39,3.05,1.0,0.72,6.0,0.84,0.0,1.68,1.32,1.32,1
3.5,0.0,1.0,0.33,10.84,1.67,67.53,3.67,0.5,4.67,17.17,0.24,0.83,55.64,1.33,0.0,16.5,1.83,5.13,0.0,4.53,0.83,1.0,1.0,283.1,0.36,0.0,4.34,4.5,1.83,0
4.36,0.0,1.54,0.0,1.09,1.46,52.54,4.37,0.0,11.28,11.72,0.19,1.37,53.87,2.91,0.0,26.91,2.0,3.9,0.0,7.79,0.46,1.0,1.07,221.93,0.46,0.0,5.0,4.54,2.46,1
2.73,0.85,1.0,5.11,1.58,2.15,110.32,3.15,0.0,9.54,12.04,0.51,1.15,77.54,1.42,0.0,6.89,1.42,3.99,1.0,5.33,1.0,1.0,1.27,417.82,0.59,0.0,1.58,2.85,1.27,0
5.68,0.0,1.0,0.78,0.0,0.78,35.38,2.0,0.78,7.44,3.88,0.23,0.78,71.92,2.78,0.0,13.24,1.0,3.62,0.0,5.7,1.0,1.0,0.84,40.77,0.5,0.0,1.78,3.22,3.22,0
3.95,0.0,1.0,0.0,1.98,0.99,77.35,1.0,0.0,0.0,20.77,0.22,0.99,0.0,2.99,0.0,20.16,1.01,1.64,0.01,8.49,1.01,1.0,0.55,92.87,0.6,0.0,1.01,2.01,1.0,0
0.0,1.76,1.0,0.0,0.0,1.88,75.18,1.24,0.0,9.53,11.41,0.88,0.0,74.71,1.35,0.0,1.71,1.88,4.4,1.0,3.39,1.24,1.0,0.25,46.7,0.41,0.0,1.0,2.76,2.76,0
1.64,0.0,1.0,0.82,0.0,0.0,26.18,2.08,1.64,5.0,19.61,0.16,0.0,82.01,2.18,0.0,19.46,1.18,2.28,0.0,3.0,1.64,1.0,0.31,31.57,0.46,0.0,2.18,3.64,4.0,0
1.15,4.62,1.0,0.23,1.0,3.0,82.77,4.08,2.77,6.08,5.51,0.75,0.92,68.56,2.92,2.15,6.77,1.08,5.08,0.0,2.93,0.92,1.0,0.76,56.15,0.52,0.0,2.0,2.08,1.08,0
1.23,0.0,1.0,0.0,0.0,1.0,39.92,1.69,1.0,4.69,4.23,0.48,0.69,34.4,2.31,0.0,12.76,1.69,2.85,0.69,4.28,1.69,1.0,0.36,7.23,0.53,0.0,1.92,2.0,1.69,0
1.47,0.0,1.82,2.55,0.0,2.45,62.86,1.82,0.82,6.55,15.39,0.39,0.0,73.4,3.0,0.0,14.12,1.82,4.05,0.0,4.08,0.18,1.0,0.95,171.05,0.66,0.0,5.9,2.82,2.63,0
0.0,0.67,1.67,0.0,0.67,1.34,41.77,1.67,0.0,4.03,8.71,0.5,0.0,35.56,1.33,0.0,24.28,2.0,7.31,1.67,5.5,1.33,1.0,0.25,144.4,0.45,0.0,1.33,3.0,1.67,0
0.0,0.45,1.0,1.45,0.0,1.0,38.38,6.65,0.0,7.0,11.97,0.61,0.23,90.1,2.55,5.1,2.0,1.0,2.22,0.23,2.05,0.77,0.23,0.2,103.06,0.26,0.0,1.77,2.32,0.0,0
2.0,0.0,1.0,1.0,0.0,1.0,56.97,4.0,1.0,2.01,8.99,0.46,0.0,40.08,3.0,0.0,14.98,2.0,1.67,0.0,5.0,0.0,1.0,1.29,6.3,0.5,0.0,1.0,3.0,2.0,0
0.72,2.82,1.0,0.0,0.0,0.18,26.95,2.18,0.0,5.74,9.36,0.2,0.18,46.72,2.36,0.0,10.26,1.0,3.42,1.64,2.88,1.0,1.0,0.95,18.2,0.93,0.0,1.82,1.36,0.36,0
4.33,7.5,1.0,0.0,3.33,1.83,178.26,6.0,8.66,34.99,50.48,0.22,0.0,84.33,2.17,1.0,31.83,1.83,3.89,0.0,4.92,1.17,1.0,0.91,1245.0,0.56,0.0,4.67,3.67,0.17,0
0.0,0.58,1.0,0.0,0.0,0.58,30.18,5.26,0.58,5.0,19.47,0.25,0.58,55.21,2.71,0.0,17.29,1.71,1.37,0.29,3.26,0.29,1.0,0.41,58.87,0.65,0.0,2.42,2.58,4.0,0
0.75,0.0,1.0,0.75,0.25,1.5,55.23,3.25,0.25,2.75,11.75,0.33,1.5,55.24,2.5,0.0,19.51,1.25,2.44,0.25,4.86,1.0,1.0,0.62,300.66,0.6,0.0,2.0,3.0,2.0,0
9.0,0.24,1.76,0.76,3.51,0.0,54.68,3.24,9.07,27.12,23.29,0.11,0.24,90.51,2.24,0.0,18.22,2.0,4.91,0.0,4.82,0.24,1.0,1.23,153.67,0.88,0.0,2.0,1.73,0.49,0
0.28,0.0,1.0,1.45,0.72,3.89,97.87,3.0,0.0,4.61,13.0,0.68,0.83,65.9,2.28,0.72,14.88,1.0,3.3,0.72,4.53,1.0,1.0,0.5,372.59,0.45,0.0,4.89,3.72,1.28,1
