CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,target
0.0,1.53,1.49,0.49,0.98,6.05,93.41,2.47,0.0,2.46,15.73,3.3,0.0,37.81,2.51,4.54,5.89,1.49,13.14,4.07,2.44,1.0,1.0,0.46,99.69,0.19,0.49,7.0,1.96,2.47,0
0.0,0.68,1.0,0.0,0.0,1.61,21.29,1.0,0.68,0.0,0.32,1.9,0.0,0.0,2.96,0.0,1.32,1.0,2.64,2.64,1.68,1.68,1.0,0.0,2.36,0.66,0.0,3.36,1.68,1.68,0
0.0,0.52,1.0,2.04,1.04,6.96,112.1,2.52,0.0,4.48,8.96,0.95,0.0,85.63,2.0,0.48,10.56,1.0,4.17,1.48,5.58,1.48,1.0,0.94,339.12,0.33,0.0,3.0,4.0,1.0,1
3.12,0.0,1.0,20.6,0.0,4.13,71.34,1.0,0.0,5.62,4.75,2.7,0.0,57.44,3.25,0.75,5.0,1.0,6.0,2.88,4.95,1.62,1.0,0.54,114.81,0.44,0.0,3.25,5.5,1.25,0
0.19,1.63,1.0,0.0,0.0,1.0,23.12,1.37,0.0,0.19,2.43,2.61,0.37,9.36,1.37,0.81,4.68,1.0,2.08,1.63,0.94,0.19,1.0,0.09,10.67,0.95,0.0,1.56,1.37,0.56,0
1.42,0.0,1.0,0.0,0.0,2.13,77.47,1.0,0.0,9.96,10.96,1.59,0.0,60.45,0.71,1.73,8.4,1.42,4.09,0.87,2.88,1.0,1.0,0.37,264.01,0.64,0.0,1.29,3.13,2.84,0
0.77,0.9,1.0,0.0,0.0,0.0,39.24,2.55,0.0,3.1,14.72,0.69,0.77,51.13,1.77,0.23,7.1,1.77,2.24,0.23,2.75,0.77,1.0,0.36,67.4,0.36,0.0,5.65,3.1,3.1,0
0.46,0.0,1.0,0.0,0.0,2.69,30.01,1.46,0.0,2.31,4.23,1.53,0.0,23.11,3.61,0.0,2.0,1.0,3.38,2.61,1.87,1.0,1.0,0.31,3.77,0.77,0.0,1.54,1.46,1.0,0
18.88,0.0,3.7,7.07,2.02,0.0,17.24,1.0,0.67,7.74,7.33,0.19,0.0,81.48,1.33,0.0,2.02,2.0,3.69,0.67,3.61,0.67,1.0,1.27,37.37,0.5,0.0,4.02,2.67,3.02,0
0.0,0.0,1.0,0.0,0.0,0.25,22.33,1.0,0.0,0.0,1.0,3.63,0.02,0.0,0.02,5.89,2.02,0.02,3.12,3.12,1.02,1.02,1.16,0.05,4.25,0.99,0.0,2.0,1.04,0.04,0
0.0,0.0,1.5,0.0,0.0,0.0,21.0,1.0,0.0,3.51,3.5,0.67,0.0,14.02,1.5,0.0,0.5,1.0,3.13,1.5,3.38,2.0,1.0,0.95,29.45,0.2,0.0,2.0,1.5,0.0,0
0.0,0.0,1.09,0.0,0.0,0.66,19.44,1.0,0.09,0.47,1.28,0.24,19.03,5.25,2.0,0.0,13.69,1.0,8.93,8.34,17.59,17.41,1.91,1.05,104.78,0.49,0.0,1.91,3.0,1.19,0
1.81,0.0,1.0,0.09,0.0,2.72,92.92,1.0,0.0,12.87,14.53,0.72,0.0,84.15,1.09,0.0,10.06,2.0,4.18,0.0,3.39,0.91,1.0,0.5,344.15,0.5,0.0,1.09,3.81,3.72,0
0.0,2.05,1.0,0.0,0.0,0.0,21.85,1.0,1.95,0.98,0.98,1.27,1.46,32.19,1.49,0.51,5.95,1.0,1.24,1.0,1.48,0.49,1.0,0.55,59.01,0.16,0.0,1.0,1.46,1.46,0
0.0,7.41,1.0,0.93,0.0,0.93,58.13,1.0,0.0,6.49,11.26,0.43,0.93,79.68,1.0,0.07,16.68,2.85,4.39,1.85,4.58,0.0,1.0,0.8,20.03,0.54,0.0,2.0,2.85,1.85,1
0.0,0.0,0.25,6.04,0.0,0.0,40.88,1.0,0.0,0.0,0.25,3.55,0.49,0.0,1.25,0.0,1.47,1.0,0.25,0.25,1.72,1.72,0.25,0.0,55.3,0.62,0.0,2.0,2.51,1.51,0
0.69,0.0,1.0,4.14,0.0,2.55,51.31,2.38,17.24,15.86,5.14,2.15,0.0,64.14,3.38,5.45,13.1,1.0,5.58,2.55,2.55,1.0,1.0,0.28,273.01,0.41,0.0,1.31,3.69,2.07,0
0.0,0.14,1.0,0.0,0.0,0.0,19.0,1.0,0.0,1.41,2.21,0.86,0.93,5.55,3.86,0.0,1.75,1.0,15.06,1.93,4.38,3.86,1.0,1.47,2.14,0.53,0.0,4.73,2.86,1.0,0
0.0,0.0,1.0,0.0,2.11,3.79,43.59,1.0,2.31,1.16,3.26,0.56,1.74,38.19,1.58,0.0,4.63,1.0,2.81,1.42,3.3,1.84,1.42,1.55,74.23,0.4,0.0,2.26,2.58,2.16,0
1.92,0.0,1.0,0.0,0.0,2.88,97.04,1.0,0.0,13.46,14.5,0.79,0.0,81.73,1.12,0.0,10.62,1.96,4.37,0.0,3.6,1.04,1.0,0.51,355.85,0.5,0.0,1.0,3.92,4.0,0
0.63,0.0,1.0,0.0,0.0,0.63,33.11,2.12,2.49,3.0,22.07,0.18,0.63,46.99,2.63,1.49,14.76,1.37,2.07,0.37,4.22,1.0,1.0,0.19,16.83,0.67,0.0,3.75,2.0,3.37,0
0.0,1.7,1.0,0.0,0.0,0.85,20.49,1.0,0.45,0.15,0.3,2.78,0.6,11.93,1.15,0.85,0.45,1.0,1.88,1.85,0.48,0.15,1.0,0.3,17.3,0.93,0.0,1.0,1.15,0.3,0
0.0,0.0,1.0,0.0,0.0,0.89,30.65,1.0,0.0,0.0,26.75,0.99,0.0,0.0,3.56,1.15,1.7,1.0,4.58,0.59,2.35,1.7,1.0,0.0,1.77,0.15,0.0,1.0,0.15,0.85,0
1.98,3.05,1.0,9.89,0.0,4.0,123.28,1.0,0.0,2.97,16.82,0.64,0.0,88.06,1.01,0.07,7.94,1.0,8.57,3.03,3.24,0.99,1.0,1.03,23.77,0.51,0.0,5.98,4.96,5.96,0
0.0,0.0,1.0,0.0,1.61,19.49,113.1,1.0,0.0,0.0,3.15,2.61,0.0,0.0,3.39,0.0,4.68,1.0,5.4,4.0,3.47,3.15,1.0,0.87,144.85,1.0,0.0,1.46,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,4.53,61.91,1.73,1.22,0.73,16.8,4.4,0.0,0.0,1.24,2.49,2.69,1.24,23.88,3.27,0.9,0.24,1.0,0.0,17.62,0.92,0.0,1.98,1.24,0.98,0
0.0,0.0,1.0,0.25,0.0,0.75,34.31,1.0,1.0,0.5,6.26,0.38,0.0,22.59,3.5,1.0,8.51,1.0,0.91,0.25,4.79,1.75,1.0,0.34,126.98,0.36,0.0,3.75,4.25,0.5,0
0.0,0.59,1.0,1.77,1.18,9.29,77.48,2.18,0.0,2.35,5.12,1.19,0.41,58.84,1.59,0.0,8.3,1.0,6.01,4.7,3.5,1.41,4.7,1.53,218.16,0.4,0.0,2.59,3.59,1.41,0
0.0,0.0,1.0,0.34,0.0,0.0,28.02,1.0,0.0,1.0,5.35,0.7,0.0,56.1,2.0,0.34,1.68,1.34,1.51,0.0,2.58,1.0,1.0,0.66,80.08,0.83,0.0,1.0,1.34,0.34,0
0.0,1.12,1.0,0.0,0.0,3.35,37.16,1.0,0.0,0.0,1.63,3.48,0.0,0.0,3.63,2.61,0.63,1.0,5.44,2.98,1.94,1.63,1.0,0.0,1.25,0.31,0.0,3.24,1.25,2.88,0
0.0,0.68,1.0,2.05,1.36,4.41,76.94,2.36,0.0,2.73,6.41,0.83,0.64,68.21,2.32,0.0,14.54,1.0,2.94,0.68,5.97,1.32,1.0,0.53,230.95,0.55,0.0,3.32,3.05,0.68,0
0.0,0.0,1.0,0.0,0.67,2.32,34.56,1.0,0.66,0.33,3.0,1.02,1.34,19.83,1.33,7.27,0.66,1.67,7.24,1.99,2.51,1.0,1.0,1.39,12.9,0.85,0.0,2.65,1.66,2.33,0
0.0,4.63,1.0,1.0,0.0,0.58,47.93,1.0,0.0,4.47,10.31,0.45,0.58,78.41,1.42,0.42,11.68,2.58,3.98,1.16,3.78,0.42,1.0,0.5,48.93,0.5,0.0,1.58,2.58,1.58,0
0.0,0.0,1.0,0.54,0.0,1.63,55.68,1.0,2.18,1.09,7.99,1.14,0.0,49.02,2.91,2.18,10.8,1.0,1.38,0.54,3.41,1.46,1.0,0.75,61.91,0.48,0.0,2.09,3.63,2.91,0
0.0,2.48,1.0,0.0,0.0,7.43,55.24,1.0,0.7,0.35,1.17,5.12,0.52,11.53,2.83,5.78,1.4,1.0,11.61,6.78,1.26,1.0,1.0,0.2,21.13,0.06,0.0,5.95,0.52,1.35,0
1.0,3.52,1.39,0.0,5.69,0.78,69.32,7.65,0.0,4.52,19.12,0.5,0.0,46.12,2.61,2.74,3.52,1.39,3.59,1.0,1.75,1.0,1.0,0.09,300.86,0.56,0.0,2.0,3.0,0.61,0
0.0,0.0,1.17,0.0,0.0,0.83,20.83,1.0,0.0,0.0,3.17,0.4,1.65,0.0,2.83,0.0,16.52,1.0,2.14,0.0,7.74,1.83,1.0,0.58,44.96,0.9,0.0,3.83,1.35,0.0,0
0.0,0.0,1.49,0.0,0.75,0.49,23.93,1.0,0.0,0.98,1.49,0.74,3.02,0.0,1.0,0.0,3.77,1.0,3.49,3.49,6.18,5.77,3.26,0.95,67.08,0.33,0.0,2.0,3.25,2.75,0
0.0,5.35,1.0,0.67,0.0,1.66,50.74,1.33,0.0,5.35,9.02,0.62,0.67,57.54,1.0,0.0,13.04,2.67,4.58,2.33,4.16,0.66,1.0,0.72,12.71,0.33,0.0,1.67,2.01,1.34,0
0.0,0.0,1.82,0.0,0.54,12.29,92.29,1.0,0.0,0.0,5.82,1.74,0.0,0.0,1.18,19.71,1.25,3.46,4.05,1.54,3.05,0.89,1.0,1.32,162.26,0.79,0.0,1.82,1.82,0.18,0
0.0,0.0,1.0,0.0,0.0,0.94,21.06,1.0,0.0,0.43,3.0,0.36,1.88,1.7,2.88,0.0,18.84,1.0,2.5,0.18,8.76,2.06,1.0,0.65,39.44,0.94,0.0,3.82,0.94,0.0,0
0.0,0.0,1.0,0.0,0.0,6.53,29.26,1.0,0.0,0.53,1.53,1.12,1.0,0.0,2.6,0.0,1.93,1.0,13.2,5.73,3.33,3.07,5.2,2.2,35.57,0.5,0.0,3.6,3.0,1.47,0
1.78,0.65,1.16,4.37,1.46,0.65,49.3,1.0,0.0,4.78,5.81,0.5,0.0,53.45,2.68,0.0,3.0,1.0,3.27,1.0,2.99,0.84,1.0,0.51,116.41,0.58,0.0,2.68,3.51,2.16,0
0.0,0.0,1.0,0.0,0.0,0.01,22.98,1.0,0.0,0.99,8.95,0.57,0.02,0.0,2.01,1.98,1.17,1.0,2.99,0.99,2.06,2.0,1.0,0.01,11.28,0.67,0.0,4.0,1.99,2.97,0
0.0,0.09,1.0,0.0,0.0,1.0,49.49,1.28,6.91,2.11,6.63,1.14,0.0,38.0,2.91,10.07,4.11,1.09,9.13,0.91,2.34,1.0,1.0,0.07,80.78,0.38,0.0,6.0,4.09,2.0,0
0.0,0.27,1.0,0.82,0.55,5.27,45.67,1.55,0.0,1.1,2.92,2.03,0.0,27.43,4.18,0.0,4.74,1.0,3.79,3.18,1.98,1.0,1.0,0.14,88.24,0.82,0.0,2.27,1.82,1.0,0
0.0,0.0,1.0,0.68,0.0,5.44,91.62,1.68,0.0,3.72,8.08,0.78,0.0,63.6,2.0,0.68,6.44,1.0,3.78,1.36,5.44,1.68,1.0,1.29,269.53,0.55,0.0,2.36,3.04,0.68,0
0.09,0.0,1.0,0.0,0.0,0.13,23.52,1.0,0.96,5.4,7.35,0.24,1.91,43.89,1.96,0.0,4.31,1.04,4.26,0.0,4.1,0.04,1.0,0.98,22.99,0.98,0.0,1.0,1.13,3.04,0
0.0,0.0,1.0,0.0,0.4,0.4,22.0,1.0,0.0,1.2,2.4,0.64,0.8,0.0,2.8,0.0,2.4,1.4,2.63,2.2,4.67,3.4,1.0,1.17,50.85,0.64,0.0,1.6,2.8,2.0,0
0.0,0.0,1.0,0.89,0.57,1.03,34.0,1.0,0.0,0.89,7.66,0.72,0.0,60.23,1.89,0.89,2.66,1.89,3.18,0.23,2.5,1.23,1.11,0.24,80.86,0.5,0.0,1.34,2.0,1.0,0
0.0,0.0,1.0,0.0,0.67,1.33,30.67,1.33,0.0,2.33,9.67,0.43,0.0,50.33,2.33,0.0,3.0,1.33,2.77,0.0,4.23,1.0,1.0,0.93,24.67,0.61,0.0,3.67,2.33,1.33,0
0.8,0.0,1.2,4.81,0.0,0.8,52.08,2.6,20.05,18.44,6.41,0.33,0.0,74.58,3.6,5.61,15.24,1.0,4.57,0.8,2.95,1.0,1.0,0.42,310.0,0.38,0.0,1.4,3.8,2.41,1
0.46,0.0,1.0,2.74,0.0,1.0,51.3,1.91,11.41,11.59,12.43,0.41,0.0,58.22,2.37,3.2,9.22,1.0,3.81,0.46,2.63,1.0,1.0,0.27,187.23,0.44,0.0,1.54,2.91,1.91,0
0.0,0.0,1.72,2.16,0.0,7.2,96.27,1.0,0.0,0.0,4.6,2.18,0.0,67.63,0.72,5.09,1.28,0.72,4.04,3.56,1.36,1.0,1.0,1.12,156.85,0.29,0.0,1.72,2.16,1.44,0
2.92,0.0,4.52,0.96,0.68,5.44,59.73,1.0,0.0,3.56,5.08,0.48,0.0,42.91,2.68,0.0,0.32,1.0,3.47,1.64,2.78,1.0,1.0,1.21,51.7,0.27,0.0,2.0,2.04,0.68,0
0.0,1.61,1.0,3.32,0.0,1.37,24.28,1.0,0.2,5.63,4.22,0.42,0.2,74.94,1.8,0.0,9.65,1.0,4.19,1.59,2.67,2.0,1.2,1.15,27.47,1.0,0.0,1.2,1.0,0.8,0
0.0,0.0,1.0,0.0,0.09,1.94,26.14,1.0,0.0,0.0,3.06,0.41,1.94,0.0,2.97,0.0,19.6,1.0,2.46,0.12,8.9,2.09,1.0,0.63,48.91,1.0,0.0,3.91,1.0,0.03,0
0.12,0.0,3.0,0.06,0.12,1.94,35.82,1.0,0.0,3.76,2.82,0.74,0.12,2.99,1.0,0.0,0.0,1.0,4.82,4.82,3.84,2.12,1.06,0.91,99.25,0.34,0.0,2.0,3.94,2.0,0
1.12,0.0,1.0,1.86,7.43,2.49,100.15,1.74,0.0,0.0,9.43,1.49,0.63,34.94,1.0,0.74,0.74,1.63,1.8,0.0,0.74,0.0,1.0,0.22,234.52,0.56,0.0,2.0,2.37,0.37,0
2.58,0.0,5.68,1.11,0.0,11.32,96.42,1.0,0.0,3.32,4.16,1.05,0.0,29.84,1.37,15.16,0.37,2.89,3.96,1.74,3.61,0.37,1.0,2.19,87.79,0.47,0.0,2.0,1.26,0.0,0
0.02,0.0,0.02,0.0,0.0,0.02,21.48,1.05,0.0,1.98,2.26,4.1,0.05,98.8,1.05,0.0,0.6,1.0,0.06,0.0,1.1,1.0,0.02,0.01,6.25,0.99,0.0,2.05,1.05,0.07,0
0.0,0.0,1.0,0.0,0.0,1.62,32.28,1.0,0.0,0.0,3.16,4.45,0.0,0.0,0.0,3.84,3.08,0.0,1.38,1.38,0.89,0.46,1.0,0.0,3.54,1.0,0.0,2.0,1.0,0.0,0
0.0,1.17,1.0,0.71,0.0,2.12,63.43,1.0,2.83,1.42,9.2,0.93,0.0,63.71,1.71,3.12,14.62,1.0,1.79,1.0,3.1,0.71,1.0,0.97,79.28,0.32,0.0,2.42,3.54,1.42,0
0.0,0.0,1.0,0.0,0.63,7.87,41.24,1.63,0.0,0.0,3.88,4.73,1.25,0.0,0.63,4.12,1.88,1.25,1.62,0.75,3.38,0.63,1.0,0.0,3.37,0.28,0.0,1.37,0.75,0.37,0
2.39,0.0,1.0,15.76,0.0,5.09,57.38,1.0,0.0,4.3,3.87,0.67,4.18,43.94,3.48,0.0,4.87,1.0,2.87,0.48,6.11,3.57,33.91,0.94,76.77,0.45,0.0,2.96,4.39,1.48,0
0.0,0.0,1.0,0.0,0.0,0.0,27.37,1.9,0.0,2.69,17.12,0.61,0.0,27.77,2.69,0.63,2.9,1.79,2.39,0.31,2.51,1.0,1.0,0.45,28.98,0.55,0.0,6.48,2.79,1.79,0
0.0,0.0,1.0,0.0,0.0,0.58,21.15,1.0,0.0,2.71,4.62,1.07,0.0,41.59,2.9,0.19,2.71,1.0,3.47,1.48,2.81,1.0,1.0,0.39,128.04,0.5,0.0,2.9,3.9,1.81,0
0.0,0.0,1.0,0.0,0.0,1.49,39.82,1.24,5.29,1.24,2.24,1.26,0.0,24.92,2.51,8.31,3.0,1.24,8.44,1.49,2.33,1.24,1.0,0.1,58.9,0.27,0.0,4.78,3.02,1.51,0
0.0,0.0,1.0,0.0,0.2,1.0,21.2,1.0,0.0,0.0,3.0,0.37,2.0,0.0,2.61,0.0,16.1,1.2,2.14,0.2,7.76,1.8,1.0,0.83,34.0,1.0,0.0,3.41,1.0,0.39,0
0.0,0.0,1.96,0.0,0.0,0.08,19.35,1.04,0.96,2.88,3.04,0.23,2.24,63.41,3.92,0.0,7.8,1.04,1.93,0.0,6.18,2.0,1.0,1.15,272.41,0.4,0.0,6.76,4.88,0.12,1
0.0,0.0,1.0,0.0,0.0,0.76,19.42,1.0,0.0,0.0,8.63,1.29,0.76,0.0,1.71,0.24,0.47,1.76,0.0,0.0,0.63,0.47,1.0,0.0,29.77,0.38,0.0,1.76,1.53,0.24,0
0.0,0.0,1.0,0.0,0.0,3.6,23.72,1.0,0.0,0.28,3.25,1.89,0.0,0.0,4.16,0.56,1.72,1.0,3.72,3.16,1.28,1.28,1.0,0.0,3.81,0.91,0.0,2.56,1.28,1.56,0
0.89,0.0,1.0,0.0,0.0,1.33,59.48,1.0,0.0,6.78,8.89,0.71,0.0,65.57,1.56,0.0,5.45,1.44,2.43,0.0,3.15,1.0,1.0,0.79,206.24,0.78,0.0,1.0,2.33,1.78,0
0.0,0.0,1.0,0.0,0.0,0.19,20.69,1.0,0.19,0.19,1.38,1.11,1.62,0.0,2.19,12.23,4.87,1.0,4.62,1.0,5.97,5.87,1.0,0.0,6.45,0.91,0.0,2.75,1.38,0.19,0
0.0,0.0,1.0,0.0,0.0,0.0,19.1,1.0,0.0,0.97,2.0,0.96,0.97,0.0,3.9,0.03,0.97,1.0,15.46,1.93,4.36,3.86,1.0,1.45,3.07,0.52,0.0,4.9,2.93,0.97,0
0.0,0.0,1.0,0.0,0.0,3.29,25.18,1.0,0.0,0.0,3.4,1.64,0.0,0.0,2.8,0.3,4.1,0.7,0.65,0.3,3.8,1.7,1.0,0.0,109.55,0.53,0.0,3.1,3.1,0.0,0
0.0,0.0,2.0,1.0,0.55,2.27,59.52,1.82,0.73,4.27,9.96,0.66,0.0,50.15,3.45,0.55,6.2,1.27,8.27,2.9,5.19,2.45,1.0,1.57,139.15,0.29,0.27,2.65,4.0,3.27,0
0.63,0.0,1.0,0.0,0.0,0.0,29.97,1.63,0.0,3.15,6.52,0.45,0.0,31.49,2.74,0.0,3.11,1.0,1.86,0.63,3.67,1.37,1.0,0.42,53.28,0.44,0.0,2.11,2.74,0.63,0
0.0,0.0,1.0,0.19,0.0,11.9,49.0,1.0,0.76,0.38,3.29,1.2,0.81,17.15,1.19,0.76,6.05,1.0,8.5,8.28,2.41,1.81,8.28,2.69,81.24,0.49,0.0,2.19,3.38,2.0,0
0.0,0.54,1.0,0.46,0.0,0.54,74.66,2.61,3.23,7.46,31.67,0.47,0.0,78.22,2.0,1.0,9.46,2.0,2.87,0.0,2.9,1.0,1.0,0.43,99.68,0.5,0.0,3.69,3.61,1.54,0
0.95,0.0,1.0,0.0,0.0,1.57,36.71,1.48,0.0,0.0,5.48,2.92,0.0,0.0,1.91,1.05,4.0,0.48,0.95,0.0,1.73,0.48,1.0,0.26,81.73,0.76,0.0,3.43,2.91,0.48,0
0.0,0.0,1.0,0.47,0.0,0.0,35.3,2.59,2.65,2.06,27.09,0.46,0.0,31.94,2.0,2.59,7.24,2.0,2.4,0.53,2.19,1.0,1.0,0.0,60.83,0.59,0.0,3.12,2.0,2.59,0
0.0,0.0,0.75,2.03,0.0,2.24,57.7,1.0,0.0,1.49,5.22,1.98,0.0,15.67,1.75,0.0,0.75,1.0,3.2,1.49,1.92,0.75,0.75,0.5,43.65,0.5,0.0,4.98,2.25,0.51,0
0.0,0.0,1.0,0.0,0.0,1.56,26.91,1.78,0.0,0.0,3.56,0.58,6.26,0.0,2.44,0.0,2.56,1.78,0.3,0.0,4.06,2.0,1.0,0.56,163.95,0.5,0.0,1.0,2.0,3.22,0
0.0,0.0,1.0,0.91,0.0,0.0,24.94,1.0,0.0,0.91,7.38,0.52,1.86,61.97,2.0,0.0,1.33,1.91,1.48,0.8,2.71,1.68,1.09,0.45,95.86,0.5,0.0,2.0,2.09,1.0,0
0.05,0.0,1.0,0.0,0.0,2.9,60.04,1.1,0.0,1.95,7.29,1.12,0.1,22.39,2.05,0.0,2.15,1.0,4.2,1.9,2.69,1.0,1.0,0.66,35.1,0.51,0.0,5.9,2.05,0.14,1
13.85,0.0,5.0,7.66,0.96,0.34,25.05,1.0,0.96,10.7,6.74,0.03,0.0,88.38,1.04,0.0,2.91,1.96,4.32,1.0,4.15,1.0,1.0,1.59,85.2,0.96,0.0,2.0,0.96,0.04,0
1.0,0.0,1.0,0.5,0.0,1.0,27.0,1.5,1.0,2.51,11.03,0.18,3.98,44.7,2.0,0.0,11.54,1.5,1.45,0.0,3.88,2.0,1.0,0.54,114.57,0.45,0.0,1.5,3.0,3.5,0
0.0,0.0,1.46,1.37,0.0,4.57,68.41,1.0,0.0,1.63,5.46,1.07,0.0,67.92,2.09,0.91,2.09,1.0,3.41,1.91,2.31,1.0,1.0,0.94,173.45,0.45,0.0,2.54,3.54,2.0,0
0.0,0.0,1.0,0.0,0.41,0.74,26.46,1.0,0.0,1.84,10.51,0.3,0.0,36.71,2.84,0.0,11.93,1.92,2.13,0.16,3.2,1.16,1.08,0.46,10.0,0.41,0.0,1.25,3.84,3.75,0
0.0,0.0,1.09,0.09,2.73,29.27,175.82,1.0,0.09,0.36,4.73,2.61,0.0,3.64,2.18,0.0,6.73,1.0,6.61,4.0,5.61,4.82,1.0,1.64,255.0,0.93,0.0,1.0,1.27,1.18,0
0.0,7.18,1.0,0.0,0.0,4.82,56.82,1.0,0.0,0.0,0.16,4.6,0.0,0.0,2.16,7.0,1.67,1.0,29.54,6.33,0.69,0.16,1.0,0.0,1.67,0.84,0.0,4.49,0.84,1.84,0
0.0,0.0,1.0,0.0,0.0,4.03,52.57,1.0,0.0,0.33,6.03,4.16,0.33,0.0,1.99,1.34,0.33,1.0,26.07,3.34,1.81,1.31,1.0,0.49,8.71,0.84,0.0,2.31,1.66,0.33,0
0.0,2.12,1.0,0.0,0.0,9.59,55.43,1.0,0.0,0.0,1.29,5.68,0.0,0.0,2.12,5.24,0.59,0.71,10.01,5.95,1.0,1.0,1.0,0.0,16.72,0.29,0.0,5.24,0.29,0.71,0
0.0,0.0,1.0,0.05,0.0,4.77,58.62,1.0,1.91,1.0,3.23,2.08,0.0,60.37,2.0,21.03,2.05,1.05,18.45,3.82,2.2,1.0,1.0,0.55,39.44,0.54,0.0,5.77,2.95,2.91,0
0.0,0.0,1.0,0.0,0.0,13.79,77.31,1.0,0.0,0.0,4.88,9.07,0.0,0.0,0.48,6.67,0.0,0.48,15.94,2.96,0.24,0.0,1.0,0.0,10.44,0.87,0.0,1.52,1.52,0.52,0
3.85,1.4,2.0,10.11,4.45,3.35,152.92,2.95,0.0,8.15,23.65,0.42,0.0,82.25,1.65,1.3,8.85,1.65,9.41,0.35,3.59,0.65,1.0,0.94,137.16,0.6,0.65,4.9,2.95,3.65,0
0.0,0.24,1.0,0.0,0.0,0.0,15.44,1.0,0.24,0.0,0.76,0.55,15.95,0.0,2.0,0.0,11.64,1.0,7.32,7.32,14.92,14.92,1.76,0.76,88.09,0.5,0.0,2.48,2.76,1.24,0
0.81,0.0,1.0,0.0,2.98,6.58,79.14,1.0,0.0,5.66,9.04,0.69,0.0,34.35,1.0,0.0,4.45,1.4,4.57,1.19,4.1,2.19,1.6,1.49,155.49,0.5,0.0,2.79,2.81,2.21,0
0.0,0.0,1.0,0.74,0.0,0.0,25.26,1.0,0.26,1.74,8.46,0.51,0.0,61.36,2.26,0.51,1.77,1.74,1.16,0.26,2.0,0.26,1.0,0.63,72.89,0.5,0.0,1.74,2.0,1.26,0
0.0,0.0,1.0,0.0,0.0,0.0,25.03,1.0,0.0,0.34,21.08,0.34,0.0,17.15,3.31,0.66,1.66,1.0,0.26,0.0,2.7,1.66,1.0,0.34,25.73,0.34,0.0,1.0,0.34,0.66,0
0.0,0.0,1.0,0.0,0.0,1.0,44.0,1.0,0.0,2.0,17.0,0.55,0.0,29.0,1.0,0.0,1.0,1.0,2.47,0.0,2.12,1.0,1.0,0.16,32.0,0.5,0.0,2.0,2.0,1.0,0
0.0,1.6,1.0,0.0,0.0,0.0,18.01,1.0,0.0,5.61,4.21,0.3,4.17,64.91,2.0,0.0,12.6,1.0,3.62,2.59,5.95,5.38,1.2,1.0,26.05,0.9,0.0,1.2,1.4,1.0,0
0.0,0.0,1.0,0.93,0.0,0.0,28.94,1.0,0.0,0.93,7.54,0.69,1.39,63.51,2.0,0.93,3.79,1.93,3.4,0.59,3.36,2.19,1.07,0.07,91.65,0.5,0.0,1.07,2.07,1.0,0
0.0,1.93,1.0,0.0,0.0,1.0,25.28,1.2,0.4,0.87,3.47,2.98,0.0,5.81,1.07,1.0,1.0,1.07,2.05,1.87,0.23,0.07,1.0,0.05,7.21,0.97,0.0,1.33,1.27,0.13,0
0.0,0.0,1.72,2.16,0.0,7.21,97.01,1.0,0.0,1.95,5.16,1.42,0.0,75.6,1.0,1.44,1.0,1.0,4.04,3.0,2.48,1.56,1.0,1.51,157.23,0.29,0.0,1.72,2.16,1.44,0
0.47,6.12,1.0,0.24,0.0,3.06,48.93,1.0,0.47,1.18,4.24,3.33,0.0,20.96,2.0,5.35,6.24,1.0,25.56,4.59,1.25,0.47,1.0,0.09,6.47,0.86,0.0,3.53,1.71,2.47,0
0.0,0.0,1.0,0.0,0.0,0.0,22.71,1.0,0.0,0.0,2.0,2.16,0.0,0.0,3.14,0.29,0.71,1.0,0.5,0.0,1.93,1.43,1.0,0.0,10.84,0.64,0.0,1.29,1.71,2.86,0
0.9,0.0,1.0,0.0,0.0,0.62,44.55,2.79,0.0,3.58,17.13,0.94,0.9,59.14,2.0,0.21,7.17,1.9,2.95,0.62,3.15,1.0,1.0,0.41,83.47,0.47,0.0,6.48,3.9,3.58,0
0.0,0.0,1.0,0.0,0.0,1.69,51.86,2.31,2.18,2.44,23.1,0.76,0.0,11.86,2.0,1.74,5.35,1.44,3.24,1.56,2.38,1.0,1.0,0.38,34.44,0.57,0.0,5.56,2.0,1.74,0
0.0,0.0,1.33,0.0,0.0,0.0,25.06,1.0,3.02,2.33,2.33,0.41,2.67,66.0,2.65,0.0,8.0,1.0,1.66,0.67,3.72,1.33,1.0,1.14,171.27,0.36,0.0,2.96,3.65,2.02,0
0.0,0.37,1.0,0.0,0.0,0.37,34.03,1.63,0.0,1.74,3.63,1.24,0.0,68.68,1.63,0.74,0.37,2.0,2.73,0.37,1.69,1.0,1.0,0.0,55.29,0.84,0.0,2.74,1.63,0.37,0
