test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
624,0,8.0,0.0,2.0,4.0,6.0,7.0,894.0,1.0,24.0,9.0,77.0,0.55,1.0,94.0,2.0,3.0,25.0,3.0,5.11926605504587,0.0,1.0,0.981981981981982,0.0,6.485595703125,0.942817294281729,0.0,1.5,0.5509696233848073,0.44903037661519274,2,116514404296875.0
625,0,0.0,1.0,1.0,0.0,0.0,1.0,90.0,1.0,0.0,0.0,35.0,0.44,0.0,0.0,4.0,1.0,8.0,1.0,0.611111111111111,0.0,1.0,0.315789473684211,0.0,6.498046875,0.759206798866855,0.0,3.0,0.7819395665873512,0.2180604334126488,1,16501953125000.0
628,0,1.0,1.0,1.0,2.0,0.0,4.0,228.48133432865143,1.0,3.0,2.0,49.0,0.77,0.0,78.0,3.0,0.0,11.0,1.0,2.09259259259259,0.0,1.0,0.535714285714286,0.0,2.0,0.990066225165563,0.0,3.0,0.5011034509244265,0.4988965490755735,1,2.051925777375829
640,0,5.0,9.0,1.0,8.0,10.0,4.0,346.0,1.0,6.0,3.0,37.0,0.59,0.0,92.0,2.0,0.0,18.0,2.0,3.50877192982456,0.0,1.0,0.610169491525424,0.0,6.494384765625,0.921830314585319,0.0,3.0,0.5088464355619565,0.4911535644380435,1,44505615234375.0
641,0,6.0,8.0,2.0,15.0,7.0,5.0,134.4599609375,1.0,2.0,4.0,40.0,0.41,1.0,93.0,2.0,0.0,22.0,2.0,4.64285714285714,0.0,1.0,1.0,0.0,6.498046875,0.685931558935361,0.0,4.0,0.5283831722116934,0.4716168277883066,2,19501953125000.0
645,0,2.0,0.0,1.0,0.0,0.0,25.0,440.0,3.0,3.0,7.0,9.0,1.59,3.0,68.0,1.0,0.0,10.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.851990049751244,0.0,2.4998779892921448,0.5915002046599088,0.4084997953400912,1,0.3373276748330756
646,0,0.0,0.0,1.0,8.0,0.0,10.0,147.0,1.0,0.0,0.0,10.0,3.42,0.0,100.0,6.0,1.0,3.0,1.0,0.4,0.0,1.0,0.0,0.0,7.488525390625,0.679245283018868,0.0,3.0,0.6079060062044721,0.3920939937955279,1,65511474609375.0
647,0,2.0,0.0,2.0,131.0,4.0,6.0,466.0,1.0,0.0,9.498902320861816,53.0,0.41,1.0,97.0,1.0,0.0,39.0,2.0,14.4909090909091,0.0,1.0,0.526315789473684,0.0,6.49658203125,0.938299055030573,0.0,0.499267578125,0.5384558892418443,0.46154411075815566,3,17503417968750.0
1992,0,0.0,7.0,2.0,0.0,0.0,9.0,111.0,1.0,0.0,5.0,0.0,0.8,3.0,65.0,1.0,0.0,12.0,1.0,8.71428571428571,6.0,1.0,1.11111111111111,0.0,6.43798828125,0.895470383275261,0.0,1.0,0.7317980495441341,0.2682019504558659,1,298562011718750.0
651,0,1.0,0.0,2.0,11.0,1.0,13.0,496.0,1.0,1.0,4.0,29.0,1.32,1.0,92.0,2.0,0.0,20.0,3.0,3.32258064516129,0.0,1.0,1.03030303030303,0.0,6.49951171875,0.472306143001007,0.0,0.5,0.520117811265068,0.4798821887349321,2,61500488281250.0
1993,0,0.0,0.0,1.0,0.0,3.0,5.0,59.0,4.0,0.0,0.0,6.0,1.07,0.0,0.0,1.0,0.0,1.0,2.0,2.5,1.0,2.0,0.454545454545455,0.0,9.48583984375,1.0,0.0,0.0,0.5012413201379358,0.4987586798620642,1,114514160156250.0
663,0,1.0,0.0,1.0,0.0,1.0,2.0,200.0,1.0,11.0,19.0,32.0,0.41,1.0,93.0,1.0,1.0,43.0,6.0,3.02272727272727,0.0,0.0,0.851063829787234,0.0,6.493408203125,0.942583732057416,0.0,1.5,0.5367288049385219,0.463271195061478,2,42506591796875.0
1995,0,1.0,1.0,1.0,0.0,0.0,7.0,75.0,1.0,0.0,3.0,4.0,1.03,0.0,22.0,3.0,0.0,5.0,1.0,4.16666666666667,2.0,2.0,1.77777777777778,0.0,6.462890625,1.0,0.0,0.0,0.8166567752422155,0.1833432247577845,1,157537109375000.0
1996,0,0.0,1.0,1.0,0.0,0.0,14.0,66.0,1.0,0.0,2.0,2.0,2.54,0.0,33.0,2.0,0.0,0.0,1.0,3.33333333333333,2.0,1.0,1.2,0.0,7.480224609375,0.817307692307692,0.0,0.0,0.5930175580696704,0.40698244193032956,1,127519775390625.0
1997,0,2.0,3.0,1.0,0.0,0.0,9.0,101.0,1.0,0.0,7.0,2.0,0.89,0.0,53.0,2.0,0.0,11.0,1.0,5.0,1.0,1.0,1.66666666666667,0.0,7.46630859375,0.841880341880342,0.0,1.0,0.5074128375203,0.49258716247969997,1,271533691406250.0
689,0,6.0,2.0,3.0,1.0,0.0,3.5,344.0,1.0,2.0,8.0,11.0,0.59,1.0,72.0,2.0,0.0,16.0,2.0,7.57142857142857,2.0,1.0,2.30434782608696,0.0,6.498779296875,0.655276381909548,0.0,4.0,0.5000553257834792,0.4999446742165208,2,226501220703125.0
695,0,3.0,2.0,2.0,0.0,0.0,15.0,349.0,1.0,1.0,2.0,13.0,0.89,0.0,60.0,2.0,0.0,16.0,2.0,4.89473684210526,0.0,1.0,2.14285714285714,0.0,6.2548828125,0.871742012191199,0.0,1.49951171875,0.5047300770293661,0.4952699229706338,3,1043745117187500.0
696,0,14.0,4.0,1.0,6.0,0.0,9.0,1044.0,1.0,13.0,15.0,60.0,0.97,1.0,95.0,1.0,1.0,35.0,2.0,6.20879120879121,0.0,1.0,0.827956989247312,0.0,6.4794921875,0.9076312944536178,2.0,0.498046875,0.5347130912527751,0.4652869087472249,3,490520507812500.0
700,0,17.0,0.0,1.0,2.0,1.0,11.0,2316.0,1.0,3.0,2.0,180.0,2.08,0.0,99.0,2.0,1.0,23.0,3.0,1.395,0.0,1.0,0.222772277227723,0.0,7.472412109375,0.747786423396834,0.0,1.499267578125,0.5198916804954576,0.4801083195045424,2,161527587890625.0
705,0,11.0,5.0,1.0,0.0,0.0,9.0,870.0,1.0,5.0,5.0,58.0,1.07,1.0,93.0,3.0,3.0,31.0,2.0,4.68354430379747,0.0,1.0,0.802469135802469,0.0,0.0,0.633699633699634,0.0,0.49951171875,0.5338582190793766,0.46614178092062336,1,3.7100285183099215
710,0,18.0,8.0,1.0,8.0,2.0,13.0,2581.0,1.0,12.0,9.49609375,6.47802734375,1.3,1.0,97.0,2.0,2.0,48.0,3.0,5.54545454545455,0.0,1.0,0.793650793650794,0.0,6.4951171875,0.655260570304818,0.0,0.498046875,0.5076607617305854,0.4923392382694146,4,51504882812500.0
719,0,3.0,10.0,1.0,0.0,0.0,11.0,104.4169921875,1.0,0.0,24.0,45.0,1.09,2.0,94.0,2.0,2.0,16.0,2.0,5.17241379310345,0.0,0.0,0.916666666666667,0.0,6.49560546875,0.902935889754344,0.0,1.498779296875,0.5435593817056277,0.4564406182943724,3,28504394531250.0
2001,0,4.0,0.0,1.0,0.0,20.0,10.0,230.0,1.0,0.0,0.0,16.0,2.17,0.0,0.0,1.0,0.0,6.0,1.0,3.15,0.0,2.0,0.272727272727273,0.0,244.98755991458893,0.989041095890411,0.0,1.0,0.5004519014428601,0.49954809855713994,1,135012440085411.06
2002,0,6.0,14.0,2.0,1.0,0.0,4.0,131.0,3.0,1.0,7.0,2.0,0.37,0.0,71.0,1.0,0.0,9.0,2.0,6.69565217391304,0.0,1.0,1.48148148148148,0.0,6.47021484375,0.781431334622824,0.0,1.0,0.722066139283557,0.27793386071644294,1,641529785156250.0
724,0,0.0,22.0,1.0,0.0,1.0,3.0,34.48046875,1.0,0.0,9.0,1.0,1.07,1.0,82.0,1.0,0.0,16.0,1.0,3.91304347826087,1.0,1.0,0.76,0.0,45.0,0.89438202247191,0.0,2.0,0.5301286481188998,0.46987135188110024,1,3.026206425086503
725,0,5.0,1.0,3.0,0.0,0.0,3.0,83.0,1.0,0.0,12.0,7.0,0.27,3.0,71.0,2.0,0.0,7.0,1.0,5.92307692307692,1.0,2.0,2.33333333333333,0.0,6.43359375,0.883928571428571,0.0,2.0,0.5391463863625721,0.4608536136374279,1,443566406250000.0
726,0,3.0,6.0,1.0,1.0,24.0,1.0,40.499148428440094,1.0,0.0,0.0,15.0,0.43,0.0,83.0,1.0,0.0,19.0,1.0,18.375,2.0,1.0,0.461538461538462,0.0,6.49560546875,0.739255014326648,0.0,2.0,0.5697603288690476,0.43023967113095235,2,28504394531250.0
729,0,5.0,0.0,1.0,0.0,4.0,8.0,107.0,1.0,1.0,2.0,4.0,0.79,1.0,70.0,2.0,0.0,9.0,1.0,7.0,3.0,2.0,1.16666666666667,0.0,6.498291015625,0.9861161814622548,0.0,3.0,0.5253251855123858,0.47467481448761417,2,156501708984375.0
732,0,4.0,5.0,1.0,0.0,0.0,6.0,147.0,1.0,0.0,10.0,3.0,0.62,2.0,74.0,2.0,0.0,1.0,2.0,5.41666666666667,0.0,2.0,2.0,0.0,6.43798828125,0.6202341068716964,0.0,1.0,0.519919936707078,0.48008006329292197,2,298562011718750.0
738,0,0.0,18.0,1.0,0.0,18.0,2.0,82.0,1.0,0.0,0.0,0.0,0.85,0.0,0.0,1.0,0.0,4.0,1.0,4.38888888888889,2.0,3.0,0.15,0.0,14.5,0.876651982378855,0.0,2.0,0.5378381592152488,0.4621618407847512,1,7500000000000.0
746,0,19.0,14.0,3.0,14.0,5.0,16.0,1108.0,1.0,0.0,3.0,0.0,0.95,5.0,92.0,1.0,0.0,13.0,1.0,3.391438802083335,3.0,1.0,1.97142857142857,0.0,0.0,0.99685393258427,0.0,2.0,0.5058737165040823,0.4941262834959177,1,3.348938836333488
769,0,5.0,2.0,4.0,0.0,6.0,8.0,78.0,1.0,0.0,0.0,0.0,0.37,9.0,0.0,1.0,0.0,19.0,1.0,5.0,0.0,1.0,2.77777777777778,0.0,6.498046875,0.914209115281501,0.0,1.0,0.7857119818763852,0.21428801812361478,1,14501953125000.0
778,0,21.0,9.0,3.0,2.0,6.0,5.0,442.0,3.0,10.0,27.0,30.0,0.34,4.0,96.0,1.0,1.0,42.0,3.0,4.61428571428571,1.0,1.0,1.73333333333333,0.0,6.49951171875,0.991799544419134,0.0,1.499878168106079,0.6040045517490983,0.3959954482509017,2,2500488281250.0
779,0,3.0,3.0,2.0,0.0,0.0,3.0,68.0,1.0,0.0,6.0,8.0,0.4,1.0,76.0,2.0,0.0,4.0,2.0,2.35714285714286,0.0,1.0,1.125,0.0,6.5,0.963087248322148,0.0,2.0,0.5927859372964763,0.4072140627035237,1,7500000000000.0
783,0,2.0,2.0,2.0,2.0,0.0,3.0,104.5,13.0,1.0,12.0,27.0,0.21,1.0,80.0,1.0,0.0,13.0,3.0,4.21875,0.0,1.0,1.67391304347826,0.0,6.494140625,0.892391304347826,0.0,1.5,0.5014889467688216,0.4985110532311784,3,45505859375000.0
796,0,5.0,11.0,2.0,1.0,0.0,2.0,40.497314453125,3.0,0.0,14.0,2.0,0.32,3.0,79.0,2.0,0.0,22.0,2.0,5.38888888888889,1.0,1.0,1.31818181818182,0.0,6.49072265625,0.957845433255269,0.0,2.0,0.5554546683983688,0.44454533160163123,2,66509277343750.0
806,0,62.0,16.0,1.0,29.0,5.0,13.0,25.808837890625,1.0,15.0,15.493896484375,137.0,0.51,4.0,98.0,1.0,0.0,8.47705078125,6.0,7.25217391304348,0.0,0.0,0.836206896551724,0.0,6.3251953125,0.832226648959717,6.0,12.0,0.5042782452355221,0.4957217547644779,4,1331674804687500.0
807,0,6.0,3.0,1.0,0.0,1.0,16.0,360.0,1.0,5.0,3.0,5.0,1.04,4.0,61.0,1.0,0.0,31.0,2.0,5.52631578947368,0.0,1.0,0.952380952380952,0.0,6.49560546875,0.806930693069307,0.0,2.4996341466903687,0.5031504090940925,0.4968495909059075,2,28504394531250.0
819,0,0.0,1.0,1.0,15.0,0.0,5.0,28.499755859375,1.0,0.0,1.0,8.0,0.33,0.0,81.0,3.0,0.0,19.0,1.0,5.22222222222222,0.0,1.0,1.09090909090909,0.0,6.5,0.764705882352941,0.0,2.0,0.5386454967028798,0.46135450329712024,2,1500000000000.0
820,0,0.0,0.0,1.0,21.0,0.0,18.0,201.0,1.0,0.0,1.0,8.0,0.56,5.0,77.0,2.0,0.0,32.0,1.0,8.25,1.0,1.0,1.2,0.0,6.49951171875,0.951585976627713,0.0,1.5,0.574406763237272,0.425593236762728,2,21500488281250.0
822,0,0.0,0.0,1.0,15.0,0.0,20.0,221.0,1.0,5.0,0.0,4.0,0.43,7.0,74.0,2.0,0.0,25.0,1.0,7.88888888888889,2.0,3.0,1.27272727272727,0.0,6.5,0.992094861660079,0.0,1.0,0.5363475214833939,0.4636524785166061,1,1500000000000.0
828,0,0.0,0.0,1.0,13.0,0.0,7.0,96.0,1.0,0.0,1.0,9.0,0.46,0.0,77.0,3.0,0.0,18.0,1.0,5.11111111111111,0.0,1.0,0.818181818181818,0.0,6.5,0.779605263157895,0.0,1.0,0.6565236117383533,0.3434763882616467,1,500000000000.0
830,0,0.0,0.0,1.0,19.0,0.0,16.498046875,230.0,1.0,0.0,0.0,6.0,0.73,7.0,84.0,2.0,0.0,27.0,1.0,6.33333333333333,0.0,2.0,1.0,0.0,6.0,0.978300180831826,0.0,2.0,0.544083003504371,0.455916996495629,1,3.260477792391011
832,0,2.0,0.0,1.0,18.0,0.0,8.0,120.0,1.0,0.0,1.0,9.0,0.34,0.0,73.0,3.0,0.0,18.0,1.0,8.27272727272727,1.0,1.0,1.0,0.0,6.49951171875,0.827050997782705,0.0,1.0,0.5317875567398237,0.4682124432601763,1,5500488281250.0
833,0,0.0,2.0,1.0,14.0,0.0,17.0,148.0,1.0,1.0,0.0,3.0,0.58,7.0,70.0,1.5,0.0,21.0,1.0,8.33333333333333,2.0,3.0,1.5,0.0,6.5,0.968325791855204,0.0,2.0,0.5777218246423562,0.4222781753576438,2,3500000000000.0
835,0,1.0,0.0,1.0,25.0,0.0,39.0,242.0,1.0,0.0,0.0,4.0,0.54,12.0,80.0,2.0,0.0,13.49768191576004,1.0,9.6,5.0,3.0,1.28571428571429,0.0,6.5,0.990740740740741,0.0,1.0,0.5033010843871877,0.49669891561281226,2,7500000000000.0
836,0,0.0,0.0,1.0,11.0,0.0,18.0,114.0,1.0,0.0,0.0,4.0,1.4351657402515414,6.0,54.0,2.0,0.0,18.0,1.0,8.5,6.0,3.0,1.83333333333333,0.0,4.0,0.977635782747604,0.0,2.0,0.5037785539360671,0.4962214460639329,1,1.527282664557036
837,0,7.0,29.0,1.0,1.0,0.0,11.0,257.4740163087845,1.0,0.0,7.0,1.0,0.61,2.0,87.0,1.0,0.0,26.0,1.0,9.81081081081081,3.0,1.0,1.20512820512821,0.0,0.0,0.955520254169976,0.0,0.49951171875,0.5067071020795705,0.4932928979204295,2,3.8298648827680917
843,0,2.0,1.0,1.0,0.0,0.0,11.0,34.4716796875,1.0,0.0,9.0,13.0,0.68,2.0,80.0,4.0,0.0,28.0,1.0,4.1875,1.0,1.0,1.11111111111111,0.0,6.497314453125,0.974317817014446,0.0,2.0,0.5428017898959692,0.45719821010403083,2,20502685546875.0
845,0,0.0,0.0,1.0,0.0,0.0,9.0,135.0,1.0,0.0,12.0,11.0,0.62,2.0,70.0,4.0,0.0,24.0,1.0,5.63636363636364,1.0,1.0,1.53846153846154,0.0,6.498046875,0.918072289156627,0.0,1.5,0.5110239629604804,0.48897603703951964,2,19501953125000.0
847,0,0.0,0.0,1.0,0.0,0.0,7.0,87.0,1.0,2.0,2.0,6.0,1.21,0.0,43.0,3.0,0.0,10.0,1.0,1.75,1.0,1.0,0.4,0.0,0.0,0.946524064171123,0.0,2.4998779892921448,0.7579360323902585,0.24206396760974144,1,0.3373276748330756
850,0,2.0,4.0,1.0,0.0,2.0,8.0,171.0,1.0,4.0,1.0,7.0,1.08,0.0,88.0,1.0,12.0,17.0,2.0,4.47058823529412,0.0,1.0,0.421052631578947,0.0,7.48681640625,0.9846547314578,0.0,1.0,0.5104316650500071,0.48956833494999286,1,201513183593750.0
854,0,0.0,0.0,1.0,0.0,0.0,9.0,185.0,1.0,2.0,7.0,15.0,0.92,1.0,71.0,3.0,2.0,14.0,1.0,3.88235294117647,1.0,1.0,0.631578947368421,0.0,6.5,0.981776765375854,0.0,2.0,0.6139664573247736,0.3860335426752263,1,1500000000000.0
856,0,1.0,3.0,1.0,20.0,0.0,5.5,32.44140625,1.0,3.0,10.0,21.0,0.86,1.0,89.0,3.0,5.0,24.0,1.0,7.82142857142857,1.0,0.0,0.633333333333333,0.0,6.496826171875,0.706580366774542,0.0,2.0,0.5056511739551823,0.4943488260448177,3,36503173828125.0
857,0,6.0,1.0,2.0,3.0,0.0,12.0,26.48828125,1.0,6.0,5.0,34.0,0.71,2.0,88.0,5.0,0.0,30.0,2.0,2.278652759308512,0.0,1.0,1.38775510204082,0.0,6.49951171875,0.633886255924171,0.0,3.0,0.5125874675936812,0.48741253240631877,3,65500488281250.0
864,0,4.0,3.0,2.0,0.0,0.0,14.0,357.0,1.0,2.0,5.0,13.0,0.63,3.0,75.0,3.0,0.0,35.0,1.0,6.27272727272727,0.0,1.0,1.20833333333333,0.0,6.477783203125,0.945402298850575,0.0,1.5,0.5394234772312543,0.4605765227687457,2,102522216796875.0
867,0,0.0,3.0,1.0,0.0,0.0,4.0,61.0,1.0,0.0,0.0,7.0,0.47,2.0,0.0,2.0,0.0,8.0,1.0,3.4,0.0,1.0,1.0,0.0,6.4951171875,0.95397489539749,0.0,3.0,0.5076871065474287,0.49231289345257134,1,51504882812500.0
868,0,0.0,3.0,1.0,0.0,0.0,3.0,52.0,1.0,0.0,0.0,7.0,0.68,0.0,0.0,2.0,0.0,8.0,1.0,1.8,1.0,1.0,0.833333333333333,0.0,6.49169921875,0.948051948051948,0.0,2.0,0.7090178985530572,0.2909821014469428,1,52508300781250.0
869,0,0.0,0.0,2.0,0.0,0.0,10.0,166.0,1.0,1.0,3.0,7.0,0.79,3.0,45.0,3.0,0.0,19.0,1.0,4.25,2.0,2.0,2.1,0.0,6.498291015625,0.83175355450237,0.0,1.5,0.5765363012176965,0.4234636987823035,2,12501708984375.0
871,0,2.0,7.0,2.0,3.0,1.0,12.0,221.4983069896698,1.0,0.0,9.0,11.0,0.68,2.0,81.0,3.0,1.0,29.0,1.0,1.353125,1.0,1.0,1.31818181818182,0.0,6.498046875,0.861386138613861,0.0,2.0,0.5064486204262315,0.49355137957376843,3,29501953125000.0
873,0,1.0,15.0,1.0,0.0,0.0,7.0,26.439453125,2.0,6.0,18.0,35.0,0.87,0.0,86.0,3.0,0.0,28.0,1.0,5.05263157894737,0.0,1.0,0.55,0.0,6.4921875,0.776936026936027,0.0,3.0,0.5331296917738546,0.4668703082261454,2,41507812500000.0
874,0,4.0,0.0,1.0,0.0,0.0,3.0,127.4951171875,1.0,0.0,35.0,56.0,0.54,0.0,95.0,2.0,0.0,36.0,2.0,2.01666666666667,0.0,1.0,0.516129032258065,0.0,0.0,0.760087241003272,0.0,2.0,0.5110094744935095,0.48899052550649047,1,2.8385734297948266
875,0,2.0,0.0,1.0,0.0,1.0,45.0,256.0,1.0,1.0,0.0,2.0,1.03,6.0,0.0,4.0,0.0,19.0,1.0,2.989990234375,3.0,1.0,2.28571428571429,0.0,6.482177734375,0.667883211678832,0.0,1.0,0.5436895245197201,0.4563104754802799,2,394517822265625.0
876,0,8.0,1.0,2.0,0.0,0.0,8.5,26.4775390625,1.0,1.0,3.0,10.0,0.78,2.0,55.0,3.0,0.0,26.0,1.0,3.95,2.0,2.0,1.18181818181818,0.0,6.456298828125,0.642666666666667,0.0,5.0,0.5333072102491047,0.46669278975089534,3,266543701171875.0
877,0,0.0,4.0,1.0,0.0,0.0,7.0,146.0,1.0,2.0,1.0,9.0,1.33,0.0,73.0,3.0,8.0,14.0,1.0,2.46666666666667,0.0,0.0,0.294117647058824,0.0,6.498046875,0.924137931034483,0.0,2.4998779892921448,0.6772448145446832,0.32275518545531673,2,9501953125000.0
881,0,2.0,0.0,2.0,0.0,0.0,6.499146282672882,121.0,1.0,0.0,5.0,4.0,0.52,4.0,60.0,0.5,0.0,19.0,1.0,6.83333333333333,2.0,1.0,3.125,1.0,6.49072265625,0.57037037037037,0.0,2.0,0.5067801076941394,0.49321989230586066,3,133509277343750.0
884,0,1.0,0.0,2.0,0.0,0.0,14.0,153.0,1.0,0.0,8.0,8.0,0.47,4.0,58.0,4.0,0.0,34.0,1.0,5.324278089735243,0.0,1.0,1.90909090909091,0.0,6.4990234375,0.681318681318681,0.0,2.0,0.5309803939376241,0.46901960606237586,2,72500976562500.0
885,0,5.0,0.0,2.0,0.0,0.0,3.498779296875,298.0,1.0,0.0,24.0,7.0,0.64,4.0,75.0,4.0,0.0,27.0,1.0,8.41666666666667,0.0,1.0,1.78571428571429,0.0,6.49951171875,0.876923076923077,0.0,0.49951171875,0.5040665235376289,0.4959334764623711,3,65500488281250.0
897,0,0.0,1.0,1.0,0.0,0.0,13.0,140.0,1.0,0.0,1.0,7.0,0.92,2.0,75.0,5.0,0.0,24.0,1.0,4.375,0.0,1.0,0.7,0.0,0.0,0.973760932944606,0.0,1.5,0.7130837207236098,0.2869162792763902,1,0.3372453797380701
898,0,9.0,5.0,1.0,0.0,2.0,12.0,518.0,1.0,9.0,24.0,16.0,0.56,2.0,94.0,4.0,3.0,8.4931640625,1.0,5.38461538461539,0.0,1.0,1.48780487804878,0.0,0.0,0.943217665615142,0.0,0.49951171875,0.500437078242739,0.49956292175726097,2,9.925986406857723
907,0,4.0,35.0,1.0,1.0,0.0,7.0,33.41650390625,1.0,2.0,13.0,0.0,1.3,1.0,95.0,1.0,1.0,22.0,2.0,7.80487804878049,1.0,0.0,0.441860465116279,0.0,6.496337890625,0.988197424892704,0.0,2.0,0.5086114678732052,0.49138853212679484,2,18503662109375.0
910,0,23.0,10.0,2.0,3.0,0.0,3.5,28.14970111846924,1.0,6.0,30.0,50.0,0.6,4.0,95.0,4.0,0.0,68.0,1.0,4.93258426966292,0.0,0.0,0.46843729962359393,0.0,6.46826171875,0.935771826692793,0.0,6.0,0.5018467594530968,0.49815324054690324,4,136531738281250.0
911,0,0.0,7.0,2.0,0.0,0.0,15.0,221.49462890625,1.0,1.0,5.0,30.0,0.72,2.0,94.0,3.0,0.0,35.0,2.0,2.81578947368421,1.0,1.0,1.925,0.0,6.482177734375,0.869698832206515,0.0,1.0,0.54538627345987,0.45461372654013,2,78517822265625.0
912,0,0.0,1.0,1.0,0.0,0.0,13.0,296.0,1.0,1.0,1.0,18.0,1.08,2.0,25.0,4.0,0.0,20.0,1.0,3.2,1.0,1.0,0.727272727272727,0.0,6.49951171875,0.968944099378882,0.0,1.5,0.6712715635600595,0.3287284364399406,2,2500488281250.0
913,0,2.0,4.0,1.0,3.0,0.0,5.0,57.41015625,1.0,10.0,21.0,5.498046875,0.62,1.0,96.0,3.0,8.0,39.0,2.0,4.62025316455696,0.0,0.0,0.654320987654321,0.0,1.0,0.870223978919631,0.0,2.0,0.5065454918521682,0.49345450814783176,2,15.440476147727331
914,0,6.0,4.0,1.0,0.0,0.0,9.0,104.48486328125,1.0,2.0,26.0,33.0,0.55,3.0,93.0,4.0,0.0,58.0,2.0,4.06666666666667,0.0,0.0,1.02127659574468,0.0,6.48876953125,0.980544747081712,0.0,0.49951171875,0.5303077628429439,0.4696922371570561,3,142511230468750.0
919,0,9.0,3.0,2.0,0.0,0.0,20.0,32.416015625,1.0,0.0,10.0,10.0,0.83,3.0,82.0,5.0,0.0,52.0,1.0,5.13636363636364,0.0,1.0,1.75,0.0,6.498046875,0.866449511400652,0.0,2.0,0.5122978274291745,0.4877021725708255,2,169501953125000.0
920,0,0.0,2.0,3.0,0.0,0.0,14.0,281.0,1.0,4.0,2.0,11.0,0.67,3.0,52.0,1.5,0.0,24.0,1.0,4.47058823529412,0.0,1.0,1.42105263157895,0.0,0.0,0.988636363636364,0.0,2.0,0.5002981991777387,0.4997018008222614,1,3.035208417642631
922,0,1.0,0.0,2.0,0.0,0.0,9.0,210.0,1.0,0.0,0.0,19.0,0.55,2.0,0.0,2.0,0.0,31.0,1.0,2.45,0.0,0.0,1.04545454545455,0.0,6.4921875,0.832592592592593,0.0,2.0,0.7475358727152299,0.25246412728477013,1,41507812500000.0
927,0,1.0,3.0,1.0,0.0,0.0,9.0,34.47509765625,1.0,0.0,9.0,9.0,0.73,2.0,75.0,4.0,0.0,23.0,1.0,3.69230769230769,1.0,1.0,0.533333333333333,0.0,2.0,0.908629441624365,0.0,2.0,0.5331622115827717,0.4668377884172284,1,1.9958350634723536
928,0,0.0,1.0,2.0,0.0,0.0,26.0,342.0,1.0,4.0,1.0,7.0,1.04,4.0,50.0,1.5,0.0,28.0,1.0,5.0,0.0,1.0,1.71428571428571,0.0,6.43505859375,0.617333333333333,0.0,1.0,0.5816463198304397,0.4183536801695603,2,296564941406250.0
929,0,4.0,2.0,1.0,0.0,1.0,19.0,40.497943341732025,1.0,1.0,8.0,9.0,0.7,3.0,85.0,5.0,0.0,2.489990234375,1.0,5.3125,0.0,1.0,1.83333333333333,0.0,6.49951171875,0.849519743863394,0.0,5.0,0.5099072494652828,0.4900927505347173,3,2500488281250.0
930,0,3.0,3.0,1.0,2.0,0.0,8.0,40.49573516845703,1.0,0.0,4.0,7.0,0.62,1.0,78.0,6.0,0.0,27.0,1.0,5.07692307692308,1.0,1.0,1.13333333333333,0.0,0.0,0.9,0.0,2.0,0.5166551960242971,0.4833448039757029,1,2.0703918197674676
932,0,2.0,2.0,1.0,0.0,0.0,2.0,80.0,1.0,0.0,1.0,16.0,0.35,0.0,95.0,5.0,0.0,14.0,2.0,2.25,0.0,1.0,1.18181818181818,0.0,6.498046875,0.96969696969697,0.0,2.5,0.5170866586326393,0.48291334136736075,2,9501953125000.0
935,0,6.0,7.0,1.0,6.0,1.0,16.0,27.392578125,1.0,8.0,11.0,23.0,0.8,3.0,93.0,5.0,1.0,47.0,1.0,5.11363636363636,0.0,0.0,1.1304347826087,0.0,0.0,0.967906265919511,0.0,2.0,0.5035235151353702,0.4964764848646298,1,14.044535535826437
936,0,0.0,1.0,1.0,0.0,0.0,8.0,54.0,1.0,0.0,2.0,3.0,0.64,1.0,50.0,4.0,0.0,12.0,1.0,5.75,1.0,1.0,1.16666666666667,0.0,6.4990234375,0.932515337423313,0.0,2.4998779892921448,0.5741371018619259,0.42586289813807415,2,6500976562500.0
940,0,3.0,0.0,2.0,0.0,0.0,4.494873046875,338.0,1.0,0.0,2.0,5.0,0.7,13.0,75.0,4.0,0.0,24.0,1.0,8.5,4.0,2.0,1.5,0.0,6.47509765625,0.856115107913669,0.0,2.0,0.5461274409945842,0.45387255900541573,2,972524902343750.0
947,0,3.0,3.0,2.0,0.0,1.0,11.0,360.0,1.0,6.0,10.0,15.0,0.54,4.0,85.0,3.0,3.0,8.4970703125,1.0,6.37037037037037,1.0,1.0,2.51724137931034,0.0,6.49951171875,0.992506244796003,0.0,0.49951171875,0.5285023918494849,0.47149760815051517,3,92500488281250.0
949,0,1.0,3.0,2.0,0.0,0.0,10.0,112.0,1.0,0.0,2.0,5.0,0.48,3.0,72.0,4.0,0.0,20.0,1.0,4.190321180555557,1.0,1.0,1.72727272727273,0.0,6.494384765625,0.812182741116751,0.0,2.0,0.5047787558561099,0.4952212441438902,2,44505615234375.0
