test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
1069,0,11.0,8.0,2.0,0.0,0.0,13.0,387.0,1.0,0.0,2.0,9.0,0.39,89.0,1.0,0.0,48.0,1.0,5.5,1.0,1.0,2.33333333333333,0.0,288.0,0.9,0.888888888888889,0.0,3.0,0.5168286172213454,0.4831713827786546,3
1072,0,0.0,6.0,1.0,0.0,0.0,10.0,248.333,1.0,2.0,6.0,27.0,0.76,68.0,4.0,2.0,27.0,1.0,4.22857142857143,0.0,0.0,0.756756756756757,0.0,0.0,0.859026369168357,0.0,0.0,1.0,0.6185025219172222,0.3814974780827778,1
1091,0,6.0,1.0,2.0,1.0,2.0,20.0,248.333,1.0,2.0,8.0,10.0,0.6,90.0,1.0,0.0,56.0,1.0,5.78947368421053,0.0,1.0,1.85714285714286,0.0,14.0,0.709104938271605,1.0,0.0,6.0,0.5398436562025322,0.46015634379746784,2
1104,0,19.0,0.0,1.0,3.0,0.0,7.0,81.0,1.0,3.0,54.0,129.0,0.73,97.0,2.0,0.0,66.0,2.0,2.92715231788079,0.0,1.0,0.843137254901961,0.0,54.0,1.0,0.8,0.0,11.0,0.6246849947152506,0.3753150052847493,3
1106,0,2.0,1.0,1.0,0.0,0.0,6.0,81.0,2.0,0.0,21.0,32.0,0.71,88.0,2.0,0.0,23.0,2.0,2.71428571428571,0.0,1.0,0.894736842105263,0.0,0.0,0.921219822109276,0.0,0.0,3.0,0.5183910246372422,0.4816089753627578,2
1117,0,33.0,1.0,2.0,1.0,3.0,20.0,52.0,1.0,0.0,50.0,8.0,0.42,91.0,1.0,0.0,71.0,2.0,10.1190476190476,0.0,0.0,2.20454545454545,0.0,130.0,0.535906897530514,0.8,0.0,9.0,0.542782576256376,0.4572174237436239,3
1121,0,1.0,0.0,1.0,2.0,5.0,4.0,657.0,1.0,15.0,38.0,103.0,0.7,97.0,1.0,2.0,61.0,3.0,2.42857142857143,0.0,0.0,0.628099173553719,0.0,0.0,1.0,0.0,0.0,2.0,0.6376414283827508,0.36235857161724916,2
1151,0,1.0,1.0,1.0,0.0,0.0,14.0,161.0,1.0,1.0,7.0,5.0,0.89,69.0,4.0,0.0,18.0,1.0,6.125,0.0,2.0,1.6,0.0,0.0,0.95959595959596,0.0,0.0,2.0,0.5171615637707685,0.48283843622923145,1
1171,0,1.0,0.0,1.0,0.0,1.0,5.0,268.0,1.0,0.0,0.0,9.0,0.28,0.0,1.0,0.0,54.0,2.0,9.57777777777778,1.0,1.0,0.0851063829787234,0.0,23.0,0.845977011494253,1.0,0.0,6.0,0.6134069088019749,0.3865930911980251,1
1174,0,0.0,2.0,2.0,0.0,0.0,15.0,111.0,1.0,4.0,6.0,0.0,1.1,63.0,1.0,2.0,15.0,1.0,4.0,1.0,0.0,1.625,0.0,0.0,0.9,0.0,0.0,3.0,0.5699478100878403,0.4300521899121597,1
1189,0,21.0,2.0,2.0,0.0,0.0,17.0,31.0,2.0,1.0,46.0,9.0,0.38,87.0,2.0,0.0,79.0,2.0,10.6666666666667,1.0,1.0,1.94444444444444,0.0,2.0,0.874439461883408,1.0,0.0,6.0,0.5380339775743024,0.4619660224256976,2
1190,0,1.0,0.0,1.0,0.0,0.0,9.0,68.0,1.0,1.0,4.0,3.0,0.37,44.0,4.0,0.0,17.0,1.0,6.6,3.0,3.0,2.71428571428571,0.0,0.0,0.972508591065292,0.0,0.0,2.0,0.6029112808299194,0.3970887191700806,1
1203,0,0.0,1.0,2.0,0.0,1.0,6.0,31.0,1.0,3.0,6.0,18.0,0.61,88.0,2.0,19.0,26.0,1.0,7.72727272727273,0.0,0.0,1.16666666666667,0.0,27.0,0.859778597785978,0.5,0.0,4.0,0.506825951504303,0.493174048495697,1
1204,0,2.0,0.0,1.0,0.0,2.0,8.0,161.0,1.0,0.0,6.0,12.0,29.08,79.0,3.0,0.0,15.0,2.0,4.42857142857143,1.0,1.0,1.25,0.0,108.0,0.9,1.0,0.0,2.0,0.5091002918215073,0.49089970817849277,2
1205,0,1.0,2.0,1.0,0.0,2.0,8.0,81.0,1.0,1.0,13.0,30.0,0.97,93.0,1.0,3.0,31.0,2.0,2.52941176470588,0.0,0.0,0.638888888888889,0.0,114.0,1.0,0.6,0.0,4.0,0.5403706375495128,0.4596293624504872,2
1209,0,1.0,1.0,1.0,0.0,0.0,9.0,127.0,1.0,0.0,13.0,13.0,0.55,80.0,3.0,0.0,15.0,2.0,5.4,1.0,1.0,1.47058823529412,0.0,0.0,0.866888519134775,0.0,0.0,3.0,0.5109647382135123,0.48903526178648765,1
1260,0,5.0,0.0,2.0,4.0,0.0,11.0,31.0,1.0,0.0,19.0,23.0,0.59,80.0,2.0,0.0,19.0,2.0,6.96428571428571,1.0,1.0,1.43333333333333,0.0,14.0,1.0,1.0,0.0,7.0,0.5324846643589689,0.4675153356410311,3
1262,0,3.0,1.0,2.0,0.0,0.0,5.0,119.0,1.0,0.0,16.0,14.0,0.49,84.0,3.0,0.0,10.0,2.0,4.5,1.0,1.0,1.2,0.0,0.0,0.9,0.0,0.0,2.0,0.6270403393840447,0.37295966061595526,1
1266,0,6.0,0.0,2.0,0.0,0.0,11.0,257.0,1.0,0.0,21.0,8.0,0.88,82.0,2.0,0.0,20.0,2.0,5.64285714285714,1.0,2.0,1.375,0.0,0.0,0.988817891373802,0.0,0.0,2.0,0.6517254398391397,0.3482745601608603,1
1272,0,2.0,1.0,2.0,0.0,0.0,13.0,81.0,1.0,6.0,46.0,14.0,0.82,87.0,4.0,2.0,28.0,3.0,9.52173913043478,0.0,1.0,1.88,0.0,0.0,0.869745003445899,0.0,0.0,3.0,0.6334621669971566,0.36653783300284337,2
1274,0,2.0,3.0,1.0,0.0,1.0,7.0,81.0,1.0,0.0,16.0,55.0,0.96,92.0,1.0,0.0,17.0,4.0,1.93333333333333,0.0,0.0,0.435483870967742,0.0,0.0,0.943625325238508,0.0,0.0,4.0,0.5811709581050202,0.4188290418949799,1
1283,0,4.0,9.0,2.0,0.0,1.0,14.0,81.0,1.0,0.0,34.0,4.0,0.43,82.0,3.0,0.0,43.0,1.0,11.2941176470588,2.0,1.0,2.63157894736842,0.0,1.0,0.973660308810173,1.0,0.0,1.0,0.5455197606741256,0.4544802393258745,2
1285,0,1.0,0.0,1.0,0.0,0.0,8.0,44.0,1.0,1.0,2.0,1.0,0.33,66.0,4.0,0.0,14.0,1.0,7.66666666666667,3.0,2.0,3.0,0.0,0.0,0.960975609756098,0.0,0.0,1.0,0.7121609701696834,0.2878390298303166,1
1287,0,8.0,3.0,1.0,0.0,0.0,4.0,81.0,1.0,0.0,23.0,15.0,0.32,90.0,3.0,0.0,30.0,3.0,4.65384615384615,0.0,1.0,1.82142857142857,0.0,0.0,0.9,0.0,0.0,2.0,0.526216150802526,0.473783849197474,2
1289,0,0.0,1.0,1.0,0.0,0.0,3.0,288.0,1.0,0.0,5.0,9.0,0.71,80.0,1.0,0.0,33.0,2.0,1.52,1.0,1.0,0.194805194805195,0.0,0.0,0.768028846153846,0.0,0.0,3.0,0.5117205816732529,0.4882794183267471,1
1295,0,1.0,11.0,1.0,0.0,0.0,5.0,127.0,1.0,1.0,33.0,51.0,0.75,95.0,1.0,1.0,41.0,2.0,3.125,0.0,1.0,0.409090909090909,0.0,0.0,0.874690849134378,0.0,0.0,0.0,0.5351585482388722,0.4648414517611278,2
1297,0,3.0,0.0,2.0,0.0,2.0,13.0,182.0,1.0,0.0,5.0,9.0,0.5,71.0,1.0,0.0,24.0,2.0,4.75,1.0,1.0,1.35714285714286,0.0,2.0,0.884126984126984,1.0,0.0,3.0,0.7098659060659998,0.2901340939340003,1
1304,0,9.0,0.0,3.0,3.0,0.0,20.0,52.0,1.0,0.0,2.0,18.0,0.68,85.0,2.0,1.0,33.0,2.0,6.18518518518519,0.0,1.0,1.93103448275862,0.0,109.0,0.9,0.8,0.0,3.0,0.5157085399407353,0.4842914600592647,2
1308,0,1.0,0.0,5.0,0.0,0.0,35.0,173.0,1.0,2.0,0.0,1.0,0.61,0.0,1.0,1.0,20.0,1.0,13.5,1.0,2.0,3.83333333333333,0.0,93.0,0.927272727272727,0.5,0.0,2.0,0.6137207671802719,0.3862792328197281,1
1311,0,2.0,3.0,1.0,5.0,0.0,20.0,81.0,1.0,8.0,21.0,26.0,0.86,87.0,2.0,2.0,38.0,2.0,8.07692307692308,0.0,0.0,1.34146341463415,0.0,0.0,0.88031565103025,0.5,0.0,0.0,0.5593419893214513,0.44065801067854876,3
1389,0,18.0,11.0,1.0,15.0,0.0,7.0,81.0,4.0,1.0,41.0,50.0,0.38,96.0,1.0,1.0,70.0,6.0,5.825,0.0,0.0,1.17647058823529,0.0,0.0,1.0,0.0,0.0,9.0,0.6597413848667737,0.34025861513322625,2
1391,0,4.0,2.0,1.0,9.0,1.0,7.0,248.333,1.0,27.0,12.0,79.0,0.82,96.0,1.0,1.0,24.0,4.0,6.13392857142857,0.0,0.0,0.789473684210526,0.0,41.0,0.917268786127168,1.0,0.0,2.0,0.5357601785865016,0.46423982141349845,2
1395,0,3.0,0.0,1.0,3.0,0.0,12.0,365.0,1.0,10.0,9.0,10.0,0.86,84.0,2.0,1.0,17.0,2.0,4.21739130434783,1.0,0.0,1.28,0.0,0.0,0.9,0.0,0.0,4.0,0.5931693824744106,0.40683061752558936,1
1417,0,19.0,6.0,1.0,14.0,0.0,12.0,1215.0,1.0,45.0,28.0,12.0,0.69,93.0,2.0,2.0,39.0,3.0,5.79268292682927,0.0,0.0,1.10714285714286,0.0,0.0,1.0,0.0,0.0,3.0,0.6853673104085999,0.3146326895914001,2
1436,0,6.0,7.0,2.0,7.0,0.0,13.0,429.0,1.0,10.0,13.0,5.0,0.46,90.0,3.0,2.0,19.0,2.0,7.10714285714286,1.0,2.0,0.4,0.0,0.0,0.598480050664978,0.0,0.0,3.0,0.5299594535980434,0.4700405464019566,2
1464,0,5.0,0.0,1.0,6.0,0.0,12.0,340.0,1.0,6.0,19.0,11.0,0.7,87.0,1.0,0.0,15.0,1.0,8.45454545454546,1.0,1.0,1.54166666666667,0.0,0.0,0.9,0.0,0.0,3.0,0.5258757977156232,0.47412420228437685,1
1468,0,35.0,2.0,2.0,30.0,0.0,12.0,1843.0,1.0,17.0,63.0,54.0,0.6,96.0,1.0,0.0,56.0,6.0,7.27777777777778,0.0,1.0,1.58181818181818,0.0,13.0,1.0,1.0,0.0,1.0,0.5149937917554618,0.4850062082445382,2
1469,0,0.0,0.0,1.0,0.0,0.0,2.0,185.0,1.0,0.0,1.0,39.0,0.85,97.0,1.0,0.0,19.0,3.0,0.692307692307692,0.0,0.0,0.341463414634146,0.0,0.0,0.9,0.0,0.0,4.0,0.6589475038862718,0.34105249611372823,1
1472,0,25.0,0.0,1.0,26.0,0.0,7.0,81.0,1.0,2.0,28.0,48.0,0.43,94.0,1.0,0.0,43.0,5.0,5.50666666666667,0.0,1.0,0.91025641025641,0.0,4.0,0.9,1.0,0.0,8.0,0.5352952048668282,0.46470479513317176,2
1491,0,12.0,3.0,1.0,14.0,0.0,7.0,81.0,2.0,14.0,31.0,71.0,0.64,94.0,3.0,1.0,48.0,3.0,5.18,0.0,1.0,1.14563106796116,0.0,1.0,1.0,1.0,0.0,6.0,0.5323617247441828,0.4676382752558172,2
1513,0,3.0,7.0,1.0,1.0,0.0,4.0,224.0,1.0,0.0,13.0,23.0,0.82,90.0,1.0,2.0,22.0,3.0,2.60606060606061,0.0,0.0,0.828571428571429,0.0,0.0,0.9,0.0,0.0,3.0,0.6358956385899623,0.3641043614100376,1
1542,0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,0.0,0.0,0.0,0.82,0.0,0.0,1.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,8.0,0.740740740740741,0.5,0.0,9.0,0.5216281123636726,0.47837188763632743,2
1543,0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,1.0,0.0,1179.0,0.0,0.38,0.0,0.0,1.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,26.0,0.736118746564046,0.6,0.0,0.0,0.5056903211569319,0.49430967884306815,2
1596,0,2.0,0.0,2.0,0.0,2.0,6.0,44.0,1.0,0.0,0.0,1.0,0.77,0.0,3.0,0.0,12.0,1.0,2.33333333333333,1.0,2.0,1.2,0.0,1.0,0.9,1.0,0.0,3.0,0.5399135728342694,0.4600864271657306,1
1609,0,0.0,0.0,1.0,0.0,1.0,2.0,25.0,1.0,0.0,0.0,3.0,0.5,0.0,4.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.7741528154539028,0.2258471845460972,1
1620,0,12.0,0.0,1.0,8.0,5.0,2.0,124.0,3.0,0.0,8.0,8.0,0.42,88.0,2.0,0.0,10.0,2.0,3.0,0.0,1.0,0.541666666666667,0.0,0.0,0.861216730038023,0.0,0.0,2.0,0.7287772032188176,0.2712227967811824,1
1638,0,2.0,6.0,2.0,2.0,3.0,9.0,127.0,2.0,1.0,6.0,23.0,29.08,87.0,2.0,0.0,11.0,1.0,2.25,0.0,1.0,0.828571428571429,0.0,115.0,0.482291666666667,1.0,0.0,2.0,0.5241443508526059,0.4758556491473941,3
1639,0,2.0,0.0,1.0,0.0,2.0,2.0,130.0,1.0,2.0,1.0,39.0,0.32,16.0,4.0,0.0,15.0,1.0,1.46511627906977,0.0,1.0,0.622222222222222,0.0,0.0,0.9,0.0,0.0,1.0,0.6643295288250441,0.3356704711749559,1
1641,0,4.0,6.0,1.0,2.0,2.0,8.0,399.0,2.0,1.0,6.0,29.0,0.72,92.0,1.0,0.0,12.0,1.0,1.875,0.0,1.0,0.558139534883721,0.0,361.0,1.0,1.0,0.0,3.0,0.5038428318183525,0.4961571681816474,2
1648,0,5.0,0.0,1.0,5.0,3.0,4.0,329.0,2.0,1.0,8.0,48.0,0.46,84.0,1.0,0.0,17.0,2.0,3.09259259259259,1.0,1.0,0.666666666666667,0.0,0.0,0.9,0.0,0.0,2.0,0.5321094408752065,0.46789055912479355,2
1663,0,1.0,0.0,1.0,0.0,1.0,1.0,52.0,1.0,0.0,0.0,1.0,0.57,0.0,3.0,0.0,67.0,1.0,1.5,1.0,2.0,2.4,0.0,8.0,0.395209580838323,1.0,0.0,4.0,0.5043567545398301,0.4956432454601699,1
1667,0,5.0,0.0,2.0,0.0,2.0,6.0,146.0,1.0,0.0,0.0,12.0,0.69,0.0,2.0,0.0,11.0,1.0,1.0,0.0,1.0,0.842105263157895,0.0,0.0,0.997658079625293,0.0,0.0,1.0,0.7522644124876885,0.24773558751231156,1
1668,0,2.0,0.0,1.0,0.0,5.0,3.0,301.0,2.0,4.0,0.0,33.0,29.08,0.0,4.0,0.0,14.0,2.0,1.58974358974359,0.0,1.0,0.714285714285714,0.0,33.0,0.883858267716535,1.0,0.0,3.0,0.581831724377258,0.41816827562274195,1
1669,0,19.0,0.0,1.0,10.0,5.0,6.0,81.0,1.0,1.0,0.0,57.0,0.2,96.0,2.0,1.0,20.0,1.0,3.18181818181818,0.0,2.0,1.74683544303797,0.0,1.0,0.867291844273941,1.0,0.0,7.0,0.5660962394078222,0.43390376059217783,2
1671,0,0.0,0.0,1.0,0.0,1.0,9.0,137.0,1.0,2.0,2.0,10.0,0.69,83.0,2.0,0.0,8.0,1.0,1.5,0.0,2.0,0.428571428571429,0.0,0.0,0.929347826086957,0.0,0.0,3.0,0.6484375711272525,0.3515624288727475,1
1675,0,19.0,2.0,1.0,6.0,1.0,2.0,105.0,3.0,2.0,5.0,17.0,0.16,90.0,4.0,0.0,9.0,1.0,2.925,0.0,0.0,0.659090909090909,0.0,2.0,0.928042328042328,1.0,0.0,0.0,0.6357206905942461,0.36427930940575387,1
1677,0,5.0,1.0,1.0,5.0,1.0,3.0,174.0,2.0,4.0,1.0,26.0,29.08,78.0,4.0,0.0,10.0,1.0,2.27777777777778,0.0,2.0,0.435897435897436,0.0,335.0,1.0,0.857142857142857,0.0,0.0,0.6246780840800383,0.3753219159199617,1
1683,0,48.0,0.0,2.0,6.0,17.0,8.0,31.0,1.0,1.0,1.0,55.0,0.32,98.0,4.0,0.0,16.0,1.0,4.70192307692308,0.0,0.0,0.830188679245283,0.0,0.0,0.557471264367816,0.0,0.0,5.0,0.5495028070437918,0.45049719295620816,1
1687,0,14.0,0.0,1.0,7.0,8.0,10.0,277.0,1.0,0.0,3.0,8.0,0.67,79.0,2.0,0.0,9.0,1.0,4.59090909090909,0.0,1.0,1.08333333333333,0.0,0.0,0.690566037735849,0.0,0.0,2.0,0.6146011393573263,0.38539886064267376,1
1690,0,7.0,2.0,1.0,2.0,7.0,6.0,156.0,3.0,0.0,0.0,11.0,0.44,96.0,2.0,0.0,11.0,2.0,1.9,0.0,1.0,1.20833333333333,0.0,0.0,0.967576791808874,0.0,0.0,3.0,0.6831241768280798,0.31687582317192026,1
2400,0,56.0,1.0,1.0,4.0,33.0,7.0,52.0,11.0,2.0,4.0,52.0,0.33,97.0,4.0,0.0,29.0,3.0,3.53153153153153,0.0,0.0,0.67479674796748,0.0,0.0,0.892831105710814,0.5,0.0,2.0,0.5664557756793382,0.4335442243206617,2
1700,0,3.0,0.0,1.0,0.0,1.0,2.0,61.0,1.0,0.0,2.0,11.0,0.16,75.0,2.0,0.0,10.0,1.0,1.92857142857143,0.0,2.0,1.125,0.0,0.0,0.9,0.0,0.0,3.0,0.6892569006230549,0.3107430993769451,1
1717,0,3.0,0.0,2.0,3.0,3.0,3.0,79.0,4.0,1.0,0.0,11.0,0.22,83.0,4.0,0.0,9.0,2.0,1.46666666666667,0.0,1.0,1.15,0.0,2.0,0.859405940594059,0.5,0.0,0.0,0.5808067055783681,0.4191932944216319,1
2407,0,6.0,0.0,1.0,0.0,2.0,7.0,261.0,2.0,0.0,0.0,28.0,0.46,0.0,2.0,0.0,11.0,2.0,1.67647058823529,0.0,1.0,0.594594594594595,0.0,0.0,0.995402298850575,0.0,0.0,1.0,0.5702160232641924,0.42978397673580765,1
1730,0,5.0,0.0,1.0,0.0,2.0,5.0,283.0,1.0,0.0,0.0,46.0,0.25,0.0,5.0,0.0,10.0,1.0,3.31372549019608,0.0,1.0,0.377358490566038,0.0,0.0,1.0,0.0,0.0,2.0,0.5406657645545665,0.45933423544543345,1
1737,0,1.0,0.0,1.0,0.0,3.0,19.0,258.0,2.0,1.0,0.0,8.0,0.42,0.0,4.0,0.0,12.0,2.0,6.5,0.0,1.0,1.15384615384615,0.0,0.0,1.0,0.0,0.0,1.0,0.6670174357887579,0.33298256421124206,1
1738,0,1.0,1.0,1.0,0.0,3.0,13.0,115.0,1.0,0.0,0.0,5.0,0.58,0.0,2.0,0.0,13.0,1.0,3.71428571428571,1.0,2.0,2.0,0.0,21.0,0.785714285714286,1.0,0.0,0.0,0.5377758280817873,0.4622241719182127,1
1739,0,15.0,0.0,1.0,37.0,7.0,10.0,248.333,2.0,2.0,0.0,5.0,0.45,84.0,3.0,0.0,1.0,2.0,9.27272727272727,0.0,1.0,1.84,0.0,0.0,0.917227456258412,0.0,0.0,0.0,0.5729803525973907,0.42701964740260934,1
1740,0,1.0,5.0,1.0,16.0,10.0,3.0,81.0,3.0,0.0,2.0,15.0,0.79,93.0,3.0,2.0,9.0,2.0,3.95238095238095,1.0,1.0,0.68,0.0,0.0,0.857685009487666,0.0,0.0,2.0,0.5470692373417896,0.45293076265821036,1
1744,0,1.0,0.0,1.0,0.0,1.0,11.0,50.0,1.0,0.0,0.0,1.0,0.41,0.0,1.0,0.0,101.0,1.0,1.5,1.0,2.0,1.8,0.0,8.0,0.9,0.25,0.0,3.0,0.6751290281699629,0.32487097183003705,3
1752,0,21.0,0.0,1.0,37.0,22.0,1.0,217.0,1.0,2.0,0.0,5.0,0.52,96.0,2.0,0.0,8.0,1.0,4.07142857142857,1.0,1.0,1.23333333333333,0.0,0.0,0.960725075528701,0.0,0.0,3.0,0.6376363471512464,0.3623636528487536,1
1755,0,2.0,0.0,1.0,9.0,3.0,0.0,86.0,2.0,3.0,2.0,14.0,0.08,87.0,2.0,0.0,7.0,2.0,4.47368421052632,0.0,2.0,1.5,0.0,0.0,0.965964343598055,0.0,0.0,2.0,0.8345085304636295,0.16549146953637056,1
1757,0,25.0,0.0,1.0,21.0,4.0,9.0,81.0,1.0,3.0,0.0,7.0,0.37,97.0,4.0,0.0,11.0,1.0,3.88571428571429,0.0,0.0,0.864864864864865,0.0,0.0,0.878149100257069,0.0,0.0,4.0,0.5691851907429095,0.4308148092570904,1
1763,0,14.0,1.0,1.0,0.0,8.0,5.0,276.0,4.0,1.0,0.0,30.0,29.08,0.0,2.0,0.0,12.0,2.0,1.80434782608696,0.0,1.0,0.313725490196078,0.0,92.0,0.911620294599018,1.0,0.0,1.0,0.5883529980004798,0.4116470019995202,2
2420,0,0.0,0.0,1.0,28.0,1.0,3.0,52.0,1.0,13.0,0.0,2.0,0.41,100.0,4.0,3.0,7.0,1.0,9.66666666666667,3.0,1.0,0.823529411764706,0.0,369.0,1.0,1.0,0.0,0.0,0.5980237500385547,0.4019762499614453,1
1777,0,0.0,0.0,1.0,1.0,1.0,275.0,1668.0,1.0,0.0,0.0,6.0,0.31,83.0,1.0,0.0,12.0,1.0,1.0,0.0,2.0,1.125,0.0,0.0,0.939313203078745,0.0,0.0,7.0,0.5835624263672021,0.41643757363279793,1
1778,0,0.0,12.0,1.0,1.0,9.0,7.0,127.0,2.0,1.0,0.0,53.0,0.55,46.0,4.0,0.0,11.0,2.0,4.33333333333333,0.0,0.0,0.768115942028985,0.0,4.0,0.943973941368078,1.0,0.0,0.0,0.5139479693879955,0.4860520306120045,2
1780,0,11.0,0.0,1.0,1.0,11.0,6.0,322.0,2.0,1.0,2.0,33.0,0.21,77.0,2.0,0.0,9.0,2.0,1.71111111111111,0.0,1.0,0.458333333333333,0.0,65.0,1.0,0.666666666666667,0.0,1.0,0.5580070629203855,0.4419929370796145,3
2425,0,0.0,0.0,1.0,0.0,2.0,8.0,151.0,1.0,2.0,0.0,13.0,0.42,0.0,4.0,0.0,8.0,1.0,0.933333333333333,0.0,2.0,0.882352941176471,0.0,2.0,0.868761552680222,1.0,0.0,0.0,0.5221594929500504,0.4778405070499497,1
2426,0,2.0,0.0,1.0,0.0,3.0,7.0,132.0,2.0,1.0,0.0,12.0,0.37,0.0,4.0,0.0,9.0,2.0,1.6,0.0,1.0,0.388888888888889,0.0,666.0,1.0,1.0,0.0,0.0,0.6153623186741884,0.38463768132581155,1
1799,0,19.0,0.0,1.0,77.0,10.0,6.0,460.0,2.0,3.0,1.0,36.0,0.31,92.0,4.0,0.0,9.0,2.0,8.55172413793103,0.0,1.0,0.868852459016393,0.0,0.0,0.958313817330211,0.0,0.0,1.0,0.6124104726009549,0.38758952739904506,1
2433,0,38.0,0.0,1.0,41.0,8.0,13.0,700.0,2.0,1.0,0.0,13.0,0.44,96.0,1.0,0.0,11.0,2.0,6.11538461538461,0.0,0.0,1.52727272727273,0.0,18.0,0.993348115299335,1.0,0.0,1.0,0.5399218646044688,0.4600781353955312,1
2434,0,24.0,0.0,1.0,21.0,6.0,8.0,318.0,1.0,2.0,6.0,6.0,0.39,91.0,1.0,0.0,12.0,1.0,5.59375,0.0,1.0,1.08823529411765,0.0,49.0,0.994720965309201,1.0,0.0,2.0,0.5669787843041434,0.43302121569585655,1
1801,0,0.0,0.0,1.0,0.0,5.0,7.0,107.0,1.0,0.0,0.0,10.0,0.24,0.0,4.0,0.0,8.0,1.0,0.9,0.0,1.0,0.416666666666667,0.0,0.0,0.9,0.0,0.0,0.0,0.6810704392624654,0.31892956073753465,1
1815,0,1.0,0.0,1.0,1.0,1.0,8.0,127.0,1.0,0.0,0.0,11.0,0.26,75.0,2.0,0.0,10.0,1.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.91375,0.0,0.0,4.0,0.5768393918496966,0.4231606081503035,1
2438,0,30.0,0.0,2.0,71.0,15.0,4.0,459.0,1.0,2.0,2.0,17.0,0.26,99.0,4.0,0.0,16.0,1.0,4.51020408163265,0.0,1.0,0.666666666666667,0.0,0.0,0.973226238286479,0.0,0.0,2.0,0.5504005262197365,0.4495994737802635,1
1820,0,19.0,0.0,1.0,1.0,6.0,7.0,248.333,1.0,3.0,0.0,14.0,29.08,86.0,4.0,0.0,16.0,1.0,2.94444444444444,0.0,1.0,0.789473684210526,0.0,74.0,0.9,1.0,0.0,4.0,0.5091731905374043,0.4908268094625957,3
1822,0,16.0,0.0,2.0,7.0,2.0,9.0,1023.0,1.0,1.0,0.0,78.0,0.3,95.0,2.0,0.0,16.0,1.0,3.74736842105263,0.0,2.0,1.04123711340206,0.0,1.0,0.986211424819435,1.0,0.0,4.0,0.5329139859685026,0.46708601403149735,1
2446,0,1.0,0.0,2.0,4.0,2.0,6.0,50.0,2.0,1.0,0.0,4.0,0.49,80.0,2.0,0.0,10.0,2.0,1.83333333333333,1.0,1.0,0.888888888888889,0.0,0.0,0.775862068965517,0.0,0.0,0.0,0.5126319321163313,0.48736806788366877,1
2447,0,0.0,0.0,1.0,0.0,2.0,8.0,52.0,1.0,0.0,0.0,7.0,0.58,0.0,4.0,0.0,12.0,1.0,1.57142857142857,1.0,2.0,1.11111111111111,0.0,236.0,1.0,1.0,0.0,0.0,0.5359632161060446,0.46403678389395536,1
2450,0,7.0,0.0,1.0,3.0,4.0,5.0,174.0,3.0,2.0,8.0,9.0,0.49,78.0,1.0,0.0,8.0,2.0,3.38888888888889,0.0,1.0,1.36363636363636,0.0,0.0,0.5,0.0,0.0,0.0,0.6326240237658951,0.36737597623410484,1
2460,0,5.0,0.0,1.0,0.0,1.0,10.0,115.0,1.0,0.0,0.0,3.0,0.4,0.0,2.0,0.0,6.0,1.0,11.5,1.0,2.0,0.7,0.0,40.0,0.997695852534562,1.0,0.0,1.0,0.5658719990368355,0.43412800096316445,1
2463,0,35.0,45.0,1.0,53.0,0.0,6.0,81.0,7.0,5.0,35.0,5.0,0.26,92.0,2.0,13.0,14.0,2.0,11.7555555555556,2.0,1.0,0.948979591836735,0.0,3.0,0.920272673384707,1.0,0.0,2.0,0.5039278885658219,0.49607211143417806,2
1840,0,1.0,0.0,1.0,0.0,1.0,3.0,34.0,1.0,0.0,0.0,1.0,1.13,0.0,1.0,0.0,15.0,1.0,1.5,1.0,2.0,1.4,0.0,14.0,0.9,0.666666666666667,0.0,2.0,0.679804693944785,0.32019530605521496,2
1880,0,1.0,0.0,1.0,0.0,1.0,6.0,34.0,1.0,0.0,0.0,1.0,1.36,0.0,2.0,0.0,10.0,1.0,1.0,1.0,2.0,1.6,0.0,0.0,0.794520547945205,0.0,0.0,3.0,0.6104567915003312,0.3895432084996688,1
1886,0,2.0,0.0,1.0,0.0,2.0,5.0,151.0,2.0,2.0,3.0,13.0,0.39,52.0,5.0,0.0,10.0,2.0,2.64705882352941,1.0,2.0,0.55,0.0,0.0,1.0,0.0,0.0,2.0,0.6873592129015401,0.3126407870984599,1
1888,0,7.0,0.0,1.0,0.0,2.0,1.0,52.0,2.0,1.0,0.0,16.0,29.08,0.0,4.0,0.0,7.0,2.0,3.04166666666667,0.0,1.0,0.296296296296296,0.0,114.0,0.63716814159292,1.0,0.0,3.0,0.5210046614159537,0.4789953385840463,1
