test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1990,0,0.0,2.0,1.0,0.0,0.0,5.0,90.0,1.0,2.0,1.0,7.0,1.17,0.0,27.0,5.0,0.0,5.0,2.0,2.45454545454545,1.0,2.0,0.538461538461538,0.0,7.46484375,0.905263157894737,0.0,1.0,0.56,0.44,1,198535156250000.0
1991,0,1.0,2.0,1.0,0.0,0.0,4.0,90.0,1.0,2.0,1.0,7.0,1.08,0.0,25.0,4.0,0.0,5.0,2.0,2.41666666666667,1.0,2.0,0.5,0.0,7.48681640625,0.892857142857143,0.0,1.0,0.54,0.46,1,208513183593750.0
600,0,0.0,4.0,1.0,0.0,1.0,7.0,28.982421875,1.0,6.0,0.0,8.0,1.08,0.0,0.0,1.0,13.0,10.0,4.0,3.22727272727273,0.0,0.0,0.308823529411765,0.0,80.0,0.905393457117595,0.0,4.0,0.5,0.5,2,14.229611964465951
601,0,2.0,0.0,2.0,0.0,16.0,11.0,658.0,1.0,0.0,2.0,54.0,0.87,1.0,60.0,1.0,0.0,18.0,3.0,11.2321428571429,0.0,1.0,0.741379310344828,0.0,6.475341796875,0.9320119895086099,5.0,1.49951171875,0.5,0.5,3,648524658203125.0
603,0,0.0,23.0,1.0,0.0,0.0,8.0,601.0,1.0,0.0,0.0,38.0,5.46,0.0,0.0,4.0,10.0,4.0,2.0,10.983606557377,0.0,0.0,0.0,0.0,6.5,0.969811320754717,0.0,3.0,0.58,0.42,1,3500000000000.0
611,0,6.0,4.0,4.0,3.0,22.0,10.0,276.0,1.0,0.0,0.0,13.0,0.43,3.0,75.0,1.0,0.0,5.0,1.0,6.82608695652174,0.0,1.0,2.2,0.0,0.0,0.914705882352941,0.0,2.5,0.5,0.5,1,1.0117361392142104
620,0,3.0,5.0,2.0,2.0,2.0,5.0,333.0,1.0,1.0,3.0,33.0,0.51,1.0,77.0,2.0,2.0,15.0,2.0,3.52380952380952,0.0,1.0,1.18181818181818,0.0,6.5,0.961605584642234,0.0,2.5,0.51,0.49,2,15500000000000.0
624,0,8.0,0.0,2.0,4.0,6.0,7.0,124.474365234375,1.0,24.0,9.0,77.0,0.55,1.0,94.0,2.0,3.0,25.0,3.0,5.11926605504587,0.0,1.0,0.981981981981982,0.0,6.485595703125,0.942817294281729,0.0,1.4990234375,0.5,0.5,3,116514404296875.0
625,0,0.0,1.0,1.0,0.0,0.0,1.0,90.0,1.0,0.0,0.0,35.0,0.44,0.0,0.0,4.0,1.0,8.0,1.0,0.611111111111111,0.0,1.0,0.315789473684211,0.0,6.498046875,0.759206798866855,0.0,3.0,0.5,0.5,1,16501953125000.0
628,0,1.0,1.0,1.0,2.0,0.0,4.0,114.97999864816666,1.0,3.0,2.0,49.0,0.77,0.0,78.0,3.0,0.0,11.0,1.0,2.09259259259259,0.0,1.0,0.535714285714286,0.0,2.0,0.990066225165563,0.0,3.0,0.51,0.49,1,4.178470280285182
637,0,0.0,1.0,1.0,2.0,0.0,4.0,337.0,1.0,3.0,2.0,27.499755859375,0.78,0.0,81.0,3.0,0.0,13.0,1.0,2.09433962264151,0.0,1.0,0.527272727272727,0.0,0.0,0.993311036789298,0.0,1.0,0.5,0.5,1,4.833905333113036
640,0,5.0,9.0,1.0,8.0,10.0,4.0,346.0,1.0,6.0,3.0,37.0,0.59,0.0,92.0,2.0,0.0,18.0,2.0,3.50877192982456,0.0,1.0,0.610169491525424,0.0,6.494384765625,0.9810092410673399,0.0,3.0,0.5,0.5,2,44505615234375.0
641,0,6.0,8.0,2.0,15.0,7.0,5.0,344.0,1.0,2.0,4.0,40.0,0.41,1.0,93.0,2.0,0.0,22.0,2.0,4.64285714285714,0.0,1.0,1.0,0.0,6.498046875,0.9775633546371989,0.0,0.5,0.5,0.5,3,19501953125000.0
645,0,2.0,0.0,1.0,0.0,0.0,25.0,440.0,3.0,3.0,7.0,9.0,1.59,3.0,68.0,1.0,0.0,10.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.851990049751244,0.0,2.4998779892921448,0.55,0.45,1,0.3373276748330756
646,0,0.0,0.0,1.0,8.0,0.0,10.0,147.0,1.0,0.0,0.0,10.0,3.42,0.0,100.0,6.0,1.0,3.0,1.0,0.4,0.0,1.0,0.0,0.0,6.49072265625,0.679245283018868,0.0,3.0,0.59,0.41,1,66509277343750.0
647,0,2.0,0.0,2.0,131.0,4.0,6.0,132.98400688171387,1.0,0.0,21.0,9.490966796875,0.41,1.0,97.0,1.0,0.0,9.5,2.0,14.4909090909091,0.0,1.0,0.526315789473684,0.0,6.49658203125,0.938299055030573,0.0,5.0,0.5,0.5,4,17503417968750.0
1992,0,0.0,7.0,2.0,0.0,0.0,9.0,111.0,1.0,0.0,5.0,0.0,0.8,3.0,65.0,1.0,0.0,12.0,1.0,8.71428571428571,6.0,1.0,1.11111111111111,0.0,6.43798828125,0.895470383275261,0.0,1.0,0.63,0.37,1,298562011718750.0
651,0,1.0,0.0,2.0,11.0,1.0,13.0,496.0,1.0,1.0,4.0,29.0,1.32,1.0,92.0,2.0,0.0,20.0,3.0,3.32258064516129,0.0,1.0,1.03030303030303,0.0,6.49951171875,0.472306143001007,0.0,1.49951171875,0.5,0.5,2,61500488281250.0
663,0,1.0,0.0,1.0,0.0,1.0,2.0,116.48035645484924,1.0,11.0,19.0,14.5,0.41,1.0,93.0,1.0,1.0,43.0,6.0,3.02272727272727,0.0,0.0,0.851063829787234,0.0,49.0,0.942583732057416,0.0,1.5,0.5,0.5,3,4.353477699939089
1995,0,1.0,1.0,1.0,0.0,0.0,7.0,75.0,1.0,0.0,3.0,4.0,1.03,0.0,22.0,3.0,0.0,5.0,1.0,4.16666666666667,2.0,2.0,1.77777777777778,0.0,8.46875,1.0,0.0,0.0,0.51,0.49,1,155531250000000.0
1996,0,0.0,1.0,1.0,0.0,0.0,14.0,66.0,1.0,0.0,2.0,2.0,2.54,0.0,33.0,2.0,0.0,0.0,1.0,3.33333333333333,2.0,1.0,1.2,0.0,11.47998046875,0.817307692307692,0.0,0.0,0.51,0.49,1,123520019531250.0
1997,0,2.0,3.0,1.0,0.0,0.0,9.0,101.0,1.0,0.0,7.0,2.0,0.89,0.0,53.0,2.0,0.0,11.0,1.0,5.0,1.0,1.0,1.66666666666667,0.0,6.466552734375,0.841880341880342,0.0,1.0,0.55,0.45,1,272533447265625.0
688,0,0.0,13.0,1.0,0.0,0.0,3.0,78.0,1.0,0.0,3.0,0.0,1.47,0.0,64.0,1.0,6.0,2.0,1.0,10.96042181895329,2.0,1.0,0.2,0.0,0.0,0.962025316455696,0.0,1.0,0.5,0.5,1,3.3780940869023337
689,0,6.0,2.0,3.0,1.0,0.0,11.0,344.0,1.0,2.0,8.0,11.0,0.59,1.0,72.0,2.0,0.0,16.0,2.0,7.57142857142857,2.0,1.0,2.30434782608696,0.0,6.498779296875,0.8659103594892892,0.0,0.5,0.5,0.5,3,226501220703125.0
695,0,3.0,2.0,2.0,0.0,0.0,15.0,349.0,1.0,1.0,2.0,13.0,0.89,0.0,60.0,2.0,0.0,16.0,2.0,4.89473684210526,0.0,1.0,2.14285714285714,0.0,6.2548828125,0.684879288437103,0.0,1.5,0.56,0.44,2,1043745117187500.0
696,0,14.0,4.0,1.0,6.0,0.0,9.0,123.40425735712051,1.0,13.0,15.0,26.48802351951599,0.97,1.0,95.0,1.0,1.0,35.0,2.0,6.20879120879121,0.0,1.0,0.827956989247312,0.0,497.0,0.9845499522150568,2.0,1.498779296875,0.5,0.5,4,20.024016589980288
700,0,17.0,0.0,1.0,2.0,1.0,11.0,2316.0,1.0,3.0,2.0,19.4638671875,2.08,0.0,99.0,2.0,1.0,23.0,3.0,1.395,0.0,1.0,0.222772277227723,0.0,6.4775390625,0.747786423396834,0.0,0.49951171875,0.5,0.5,3,162522460937500.0
705,0,11.0,5.0,1.0,0.0,0.0,8.499879598617554,28.92333984375,1.0,5.0,5.0,1.99658203125,1.07,1.0,93.0,3.0,3.0,31.0,2.0,4.68354430379747,0.0,1.0,0.802469135802469,0.0,0.0,0.633699633699634,0.0,6.0,0.5,0.5,3,20.171173434053387
710,0,18.0,8.0,1.0,8.0,2.0,0.498291015625,39.35051238536835,1.0,12.0,26.0,0.472900390625,1.3,1.0,53.494140625,2.0,2.0,48.0,3.0,5.54545454545455,0.0,1.0,0.793650793650794,0.0,58.0,0.655260570304818,0.0,10.0,0.5,0.5,4,58.234171713627006
719,0,3.0,10.0,1.0,0.0,0.0,11.0,136.377685546875,1.0,0.0,24.0,45.0,1.09,2.0,94.0,2.0,2.0,16.0,2.0,5.17241379310345,0.0,0.0,0.916666666666667,0.0,6.49560546875,0.902935889754344,0.0,0.4990234375,0.51,0.49,3,28504394531250.0
2001,0,4.0,0.0,1.0,0.0,20.0,10.0,230.0,1.0,0.0,0.0,16.0,2.17,0.0,0.0,1.0,0.0,6.0,1.0,3.15,0.0,2.0,0.272727272727273,0.0,295.99609375,0.989041095890411,0.0,1.0,0.5,0.5,1,84003906250000.0
2002,0,6.0,14.0,2.0,1.0,0.0,3.5,131.0,3.0,1.0,7.0,2.0,0.37,0.0,71.0,1.0,0.0,9.0,2.0,6.69565217391304,0.0,1.0,1.48148148148148,0.0,648.0,0.781431334622824,0.0,1.0,0.51,0.49,1,0.11241512657940725
2004,0,2.0,0.0,1.0,1.0,1.0,8.0,155.0,1.0,0.0,4.0,11.0,1.08,0.0,76.0,1.0,0.0,10.0,2.0,2.69230769230769,0.0,0.0,1.33333333333333,0.0,349.49845600128174,1.0,0.0,0.0,0.5,0.5,1,27501543998718.25
724,0,0.0,22.0,1.0,0.0,1.0,3.0,49.4970703125,1.0,0.0,9.0,1.0,1.07,1.0,82.0,1.0,0.0,16.0,1.0,3.91304347826087,1.0,1.0,0.76,0.0,6.4951171875,0.89438202247191,0.0,2.0,0.5,0.5,2,38504882812500.0
725,0,5.0,1.0,3.0,0.0,0.0,3.0,83.0,1.0,0.0,12.0,7.0,0.27,0.49951171875,71.0,2.0,0.0,7.0,1.0,5.035523231212908,1.0,2.0,2.33333333333333,0.0,450.0,0.883928571428571,0.0,2.0,0.5,0.5,2,2500488281250.0
726,0,3.0,6.0,1.0,1.0,24.0,1.0,86.0,1.0,0.0,0.0,15.0,0.43,0.0,83.0,1.0,0.0,12.49884033203125,1.0,18.375,2.0,1.0,0.461538461538462,0.0,6.49560546875,0.739255014326648,0.0,2.0,0.51,0.49,2,28504394531250.0
729,0,5.0,0.0,1.0,0.0,4.0,8.0,107.0,1.0,1.0,2.0,4.0,0.79,1.0,70.0,2.0,0.0,9.0,1.0,7.0,3.0,2.0,1.16666666666667,0.0,6.498291015625,0.9229812686239875,0.0,3.0,0.5,0.5,2,156501708984375.0
732,0,4.0,5.0,1.0,0.0,0.0,6.0,147.0,1.0,0.0,10.0,3.0,0.62,2.0,74.0,2.0,0.0,1.0,2.0,5.41666666666667,0.0,2.0,2.0,0.0,6.43798828125,0.574324324324324,0.0,1.0,0.52,0.48,1,298562011718750.0
738,0,0.0,18.0,1.0,0.0,18.0,2.0,82.0,1.0,0.0,0.0,0.0,0.85,0.0,0.0,1.0,0.0,4.0,1.0,4.38888888888889,2.0,3.0,0.15,0.0,16.5,0.876651982378855,0.0,2.0,0.5,0.5,1,5500000000000.0
743,0,12.0,4.0,1.0,3.0,0.0,5.0,431.0,1.0,1.0,15.499389946460724,43.0,0.61,3.0,89.0,1.0,0.0,20.0,2.0,7.01666666666667,1.0,1.0,0.919354838709677,0.0,0.0,0.99568655643422,0.0,1.0,0.52,0.48,1,1.686638374165378
746,0,18.499879598617554,14.0,3.0,14.0,5.0,16.0,1108.0,1.0,0.0,3.0,0.0,0.95,5.0,92.0,1.0,0.0,13.0,1.0,11.6666666666667,3.0,1.0,1.97142857142857,0.0,0.0,0.99685393258427,0.0,2.0,0.5,0.5,1,500120401382.4453
769,0,5.0,2.0,4.0,0.0,6.0,8.0,78.0,1.0,0.0,0.0,0.0,0.37,9.0,0.0,1.0,0.0,19.0,1.0,5.0,0.0,1.0,2.77777777777778,0.0,12.498658061027527,0.914209115281501,0.0,1.0,0.5,0.5,1,8501341938972.473
778,0,21.0,9.0,3.0,2.0,6.0,5.0,442.0,3.0,10.0,1.4951171875,6.996826171875,0.34,4.0,96.0,1.0,1.0,42.0,3.0,4.61428571428571,1.0,1.0,1.73333333333333,0.0,6.49951171875,0.991799544419134,0.0,5.0,0.5,0.5,3,2500488281250.0
779,0,3.0,3.0,2.0,0.0,0.0,3.0,42.49450969696045,1.0,0.0,6.0,8.0,0.4,1.0,76.0,2.0,0.0,4.0,2.0,2.35714285714286,0.0,1.0,1.125,0.0,14.0,0.963087248322148,0.0,2.0,0.5,0.5,1,0.47786715348110437
783,0,2.0,2.0,2.0,2.0,0.0,3.0,136.499152302742,13.0,1.0,12.0,27.0,0.21,1.0,80.0,1.0,0.0,13.0,3.0,4.21875,0.0,1.0,1.67391304347826,0.0,6.494140625,0.892391304347826,0.0,1.49951171875,0.5,0.5,3,45505859375000.0
784,0,2.0,12.0,3.0,0.0,1.0,2.0,47.4990234375,1.0,0.0,8.0,1.0,0.35,4.0,75.0,1.0,0.0,11.0,1.0,5.26666666666667,2.0,1.0,1.11764705882353,0.0,1.0,0.982843137254902,0.0,2.0,0.5,0.5,1,0.5714618568449463
796,0,5.0,11.0,2.0,1.0,0.0,2.0,79.0,3.0,0.0,14.0,2.0,0.32,3.0,79.0,2.0,0.0,22.0,2.0,5.38888888888889,1.0,1.0,1.31818181818182,0.0,73.0,0.957845433255269,0.0,0.5,0.5,0.5,1,1.0117361392142104
806,0,62.0,16.0,1.0,29.0,5.0,13.0,136.4890899658203,1.0,15.0,2.4970703125,137.0,0.51,4.0,98.0,1.0,0.0,128.0,6.0,7.25217391304348,0.0,0.0,0.836206896551724,0.0,6.3251953125,0.9880381994530956,6.0,12.0,0.5,0.5,4,1331674804687500.0
807,0,6.0,3.0,1.0,0.0,1.0,16.0,360.0,1.0,5.0,3.0,5.0,1.04,4.0,61.0,1.0,0.0,31.0,2.0,5.52631578947368,0.0,1.0,0.952380952380952,0.0,6.49560546875,0.8426151117505634,0.0,1.49951171875,0.5,0.5,3,28504394531250.0
819,0,0.0,1.0,1.0,15.0,0.0,5.0,75.0,1.0,0.0,1.0,8.0,0.33,0.0,81.0,3.0,0.0,19.0,1.0,5.22222222222222,0.0,1.0,1.09090909090909,0.0,6.5,0.8942174784578122,0.0,2.0,0.5,0.5,2,1500000000000.0
820,0,0.0,0.0,1.0,21.0,0.0,18.0,201.0,1.0,0.0,1.0,8.0,0.56,5.0,77.0,2.0,0.0,32.0,1.0,8.25,1.0,1.0,1.2,0.0,6.49951171875,0.951585976627713,0.0,2.4998779892921448,0.5,0.5,2,21500488281250.0
822,0,0.0,0.0,1.0,15.0,0.0,20.0,221.0,1.0,5.0,0.0,4.0,0.43,7.0,74.0,2.0,0.0,25.0,1.0,7.88888888888889,2.0,3.0,1.27272727272727,0.0,6.5,0.992094861660079,0.0,1.0,0.62,0.38,1,1500000000000.0
828,0,0.0,0.0,1.0,13.0,0.0,7.0,96.0,1.0,0.0,1.0,9.0,0.46,0.0,77.0,3.0,0.0,18.0,1.0,5.11111111111111,0.0,1.0,0.818181818181818,0.0,6.5,0.8112515439027943,0.0,1.0,0.5,0.5,2,500000000000.0
832,0,2.0,0.0,1.0,18.0,0.0,8.0,120.0,1.0,0.0,1.0,9.0,0.34,0.0,73.0,3.0,0.0,18.0,1.0,8.27272727272727,1.0,1.0,1.0,0.0,6.49951171875,0.8395328904655166,0.0,1.0,0.5,0.5,2,5500488281250.0
833,0,0.0,2.0,1.0,14.0,0.0,17.0,148.0,1.0,1.0,0.0,3.0,0.58,7.0,70.0,2.0,0.0,21.0,1.0,8.33333333333333,2.0,3.0,1.5,0.0,6.5,0.968325791855204,0.0,2.0,0.5,0.5,1,3500000000000.0
835,0,1.0,0.0,1.0,25.0,0.0,39.0,242.0,1.0,0.0,0.0,4.0,0.54,12.0,80.0,2.0,0.0,25.0,1.0,9.6,5.0,3.0,1.28571428571429,0.0,6.5,0.990740740740741,0.0,1.0,0.71,0.29,1,7500000000000.0
836,0,0.0,0.0,1.0,11.0,0.0,18.0,114.0,1.0,0.0,0.0,4.0,0.62,6.0,54.0,2.0,0.0,12.499390125274658,1.0,8.5,6.0,3.0,1.83333333333333,0.0,4.0,0.977635782747604,0.0,2.0,0.52,0.48,1,1.2367035106623736
837,0,7.0,6.49609375,1.0,1.0,0.0,11.0,441.0,1.0,0.0,7.0,1.0,0.61,2.0,87.0,1.0,0.0,26.0,1.0,9.81081081081081,3.0,1.0,1.20512820512821,0.0,0.0,0.955520254169976,0.0,0.49951171875,0.5,0.5,2,22503906250000.0
843,0,2.0,1.0,1.0,0.0,0.0,11.0,223.0,1.0,0.0,9.0,13.0,0.68,2.0,80.0,4.0,0.0,28.0,1.0,4.1875,1.0,1.0,1.11111111111111,0.0,6.497314453125,0.974317817014446,0.0,2.0,0.54,0.46,1,20502685546875.0
845,0,0.0,0.0,1.0,0.0,0.0,9.0,135.0,1.0,0.0,12.0,11.0,0.62,2.0,70.0,4.0,0.0,6.99609375,1.0,5.63636363636364,1.0,1.0,1.53846153846154,0.0,6.498046875,0.918072289156627,0.0,2.0,0.5,0.5,2,19501953125000.0
850,0,2.0,4.0,1.0,0.0,2.0,8.0,171.0,1.0,4.0,1.0,7.0,1.08,0.0,88.0,1.0,12.0,17.0,2.0,4.47058823529412,0.0,1.0,0.421052631578947,0.0,6.49560546875,0.9846547314578,0.0,1.0,0.55,0.45,1,202504394531250.0
854,0,0.0,0.0,1.0,0.0,0.0,9.0,185.0,1.0,2.0,7.0,15.0,0.92,1.0,71.0,3.0,2.0,14.0,1.0,3.88235294117647,1.0,1.0,0.631578947368421,0.0,6.5,0.981776765375854,0.0,2.0,0.6,0.4,1,1500000000000.0
856,0,1.0,3.0,1.0,20.0,0.0,12.0,384.0,1.0,3.0,10.0,21.0,0.86,1.0,89.0,3.0,5.0,24.0,1.0,7.82142857142857,1.0,0.0,0.633333333333333,0.0,6.496826171875,0.9813554384327967,0.0,2.0,0.5,0.5,2,36503173828125.0
857,0,6.0,1.0,2.0,3.0,0.0,12.0,41.3818359375,1.0,6.0,5.0,34.0,0.71,2.0,88.0,5.0,0.0,30.0,2.0,5.65957446808511,0.0,1.0,1.38775510204082,0.0,6.49951171875,0.633886255924171,0.0,0.49951171875,0.5,0.5,3,65500488281250.0
864,0,4.0,3.0,2.0,0.0,0.0,14.0,287.9875559806824,1.0,2.0,5.0,13.0,0.63,3.0,75.0,3.0,0.0,35.0,1.0,6.27272727272727,0.0,1.0,1.20833333333333,0.0,6.477783203125,0.945402298850575,0.0,0.5,0.5,0.5,3,102522216796875.0
867,0,0.0,3.0,1.0,0.0,0.0,4.0,61.0,1.0,0.0,0.0,7.0,0.47,2.0,0.0,2.0,0.0,8.0,1.0,3.4,0.0,1.0,1.0,0.0,6.4951171875,0.95397489539749,0.0,3.0,0.53,0.47,1,51504882812500.0
868,0,0.0,3.0,1.0,0.0,0.0,3.0,52.0,1.0,0.0,0.0,7.0,0.68,0.0,0.0,2.0,0.0,8.0,1.0,1.8,1.0,1.0,0.833333333333333,0.0,6.49169921875,0.948051948051948,0.0,2.0,0.71,0.29,1,52508300781250.0
869,0,0.0,0.0,2.0,0.0,0.0,10.0,166.0,1.0,1.0,3.0,7.0,0.79,3.0,45.0,3.0,0.0,19.0,1.0,4.25,2.0,2.0,2.1,0.0,6.498291015625,0.83175355450237,0.0,1.5,0.63,0.37,2,12501708984375.0
871,0,2.0,7.0,2.0,3.0,1.0,12.0,285.0,1.0,0.0,9.0,11.0,0.68,2.0,81.0,3.0,1.0,9.999757051467896,1.0,1.815625,1.0,1.0,1.31818181818182,0.0,6.498046875,0.861386138613861,0.0,2.0,0.5,0.5,3,29501953125000.0
873,0,1.0,15.0,1.0,0.0,0.0,7.0,114.9482421875,2.0,6.0,18.0,17.49658203125,0.87,0.0,86.0,3.0,0.0,28.0,1.0,5.05263157894737,0.0,1.0,0.55,0.0,48.0,0.776936026936027,0.0,1.5,0.5,0.5,3,8.133349705404733
874,0,4.0,0.0,1.0,0.0,0.0,3.0,279.0,1.0,0.0,13.497682511806488,4.4912109375,0.54,0.0,95.0,2.0,0.0,36.0,2.0,2.01666666666667,0.0,1.0,0.516129032258065,0.0,0.0,0.760087241003272,0.0,2.0,0.5,0.5,2,18.559464722437948
875,0,2.0,0.0,1.0,0.0,1.0,45.0,256.0,1.0,1.0,0.0,2.0,1.03,6.0,0.0,4.0,0.0,12.499269485473633,1.0,8.8,3.0,1.0,2.28571428571429,0.0,6.482177734375,0.9793262511599304,0.0,1.0,0.5,0.5,3,394517822265625.0
876,0,8.0,1.0,2.0,0.0,0.0,13.0,288.0,1.0,1.0,3.0,10.0,0.78,2.0,55.0,3.0,0.0,26.0,1.0,3.95,2.0,2.0,1.18181818181818,0.0,6.456298828125,0.642666666666667,0.0,1.499878168106079,0.57,0.43,2,266543701171875.0
877,0,0.0,4.0,1.0,0.0,0.0,7.0,146.0,1.0,2.0,1.0,9.0,1.33,0.0,73.0,3.0,8.0,14.0,1.0,2.46666666666667,0.0,0.0,0.294117647058824,0.0,6.498046875,0.924137931034483,0.0,1.5,0.73,0.27,2,9501953125000.0
881,0,2.0,0.0,2.0,0.0,0.0,16.0,121.0,1.0,0.0,5.0,4.0,0.52,4.0,60.0,4.0,0.0,19.0,1.0,6.83333333333333,2.0,1.0,3.125,1.0,6.49072265625,0.9283564404662794,0.0,2.0,0.5,0.5,2,133509277343750.0
884,0,1.0,0.0,2.0,0.0,0.0,14.0,153.0,1.0,0.0,8.0,8.0,0.47,4.0,58.0,4.0,0.0,34.0,1.0,8.11111111111111,0.0,1.0,1.90909090909091,0.0,6.4990234375,0.8778011531167964,0.0,2.0,0.5,0.5,2,72500976562500.0
885,0,5.0,0.0,2.0,0.0,0.0,17.0,298.0,1.0,0.0,11.499146461486816,7.0,0.64,4.0,75.0,4.0,0.0,27.0,1.0,8.41666666666667,0.0,1.0,1.78571428571429,0.0,6.49951171875,0.876923076923077,0.0,1.5,0.5,0.5,3,65500488281250.0
897,0,0.0,1.0,1.0,0.0,0.0,13.0,140.0,1.0,0.0,1.0,7.0,0.92,2.0,75.0,5.0,0.0,23.499889254570007,1.0,4.375,0.0,1.0,0.7,0.0,0.0,0.973760932944606,0.0,2.0,0.51,0.49,1,0.11244002550246801
898,0,2.4998783469200134,5.0,1.0,0.0,2.0,12.0,63.99755859375,1.0,9.0,24.0,16.0,0.56,2.0,94.0,4.0,3.0,52.0,1.0,5.38461538461539,0.0,1.0,1.48780487804878,0.0,0.0,0.943217665615142,0.0,0.49951171875,0.5,0.5,3,6500121653079.986
907,0,4.0,35.0,1.0,1.0,0.0,7.0,69.4937983751297,1.0,2.0,13.0,0.0,1.3,1.0,95.0,1.0,1.0,22.0,2.0,1.9782949947729347,1.0,0.0,0.441860465116279,0.0,25.0,0.988197424892704,0.0,2.0,0.5,0.5,2,7.437832116403424
910,0,23.0,10.0,2.0,3.0,0.0,16.0,29.368408203125,1.0,6.0,30.0,50.0,0.6,4.0,95.0,4.0,0.0,68.0,1.0,4.93258426966292,0.0,0.0,0.0553152901785714,0.0,143.0,0.935771826692793,0.0,0.49951171875,0.5,0.5,3,28.542323008536393
911,0,0.0,7.0,2.0,0.0,0.0,15.0,614.0,1.0,1.0,5.0,13.49609375,0.72,2.0,94.0,3.0,0.0,35.0,2.0,2.81578947368421,1.0,1.0,1.925,0.0,6.482177734375,0.869698832206515,0.0,1.0,0.51,0.49,2,78517822265625.0
912,0,0.0,1.0,1.0,0.0,0.0,13.0,296.0,1.0,1.0,1.0,18.0,1.08,2.0,25.0,4.0,0.0,20.0,1.0,3.2,1.0,1.0,0.727272727272727,0.0,6.49951171875,0.968944099378882,0.0,1.5,0.64,0.36,2,2500488281250.0
913,0,2.0,4.0,1.0,3.0,0.0,5.0,109.474609375,1.0,10.0,21.0,1.99951171875,0.62,1.0,96.0,3.0,8.0,39.0,2.0,4.62025316455696,0.0,0.0,0.654320987654321,0.0,1.0,0.870223978919631,0.0,2.0,0.5,0.5,2,15.615579540545589
914,0,6.0,4.0,1.0,0.0,0.0,9.0,130.41748046875,1.0,2.0,26.0,33.0,0.55,3.0,93.0,4.0,0.0,58.0,2.0,4.06666666666667,0.0,0.0,1.02127659574468,0.0,6.48876953125,0.980544747081712,0.0,0.49951171875,0.5,0.5,3,142511230468750.0
919,0,9.0,3.0,2.0,0.0,0.0,20.0,509.0,1.0,0.0,10.0,10.0,0.83,3.0,82.0,5.0,0.0,7.999755859375,1.0,5.13636363636364,0.0,1.0,1.75,0.0,6.498046875,0.866449511400652,0.0,2.0,0.5,0.5,2,169501953125000.0
920,0,0.0,2.0,3.0,0.0,0.0,14.0,229.48990321159363,1.0,4.0,2.0,11.0,0.67,3.0,52.0,6.0,0.0,24.0,1.0,4.47058823529412,0.0,1.0,1.42105263157895,0.0,0.0,0.988636363636364,0.0,0.5,0.5,0.5,2,1.3982132797507145
922,0,1.0,0.0,2.0,0.0,0.0,9.0,210.0,1.0,0.0,0.0,19.0,0.55,2.0,0.0,2.0,0.0,31.0,1.0,2.45,0.0,0.0,1.04545454545455,0.0,6.4921875,0.832592592592593,0.0,2.0,0.52,0.48,1,41507812500000.0
928,0,0.0,1.0,2.0,0.0,0.0,26.0,342.0,1.0,4.0,1.0,7.0,1.04,4.0,50.0,4.0,0.0,28.0,1.0,5.0,0.0,1.0,1.71428571428571,0.0,6.43505859375,0.617333333333333,0.0,1.0,0.53,0.47,1,296564941406250.0
929,0,4.0,2.0,1.0,0.0,1.0,19.0,343.0,1.0,1.0,8.0,9.0,0.7,3.0,85.0,5.0,0.0,47.0,1.0,5.3125,0.0,1.0,1.83333333333333,0.0,6.49951171875,0.849519743863394,0.0,1.499878168106079,0.5,0.5,2,2500488281250.0
930,0,3.0,3.0,1.0,2.0,0.0,8.0,151.0,1.0,0.0,4.0,7.0,0.62,1.0,78.0,6.0,0.0,27.0,1.0,5.07692307692308,1.0,1.0,1.13333333333333,0.0,0.0,0.9,0.0,1.5,0.64,0.36,1,0.3372453797380701
932,0,2.0,2.0,1.0,0.0,0.0,2.0,80.0,1.0,0.0,1.0,16.0,0.35,0.0,95.0,4.499878287315369,0.0,14.0,2.0,2.25,0.0,1.0,1.18181818181818,0.0,6.498046875,0.96969696969697,0.0,1.5,0.52,0.48,3,9501953125000.0
935,0,6.0,7.0,1.0,6.0,1.0,16.0,130.35791015625,1.0,8.0,11.0,23.0,0.8,3.0,93.0,5.0,1.0,47.0,1.0,5.11363636363636,0.0,0.0,1.1304347826087,0.0,0.0,0.967906265919511,0.0,2.0,0.5,0.5,1,12.115392063562096
936,0,0.0,1.0,1.0,0.0,0.0,8.0,54.0,1.0,0.0,2.0,3.0,0.64,1.0,50.0,4.0,0.0,12.0,1.0,5.75,1.0,1.0,1.16666666666667,0.0,8.999267578125,0.932515337423313,0.0,0.49951171875,0.5,0.5,2,4000732421875.0
