test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
1047,0,1.0,20.0,1.0,0.0,1.0,10.0,248.333,1.0,6.0,10.0,53.0,1.05,96.0,2.0,3.0,59.0,1.0,6.625,0.0,0.0,0.695121951219512,0.0,0.0,0.90894819466248,0.0,0.0,2.0,0.7220799,0.27792013,2
1053,0,3.0,9.0,2.0,0.0,0.0,17.0,248.333,1.0,1.0,22.0,36.0,0.79,87.0,3.0,0.0,48.0,1.0,5.20408163265306,0.0,1.0,1.05882352941176,0.0,1.0,1.0,1.0,0.0,3.0,0.55944425,0.44055575,3
1054,0,1.0,6.0,1.0,0.0,0.0,1.0,248.333,1.0,2.0,7.0,15.0,1.78,89.0,5.0,2.0,32.0,1.0,4.04166666666667,0.0,1.0,0.923076923076923,0.0,0.0,0.464253393665158,0.0,0.0,6.0,0.6382569,0.3617431,2
1058,0,0.0,7.0,1.0,0.0,0.0,8.0,297.0,1.0,2.0,2.0,24.0,1.1,51.0,4.0,10.0,22.0,1.0,3.12121212121212,0.0,1.0,1.0,0.0,0.0,0.932389937106918,0.0,0.0,3.0,0.57289207,0.42710793,1
1064,0,4.0,1.0,2.0,0.0,0.0,22.0,310.0,1.0,0.0,7.0,6.0,0.48,83.0,4.0,0.0,40.0,1.0,10.2727272727273,1.0,1.0,3.23076923076923,0.0,0.0,0.907053941908714,0.0,0.0,3.0,0.67948544,0.32051453,1
1066,0,17.0,4.0,1.0,19.0,0.0,18.0,248.333,1.0,2.0,17.0,25.0,2.06,90.0,3.0,0.0,49.0,1.0,6.39583333333333,0.0,1.0,1.1,0.0,2.0,0.930309278350515,1.0,0.0,6.0,0.5274364,0.47256365,3
1069,0,11.0,8.0,2.0,0.0,0.0,13.0,387.0,1.0,0.0,2.0,9.0,0.39,89.0,1.0,0.0,48.0,1.0,5.5,1.0,1.0,2.33333333333333,0.0,288.0,0.553787396562699,0.888888888888889,0.0,3.0,0.69982076,0.30017924,2
1072,0,0.0,6.0,1.0,0.0,0.0,10.0,386.0,1.0,2.0,6.0,27.0,0.76,68.0,4.0,2.0,27.0,1.0,4.22857142857143,0.0,0.0,0.756756756756757,0.0,0.0,0.9,0.0,0.0,1.0,0.715846,0.284154,1
1091,0,6.0,1.0,2.0,1.0,2.0,20.0,248.333,1.0,2.0,8.0,10.0,0.6,90.0,2.0,0.0,56.0,1.0,5.78947368421053,0.0,1.0,1.85714285714286,0.0,14.0,0.709104938271605,1.0,0.0,6.0,0.618467,0.38153306,2
1104,0,19.0,0.0,1.0,3.0,0.0,7.0,31.0,1.0,3.0,54.0,9.0,0.37,97.0,2.0,0.0,66.0,2.0,2.92715231788079,0.0,1.0,0.843137254901961,0.0,0.0,1.0,0.5,0.0,11.0,0.50504386,0.4949561,5
1106,0,2.0,1.0,1.0,0.0,0.0,6.0,285.0,2.0,0.0,7.0,6.0,0.71,88.0,2.0,0.0,23.0,2.0,2.71428571428571,0.0,1.0,0.894736842105263,0.0,0.0,0.921219822109276,0.0,0.0,5.0,0.63425493,0.3657451,2
1117,0,33.0,1.0,2.0,1.0,3.0,20.0,248.333,1.0,0.0,50.0,8.0,0.42,91.0,1.0,0.0,71.0,2.0,10.1190476190476,0.0,0.0,2.20454545454545,0.0,130.0,0.535906897530514,0.8,0.0,9.0,0.60661477,0.39338523,3
1121,0,1.0,0.0,1.0,2.0,5.0,4.0,657.0,1.0,15.0,38.0,103.0,0.05,97.0,1.0,2.0,61.0,3.0,2.42857142857143,0.0,0.0,0.628099173553719,0.0,0.0,0.9,0.0,0.0,1.0,0.78451705,0.21548297,3
1151,0,1.0,1.0,1.0,0.0,0.0,14.0,161.0,1.0,1.0,7.0,5.0,0.89,69.0,2.0,0.0,18.0,1.0,6.125,0.0,2.0,1.6,0.0,0.0,0.95959595959596,0.0,0.0,2.0,0.8720718,0.12792818,1
1171,0,1.0,0.0,1.0,0.0,1.0,5.0,268.0,1.0,0.0,0.0,44.0,0.28,0.0,1.0,0.0,54.0,2.0,9.57777777777778,1.0,1.0,0.0851063829787234,0.0,23.0,0.845977011494253,1.0,0.0,3.0,0.67156684,0.32843316,1
1174,0,0.0,2.0,2.0,0.0,0.0,15.0,111.0,1.0,4.0,6.0,3.0,1.1,63.0,1.0,2.0,15.0,1.0,4.0,1.0,0.0,1.625,0.0,0.0,0.76890756302521,0.0,0.0,3.0,0.5035674,0.4964326,1
1189,0,21.0,2.0,2.0,0.0,0.0,7.0,248.333,2.0,1.0,46.0,9.0,0.38,87.0,1.0,0.0,79.0,2.0,10.6666666666667,1.0,1.0,1.94444444444444,0.0,2.0,1.0,1.0,0.0,6.0,0.56823313,0.43176684,4
1190,0,1.0,0.0,1.0,0.0,0.0,9.0,68.0,1.0,1.0,4.0,3.0,0.37,44.0,2.0,0.0,17.0,1.0,6.6,3.0,3.0,2.71428571428571,0.0,0.0,0.972508591065292,0.0,0.0,3.0,0.97939247,0.020607535,1
1203,0,0.0,1.0,2.0,0.0,1.0,6.0,180.0,1.0,3.0,6.0,18.0,29.08,88.0,2.0,19.0,26.0,1.0,7.72727272727273,0.0,0.0,1.16666666666667,0.0,27.0,0.859778597785978,0.5,0.0,4.0,0.72972167,0.27027833,1
1204,0,2.0,0.0,1.0,0.0,2.0,8.0,161.0,1.0,0.0,6.0,12.0,29.08,79.0,1.0,0.0,15.0,2.0,4.42857142857143,1.0,1.0,1.25,0.0,108.0,0.702637889688249,1.0,0.0,2.0,0.66262805,0.33737192,2
1205,0,1.0,2.0,1.0,0.0,2.0,8.0,333.0,1.0,1.0,13.0,6.0,29.08,93.0,1.0,3.0,31.0,2.0,2.52941176470588,0.0,0.0,0.638888888888889,0.0,114.0,0.753623188405797,0.6,0.0,4.0,0.5350773,0.46492273,2
1209,0,1.0,1.0,1.0,0.0,0.0,9.0,182.0,1.0,0.0,13.0,13.0,0.55,0.0,3.0,0.0,15.0,2.0,5.4,1.0,1.0,1.47058823529412,0.0,0.0,0.866888519134775,0.0,0.0,3.0,0.72267663,0.2773234,1
1260,0,5.0,0.0,2.0,4.0,0.0,11.0,397.0,1.0,0.0,7.0,23.0,0.59,80.0,2.0,0.0,19.0,2.0,6.96428571428571,1.0,1.0,1.43333333333333,0.0,14.0,1.0,1.0,0.0,7.0,0.50548935,0.49451062,3
1262,0,3.0,1.0,2.0,0.0,0.0,5.0,119.0,1.0,0.0,16.0,14.0,0.49,84.0,3.0,0.0,10.0,2.0,4.5,1.0,1.0,1.2,0.0,0.0,1.0,0.0,0.0,2.0,0.89594364,0.104056366,1
1266,0,6.0,0.0,2.0,0.0,0.0,11.0,257.0,1.0,0.0,7.0,8.0,0.88,82.0,3.0,0.0,20.0,2.0,5.64285714285714,1.0,2.0,1.375,0.0,0.0,0.988817891373802,0.0,0.0,2.0,0.76610684,0.23389313,1
1272,0,2.0,1.0,2.0,0.0,0.0,11.0,248.333,1.0,6.0,7.0,14.0,0.82,87.0,4.0,2.0,28.0,3.0,9.52173913043478,0.0,1.0,1.88,0.0,0.0,0.869745003445899,0.0,0.0,6.0,0.6681985,0.33180147,3
1274,0,2.0,3.0,1.0,0.0,1.0,7.0,518.0,1.0,0.0,16.0,55.0,0.96,92.0,1.0,0.0,17.0,4.0,1.93333333333333,0.0,0.0,0.435483870967742,0.0,0.0,0.943625325238508,0.0,0.0,1.0,0.5816245,0.41837552,1
1283,0,4.0,9.0,2.0,0.0,1.0,14.0,295.0,1.0,0.0,34.0,4.0,0.43,82.0,2.0,0.0,43.0,1.0,11.2941176470588,2.0,1.0,2.63157894736842,0.0,1.0,0.973660308810173,1.0,0.0,3.0,0.6320956,0.36790442,2
1285,0,1.0,0.0,1.0,0.0,0.0,3.0,44.0,1.0,1.0,2.0,1.0,0.33,66.0,4.0,0.0,14.0,1.0,7.66666666666667,3.0,2.0,3.0,0.0,0.0,0.960975609756098,0.0,0.0,3.0,0.75019866,0.24980135,1
1287,0,8.0,3.0,1.0,0.0,0.0,4.0,156.0,1.0,0.0,23.0,6.0,0.32,90.0,3.0,0.0,30.0,3.0,4.65384615384615,0.0,1.0,1.82142857142857,0.0,0.0,0.786179921773142,0.0,0.0,2.0,0.6965128,0.3034872,1
1289,0,0.0,1.0,1.0,0.0,0.0,0.0,288.0,1.0,0.0,5.0,9.0,0.71,80.0,1.0,0.0,33.0,2.0,1.52,1.0,1.0,0.194805194805195,0.0,0.0,0.768028846153846,0.0,0.0,3.0,0.72265625,0.27734378,2
1295,0,1.0,11.0,1.0,0.0,0.0,5.0,440.0,1.0,1.0,33.0,51.0,0.05,95.0,1.0,1.0,41.0,2.0,3.125,0.0,1.0,0.409090909090909,0.0,0.0,0.874690849134378,0.0,0.0,1.0,0.8751759,0.124824114,2
1297,0,3.0,0.0,2.0,0.0,2.0,13.0,182.0,1.0,0.0,5.0,9.0,29.08,71.0,1.0,0.0,24.0,2.0,4.75,1.0,1.0,1.35714285714286,0.0,2.0,0.884126984126984,1.0,0.0,5.0,0.5273353,0.47266468,1
1304,0,9.0,0.0,3.0,3.0,0.0,20.0,601.0,1.0,0.0,2.0,6.0,0.56,85.0,2.0,1.0,33.0,2.0,6.18518518518519,0.0,1.0,1.93103448275862,0.0,109.0,0.797491039426523,0.8,0.0,3.0,0.5641937,0.4358063,2
1308,0,1.0,0.0,5.0,0.0,0.0,35.0,173.0,1.0,2.0,0.0,1.0,0.61,0.0,2.0,1.0,20.0,1.0,13.5,1.0,2.0,3.83333333333333,0.0,0.0,0.927272727272727,0.5,0.0,2.0,0.86467874,0.13532123,2
1311,0,2.0,1.0,1.0,5.0,0.0,20.0,248.333,1.0,8.0,7.0,26.0,0.86,87.0,2.0,2.0,38.0,2.0,8.07692307692308,0.0,0.0,1.34146341463415,0.0,145.0,1.0,0.8,0.0,5.0,0.5903126,0.40968737,5
1389,0,18.0,11.0,1.0,15.0,0.0,7.0,665.0,4.0,1.0,41.0,50.0,0.38,96.0,1.0,1.0,70.0,6.0,5.825,0.0,0.0,1.17647058823529,0.0,0.0,1.0,0.0,0.0,3.0,0.5227949,0.4772051,2
1391,0,4.0,2.0,1.0,9.0,1.0,7.0,248.333,1.0,27.0,12.0,79.0,0.82,96.0,1.0,1.0,24.0,4.0,6.13392857142857,0.0,0.0,0.789473684210526,0.0,41.0,0.917268786127168,1.0,0.0,3.0,0.87228525,0.12771472,2
1395,0,3.0,0.0,1.0,3.0,0.0,12.0,365.0,1.0,10.0,9.0,10.0,0.86,84.0,2.0,1.0,17.0,2.0,4.21739130434783,1.0,0.0,1.28,0.0,0.0,1.0,0.0,0.0,4.0,0.7690371,0.23096286,1
1417,0,19.0,6.0,1.0,14.0,0.0,12.0,248.333,1.0,45.0,28.0,12.0,0.69,93.0,2.0,2.0,39.0,3.0,5.79268292682927,0.0,0.0,1.10714285714286,0.0,0.0,1.0,0.0,0.0,5.0,0.5023831,0.49761686,2
1436,0,6.0,7.0,2.0,7.0,0.0,13.0,429.0,1.0,10.0,13.0,5.0,0.46,90.0,3.0,2.0,19.0,2.0,7.10714285714286,1.0,2.0,2.2,0.0,0.0,0.598480050664978,0.0,0.0,3.0,0.6411382,0.35886183,1
1457,0,0.0,0.0,1.0,0.0,0.0,3.0,67.0,1.0,0.0,3.0,14.0,0.76,59.0,1.0,0.0,11.0,2.0,1.92857142857143,0.0,0.0,1.0,0.0,0.0,0.949367088607595,0.0,0.0,3.0,0.7788812,0.22111881,1
1464,0,5.0,0.0,1.0,6.0,0.0,12.0,340.0,1.0,6.0,19.0,11.0,0.7,87.0,1.0,0.0,15.0,1.0,8.45454545454546,1.0,1.0,1.54166666666667,0.0,0.0,1.0,0.0,0.0,3.0,0.5572725,0.4427275,1
1468,0,35.0,2.0,2.0,30.0,0.0,12.0,248.333,1.0,17.0,63.0,54.0,0.6,96.0,1.0,0.0,56.0,6.0,7.27777777777778,0.0,1.0,1.58181818181818,0.0,13.0,0.9,1.0,0.0,3.0,0.55932426,0.44067577,3
1469,0,0.0,0.0,1.0,0.0,0.0,2.0,185.0,1.0,0.0,1.0,39.0,0.85,97.0,1.0,0.0,19.0,3.0,0.692307692307692,0.0,0.0,0.341463414634146,0.0,0.0,1.0,0.0,0.0,4.0,0.8146286,0.18537143,1
1472,0,25.0,0.0,1.0,26.0,0.0,7.0,695.0,1.0,2.0,28.0,48.0,0.43,94.0,1.0,0.0,43.0,5.0,5.50666666666667,0.0,1.0,0.91025641025641,0.0,4.0,1.0,1.0,0.0,3.0,0.5635128,0.4364872,2
1491,0,12.0,3.0,1.0,14.0,0.0,7.0,248.333,2.0,14.0,7.0,71.0,0.64,94.0,3.0,1.0,48.0,3.0,5.18,0.0,1.0,1.14563106796116,0.0,1.0,0.928775948460988,1.0,0.0,3.0,0.71602637,0.28397363,3
1513,0,3.0,7.0,1.0,1.0,0.0,4.0,224.0,1.0,0.0,13.0,23.0,0.82,90.0,1.0,2.0,22.0,3.0,2.60606060606061,0.0,0.0,0.828571428571429,0.0,0.0,0.9,0.0,0.0,3.0,0.8129307,0.18706928,1
1542,0,0.0,0.0,0.0,0.0,0.0,3.0,102.0,1.0,0.0,121.0,0.0,29.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.740740740740741,0.8,0.0,9.0,0.59598935,0.40401065,3
1543,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,1179.0,0.0,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.736118746564046,0.6,0.0,3.0,0.66887736,0.33112267,2
1596,0,2.0,0.0,2.0,0.0,2.0,6.0,44.0,1.0,0.0,0.0,1.0,29.08,0.0,3.0,0.0,12.0,1.0,2.33333333333333,1.0,2.0,1.2,0.0,1.0,0.801652892561983,1.0,0.0,3.0,0.7389544,0.26104558,1
1609,0,0.0,0.0,1.0,0.0,1.0,2.0,25.0,1.0,0.0,0.0,3.0,1.05,0.0,4.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.731182795698925,0.0,0.0,0.0,0.5494617,0.45053828,1
2384,0,5.0,0.0,1.0,2.0,3.0,2.0,109.0,3.0,0.0,0.0,31.0,0.26,95.0,2.0,0.0,11.0,2.0,0.666666666666667,0.0,1.0,0.325,0.0,0.0,0.939739413680782,0.0,0.0,0.0,0.9525728,0.0474272,1
1638,0,2.0,6.0,2.0,2.0,3.0,9.0,362.0,2.0,1.0,6.0,23.0,0.73,87.0,2.0,0.0,11.0,1.0,2.25,0.0,1.0,0.828571428571429,0.0,115.0,1.0,1.0,0.0,2.0,0.618521,0.38147902,2
1639,0,2.0,0.0,1.0,0.0,2.0,2.0,130.0,1.0,2.0,1.0,39.0,0.32,16.0,4.0,0.0,15.0,1.0,1.46511627906977,0.0,1.0,0.622222222222222,0.0,0.0,0.9,0.0,0.0,1.0,0.5471144,0.45288566,1
1641,0,4.0,6.0,1.0,2.0,2.0,8.0,399.0,2.0,1.0,6.0,3.0,0.72,92.0,4.0,0.0,12.0,1.0,1.875,0.0,1.0,0.0,0.0,361.0,0.35522664199815,1.0,0.0,3.0,0.51763785,0.48236215,2
1648,0,5.0,0.0,1.0,5.0,3.0,4.0,329.0,2.0,1.0,8.0,3.0,0.46,84.0,4.0,0.0,17.0,2.0,3.09259259259259,1.0,1.0,0.0,0.0,0.0,0.705245628642798,0.0,0.0,2.0,0.5080073,0.49199274,2
1663,0,1.0,0.0,1.0,0.0,1.0,15.0,52.0,1.0,0.0,0.0,1.0,0.57,0.0,2.0,0.0,67.0,1.0,1.5,1.0,2.0,2.4,0.0,8.0,0.395209580838323,1.0,0.0,4.0,0.5138837,0.48611626,1
1669,0,19.0,0.0,1.0,10.0,5.0,6.0,248.333,1.0,1.0,0.0,57.0,0.2,96.0,4.0,1.0,20.0,1.0,3.18181818181818,0.0,2.0,1.74683544303797,0.0,1.0,0.867291844273941,1.0,0.0,7.0,0.690485,0.30951503,1
1671,0,0.0,0.0,1.0,0.0,1.0,9.0,137.0,1.0,2.0,2.0,10.0,0.69,83.0,4.0,0.0,8.0,1.0,6.8,0.0,2.0,0.428571428571429,0.0,0.0,0.929347826086957,0.0,0.0,3.0,0.5205581,0.47944185,1
1675,0,1.0,2.0,1.0,6.0,1.0,2.0,105.0,3.0,2.0,5.0,17.0,0.16,90.0,4.0,0.0,9.0,1.0,2.925,0.0,0.0,0.659090909090909,0.0,68.0,0.928042328042328,1.0,0.0,0.0,0.7202915,0.27970853,1
1677,0,5.0,1.0,1.0,5.0,1.0,3.0,174.0,2.0,4.0,1.0,26.0,0.38,78.0,2.0,0.0,10.0,1.0,2.27777777777778,0.0,2.0,0.435897435897436,0.0,0.0,1.0,0.857142857142857,0.0,0.0,0.6719363,0.32806373,2
1683,0,48.0,0.0,2.0,6.0,17.0,8.0,248.333,1.0,1.0,1.0,55.0,0.32,98.0,4.0,0.0,16.0,1.0,4.70192307692308,0.0,0.0,0.830188679245283,0.0,0.0,0.557471264367816,0.0,0.0,5.0,0.71533453,0.2846655,1
1687,0,14.0,0.0,1.0,7.0,8.0,10.0,277.0,1.0,0.0,3.0,8.0,0.67,79.0,4.0,0.0,9.0,1.0,4.59090909090909,0.0,1.0,1.5,0.0,0.0,0.690566037735849,0.0,0.0,2.0,0.76364315,0.23635682,1
1690,0,7.0,2.0,1.0,2.0,7.0,6.0,156.0,3.0,0.0,0.0,11.0,0.44,96.0,2.0,0.0,11.0,2.0,1.9,0.0,1.0,1.20833333333333,0.0,0.0,0.967576791808874,0.0,0.0,3.0,0.7728808,0.22711924,1
2400,0,56.0,1.0,1.0,4.0,33.0,7.0,248.333,11.0,2.0,4.0,52.0,0.33,97.0,4.0,0.0,29.0,3.0,3.53153153153153,0.0,0.0,0.67479674796748,0.0,0.0,0.892831105710814,0.5,0.0,2.0,0.7459079,0.25409207,2
1717,0,3.0,0.0,2.0,3.0,3.0,3.0,79.0,4.0,1.0,0.0,11.0,0.22,83.0,2.0,0.0,9.0,2.0,1.46666666666667,0.0,1.0,1.15,0.0,72.0,0.859405940594059,0.5,0.0,0.0,0.83433074,0.16566928,1
2407,0,6.0,0.0,1.0,0.0,2.0,7.0,261.0,2.0,0.0,0.0,28.0,0.76,0.0,4.0,0.0,11.0,2.0,1.67647058823529,0.0,1.0,0.594594594594595,0.0,0.0,0.995402298850575,0.0,0.0,1.0,0.6394807,0.36051926,1
1730,0,5.0,0.0,1.0,0.0,2.0,5.0,283.0,1.0,0.0,0.0,46.0,0.56,0.0,5.0,0.0,10.0,1.0,3.31372549019608,0.0,1.0,0.377358490566038,0.0,0.0,0.506180469715698,0.0,0.0,2.0,0.6961436,0.30385634,1
1737,0,1.0,0.0,1.0,0.0,3.0,19.0,258.0,2.0,1.0,0.0,8.0,0.42,0.0,4.0,0.0,12.0,2.0,6.5,0.0,1.0,1.15384615384615,0.0,0.0,1.0,0.0,0.0,1.0,0.7611811,0.23881891,1
1738,0,1.0,1.0,1.0,0.0,3.0,13.0,115.0,1.0,0.0,0.0,5.0,0.58,0.0,4.0,0.0,13.0,1.0,3.71428571428571,1.0,2.0,1.5,0.0,21.0,0.785714285714286,1.0,0.0,0.0,0.6933285,0.30667153,1
1739,0,15.0,0.0,1.0,37.0,7.0,10.0,31.0,2.0,2.0,0.0,5.0,0.45,84.0,3.0,0.0,1.0,2.0,9.27272727272727,0.0,1.0,1.84,0.0,0.0,0.917227456258412,0.0,0.0,0.0,0.93470097,0.06529905,1
1740,0,1.0,5.0,1.0,16.0,10.0,3.0,191.0,3.0,0.0,2.0,15.0,0.79,93.0,3.0,2.0,9.0,2.0,3.95238095238095,1.0,1.0,0.68,0.0,0.0,1.0,0.0,0.0,2.0,0.85986376,0.14013623,1
1744,0,1.0,0.0,1.0,0.0,1.0,11.0,50.0,1.0,0.0,0.0,1.0,0.41,0.0,1.0,0.0,101.0,1.0,1.5,1.0,2.0,1.8,0.0,8.0,0.9,0.25,0.0,11.0,0.6686516,0.33134845,2
1757,0,25.0,0.0,1.0,21.0,4.0,9.0,248.333,1.0,3.0,0.0,7.0,0.37,97.0,4.0,0.0,11.0,1.0,3.88571428571429,0.0,0.0,0.864864864864865,0.0,0.0,0.878149100257069,0.0,0.0,4.0,0.8618171,0.13818285,1
2414,0,0.0,0.0,1.0,0.0,1.0,8.0,55.0,1.0,1.0,0.0,3.0,29.08,0.0,4.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.894366197183099,0.0,0.0,1.0,0.9530731,0.046926923,1
1763,0,14.0,1.0,1.0,0.0,8.0,5.0,276.0,4.0,1.0,0.0,30.0,1.05,0.0,4.0,0.0,12.0,2.0,1.80434782608696,0.0,1.0,0.313725490196078,0.0,92.0,0.911620294599018,1.0,0.0,1.0,0.63652885,0.36347118,1
2420,0,0.0,0.0,1.0,28.0,1.0,3.0,88.0,1.0,13.0,0.0,2.0,0.41,100.0,4.0,3.0,7.0,1.0,9.66666666666667,3.0,1.0,0.823529411764706,0.0,0.0,1.0,1.0,0.0,0.0,0.76435125,0.23564875,1
2422,0,3.0,0.0,1.0,3.0,7.0,11.0,248.333,1.0,0.0,2.0,39.0,0.12,93.0,5.0,0.0,11.0,1.0,2.14285714285714,0.0,1.0,0.181818181818182,0.0,3487.0,1.0,1.0,0.0,0.0,0.6408089,0.35919112,1
1777,0,0.0,0.0,1.0,1.0,1.0,275.0,1668.0,1.0,0.0,0.0,6.0,0.31,83.0,2.0,0.0,12.0,1.0,1.0,0.0,2.0,1.125,0.0,0.0,0.939313203078745,0.0,0.0,7.0,0.6864786,0.31352136,1
1778,0,0.0,12.0,1.0,1.0,9.0,1.0,81.0,2.0,1.0,0.0,53.0,0.55,46.0,4.0,0.0,11.0,2.0,4.33333333333333,0.0,0.0,0.768115942028985,0.0,4.0,0.943973941368078,1.0,0.0,5.0,0.5531229,0.44687715,2
1780,0,11.0,0.0,1.0,1.0,11.0,6.0,322.0,2.0,1.0,2.0,33.0,29.08,77.0,4.0,0.0,9.0,2.0,1.71111111111111,0.0,1.0,0.458333333333333,0.0,65.0,0.9,0.666666666666667,0.0,6.0,0.54563,0.45437,2
2425,0,0.0,0.0,1.0,0.0,2.0,8.0,151.0,1.0,2.0,0.0,13.0,1.05,0.0,4.0,0.0,8.0,1.0,0.933333333333333,0.0,2.0,0.882352941176471,0.0,76.0,0.868761552680222,1.0,0.0,0.0,0.53876173,0.46123824,1
1797,0,4.0,0.0,1.0,3.0,21.0,3.0,142.0,2.0,1.0,0.0,26.0,0.29,88.0,2.0,0.0,8.0,2.0,0.903225806451613,0.0,1.0,0.147058823529412,0.0,0.0,0.97997138769671,0.0,0.0,1.0,0.9756715,0.024328487,1
1799,0,19.0,0.0,1.0,77.0,10.0,6.0,248.333,2.0,3.0,1.0,36.0,0.31,92.0,4.0,0.0,9.0,2.0,8.55172413793103,0.0,1.0,0.868852459016393,0.0,0.0,0.958313817330211,0.0,0.0,5.0,0.5034636,0.49653634,1
2433,0,38.0,0.0,1.0,41.0,8.0,13.0,700.0,2.0,1.0,0.0,13.0,0.44,96.0,1.0,0.0,11.0,2.0,6.11538461538461,0.0,0.0,1.52727272727273,0.0,18.0,0.993348115299335,1.0,0.0,1.0,0.68594396,0.31405607,1
2434,0,24.0,0.0,1.0,21.0,6.0,8.0,318.0,1.0,2.0,6.0,6.0,0.39,91.0,2.0,0.0,12.0,1.0,5.59375,0.0,1.0,1.08823529411765,0.0,0.0,0.994720965309201,1.0,0.0,2.0,0.7233952,0.2766048,2
1801,0,0.0,0.0,1.0,0.0,5.0,7.0,107.0,1.0,0.0,0.0,10.0,0.24,0.0,4.0,0.0,8.0,1.0,3.5,0.0,1.0,0.416666666666667,0.0,0.0,0.57593984962406,0.0,0.0,0.0,0.59121156,0.4087884,1
1815,0,1.0,0.0,1.0,1.0,1.0,8.0,127.0,1.0,0.0,0.0,11.0,0.26,75.0,4.0,0.0,10.0,1.0,4.8,0.0,2.0,0.0,0.0,0.0,0.91375,0.0,0.0,4.0,0.55512965,0.44487035,1
2438,0,30.0,0.0,2.0,71.0,15.0,4.0,459.0,1.0,2.0,2.0,17.0,0.26,99.0,1.0,0.0,16.0,1.0,4.51020408163265,0.0,1.0,0.666666666666667,0.0,0.0,0.973226238286479,0.0,0.0,5.0,0.63518035,0.36481962,1
1820,0,19.0,0.0,1.0,1.0,6.0,7.0,282.0,1.0,3.0,0.0,3.0,0.32,86.0,4.0,0.0,16.0,1.0,2.94444444444444,0.0,1.0,0.789473684210526,0.0,36.0,0.639494026704146,1.0,0.0,4.0,0.55641913,0.4435809,2
1822,0,16.0,0.0,2.0,7.0,2.0,9.0,1023.0,1.0,1.0,0.0,78.0,0.3,95.0,2.0,0.0,16.0,1.0,3.74736842105263,0.0,2.0,1.04123711340206,0.0,1.0,0.986211424819435,1.0,0.0,4.0,0.5018084,0.4981916,1
2446,0,1.0,0.0,2.0,4.0,2.0,6.0,50.0,2.0,1.0,0.0,4.0,29.08,80.0,4.0,0.0,10.0,2.0,1.83333333333333,1.0,1.0,0.888888888888889,0.0,0.0,0.775862068965517,0.0,0.0,0.0,0.9560579,0.043942124,1
2450,0,7.0,0.0,1.0,3.0,4.0,5.0,174.0,3.0,2.0,8.0,9.0,0.49,78.0,4.0,0.0,8.0,2.0,3.38888888888889,0.0,1.0,1.36363636363636,0.0,0.0,0.5,0.0,0.0,2.0,0.57736325,0.42263675,1
2460,0,3.0,0.0,1.0,0.0,1.0,10.0,115.0,1.0,0.0,0.0,3.0,0.4,0.0,4.0,0.0,6.0,1.0,11.5,1.0,2.0,0.7,0.0,40.0,0.997695852534562,1.0,0.0,1.0,0.5490576,0.4509424,1
2463,0,35.0,45.0,1.0,53.0,0.0,6.0,662.0,7.0,5.0,35.0,5.0,0.26,92.0,2.0,13.0,14.0,2.0,11.7555555555556,2.0,1.0,0.948979591836735,0.0,3.0,0.920272673384707,1.0,0.0,2.0,0.6232988,0.37670118,1
1840,0,1.0,0.0,1.0,0.0,1.0,3.0,34.0,1.0,0.0,0.0,1.0,1.13,0.0,1.0,0.0,15.0,1.0,1.5,1.0,2.0,1.4,0.0,14.0,0.714285714285714,0.666666666666667,0.0,2.0,0.62159073,0.37840924,1
2465,0,4.0,0.0,1.0,0.0,1.0,2.0,37.0,3.0,1.0,4.0,4.0,0.76,83.0,4.0,0.0,5.0,2.0,2.11111111111111,0.0,1.0,0.846153846153846,0.0,159.0,1.0,1.0,0.0,0.0,0.6116257,0.38837436,1
2471,0,19.0,1.0,1.0,7.0,10.0,11.0,248.333,2.0,2.0,1.0,27.0,0.41,96.0,4.0,0.0,12.0,2.0,3.16326530612245,0.0,1.0,1.07692307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.6084946,0.39150542,1
1880,0,1.0,0.0,1.0,0.0,1.0,6.0,34.0,1.0,0.0,0.0,1.0,1.36,0.0,3.0,0.0,10.0,1.0,4.8,1.0,2.0,1.6,0.0,0.0,0.794520547945205,0.0,0.0,3.0,0.6643338,0.33566618,1
1886,0,2.0,0.0,1.0,0.0,2.0,1.0,151.0,2.0,2.0,3.0,13.0,0.39,52.0,5.0,0.0,10.0,2.0,2.64705882352941,1.0,2.0,0.55,0.0,0.0,0.831460674157303,0.0,0.0,2.0,0.63084906,0.36915094,1
