test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1161,0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,8.0,8.0,0.13,0.0,56.0,4.0,0.0,5.5,2.0,3.36363636363636,1.0,6.72727272727273,2.0,1.0,1.0,145.46742445230484,0.571428571428571,0.0,2.0,1.0,0.5638998201306835,0.43610017986931654,2,5.320792860760246
1184,0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,9.0,13.0,0.17,3.0,60.0,3.0,0.0,27.0,2.0,4.14285714285714,0.0,4.73227821503367,1.0,1.0,0.5,30.0,0.6,0.0,6.0,2.0,0.5054992106531181,0.4945007893468819,1,1.8226701158679786
1195,0,6.0,16.0,1.0,2.0,3.0,1.0,30.0,0.0,41.0,147.0,0.11,3.0,97.0,3.5,2.0,72.0,2.0,3.50887573964497,0.0,3.1166212093195282,0.0,1.0,1.215,766.0,0.9750518798828125,1.0,2.0,5.0,0.5297783191846483,0.4702216808153516,3,3.087474419604521
1212,0,4.0,10.0,1.0,0.0,0.0,2.0,7.0,0.0,19.0,10.0,0.18,2.0,50.0,4.0,0.0,5.496337890625,2.0,4.0,0.0,6.79166666666667,1.0,1.0,1.125,22.0,0.444444444444444,0.0,1.0,2.0,0.5717553522145689,0.42824464778543114,1,3.710522530098316
1222,0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,19.0,16.0,0.16,1.0,75.0,3.0,0.0,5.497802734375,2.0,4.52941176470588,0.0,5.76470588235294,0.0,1.0,1.08695652173913,15.0,0.8,0.0,5.0,3.0,0.5102734654082488,0.4897265345917512,1,4.159853695224794
1229,0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,10.0,15.0,0.28,1.0,100.0,3.4998779892921448,0.0,7.0,1.0,2.625,0.0,4.5,1.0,1.0,0.416666666666667,20.0,0.75,0.0,4.0,2.0,0.7490979523932293,0.2509020476067707,1,0.3373276748330756
1230,0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,13.0,0.18,2.0,50.0,3.0,0.0,25.0,1.0,2.42857142857143,0.0,4.781730651855469,1.0,1.0,0.5,57.0,0.75,0.0,4.0,3.0,0.5254633301187908,0.4745366698812092,1,0.09814710560026674
1231,0,7.0,0.0,1.0,1.0,1.0,1.0,5.500120401382446,5.0,6.0,48.0,0.16,1.0,97.0,3.5,0.0,43.0,2.0,2.95,0.0,2.7433024088541655,1.0,1.0,0.424242424242424,303.0,0.5,0.0,7.0,7.0,0.5176004664700296,0.4823995335299705,3,500120401382.4463
1238,0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,0.48,1.0,33.0,3.0,0.0,2.0,1.0,1.14285714285714,0.0,3.14285714285714,1.0,1.0,0.0,60.49622130393982,0.5,0.0,1.0,2.0,0.5093496323635809,0.49065036763641906,1,2.345504172524246
1254,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,14.0,0.22,0.0,75.0,3.0,0.0,22.0,1.0,3.25,1.0,4.781722962856293,1.0,1.0,0.166666666666667,22.0,0.428571428571429,0.0,2.0,3.0,0.5891977579903436,0.4108022420096564,1,0.3229808161982932
1272,0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,0.48,3.0,33.0,3.0,0.0,20.0,1.0,6.33333333333333,2.0,4.732421875,5.0,1.0,0.6,8.0,0.6,0.0,2.0,3.0,0.5121340255571414,0.48786597444285856,1,1.4693008341195783
1277,0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,26.0,0.54,0.0,90.0,3.0,3.0,25.0,1.0,8.05512075850125,0.0,2.77777777777778,0.0,1.0,0.2,36.0,0.5,0.0,1.0,4.0,0.5873577422861371,0.41264225771386287,1,1.3891859550125245
1283,0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.18,6.0,0.0,3.0,0.0,22.0,1.0,5.2,3.0,4.731706595420837,4.0,1.0,1.0,110.0,0.5,0.0,6.0,1.0,0.5325858283325109,0.4674141716674891,1,3.5380607961579313
1286,0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,12.0,0.39,4.0,0.0,3.0,1.0,5.49755859375,2.0,2.5625,0.0,5.75,1.0,1.0,0.421052631578947,47.0,0.571428571428571,0.0,7.0,2.0,0.8688704798926963,0.13112952010730367,1,4.384738838582134
1287,0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0,0.4,0.0,85.0,3.0,0.0,17.499634861946106,1.0,2.5,0.0,2.66666666666667,1.0,1.0,0.428571428571429,10.0,0.6,0.0,4.0,1.0,0.5298234401090796,0.47017655989092044,1,0.3373274738193168
1291,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.79,1.0,0.0,3.0,0.0,15.0,1.0,3.5,1.0,3.93896484375,2.0,1.0,0.0,3.0,0.5,0.0,4.0,3.0,0.5503690227888249,0.44963097721117506,1,1.6012568713738922
1296,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,19.0,0.27,3.0,60.0,3.0,0.0,26.0,2.0,3.78947368421053,0.0,3.6113333451120475,1.0,1.0,0.0,16.0,0.6,0.0,7.0,4.0,0.5333493126040914,0.4666506873959086,1,2.0917417822845907
1297,0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,14.0,9.0,0.17,3.0,25.0,4.0,0.0,28.0,2.0,3.44444444444444,0.0,9.77777777777778,1.0,1.0,0.75,296.0,0.9750310724431818,0.0,5.0,3.0,0.5810897172594207,0.4189102827405793,1,0.5794907958829858
1308,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.4150971679687494,0.0,0.0,4.0,1.0,31.0,1.0,0.615384615384615,0.0,3.01923076923077,1.0,1.0,0.0,83.0,0.5,0.0,2.0,3.0,0.5400087837509944,0.45999121624900563,1,2.771940273771537
1314,0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,15.0,0.19,1.0,57.0,4.0,0.0,16.0,1.0,3.57894736842105,0.0,5.26315789473684,1.0,1.0,1.739205951572203,417.0,0.833333333333333,0.0,5.0,2.0,0.502294794730684,0.49770520526931605,1,1.725797455882227
1322,0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,0.29,3.0,0.0,3.0,0.0,26.0,1.0,4.33333333333333,0.0,3.9390733506944446,2.0,1.0,0.909090909090909,86.0,0.833333333333333,0.0,5.0,5.0,0.5341894653642003,0.46581053463579974,1,2.2257365610828805
1335,0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.69,4.0,0.0,3.0,0.0,5.49755859375,1.0,6.0,6.0,17.0,17.0,2.0,1.0,6.0,0.333333333333333,0.0,5.0,1.0,0.8047471435929465,0.19525285640705342,1,2.8109270664704322
1338,0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,0.38,2.0,0.0,3.0,0.0,5.49853515625,1.0,3.75,0.0,6.75,1.0,1.0,1.0,4.0,0.666666666666667,0.0,4.0,3.0,0.8959333341763365,0.10406666582366354,1,2.585877252517517
1339,0,3.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,0.31,3.0,76.0,3.0,0.0,5.5,1.0,5.4,0.0,6.2,1.0,1.0,1.28571428571429,6.0,0.666666666666667,0.0,4.0,3.0,0.7198982526239368,0.28010174737606325,1,2.5855479113263664
1347,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.21,2.0,0.0,3.0,0.0,15.0,1.0,1.2,1.0,9.8,3.0,1.0,0.571428571428571,117.481689453125,0.888888888888889,0.0,2.0,0.0,0.5318342212122049,0.4681657787877951,1,3.0817578010029036
