test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
955,0,7.0,1.0,2.0,3.0,1.0,11.0,311.0,1.0,1.0,11.0,15.0,0.78,86.0,1.999511957168579,0.0,34.0,1.0,3.83333333333333,0.0,1.0,1.15384615384615,0.0,43.0,0.858866103739445,1.0,0.0,2.0,0.5731664299964905,0.4268335700035095,1,1.3493106993323025
963,0,10.0,7.0,2.0,0.0,2.0,14.0,402.9853515625,1.0,10.0,24.0,9.99853515625,0.58,95.0,1.999511957168579,3.0,57.0,1.0,5.64444444444444,0.0,1.0,1.70212765957447,0.0,65.0,0.74,0.75,0.0,4.0,0.5116184949874878,0.4883815050125122,3,5.177313945322265
975,0,23.0,11.0,2.0,3.0,0.0,16.0,417.85302734375,1.0,6.0,30.0,50.0,0.61,95.0,1.999755859375,0.0,70.0,1.0,4.93333333333333,0.0,0.0,1.33695652173913,0.0,10.0,0.929205455726348,1.0,0.0,0.999755859375,0.508816659450531,0.491183340549469,3,21.128305445562667
976,0,0.0,8.0,2.0,0.0,0.0,12.999760508537292,256.95166015625,1.0,1.0,5.0,30.0,0.73,94.0,3.0,0.0,35.0,2.0,2.79487179487179,1.0,1.0,1.92682926829268,0.0,0.0,0.850782190132371,0.0,0.0,2.0,0.5748291611671448,0.4251708388328552,2,6.869900986555636
978,0,2.0,4.0,1.0,3.0,0.0,5.0,328.990234375,1.0,10.0,21.0,63.0,0.62,96.0,3.0,8.0,39.0,2.0,4.64556962025316,0.0,0.0,0.654320987654321,0.0,0.0,0.9871387104743083,0.0,0.0,2.0,0.5019421577453613,0.49805784225463867,2,3.6913103162670837
979,0,10.0,4.0,1.0,0.0,0.0,9.0,508.0,1.0,2.0,27.0,34.0,0.53,93.0,2.9997565746307373,0.0,65.0,2.0,4.16,0.0,0.0,1.0,0.0,23.0,0.978734648276749,1.0,0.0,4.0,0.5144391059875488,0.4855608642101288,2,2.1156962361390605
993,0,4.0,2.0,1.0,0.0,1.0,19.0,346.0,1.0,1.0,8.0,9.0,0.7,85.0,2.9997560381889343,0.0,48.0,1.0,5.4375,0.0,1.0,1.83333333333333,0.0,2.0,0.829831932773109,1.0,0.0,3.99981689453125,0.6747406721115112,0.3252592980861664,2,2.4321050556532384
1023,0,10.0,1.0,2.0,5.0,0.0,30.0,1168.0,1.0,3.0,40.0,22.0,0.85,89.0,1.0,1.0,28.0,2.0,7.36111111111111,0.0,0.0,1.94736842105263,0.0,0.0,0.9645197793697724,0.0,0.0,3.0,0.5042871236801147,0.49571287631988525,1,5.67272735375388
1024,0,3.0,7.0,1.0,0.0,1.0,8.0,185.0,1.0,0.0,6.0,8.0,0.84,77.0,3.0,0.0,19.0,1.0,3.83333333333333,1.0,1.0,1.05,0.0,0.0,0.9134695130042463,0.0,0.0,1.0,0.5013759136199951,0.4986240565776825,1,7.254999501732193
1025,0,0.0,9.0,2.0,0.0,0.0,11.0,283.0,1.0,0.0,8.0,13.0,0.74,89.0,4.0,0.0,31.0,2.0,2.86363636363636,0.0,0.0,1.70833333333333,0.0,0.0,0.767614199211486,0.0,0.0,3.0,0.6447628736495972,0.3552371561527252,1,0.10464278004636052
1036,0,2.0,6.0,1.0,0.0,0.0,17.0,417.93509888648987,1.0,1.0,10.0,36.0,0.99,90.0,1.99951171875,0.0,45.0,1.0,3.82222222222222,0.0,0.0,1.1063829787234,0.0,6.0,0.851891315929675,1.0,0.0,3.0,0.5033471584320068,0.49665287137031555,2,7.74438074924548
1037,0,1.0,7.0,1.0,4.0,4.0,7.0,600.0,1.0,12.0,7.0,51.0,0.74,98.0,1.0,11.0,45.0,2.0,16.169014084507,0.0,0.0,0.794520547945205,0.0,1.0,0.9809669259214151,1.0,0.0,3.0,0.6205527186393738,0.3794472813606262,1,1.3039691450610205
1045,0,2.0,16.0,1.0,0.0,0.0,7.0,256.96243917942047,1.0,1.0,17.999023914337158,69.0,0.8,94.0,1.9997559785842896,2.0,35.0,3.0,6.40909090909091,1.0,1.0,0.688888888888889,0.0,40.0,0.83013698630137,0.875,0.0,8.0,0.5734445452690125,0.42655545473098755,4,8.919140412277624
1046,0,7.0,36.0,2.0,0.0,0.0,11.0,1444.0,1.0,3.0,6.0,77.0,0.62,97.0,1.9997559785842896,0.0,64.0,1.0,4.30081300813008,0.0,1.0,1.584,0.0,44.0,0.848963242224317,1.0,0.0,2.9990234375,0.5027385354042053,0.4972614645957947,2,3.4399197144651597
1047,0,1.0,20.0,1.0,0.0,1.0,10.0,402.97098326683044,1.0,6.0,10.0,53.0,1.05,96.0,2.0,3.0,59.0,1.0,6.625,0.0,0.0,0.695121951219512,0.0,0.0,0.90894819466248,0.0,0.0,1.99951171875,0.5660568475723267,0.4339431822299957,2,9.463274614613644
1053,0,3.0,9.0,2.0,0.0,0.0,17.0,922.0,1.0,1.0,22.0,36.0,0.79,87.0,1.9997559785842896,0.0,48.0,1.0,5.20408163265306,0.0,1.0,1.05882352941176,0.0,1.0,0.9809861729819664,1.0,0.0,4.999756574630737,0.5492911338806152,0.45070886611938477,3,3.3792168036801193
1054,0,1.0,6.0,1.0,0.0,0.0,2.996826171875,256.9861921072006,1.0,2.0,7.0,15.0,1.78,89.0,5.0,2.0,32.0,1.0,4.04166666666667,0.0,1.0,0.923076923076923,0.0,0.0,0.464253393665158,0.0,0.0,6.0,0.5084831714630127,0.4915168583393097,2,8.691426205416336
1058,0,0.0,7.0,1.0,0.0,0.0,8.0,277.996399641037,1.0,2.0,2.0,24.0,1.1,51.0,4.0,10.0,22.0,1.0,3.12121212121212,0.0,1.0,0.457142857142857,0.0,0.0,0.932389937106918,0.0,0.0,3.0,0.5136710405349731,0.48632892966270447,1,0.34642575240287643
1064,0,4.0,1.0,2.0,0.0,0.0,22.0,310.0,1.0,0.0,7.0,6.0,0.48,83.0,4.0,0.0,40.0,1.0,10.2727272727273,1.0,1.0,3.23076923076923,0.0,0.0,0.907053941908714,0.0,0.0,4.9997559785842896,0.5402301549911499,0.4597698748111725,1,0.6746553496661511
1066,0,17.0,4.0,1.0,19.0,0.0,18.0,256.98198437690735,1.0,2.0,17.0,25.0,0.92,90.0,3.0,0.0,49.0,1.0,6.39583333333333,0.0,1.0,1.1,0.0,1.993408203125,0.930309278350515,1.0,0.0,2.999756097793579,0.565162181854248,0.43483784794807434,3,113006591796875.0
1069,0,11.0,8.0,2.0,0.0,0.0,13.0,387.0,1.0,0.0,2.0,9.0,0.39,89.0,1.9997559785842896,0.0,48.0,1.0,5.5,1.0,1.0,2.33333333333333,0.0,288.0,0.553787396562699,0.888888888888889,0.0,4.9997559785842896,0.5904860496520996,0.4095139801502228,2,0.9541067454254337
1072,0,0.0,6.0,1.0,0.0,0.0,10.0,386.0,1.0,2.0,6.0,27.0,0.76,68.0,4.0,2.0,27.0,1.0,4.22857142857143,0.0,0.0,0.756756756756757,0.0,0.0,0.8760338620892887,0.0,0.0,1.0,0.5594285726547241,0.4405714273452759,1,0.2524120047026348
1091,0,6.0,1.0,2.0,1.0,2.0,20.0,427.0,1.0,2.0,8.0,10.0,0.6,90.0,2.9997560381889343,0.0,56.0,1.0,5.78947368421053,0.0,1.0,1.85714285714286,0.0,14.0,0.709104938271605,1.0,0.0,3.999755859375,0.6413171291351318,0.35868290066719055,2,1.9079807535995823
1104,0,19.0,0.0,1.0,3.0,0.0,7.0,47.90576171875,1.0,3.0,54.0,129.0,0.73,97.0,2.0,0.0,66.0,2.0,2.92715231788079,0.0,1.0,0.843137254901961,0.0,0.98876953125,0.9539794921875,0.5,0.0,0.9990234375,0.5102396011352539,0.4897604286670685,4,53011230468750.0
1106,0,2.0,1.0,1.0,0.0,0.0,6.0,285.0,2.0,0.0,21.0,32.0,0.31991943359374997,88.0,2.0,0.0,23.0,2.0,2.71428571428571,0.0,1.0,0.894736842105263,0.0,0.0,0.921219822109276,0.0,0.0,1.99951171875,0.6862574815750122,0.3137425482273102,2,2.1517234144330923
1117,0,33.0,1.0,2.0,1.0,3.0,20.0,256.85888671875,1.0,0.0,17.9990234375,8.0,0.42,91.0,1.9997559785842896,0.0,71.0,2.0,10.1190476190476,0.0,0.0,2.20454545454545,0.0,130.0,0.535906897530514,0.6,0.0,9.0,0.7951555252075195,0.20484444499015808,3,24.919290610562562
1121,0,1.0,0.0,1.0,2.0,5.0,4.0,657.0,1.0,15.0,38.0,103.0,0.31996826171875004,97.0,1.0,2.0,61.0,3.0,2.42857142857143,0.0,0.0,0.628099173553719,0.0,0.0,0.83987103707684,0.0,0.0,1.999755859375,0.5736264586448669,0.42637354135513306,2,2.7904960784860413
1151,0,1.0,1.0,1.0,0.0,0.0,14.0,161.0,1.0,1.0,7.0,5.0,0.89,69.0,3.9997559785842896,0.0,18.0,1.0,6.125,0.0,2.0,1.6,0.0,0.0,0.95959595959596,0.0,0.0,2.0,0.7771778106689453,0.22282220423221588,1,0.6746553496661511
1171,0,1.0,0.0,1.0,0.0,1.0,5.0,268.0,1.0,0.0,0.0,44.0,0.28,0.0,1.0,0.0,54.0,2.0,9.57777777777778,1.0,1.0,0.0851063829787234,0.0,23.0,0.845977011494253,1.0,0.0,4.999756574630737,0.6715668439865112,0.32843315601348877,1,0.6746549476383299
1174,0,0.0,2.0,2.0,0.0,0.0,15.0,111.0,1.0,4.0,6.0,0.0,1.1,63.0,1.0,2.0,15.0,1.0,4.0,1.0,0.0,1.625,0.0,0.0,0.8421123461881918,0.0,0.0,3.0,0.5493394136428833,0.4506605863571167,1,1.0864485528756953
1189,0,21.0,2.0,2.0,0.0,0.0,17.0,617.0,2.0,1.0,46.0,9.0,0.38,87.0,1.9997559785842896,0.0,79.0,2.0,10.6666666666667,1.0,1.0,1.94444444444444,0.0,2.0,0.980963600056054,1.0,0.0,3.999511957168579,0.6003695726394653,0.3996303975582123,3,2.185222533425857
1190,0,1.0,0.0,1.0,0.0,0.0,9.0,68.0,1.0,1.0,4.0,3.0,0.37,44.0,3.999999761581421,0.0,17.0,1.0,6.6,3.0,3.0,2.71428571428571,0.0,0.0,0.972508591065292,0.0,0.0,3.0,0.9362764954566956,0.06372352689504623,0,1.60811128413485e-07
1203,0,0.0,1.0,2.0,0.0,1.0,6.0,180.0,1.0,3.0,6.0,11.999512195587158,0.61,88.0,2.0,19.0,26.0,1.0,7.72727272727273,0.0,0.0,1.16666666666667,0.0,27.0,0.859778597785978,0.5,0.0,4.0,0.525183916091919,0.47481608390808105,1,1.0118183941069456
1204,0,2.0,0.0,1.0,0.0,2.0,8.0,161.0,1.0,0.0,6.0,12.0,0.83,79.0,1.9997559785842896,0.0,15.0,2.0,4.42857142857143,1.0,1.0,0.2105199545621872,0.0,108.0,0.702637889688249,1.0,0.0,2.0,0.5647345781326294,0.435265451669693,2,1.3854209466689058
1205,0,1.0,2.0,1.0,0.0,2.0,8.0,256.998046875,1.0,1.0,13.0,30.0,0.97,70.9990291595459,1.0,3.0,31.0,2.0,2.52941176470588,0.0,0.0,0.638888888888889,0.0,32.9974365234375,0.753623188405797,0.6,0.0,4.0,0.5129480957984924,0.48705190420150757,3,81002563476562.5
1209,0,1.0,1.0,1.0,0.0,0.0,9.0,182.0,1.0,0.0,13.0,13.0,0.55,57.9990291595459,3.0,0.0,15.0,2.0,5.4,1.0,1.0,1.47058823529412,0.0,0.0,0.866888519134775,0.0,0.0,3.0,0.5006159543991089,0.4993840157985687,1,0.3709862882850016
1260,0,5.0,0.0,2.0,4.0,0.0,11.0,397.0,1.0,0.0,17.999755859375,23.0,0.59,80.0,2.9999998211860657,0.0,19.0,2.0,6.96428571428571,1.0,1.0,1.43333333333333,0.0,14.0,0.9966679735804822,1.0,0.0,7.0,0.5363019704818726,0.46369802951812744,2,4.709649686480897
1262,0,3.0,1.0,2.0,0.0,0.0,5.0,119.0,1.0,0.0,16.0,14.0,0.49,84.0,3.0,0.0,10.0,2.0,4.5,1.0,1.0,1.2,0.0,0.0,0.9135026286419172,0.0,0.0,2.0,0.6305462718009949,0.3694537281990051,1,3.88652398950426
1266,0,6.0,0.0,2.0,0.0,0.0,11.0,62.978960037231445,1.0,0.0,21.0,8.0,0.88,82.0,3.0,0.0,20.0,2.0,5.64285714285714,1.0,2.0,1.375,0.0,0.0,0.988817891373802,0.0,0.0,2.0,0.5069031715393066,0.49309679865837097,1,3.5369026648357895
1272,0,2.0,1.0,2.0,0.0,0.0,12.999999225139618,256.9668247103691,1.0,6.0,17.994248867034912,14.0,0.82,87.0,4.0,2.0,28.0,3.0,9.52173913043478,0.0,1.0,1.88,0.0,0.0,0.869745003445899,0.0,0.0,6.0,0.6144399642944336,0.3855600357055664,2,19.830121112048282
1274,0,2.0,3.0,1.0,0.0,1.0,7.0,518.0,1.0,0.0,16.0,55.0,0.96,92.0,1.0,0.0,17.0,4.0,1.93333333333333,0.0,0.0,0.435483870967742,0.0,0.0,0.943625325238508,0.0,0.0,1.999511957168579,0.5816245079040527,0.41837552189826965,1,1.3493106993323023
1283,0,4.0,9.0,2.0,0.0,1.0,14.0,295.0,1.0,0.0,34.0,4.0,0.43,82.0,2.9999998211860657,0.0,43.0,1.0,11.2941176470588,2.0,1.0,2.63157894736842,0.0,1.0,0.973660308810173,1.0,0.0,3.9997559785842896,0.6320955753326416,0.3679044246673584,1,0.6746553496661619
1285,0,1.0,0.0,1.0,0.0,0.0,4.999512672424316,44.0,1.0,1.0,2.0,1.0,0.33,66.0,4.0,0.0,14.0,1.0,7.66666666666667,3.0,2.0,3.0,0.0,0.0,0.960975609756098,0.0,0.0,3.0,0.8123775720596313,0.18762239813804626,1,0.6746003254586558
1287,0,8.0,3.0,1.0,0.0,0.0,4.0,156.0,1.0,0.0,23.0,15.0,0.32,90.0,3.0,0.0,30.0,3.0,4.65384615384615,0.0,1.0,1.82142857142857,0.0,0.0,0.9809984110169492,0.0,0.0,2.0,0.6064324378967285,0.39356759190559387,1,2.89134475326738
1289,0,0.0,1.0,1.0,0.0,0.0,3.0,288.0,1.0,0.0,5.0,74.0,0.71,46.9921875,1.0,0.0,33.0,2.0,2.1819227313995357,1.0,1.0,0.194805194805195,0.0,0.0,0.768028846153846,0.0,0.0,3.0,0.5276687145233154,0.47233131527900696,2,0.6176944676531352
1295,0,1.0,11.0,1.0,0.0,0.0,5.0,440.0,1.0,1.0,33.0,51.0,0.31999511718749996,95.0,1.0,1.0,41.0,2.0,3.125,0.0,1.0,0.409090909090909,0.0,0.0,0.874690849134378,0.0,0.0,1.99951171875,0.9018549919128418,0.0981450006365776,2,2.815999843357977
1297,0,3.0,0.0,2.0,0.0,2.0,12.999999225139618,182.0,1.0,0.0,5.0,9.0,0.5,71.0,1.0,0.0,24.0,2.0,4.75,1.0,1.0,1.35714285714286,0.0,2.0,0.884126984126984,1.0,0.0,4.999999523162842,0.5165339708328247,0.4834660589694977,0,3.6577413318152296e-07
1304,0,9.0,0.0,3.0,3.0,0.0,20.0,601.0,1.0,0.0,2.0,18.0,0.68,85.0,2.0,1.0,33.0,2.0,6.18518518518519,0.0,1.0,1.93103448275862,0.0,98.99902629852295,0.9830652326879535,0.8,0.0,3.0,0.5154886841773987,0.4845113158226013,2,10000973701477.047
1308,0,1.0,0.0,5.0,0.0,0.0,35.0,104.99512243270874,1.0,2.0,0.0,1.0,0.61,0.0,1.9997559785842896,1.0,20.0,1.0,13.5,1.0,2.0,3.83333333333333,0.0,93.0,0.927272727272727,0.5,0.0,2.0,0.500480055809021,0.4995199143886566,2,1.4113822834492085
1311,0,2.0,3.0,1.0,5.0,0.0,20.0,256.986328125,1.0,8.0,7.999756693840027,26.0,0.86,87.0,2.0,2.0,38.0,2.0,8.07692307692308,0.0,0.0,1.34146341463415,0.0,0.9912109375,0.88031565103025,0.5,0.0,0.999755859375,0.5179802179336548,0.4820198118686676,4,144008789062500.0
1389,0,18.0,11.0,1.0,15.0,0.0,7.0,665.0,4.0,1.0,41.0,50.0,0.38,96.0,1.0,1.0,70.0,6.0,5.825,0.0,0.0,1.17647058823529,0.0,0.0,0.9809656733960178,0.0,0.0,3.99951171875,0.5275409817695618,0.47245901823043823,2,5.501111857849978
1391,0,4.0,2.0,1.0,9.0,1.0,7.0,402.9417003393173,1.0,27.0,12.0,79.0,0.82,96.0,1.0,1.0,24.0,4.0,6.13392857142857,0.0,0.0,0.789473684210526,0.0,41.0,0.917268786127168,1.0,0.0,4.999999701976776,0.5368731021881104,0.46312689781188965,1,10.920521284023902
1395,0,3.0,0.0,1.0,3.0,0.0,12.0,365.0,1.0,10.0,9.0,10.0,0.86,84.0,2.0,1.0,17.0,2.0,4.21739130434783,1.0,0.0,1.28,0.0,0.0,0.9700215988904723,0.0,0.0,4.0,0.6431978940963745,0.3568020761013031,1,6.758153264095994
1417,0,19.0,6.0,1.0,14.0,0.0,12.0,1215.0,1.0,45.0,28.0,12.0,0.69,93.0,2.0,2.0,39.0,3.0,5.79268292682927,0.0,0.0,1.10714285714286,0.0,0.0,0.9809606491380972,0.0,0.0,2.999755859375,0.5192928314208984,0.48070719838142395,2,3.1561576278640233
1436,0,6.0,7.0,2.0,7.0,0.0,13.0,429.0,1.0,10.0,13.0,5.0,0.46,90.0,3.0,2.0,19.0,2.0,7.10714285714286,1.0,2.0,2.2,0.0,0.0,0.598480050664978,0.0,0.0,4.999756574630737,0.5420117378234863,0.45798826217651367,1,0.6746549476383299
1457,0,0.0,0.0,1.0,0.0,0.0,3.0,67.0,1.0,0.0,3.0,14.0,0.5800024080276489,59.0,1.0,0.0,11.0,2.0,1.92857142857143,0.0,0.0,1.0,0.0,0.0,0.949367088607595,0.0,0.0,3.0,0.5144003629684448,0.48559966683387756,1,0.01874036607541968
1464,0,5.0,0.0,1.0,6.0,0.0,12.0,340.0,1.0,6.0,19.0,11.0,0.7,87.0,1.0,0.0,15.0,1.0,8.45454545454546,1.0,1.0,1.54166666666667,0.0,0.0,0.9831466515527139,0.0,0.0,3.0,0.5153225064277649,0.4846774935722351,1,7.51130888785246
1468,0,35.0,2.0,2.0,30.0,0.0,12.0,1843.0,1.0,17.0,63.0,54.0,0.6,96.0,1.0,0.0,24.9970703125,6.0,7.27777777777778,0.0,1.0,1.58181818181818,0.0,13.0,0.9810061152429038,1.0,0.0,3.99951171875,0.5541486144065857,0.4458513855934143,3,8.459900907129967
1469,0,0.0,0.0,1.0,0.0,0.0,2.0,185.0,1.0,0.0,1.0,39.0,0.85,97.0,1.0,0.0,19.0,3.0,0.692307692307692,0.0,0.0,0.341463414634146,0.0,0.0,0.9557778511518313,0.0,0.0,4.0,0.598272442817688,0.401727557182312,1,4.657213688339277
1472,0,25.0,0.0,1.0,26.0,0.0,7.0,695.0,1.0,2.0,28.0,48.0,0.43,94.0,1.0,0.0,43.0,5.0,5.50666666666667,0.0,1.0,0.91025641025641,0.0,4.0,0.9810495989814301,1.0,0.0,2.9990234375,0.5526522397994995,0.4473477602005005,2,9.48179154171273
1491,0,12.0,3.0,1.0,14.0,0.0,7.0,328.98046875,2.0,14.0,4.99609375,71.0,0.64,94.0,3.0,1.0,48.0,3.0,5.18,0.0,1.0,1.14563106796116,0.0,1.0,0.928775948460988,1.0,0.0,2.999756097793579,0.5040326118469238,0.49596738815307617,3,20.4130380915956
1513,0,3.0,7.0,1.0,1.0,0.0,4.0,224.0,1.0,0.0,13.0,23.0,0.82,90.0,1.0,2.0,22.0,3.0,2.60606060606061,0.0,0.0,0.828571428571429,0.0,0.0,0.8181892466705754,0.0,0.0,3.0,0.7872158288955688,0.21278414130210876,1,3.2132521562173046
1542,0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,0.0,121.0,0.0,0.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.740740740740741,1.0,0.0,1.9997563362121582,0.5493689775466919,0.4506310224533081,2,4.769532595971921
1543,0,0.0,0.0,0.0,0.0,0.0,0.0,80.939208984375,1.0,0.0,1179.0,0.0,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.736118746564046,0.6,0.0,4.99981689453125,0.6078428626060486,0.3921571373939514,2,9.115977069478944
1596,0,2.0,0.0,2.0,0.0,2.0,6.0,44.0,1.0,0.0,0.0,1.0,0.77,0.0,3.0,0.0,12.0,1.0,2.33333333333333,1.0,2.0,1.2,0.0,1.0,0.8565286115286561,1.0,0.0,3.0,0.5268740653991699,0.4731259346008301,1,0.8144228134194356
1609,0,0.0,0.0,1.0,0.0,1.0,2.0,25.0,1.0,0.0,0.0,3.0,0.5,0.0,4.0,0.0,7.0,1.0,2.2727364599704742,0.0,2.0,0.0,0.0,0.0,0.731182795698925,0.0,0.0,0.0,0.6090320944786072,0.3909679055213928,1,0.5150693888992135
2384,0,5.0,0.0,1.0,2.0,3.0,2.0,109.0,3.0,0.0,0.0,31.0,0.26,95.0,3.999999761581421,0.0,11.0,2.0,0.666666666666667,0.0,1.0,0.325,0.0,0.0,0.939739413680782,0.0,0.0,0.0,0.7352475523948669,0.26475244760513306,0,1.60811128413485e-07
1638,0,2.0,6.0,2.0,2.0,3.0,9.0,256.986083984375,2.0,1.0,6.0,23.0,0.73,87.0,4.0,0.0,11.0,1.0,2.25,0.0,1.0,0.828571428571429,0.0,115.0,0.9886245727539062,1.0,0.0,2.0,0.5650822520256042,0.43491774797439575,2,7.7546078825807765
1639,0,2.0,0.0,1.0,0.0,2.0,2.0,130.0,1.0,2.0,1.0,39.0,0.32,16.0,4.0,0.0,15.0,1.0,1.46511627906977,0.0,1.0,0.622222222222222,0.0,0.0,0.8181901869670376,0.0,0.0,1.0,0.618106484413147,0.381893515586853,1,0.7704533058939933
1641,0,4.0,6.0,1.0,2.0,2.0,8.0,399.0,2.0,1.0,6.0,29.0,0.72,92.0,2.9997565746307373,0.0,12.0,1.0,1.875,0.0,1.0,0.558139534883721,0.0,361.0,0.9966942772172758,1.0,0.0,3.0,0.5230864882469177,0.4769135117530823,2,9.54403965795108
1648,0,5.0,0.0,1.0,5.0,3.0,4.0,256.9824733734131,2.0,1.0,8.0,48.0,0.46,84.0,4.0,0.0,17.0,2.0,3.09259259259259,1.0,1.0,0.666666666666667,0.0,0.0,0.818197626555393,0.0,0.0,2.0,0.5280662178993225,0.4719337821006775,2,2.129246273720915
1663,0,1.0,0.0,1.0,0.0,1.0,15.0,52.0,1.0,0.0,0.0,1.0,0.57,0.0,2.9999998807907104,0.0,67.0,1.0,1.5,1.0,2.0,2.4,0.0,8.0,0.395209580838323,1.0,0.0,4.0,0.5138837099075317,0.4861162602901459,0,8.04055642067425e-08
1669,0,19.0,0.0,1.0,10.0,5.0,6.0,337.9868679046631,1.0,1.0,0.0,57.0,0.2,96.0,4.0,1.0,20.0,1.0,3.18181818181818,0.0,2.0,1.74683544303797,0.0,1.0,0.867291844273941,1.0,0.0,7.0,0.5039348602294922,0.4960651099681854,1,3.445611108595446
1671,0,0.0,0.0,1.0,0.0,1.0,9.0,137.0,1.0,2.0,2.0,10.0,0.69,83.0,4.0,0.0,8.0,1.0,5.4236572265625,0.0,2.0,0.428571428571429,0.0,0.0,0.929347826086957,0.0,0.0,3.0,0.5205581188201904,0.4794418513774872,1,1.587882325601337
1675,0,2.99658203125,2.0,1.0,6.0,1.0,2.0,105.0,3.0,2.0,5.0,17.0,0.16,90.0,4.0,0.0,9.0,1.0,2.925,0.0,0.0,0.659090909090909,0.0,68.0,0.928042328042328,1.0,0.0,0.0,0.6889523267745972,0.31104767322540283,1,16003417968750.0
1677,0,5.0,1.0,1.0,5.0,1.0,3.0,174.0,2.0,4.0,1.0,26.0,0.31999512195587154,78.0,4.0,0.0,10.0,1.0,2.27777777777778,0.0,2.0,0.435897435897436,0.0,1.962890625,1.0,0.857142857142857,0.0,0.0,0.5134434700012207,0.4865565299987793,2,333037109375000.0
1683,0,48.0,0.0,2.0,6.0,17.0,8.0,256.97802734375,1.0,1.0,1.0,55.0,0.32,98.0,4.0,0.0,16.0,1.0,4.70192307692308,0.0,0.0,0.830188679245283,0.0,0.0,0.557471264367816,0.0,0.0,5.0,0.7153345346450806,0.2846654951572418,1,13.435527299671442
1687,0,14.0,0.0,1.0,7.0,8.0,10.0,277.0,1.0,0.0,3.0,8.0,0.67,79.0,4.0,0.0,9.0,1.0,4.59090909090909,0.0,1.0,1.1515206595261862,0.0,0.0,0.690566037735849,0.0,0.0,2.0,0.515344500541687,0.4846555292606354,1,0.07937657505761986
1690,0,7.0,2.0,1.0,2.0,7.0,6.0,156.0,3.0,0.0,0.0,11.0,0.44,96.0,3.9999998211860657,0.0,11.0,2.0,1.9,0.0,1.0,1.20833333333333,0.0,0.0,0.967576791808874,0.0,0.0,3.0,0.5379822850227356,0.4620177149772644,0,1.2060834642113605e-07
2400,0,56.0,1.0,1.0,4.0,33.0,7.0,328.9404573440552,11.0,2.0,4.0,52.0,0.33,97.0,4.0,0.0,29.0,3.0,3.53153153153153,0.0,0.0,0.67479674796748,0.0,0.9990234375,0.892831105710814,0.5,0.0,2.0,0.5239320993423462,0.4760679006576538,2,65000976562500.0
1717,0,3.0,0.0,2.0,3.0,3.0,3.0,79.0,4.0,1.0,0.0,11.0,0.22,83.0,2.9997559785842896,0.0,9.0,2.0,1.46666666666667,0.0,1.0,1.15,0.0,72.0,0.859405940594059,0.5,0.0,0.0,0.8343307375907898,0.1656692773103714,1,0.6746553496661513
2407,0,6.0,0.0,1.0,0.0,2.0,7.0,261.0,2.0,0.0,0.0,28.0,0.7200219726562499,0.0,4.0,0.0,11.0,2.0,1.67647058823529,0.0,1.0,0.594594594594595,0.0,0.0,0.995402298850575,0.0,0.0,1.0,0.5571386814117432,0.44286131858825684,1,0.4871733828255218
1730,0,5.0,0.0,1.0,0.0,2.0,4.999999865889549,283.0,1.0,0.0,0.0,46.0,0.25,0.0,5.0,0.0,10.0,1.0,3.31372549019608,0.0,1.0,0.377358490566038,0.0,0.0,0.506180469715698,0.0,0.0,2.0,0.7131311297416687,0.2868688702583313,0,3.015208659215764e-08
1737,0,1.0,0.0,1.0,0.0,3.0,19.0,258.0,2.0,1.0,0.0,8.0,0.42,0.0,4.0,0.0,12.0,2.0,6.5,0.0,1.0,1.15384615384615,0.0,0.0,0.9798776351988082,0.0,0.0,1.0,0.5013095140457153,0.49869051575660706,1,2.343328271547037
1738,0,1.0,1.0,1.0,0.0,3.0,13.0,115.0,1.0,0.0,0.0,5.0,0.58,0.0,4.0,0.0,13.0,1.0,3.71428571428571,1.0,2.0,1.7692121267318726,0.0,21.0,0.785714285714286,1.0,0.0,0.0,0.6017205119132996,0.39827948808670044,1,0.26865917711809617
1739,0,15.0,0.0,1.0,37.0,7.0,10.0,47.9970703125,2.0,2.0,0.0,5.0,0.45,84.0,3.0,0.0,1.0,2.0,9.27272727272727,0.0,1.0,1.84,0.0,0.0,0.917227456258412,0.0,0.0,0.0,0.6517800092697144,0.34821999073028564,1,6.890796841332304
1740,0,1.0,5.0,1.0,16.0,10.0,3.0,191.0,3.0,0.0,2.0,15.0,0.79,93.0,3.0,2.0,9.0,2.0,3.95238095238095,1.0,1.0,0.68,0.0,0.0,0.913471648769994,0.0,0.0,2.0,0.5573623180389404,0.44263771176338196,1,0.8279419854730559
