test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1104,0,19.0,0.0,1.0,3.0,0.0,7.0,74.39794921875,1.0,3.0,54.0,129.0,0.73,97.0,2.0,0.0,66.0,2.0,2.92715231788079,0.0,1.0,0.843137254901961,0.0,0.48779296875,0.9980824788411458,0.5,0.0,1.49853515625,0.5,0.5,4,53512207031250.0
1106,0,2.0,1.0,1.0,0.0,0.0,6.0,285.0,2.0,0.0,21.0,32.0,0.71,88.0,2.0,0.0,12.998536109924316,2.0,2.71428571428571,0.0,1.0,0.894736842105263,0.0,0.0,0.921219822109276,0.0,0.0,1.5,0.5,0.5,2,3.2602656634970675
1117,0,33.0,1.0,2.0,1.0,3.0,20.0,75.3876953125,1.0,0.0,50.0,8.0,0.42,91.0,3.0,0.0,71.0,2.0,3.0364990234374996,0.0,0.0,0.11509295214306203,0.0,130.0,0.535906897530514,0.6,0.0,0.498779296875,0.5,0.5,4,17.17145396214351
1121,0,1.0,0.0,1.0,2.0,5.0,4.0,657.0,1.0,15.0,38.0,103.0,0.7,97.0,1.0,2.0,13.49267578125,3.0,2.42857142857143,0.0,0.0,0.628099173553719,0.0,0.0,0.83987103707684,0.0,0.0,0.49951171875,0.5,0.5,2,11.307071295224677
1171,0,1.0,0.0,1.0,0.0,1.0,5.0,254.9968695640564,1.0,0.0,0.0,44.0,0.28,0.0,1.0,0.0,54.0,2.0,9.57777777777778,1.0,1.0,0.0851063829787234,0.0,0.499755859375,0.845977011494253,1.0,0.0,6.0,0.5,0.5,2,22500244140625.0
1174,0,0.0,2.0,2.0,0.0,0.0,15.0,111.0,1.0,4.0,6.0,0.0,1.1,63.0,1.0,2.0,15.0,1.0,4.0,1.0,0.0,1.625,0.0,0.0,0.9148636505383403,0.0,0.0,3.0,0.5,0.5,1,2.1661669253085973
1189,0,21.0,2.0,2.0,0.0,0.0,17.0,254.93896484375,2.0,1.0,46.0,9.0,1.375045095682144,87.0,3.0,0.0,79.0,2.0,10.6666666666667,1.0,1.0,1.94444444444444,0.0,2.0,0.9993869114349776,1.0,0.0,6.0,0.5,0.5,3,7.104699525676952
1190,0,1.0,0.0,1.0,0.0,0.0,9.0,68.0,1.0,1.0,4.0,3.0,0.37,44.0,3.4998779892921448,0.0,17.0,1.0,6.6,3.0,3.0,2.71428571428571,0.0,0.0,0.972508591065292,0.0,0.0,3.0,0.53,0.47,1,0.3373276748330756
1193,0,0.0,2.0,1.0,0.0,0.0,6.0,104.0,1.0,2.0,16.0,6.0,0.72,83.0,3.0,2.0,7.0,2.0,5.1,1.0,2.0,1.0,0.0,0.0,0.965397923875433,0.0,0.0,2.4998782873153687,0.57,0.43,1,0.33732747381916495
1203,0,0.0,1.0,2.0,0.0,1.0,6.0,180.0,1.0,3.0,6.0,18.0,0.61,88.0,2.0,19.0,26.0,1.0,7.72727272727273,0.0,0.0,1.16666666666667,0.0,3.499391198158264,0.9933564060288602,0.5,0.0,4.0,0.5,0.5,2,23500608801841.734
1204,0,2.0,0.0,1.0,0.0,2.0,8.0,161.0,1.0,0.0,6.0,12.0,0.83,79.0,2.4998779892921448,0.0,15.0,2.0,4.42857142857143,1.0,1.0,1.25,0.0,108.0,0.9994192146282974,1.0,0.0,2.0,0.5,0.5,2,4.417496286430421
1205,0,1.0,2.0,1.0,0.0,2.0,8.0,333.0,1.0,1.0,13.0,30.0,0.97,93.0,1.0,3.0,31.0,2.0,2.52941176470588,0.0,0.0,0.638888888888889,0.0,14.496954917907715,0.9993984941123188,0.6,0.0,1.49951171875,0.5,0.5,3,99503045082092.28
1209,0,1.0,1.0,1.0,0.0,0.0,9.0,182.0,1.0,0.0,13.0,13.0,0.55,80.0,3.0,0.0,15.0,2.0,5.4,1.0,1.0,1.47058823529412,0.0,0.0,0.866888519134775,0.0,0.0,2.4998782873153687,0.6,0.4,1,0.33732747381916495
1260,0,1.499878168106079,0.0,2.0,4.0,0.0,11.0,59.496337890625,1.0,0.0,19.0,23.0,0.59,80.0,3.0,0.0,11.499267578125,2.0,6.96428571428571,1.0,1.0,1.43333333333333,0.0,14.0,0.9993800881079967,1.0,0.0,7.0,0.5,0.5,4,3500121831893.921
1262,0,3.0,1.0,2.0,0.0,0.0,5.0,119.0,1.0,0.0,16.0,14.0,0.49,84.0,3.0,0.0,10.0,2.0,4.5,1.0,1.0,1.2,0.0,0.0,0.8170988759898901,0.0,0.0,2.0,0.5,0.5,1,2.4557743439873088
1266,0,6.0,0.0,2.0,0.0,0.0,11.0,256.0000009536743,1.0,0.0,21.0,8.0,0.88,82.0,3.0,0.0,20.0,2.0,5.64285714285714,1.0,2.0,1.375,0.0,0.0,0.988817891373802,0.0,0.0,2.0,0.5,0.5,1,0.018229462600866775
1272,0,2.0,1.0,2.0,0.0,0.0,13.0,63.497314453125,1.0,6.0,46.0,14.0,0.82,87.0,4.0,2.0,28.0,3.0,9.52173913043478,0.0,1.0,1.88,0.0,0.0,0.869745003445899,0.0,0.0,6.0,0.5,0.5,1,9.561411208703218
1274,0,2.0,3.0,1.0,0.0,1.0,7.0,125.9814453125,1.0,0.0,16.0,55.0,0.96,92.0,1.0,0.0,17.0,4.0,1.93333333333333,0.0,0.0,0.435483870967742,0.0,0.0,0.943625325238508,0.0,0.0,4.0,0.5,0.5,1,7.146294396759034
1283,0,4.0,9.0,2.0,0.0,1.0,14.0,295.0,1.0,0.0,34.0,4.0,0.43,82.0,3.0,0.0,43.0,1.0,11.2941176470588,2.0,1.0,2.63157894736842,0.0,1.0,0.973660308810173,0.083251953125,0.0,2.499634027481079,0.51,0.49,2,2.091306205396342
1285,0,1.0,0.0,1.0,0.0,0.0,8.0,44.0,1.0,1.0,2.0,1.0,0.33,66.0,3.4998795986175537,0.0,14.0,1.0,7.66666666666667,3.0,2.0,3.0,0.0,0.0,0.960975609756098,0.0,0.0,3.0,0.61,0.39,1,0.33732658935795823
1287,0,8.0,3.0,1.0,0.0,0.0,4.0,156.0,1.0,0.0,23.0,15.0,0.32,90.0,3.0,0.0,30.0,3.0,4.65384615384615,0.0,1.0,1.82142857142857,0.0,0.0,0.8177236805061628,0.0,0.0,2.0,0.5,0.5,1,0.46814797540552777
1289,0,0.0,1.0,1.0,0.0,0.0,3.0,255.49573051929474,1.0,0.0,5.0,74.0,0.71,80.0,1.0,0.0,33.0,2.0,1.52,1.0,1.0,0.194805194805195,0.0,0.0,0.768028846153846,0.0,0.0,3.0,0.5,0.5,1,0.5925359299533088
1295,0,1.0,11.0,1.0,0.0,0.0,5.0,262.9970703125,1.0,1.0,33.0,51.0,0.75,95.0,1.0,1.0,41.0,2.0,3.125,0.0,1.0,0.409090909090909,0.0,0.0,0.874690849134378,0.0,0.0,1.499267578125,0.5,0.5,2,4.430225426819156
1297,0,3.0,0.0,2.0,0.0,2.0,13.0,182.0,1.0,0.0,5.0,9.0,0.5,71.0,1.0,0.0,24.0,2.0,4.75,1.0,1.0,1.35714285714286,0.0,2.0,0.884126984126984,1.0,0.0,1.499878168106079,0.54,0.46,1,2.36079983265315
1304,0,9.0,0.0,3.0,3.0,0.0,20.0,73.408203125,1.0,0.0,2.0,18.0,0.68,85.0,2.0,1.0,33.0,2.0,6.18518518518519,0.0,1.0,1.93103448275862,0.0,109.0,0.9994067120295699,0.8,0.0,3.0,0.5,0.5,2,10.073762046992512
1308,0,1.0,0.0,5.0,0.0,0.0,35.0,32.986328125,1.0,2.0,0.0,1.0,0.61,0.0,3.0,1.0,2.498291015625,1.0,13.5,1.0,2.0,3.83333333333333,0.0,93.0,0.927272727272727,0.5,0.0,2.0,0.5,0.5,2,4.690220779566728
1311,0,0.5,3.0,1.0,5.0,0.0,20.0,53.437664270401,1.0,8.0,21.0,26.0,0.86,87.0,2.0,2.0,38.0,2.0,8.07692307692308,0.0,0.0,0.10218178353658564,0.0,145.0,0.88031565103025,0.5,0.0,5.0,0.5,0.5,3,1500000000000.0
1389,0,18.0,11.0,1.0,15.0,0.0,7.0,89.412109375,4.0,1.0,8.999267578125,50.0,0.38,96.0,1.0,1.0,70.0,6.0,5.825,0.0,0.0,1.17647058823529,0.0,0.0,0.688141592920354,0.0,0.0,9.0,0.5,0.5,2,23.999452019549928
1391,0,4.0,2.0,1.0,9.0,1.0,7.0,40.40234375,1.0,27.0,12.0,10.98636770248413,0.82,96.0,1.0,1.0,24.0,4.0,6.13392857142857,0.0,0.0,0.789473684210526,0.0,41.0,0.917268786127168,1.0,0.0,5.0,0.5,0.5,2,20.947803932666893
1395,0,3.0,0.0,1.0,3.0,0.0,12.0,365.0,1.0,10.0,9.0,10.0,0.86,84.0,2.0,1.0,17.0,2.0,4.21739130434783,1.0,0.0,1.28,0.0,0.0,0.8674077832349347,0.0,0.0,2.4998780488967896,0.5,0.5,2,5.332119705486735
1417,0,19.0,6.0,1.0,14.0,0.0,12.0,21.29150390625,1.0,45.0,28.0,12.0,0.69,93.0,2.0,2.0,39.0,3.0,5.79268292682927,0.0,0.0,1.10714285714286,0.0,0.0,0.788707799767171,0.0,0.0,2.49951171875,0.5,0.5,2,21.82594533225398
1436,0,6.0,7.0,2.0,7.0,0.0,13.0,429.0,1.0,10.0,13.0,5.0,0.46,90.0,3.0,2.0,19.0,2.0,7.10714285714286,1.0,2.0,2.2,0.0,0.0,0.8171878485833964,0.0,0.0,1.499267578125,0.51,0.49,2,4.444243437064278
1464,0,5.0,0.0,1.0,6.0,0.0,12.0,340.0,1.0,6.0,19.0,11.0,0.7,87.0,1.0,0.0,15.0,1.0,8.45454545454546,1.0,1.0,1.54166666666667,0.0,0.0,0.8962846116029808,0.0,0.0,3.0,0.5,0.5,1,6.22216993373368
1468,0,35.0,2.0,2.0,30.0,0.0,12.0,80.421630859375,1.0,17.0,63.0,54.0,0.6,96.0,1.0,0.0,56.0,6.0,7.27777777777778,0.0,1.0,1.58181818181818,0.0,13.0,0.999393166621179,1.0,0.0,0.498779296875,0.5,0.5,3,32.84530957288014
1469,0,0.0,0.0,1.0,0.0,0.0,2.0,185.0,1.0,0.0,1.0,39.0,0.85,97.0,1.0,0.0,19.0,3.0,0.692307692307692,0.0,0.0,0.341463414634146,0.0,0.0,0.8266691984953702,0.0,0.0,4.0,0.5,0.5,1,2.7410833102183734
1472,0,25.0,0.0,1.0,26.0,0.0,7.0,114.47900390625,1.0,2.0,28.0,48.0,0.43,94.0,1.0,0.0,43.0,5.0,5.50666666666667,0.0,1.0,0.91025641025641,0.0,4.0,0.9993983999676644,1.0,0.0,0.5,0.5,0.5,3,14.866355950234828
1491,0,12.0,3.0,1.0,14.0,0.0,7.0,49.41357421875,2.0,14.0,31.0,8.999755859375,0.64,94.0,3.0,1.0,48.0,3.0,5.18,0.0,1.0,1.14563106796116,0.0,1.0,0.928775948460988,1.0,0.0,2.499878168106079,0.5,0.5,3,18.714707418271182
1542,0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,0.0,121.0,0.0,0.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.740740740740741,0.0999755859375,0.0,9.0,0.55,0.45,2,6500000000000.0
1543,0,0.0,0.0,0.0,0.0,0.0,0.0,59.4794921875,1.0,0.0,1179.0,0.0,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.9856978422210005,0.6,0.0,14.0,0.5,0.5,2,8.089717737645497
1596,0,2.0,0.0,2.0,0.0,2.0,6.0,44.0,1.0,0.0,0.0,1.0,0.77,0.0,3.0,0.0,12.0,1.0,2.33333333333333,1.0,2.0,1.2,0.0,1.0,0.8411189307851235,1.0,0.0,3.0,0.5,0.5,1,0.5857242964548564
2384,0,5.0,0.0,1.0,2.0,3.0,2.0,109.0,3.0,0.0,0.0,31.0,0.26,95.0,3.4998779892921448,0.0,11.0,2.0,0.666666666666667,0.0,1.0,0.325,0.0,0.0,0.939739413680782,0.0,0.0,0.0,0.53,0.47,1,0.3373276748330756
1620,0,12.0,0.0,1.0,8.0,5.0,2.0,124.0,3.0,0.0,8.0,8.0,0.42,88.0,3.4998795986175537,0.0,10.0,2.0,3.0,0.0,1.0,0.541666666666667,0.0,0.0,0.861216730038023,0.0,0.0,2.0,0.52,0.48,1,0.33732658935795823
1638,0,2.0,6.0,2.0,2.0,3.0,9.0,62.92361855506897,2.0,1.0,6.0,23.0,0.73,87.0,4.0,0.0,11.0,1.0,2.25,0.0,1.0,0.828571428571429,0.0,115.0,0.9994944254557292,1.0,0.0,2.0,0.5,0.5,2,9.41510246256141
1639,0,2.0,0.0,1.0,0.0,2.0,2.0,130.0,1.0,2.0,1.0,39.0,0.32,16.0,4.0,0.0,15.0,1.0,1.46511627906977,0.0,1.0,0.622222222222222,0.0,0.0,0.8607134938439063,0.0,0.0,1.0,0.5,0.5,1,1.4015512099340288
1641,0,4.0,6.0,1.0,2.0,2.0,8.0,399.0,2.0,1.0,6.0,29.0,0.72,92.0,4.0,0.0,12.0,1.0,1.875,0.0,1.0,0.558139534883721,0.0,3.437255859375,0.9995277538881822,1.0,0.0,3.0,0.5,0.5,2,357562744140625.0
1648,0,5.0,0.0,1.0,5.0,3.0,4.0,329.0,2.0,1.0,8.0,48.0,0.46,84.0,3.4998779892921448,0.0,17.0,2.0,3.09259259259259,1.0,1.0,0.666666666666667,0.0,0.0,0.9756050459252705,0.0,0.0,2.0,0.51,0.49,2,4.026619147808188
1663,0,1.0,0.0,1.0,0.0,1.0,15.0,52.0,1.0,0.0,0.0,1.0,0.57,0.0,3.0,0.0,67.0,1.0,1.5,1.0,2.0,2.4,0.0,8.0,0.9983758069797906,1.0,0.0,4.0,0.5,0.5,1,8.95172480841756
1668,0,2.0,0.0,1.0,0.0,5.0,3.0,301.0,2.0,4.0,0.0,33.0,0.31,0.0,4.0,0.0,14.0,2.0,1.58974358974359,0.0,1.0,0.714285714285714,0.0,33.0,0.9040800226250967,1.0,0.0,3.0,0.5,0.5,1,0.30011558545430694
1669,0,1.498291015625,0.0,1.0,10.0,5.0,6.0,40.39501953125,1.0,1.0,0.0,57.0,0.2,96.0,4.0,1.0,20.0,1.0,3.18181818181818,0.0,2.0,1.74683544303797,0.0,1.0,0.867291844273941,1.0,0.0,7.0,0.5,0.5,2,17501708984375.0
1671,0,0.0,0.0,1.0,0.0,1.0,9.0,137.0,1.0,2.0,2.0,10.0,0.69,83.0,3.4998779892921448,0.0,8.0,1.0,1.5,0.0,2.0,0.428571428571429,0.0,0.0,0.929347826086957,0.0,0.0,3.0,0.58,0.42,1,0.3373276748330756
1675,0,19.0,2.0,1.0,6.0,1.0,2.0,105.0,3.0,2.0,5.0,17.0,0.16,90.0,4.0,0.0,9.0,1.0,2.925,0.0,0.0,0.659090909090909,0.0,68.0,0.9812597390835878,1.0,0.0,0.0,0.5,0.5,1,0.7898114947604293
1677,0,5.0,1.0,1.0,5.0,1.0,3.0,32.46923828125,2.0,4.0,1.0,26.0,0.38,78.0,4.0,0.0,10.0,1.0,2.27777777777778,0.0,2.0,0.435897435897436,0.0,335.0,1.0,0.857142857142857,0.0,0.0,0.5,0.5,1,2.580032188134567
1683,0,48.0,0.0,2.0,6.0,17.0,8.0,21.47509765625,1.0,1.0,1.0,55.0,0.32,98.0,4.0,0.0,16.0,1.0,4.70192307692308,0.0,0.0,0.830188679245283,0.0,0.0,0.557471264367816,0.0,0.0,5.0,0.5,0.5,1,17.72862324301961
1687,0,14.0,0.0,1.0,7.0,8.0,10.0,277.0,1.0,0.0,3.0,8.0,0.67,79.0,1.49951171875,0.0,9.0,1.0,4.59090909090909,0.0,1.0,1.08333333333333,0.0,0.0,0.690566037735849,0.0,0.0,2.0,0.5,0.5,1,1.686556239881501
1690,0,7.0,2.0,1.0,2.0,7.0,6.0,156.0,3.0,0.0,0.0,11.0,0.44,96.0,3.4998782873153687,0.0,11.0,2.0,1.9,0.0,1.0,1.20833333333333,0.0,0.0,0.967576791808874,0.0,0.0,3.0,0.56,0.44,1,0.33732747381916495
2400,0,56.0,1.0,1.0,4.0,33.0,7.0,85.4697265625,11.0,2.0,4.0,52.0,0.33,97.0,4.0,0.0,29.0,3.0,3.53153153153153,0.0,0.0,0.67479674796748,0.0,66.0,0.9993982215408566,0.5,0.0,2.0,0.5,0.5,2,15.458239899432451
1700,0,3.0,0.0,1.0,0.0,1.0,2.0,61.0,1.0,0.0,2.0,11.0,0.16,75.0,3.4998779892921448,0.0,10.0,1.0,1.92857142857143,0.0,2.0,1.125,0.0,0.0,0.9,0.0,0.0,3.0,0.53,0.47,1,0.3373276748330756
1717,0,3.0,0.0,2.0,3.0,3.0,3.0,79.0,4.0,1.0,0.0,11.0,0.22,83.0,4.0,0.0,9.0,2.0,1.46666666666667,0.0,1.0,1.15,0.0,72.0,0.9980778155940594,0.5,0.0,0.0,0.51,0.49,1,2.058060298913577
2407,0,6.0,0.0,1.0,0.0,2.0,7.0,227.99346542358398,2.0,0.0,0.0,28.0,0.46,0.0,4.0,0.0,11.0,2.0,1.67647058823529,0.0,1.0,0.594594594594595,0.0,0.0,0.995402298850575,0.0,0.0,1.0,0.5,0.5,1,0.6016919614631604
1730,0,5.0,0.0,1.0,0.0,2.0,5.0,283.0,1.0,0.0,0.0,46.0,0.25,0.0,3.499756336212158,0.0,10.0,1.0,3.31372549019608,0.0,1.0,0.377358490566038,0.0,0.0,0.9028511988586194,0.0,0.0,2.0,0.5,0.5,2,5.973411205206616
1737,0,1.0,0.0,1.0,0.0,3.0,19.0,258.0,2.0,1.0,0.0,8.0,0.42,0.0,3.4998779892921448,0.0,12.0,2.0,6.5,0.0,1.0,1.15384615384615,0.0,0.0,0.821984435797665,0.0,0.0,1.0,0.53,0.47,1,0.3373276748330756
1738,0,1.0,1.0,1.0,0.0,3.0,13.0,115.0,1.0,0.0,0.0,5.0,0.58,0.0,2.499756336212158,0.0,13.0,1.0,3.71428571428571,1.0,2.0,2.0,0.0,21.0,0.785714285714286,1.0,0.0,0.0,0.52,0.48,1,1.0119004881875286
1739,0,15.0,0.0,1.0,37.0,7.0,10.0,49.450927734375,2.0,2.0,0.0,5.0,0.45,84.0,3.0,0.0,1.0,2.0,9.27272727272727,0.0,1.0,1.84,0.0,0.0,0.917227456258412,0.0,0.0,0.0,0.51,0.49,1,6.8642937765579495
1740,0,1.0,5.0,1.0,16.0,10.0,3.0,191.0,3.0,0.0,2.0,15.0,0.79,93.0,2.4998782873153687,2.0,9.0,2.0,3.95238095238095,1.0,1.0,0.68,0.0,0.0,0.857685009487666,0.0,0.0,2.0,0.58,0.42,1,0.337327473819165
1744,0,1.0,0.0,1.0,0.0,1.0,11.0,50.0,1.0,0.0,0.0,1.0,0.41,0.0,3.0,0.0,2.490478515625,1.0,1.5,1.0,2.0,1.8,0.0,0.4998784065246582,0.457894736842105,0.25,0.0,11.0,0.5,0.5,2,7500121593475.342
1752,0,21.0,0.0,1.0,37.0,22.0,1.0,217.0,1.0,2.0,0.0,5.0,0.52,96.0,2.4996339678764343,0.0,8.0,1.0,4.07142857142857,1.0,1.0,1.23333333333333,0.0,0.0,0.960725075528701,0.0,0.0,3.0,0.55,0.45,1,1.011983024499227
1757,0,25.0,0.0,1.0,21.0,4.0,9.0,54.44656205177307,1.0,3.0,0.0,7.0,0.37,97.0,4.0,0.0,11.0,1.0,3.88571428571429,0.0,0.0,0.864864864864865,0.0,0.0,0.878149100257069,0.0,0.0,4.0,0.5,0.5,1,7.374798800285466
1763,0,14.0,1.0,1.0,0.0,8.0,5.0,83.453369140625,4.0,1.0,0.0,30.0,0.37,0.0,4.0,0.0,12.0,2.0,1.80434782608696,0.0,1.0,0.313725490196078,0.0,92.0,0.9993958418576105,1.0,0.0,1.0,0.5,0.5,2,3.7439676012089054
2422,0,3.0,0.0,1.0,3.0,7.0,11.0,138.48501253128052,1.0,0.0,2.0,39.0,0.12,93.0,5.0,0.0,11.0,1.0,2.14285714285714,0.0,1.0,0.181818181818182,0.0,3487.0,1.0,1.0,0.0,0.0,0.5,0.5,1,7.1918030681803025
1777,0,0.0,0.0,1.0,1.0,1.0,275.0,1668.0,1.0,0.0,0.0,6.0,0.5850631523132324,83.0,4.0,0.0,12.0,1.0,1.0,0.0,2.0,1.125,0.0,0.0,0.939313203078745,0.0,0.0,0.4990234375,0.5,0.5,2,4.415029726344564
1778,0,0.0,12.0,1.0,1.0,9.0,7.0,113.420654296875,2.0,1.0,0.0,53.0,0.55,46.0,4.0,0.0,11.0,2.0,4.33333333333333,0.0,0.0,0.768115942028985,0.0,4.0,0.943973941368078,1.0,0.0,5.0,0.5,0.5,1,6.646091885750716
1780,0,11.0,0.0,1.0,1.0,11.0,6.0,85.49745124578476,2.0,1.0,2.0,33.0,0.21,77.0,4.0,0.0,9.0,2.0,1.71111111111111,0.0,1.0,0.458333333333333,0.0,65.0,0.9994149755815895,0.666666666666667,0.0,0.49951171875,0.5,0.5,3,6.920803990509625
2425,0,0.0,0.0,1.0,0.0,2.0,8.0,151.0,1.0,2.0,0.0,13.0,0.42,0.0,4.0,0.0,8.0,1.0,0.933333333333333,0.0,2.0,0.882352941176471,0.0,1.484375,0.868761552680222,1.0,0.0,0.0,0.54,0.46,1,74515625000000.0
1797,0,4.0,0.0,1.0,3.0,21.0,3.0,142.0,2.0,1.0,0.0,26.0,0.29,88.0,3.4998779892921448,0.0,8.0,2.0,0.903225806451613,0.0,1.0,0.147058823529412,0.0,0.0,0.97997138769671,0.0,0.0,1.0,0.53,0.47,1,0.3373276748330756
1799,0,19.0,0.0,1.0,77.0,10.0,6.0,49.402099609375,2.0,3.0,1.0,36.0,0.31,92.0,4.0,0.0,9.0,2.0,8.55172413793103,0.0,1.0,0.868852459016393,0.0,0.0,0.958313817330211,0.0,0.0,1.49993896484375,0.53,0.47,2,7.848452125017991
2433,0,38.0,0.0,1.0,41.0,8.0,0.498291015625,67.345703125,2.0,1.0,0.0,13.0,0.44,96.0,4.0,0.0,11.0,2.0,6.11538461538461,0.0,0.0,1.52727272727273,0.0,18.0,0.993348115299335,1.0,0.0,1.0,0.5,0.5,2,11.870531787450343
2434,0,24.0,0.0,1.0,21.0,6.0,8.0,318.0,1.0,2.0,6.0,6.0,0.39,91.0,2.499756336212158,0.0,12.0,1.0,5.59375,0.0,1.0,1.08823529411765,0.0,4.997900605201721,0.994720965309201,1.0,0.0,2.0,0.5,0.5,2,44002099394798.28
1801,0,0.0,0.0,1.0,0.0,0.499267578125,7.0,107.0,1.0,0.0,0.0,10.0,0.24,0.0,4.0,0.0,8.0,1.0,0.9,0.0,1.0,0.416666666666667,0.0,0.0,0.57593984962406,0.0,0.0,0.0,0.5,0.5,1,4500732421875.0
1815,0,1.0,0.0,1.0,1.0,1.0,8.0,127.0,1.0,0.0,0.0,11.0,0.9300634211301804,75.0,4.0,0.0,10.0,1.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.91375,0.0,0.0,4.0,0.5,0.5,1,1.255421071707595
2438,0,30.0,0.0,2.0,71.0,15.0,4.0,114.4619140625,1.0,2.0,2.0,17.0,0.26,99.0,4.0,0.0,16.0,1.0,4.51020408163265,0.0,1.0,0.666666666666667,0.0,0.0,0.973226238286479,0.0,0.0,5.0,0.5,0.5,1,6.280750141961962
1820,0,19.0,0.0,1.0,1.0,6.0,7.0,78.475830078125,1.0,3.0,0.0,14.0,0.32,86.0,4.0,0.0,16.0,1.0,2.94444444444444,0.0,1.0,0.789473684210526,0.0,74.0,0.9993839009245432,1.0,0.0,0.5,0.5,0.5,3,6.918569756292979
1822,0,16.0,0.0,2.0,7.0,2.0,9.0,128.36593079566956,1.0,1.0,0.0,78.0,0.3,95.0,4.0,0.0,16.0,1.0,3.74736842105263,0.0,2.0,1.04123711340206,0.0,1.0,0.986211424819435,1.0,0.0,4.0,0.5,0.5,1,16.308713859223097
2446,0,1.0,0.0,2.0,4.0,2.0,6.0,50.0,2.0,1.0,0.0,4.0,0.49,80.0,3.4998795986175537,0.0,10.0,2.0,1.83333333333333,1.0,1.0,0.888888888888889,0.0,0.0,0.775862068965517,0.0,0.0,0.0,0.56,0.44,1,0.33732658935795823
2447,0,0.0,0.0,1.0,0.0,2.0,8.0,80.0,1.0,0.0,0.0,7.0,0.58,0.0,4.0,0.0,12.0,1.0,1.57142857142857,1.0,2.0,1.11111111111111,0.0,202.9934117794037,1.0,1.0,0.0,0.0,0.5,0.5,1,33006588220596.312
2450,0,7.0,0.0,1.0,3.0,4.0,5.0,174.0,3.0,2.0,8.0,9.0,0.49,78.0,4.0,0.0,8.0,2.0,3.38888888888889,0.0,1.0,1.36363636363636,0.0,0.0,0.9703369140625,0.0,0.0,0.0,0.5,0.5,1,6.9803752920017486
2463,0,1.495361328125,45.0,1.0,53.0,0.0,6.0,67.478759765625,7.0,5.0,35.0,5.0,0.26,92.0,3.0,13.0,14.0,2.0,11.7555555555556,2.0,1.0,0.948979591836735,0.0,3.0,0.920272673384707,1.0,0.0,2.0,0.5,0.5,2,33504638671875.0
1840,0,1.0,0.0,1.0,0.0,1.0,3.0,34.0,1.0,0.0,0.0,1.0,1.13,0.0,3.0,0.0,15.0,1.0,1.5,1.0,2.0,1.4,0.0,11.499879360198975,0.9895368303571428,0.666666666666667,0.0,2.0,0.5,0.5,2,2500120639801.0254
2471,0,19.0,1.0,1.0,7.0,10.0,11.0,254.94680976867676,2.0,2.0,1.0,27.0,0.41,96.0,4.0,0.0,12.0,2.0,3.16326530612245,0.0,1.0,1.07692307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1,5.943780105645621
1885,0,2.0,0.0,1.0,0.0,2.0,3.0,107.0,2.0,3.0,1.0,9.0,0.44,30.0,3.499756336212158,0.0,6.0,2.0,2.0,0.0,1.0,0.352941176470588,0.0,0.0,0.8225,0.0,0.0,1.0,0.53,0.47,1,1.0119004881875286
1886,0,2.0,0.0,1.0,0.0,2.0,5.0,151.0,2.0,2.0,3.0,13.0,0.39,52.0,2.499634027481079,0.0,10.0,2.0,2.64705882352941,1.0,2.0,0.55,0.0,0.0,0.831460674157303,0.0,0.0,2.0,0.53,0.47,1,1.686473743772585
1887,0,0.0,0.0,1.0,0.0,1.0,52.0,231.0,1.0,0.0,0.0,4.0,0.8701440429687499,0.0,4.0,0.0,7.0,1.0,0.75,0.0,2.0,0.0,0.0,0.0,0.920869208692087,0.0,0.0,1.0,0.5,0.5,1,1.3492513957600774
1888,0,7.0,0.0,1.0,0.0,2.0,1.0,52.0,2.0,1.0,0.0,16.0,0.22,0.0,4.0,0.0,7.0,2.0,3.04166666666667,0.0,1.0,0.296296296296296,0.0,114.0,0.9864469545077432,1.0,0.0,0.49951171875,0.5,0.5,2,5.451190355637603
1907,0,1.0,0.0,1.0,24.0,27.0,6.0,366.0,1.0,22.0,0.0,23.0,0.64,96.0,2.0,1.0,14.0,1.0,5.71739130434783,0.0,1.0,0.645833333333333,0.0,0.0,0.8177538535577789,0.0,0.0,1.0,0.5,0.5,1,2.393578191080852
1948,0,3.0,0.0,1.0,0.0,23.0,9.0,124.49478179216385,2.0,4.0,2.0,54.0,0.98,96.0,3.0,254.0,18.0,2.0,78.4918032786885,0.0,0.0,0.753846153846154,0.0,61.0,0.9994290837807451,1.0,0.0,9.0,0.5,0.5,2,11.386556230008148
