,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
1491,12.0,3.0,1.0,14.0,0.0,7.0,92.0,2.0,14.0,31.0,71.0,0.64,94.0,3.0,1.0,48.0,3.0,5.18,0.0,1.0,1.14563106796116,0.0,1.0,0.928775948460988,1.0,0.0,6.0
1542,138.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,0.0,121.0,0.0,0.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,8.0,0.740740740740741,0.5,0.0,9.0
1543,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,1179.0,0.0,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.736118746564046,0.6,0.0,14.0
1596,2.0,0.0,2.0,237.0,2.0,6.0,44.0,1.0,0.0,0.0,1.0,0.77,0.0,0.0,0.0,12.0,1.0,2.33333333333333,1.0,2.0,1.2,0.0,1.0,0.801652892561983,1.0,0.0,3.0
1620,12.0,0.0,1.0,114.0,5.0,160.0,124.0,3.0,0.0,8.0,8.0,0.42,88.0,4.0,0.0,10.0,2.0,3.0,0.0,1.0,0.541666666666667,0.0,0.0,0.861216730038023,0.0,0.0,2.0
1638,2.0,6.0,2.0,2.0,3.0,9.0,362.0,2.0,1.0,6.0,23.0,23.63,87.0,4.0,0.0,11.0,1.0,273.7,0.0,1.0,0.828571428571429,0.0,115.0,0.482291666666667,1.0,0.0,2.0
1639,131.0,0.0,1.0,0.0,2.0,2.0,130.0,1.0,77.0,1.0,39.0,0.32,16.0,4.0,0.0,15.0,1.0,1.46511627906977,0.0,1.0,0.622222222222222,0.0,0.0,0.766277128547579,0.0,0.0,1.0
1641,4.0,6.0,1.0,2.0,2.0,8.0,399.0,2.0,1.0,506.0,29.0,7.52,92.0,4.0,0.0,12.0,1.0,1.875,0.0,1.0,0.558139534883721,0.0,361.0,0.35522664199815,1.0,0.0,3.0
1648,5.0,0.0,1.0,5.0,3.0,4.0,46.0,2.0,1.0,8.0,48.0,0.46,84.0,4.0,0.0,17.0,2.0,3.09259259259259,1.0,1.0,0.666666666666667,0.0,0.0,0.705245628642798,0.0,0.0,2.0
1663,1.0,0.0,1.0,0.0,1.0,15.0,52.0,1.0,0.0,0.0,1.0,0.57,0.0,3.0,0.0,67.0,3.0,304.7,1.0,2.0,2.4,0.0,8.0,0.395209580838323,1.0,0.0,4.0
1669,19.0,0.0,1.0,10.0,5.0,6.0,527.0,1.0,1.0,0.0,57.0,23.63,96.0,4.0,1.0,20.0,1.0,273.7,0.0,2.0,1.74683544303797,0.0,1.0,0.867291844273941,1.0,0.0,7.0
1671,149.0,0.0,1.0,0.0,1.0,9.0,137.0,1.0,2.0,2.0,10.0,0.69,83.0,4.0,0.0,8.0,1.0,1.5,0.0,2.0,2.7,0.0,0.0,0.929347826086957,0.0,0.0,3.0
1675,19.0,2.0,1.0,6.0,1.0,2.0,105.0,3.0,2.0,5.0,17.0,25.69,90.0,4.0,0.0,9.0,1.0,2.925,0.0,0.0,0.659090909090909,0.0,7461.0,0.928042328042328,1.0,0.0,0.0
1677,5.0,1.0,1.0,5.0,1.0,3.0,174.0,2.0,4.0,1030.0,26.0,0.38,78.0,2.0,0.0,10.0,1.0,2.27777777777778,0.0,2.0,0.435897435897436,0.0,335.0,1.0,0.857142857142857,0.0,0.0
1683,21.0,0.0,2.0,6.0,17.0,8.0,994.0,1.0,1.0,1.0,55.0,0.32,98.0,4.0,0.0,16.0,1.0,4.70192307692308,323.0,0.0,0.830188679245283,0.0,0.0,0.557471264367816,0.0,0.0,5.0
1687,14.0,0.0,1.0,7.0,8.0,10.0,277.0,1.0,0.0,3.0,8.0,0.67,79.0,4.0,0.0,126.0,1.0,4.59090909090909,0.0,1.0,3.7,0.0,0.0,0.690566037735849,0.0,0.0,2.0
1690,7.0,2.0,1.0,2.0,7.0,208.0,156.0,3.0,0.0,0.0,11.0,0.44,96.0,4.0,0.0,11.0,2.0,1.9,0.0,1.0,1.20833333333333,0.0,0.0,0.967576791808874,0.0,0.0,3.0
2400,56.0,1.0,1.0,4.0,33.0,384.0,929.0,11.0,2.0,4.0,52.0,17.97,97.0,4.0,0.0,29.0,3.0,3.53153153153153,0.0,0.0,0.67479674796748,0.0,7676.0,0.892831105710814,0.5,0.0,2.0
1700,3.0,0.0,1.0,0.0,1.0,2.0,61.0,1.0,0.0,2.0,11.0,0.16,75.0,4.0,0.0,10.0,1.0,157.0,0.0,2.0,1.125,0.0,0.0,0.9,0.0,0.0,3.0
1717,3.0,0.0,2.0,3.0,3.0,3.0,79.0,4.0,1.0,0.0,143.0,0.22,83.0,4.0,0.0,9.0,2.0,1.46666666666667,0.0,19.0,1.15,0.0,72.0,0.859405940594059,0.5,0.0,0.0
1730,5.0,0.0,1.0,0.0,2.0,5.0,283.0,1.0,91.0,0.0,46.0,0.25,0.0,5.0,38.0,10.0,1.0,3.31372549019608,0.0,1.0,0.377358490566038,0.0,0.0,0.506180469715698,0.0,0.0,2.0
1737,1.0,0.0,1.0,0.0,3.0,19.0,258.0,2.0,1.0,0.0,8.0,20.48,0.0,4.0,57.0,12.0,2.0,6.5,0.0,1.0,1.15384615384615,0.0,0.0,0.821984435797665,0.0,0.0,1.0
1738,1.0,1.0,1.0,0.0,3.0,13.0,115.0,1.0,0.0,0.0,5.0,0.58,0.0,4.0,46.0,13.0,1.0,3.71428571428571,263.0,2.0,2.0,0.0,21.0,0.785714285714286,1.0,0.0,0.0
1744,1.0,0.0,1.0,0.0,1.0,11.0,50.0,1.0,0.0,0.0,1.0,0.41,0.0,3.0,0.0,101.0,1.0,1.5,226.0,2.0,1.8,4.0,8.0,0.457894736842105,0.25,0.0,11.0
1757,25.0,0.0,1.0,21.0,4.0,9.0,459.0,1.0,3.0,0.0,7.0,0.37,97.0,0.0,0.0,11.0,1.0,3.88571428571429,263.0,0.0,0.864864864864865,0.0,0.0,0.878149100257069,0.0,0.0,4.0
1763,14.0,1.0,1.0,0.0,8.0,5.0,276.0,4.0,1.0,506.0,30.0,7.52,0.0,4.0,0.0,12.0,2.0,1.80434782608696,0.0,1.0,0.313725490196078,0.0,92.0,0.911620294599018,1.0,0.0,1.0
1777,0.0,0.0,1.0,1.0,1.0,275.0,1668.0,1.0,0.0,0.0,133.0,0.31,83.0,4.0,0.0,12.0,1.0,1.0,0.0,2.0,1.125,0.0,0.0,0.939313203078745,0.0,0.0,11.0
1780,11.0,0.0,1.0,1.0,11.0,6.0,322.0,2.0,1.0,2.0,33.0,15.74,77.0,4.0,0.0,9.0,2.0,1.71111111111111,293.0,1.0,2.9,0.0,65.0,0.733748886910062,0.666666666666667,0.0,6.0
2425,0.0,0.0,1.0,0.0,2.0,8.0,151.0,1.0,2.0,0.0,13.0,0.42,0.0,4.0,0.0,8.0,1.0,188.3,0.0,2.0,0.882352941176471,0.0,4764.0,0.868761552680222,1.0,0.0,0.0
1799,19.0,0.0,1.0,77.0,10.0,6.0,460.0,2.0,3.0,792.0,36.0,0.31,92.0,4.0,0.0,9.0,2.0,8.55172413793103,0.0,1.0,2.0,0.0,0.0,0.958313817330211,0.0,0.0,5.0
2433,38.0,0.0,1.0,237.0,8.0,13.0,700.0,2.0,1.0,0.0,13.0,0.44,96.0,0.0,0.0,11.0,2.0,6.11538461538461,0.0,0.0,1.52727272727273,0.0,18.0,0.993348115299335,1.0,0.0,1.0
2434,24.0,0.0,1.0,21.0,6.0,8.0,318.0,1.0,2.0,6.0,6.0,23.63,91.0,4.0,0.0,12.0,1.0,273.7,0.0,1.0,1.08823529411765,0.0,49.0,0.994720965309201,1.0,0.0,2.0
1801,0.0,0.0,1.0,0.0,5.0,7.0,107.0,1.0,0.0,502.0,10.0,0.24,0.0,7.0,0.0,8.0,1.0,0.9,0.0,1.0,0.416666666666667,0.0,0.0,0.57593984962406,0.0,0.0,0.0
1815,1.0,68.0,1.0,1.0,1.0,8.0,127.0,1.0,0.0,819.0,11.0,0.26,75.0,4.0,0.0,10.0,1.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.91375,0.0,0.0,4.0
1820,135.0,0.0,1.0,1.0,6.0,7.0,282.0,1.0,3.0,0.0,14.0,18.15,86.0,4.0,0.0,16.0,1.0,2.94444444444444,0.0,1.0,0.789473684210526,0.0,74.0,0.639494026704146,1.0,0.0,4.0
1822,16.0,0.0,2.0,7.0,2.0,9.0,1023.0,1.0,1.0,0.0,78.0,0.3,95.0,4.0,0.0,16.0,1.0,119.9,0.0,16.0,1.04123711340206,0.0,1.0,0.986211424819435,1.0,0.0,4.0
2446,1.0,71.0,2.0,4.0,2.0,6.0,50.0,2.0,1.0,0.0,205.0,0.49,80.0,4.0,0.0,10.0,2.0,1.83333333333333,1.0,1.0,0.888888888888889,0.0,0.0,0.775862068965517,0.0,0.0,0.0
2450,7.0,0.0,1.0,3.0,4.0,75.0,174.0,3.0,2.0,8.0,9.0,0.49,78.0,4.0,0.0,8.0,2.0,3.38888888888889,152.0,1.0,1.36363636363636,0.0,0.0,0.5,0.0,0.0,0.0
2463,35.0,78.0,1.0,53.0,0.0,6.0,137.0,7.0,5.0,35.0,5.0,0.26,92.0,3.0,13.0,14.0,2.0,11.7555555555556,2.0,1.0,0.948979591836735,0.0,3.0,0.920272673384707,1.0,0.0,2.0
1840,1.0,0.0,1.0,0.0,1.0,3.0,34.0,1.0,0.0,1030.0,1.0,1.13,0.0,2.0,0.0,15.0,1.0,1.5,1.0,2.0,1.4,0.0,14.0,0.714285714285714,0.666666666666667,0.0,2.0
1885,2.0,0.0,1.0,137.0,2.0,352.0,107.0,2.0,3.0,1.0,9.0,0.44,30.0,5.0,0.0,6.0,2.0,2.0,0.0,1.0,0.352941176470588,0.0,0.0,0.8225,0.0,0.0,1.0
1886,2.0,0.0,1.0,0.0,2.0,5.0,151.0,2.0,2.0,3.0,13.0,25.69,52.0,5.0,0.0,10.0,2.0,2.64705882352941,1.0,2.0,0.55,0.0,7461.0,0.831460674157303,0.0,0.0,2.0
1888,7.0,0.0,1.0,0.0,2.0,304.0,52.0,2.0,1.0,0.0,16.0,0.22,0.0,4.0,0.0,7.0,2.0,3.04166666666667,0.0,18.0,0.296296296296296,0.0,114.0,0.63716814159292,1.0,0.0,3.0
1907,1.0,0.0,1.0,24.0,27.0,6.0,366.0,1.0,22.0,0.0,23.0,0.64,96.0,2.0,1.0,14.0,1.0,312.8,0.0,1.0,0.645833333333333,0.0,0.0,0.656474820143885,0.0,0.0,1.0
1948,3.0,0.0,1.0,0.0,23.0,9.0,46.0,2.0,4.0,2.0,54.0,0.98,96.0,3.0,254.0,18.0,2.0,78.4918032786885,0.0,0.0,0.753846153846154,0.0,61.0,0.53230543318649,1.0,0.0,9.0
1950,1.0,63.0,1.0,1.0,18.0,145.0,202.0,8.0,5.0,0.0,27.0,0.62,80.0,2.0,44.0,4.0,2.0,39.8484848484849,0.0,1.0,0.547619047619048,0.0,11.0,0.227655986509275,0.5,0.0,2.0
1960,2.0,0.0,1.0,0.0,6.0,10.0,148.0,2.0,3.0,3.0,7.0,0.83,72.0,7.0,3.0,9.0,2.0,8.0,200.0,0.0,1.06666666666667,0.0,0.0,0.802777777777778,0.0,0.0,1.0
1968,6.0,1.0,1.0,7.0,39.0,12.0,255.0,2.0,0.0,0.0,34.0,8.82,96.0,1.0,0.0,12.0,1.0,23.0,0.0,1.0,1.34090909090909,0.0,1.0,0.617521367521368,1.0,0.0,9.0
1973,5.0,0.0,2.0,4.0,11.0,6.0,187.0,4.0,2.0,9.0,16.0,0.51,85.0,3.0,99.0,4.0,2.0,3.73913043478261,35.0,1.0,1.0,0.0,0.0,0.465189873417722,0.0,0.0,3.0
1980,7.0,14.0,1.0,27.0,39.0,7.0,724.0,11.0,6.0,18.0,57.0,0.95,7.0,1.0,0.0,21.0,2.0,11.7380952380952,0.0,0.0,0.354166666666667,0.0,0.0,0.515445184736523,0.0,3.0,10.0
2069,1.0,0.0,1.0,0.0,1.0,1.0,25.0,1.0,0.0,502.0,1.0,0.96,0.0,3.0,0.0,13.0,1.0,1.5,1.0,2.0,1.0,0.0,6.0,0.859375,0.75,0.0,2.0
2121,4.0,0.0,1.0,5.0,12.0,0.0,47.0,1.0,0.0,19.0,43.0,0.11,93.0,1.0,0.0,9.0,2.0,7.08510638297872,1.0,1.0,0.714285714285714,0.0,2371.0,0.903409090909091,0.0,0.0,5.0
