test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
1237,0,4.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0,0.31,1.0,0.0,4.0,0.0,7.0,1.0,3.82352941176471,0.0,3.47058823529412,1.0,1.0,0.428571428571429,10.0,0.6,0.0,1.0,2.0,0.7615446,0.23845541,1
1238,0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,0.48,1.0,33.0,3.0,0.0,2.0,1.0,1.14285714285714,0.0,3.14285714285714,1.0,1.0,0.0,82.0,0.5,0.0,1.0,2.0,0.70105267,0.2989473,1
1254,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,14.0,0.22,0.0,75.0,3.0,0.0,22.0,1.0,3.25,1.0,5.5,1.0,1.0,0.166666666666667,22.0,0.2,0.0,2.0,3.0,0.8473469,0.15265308,1
1261,0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,6.0,18.0,0.16,1.0,84.0,3.0,1.0,33.0,2.0,3.5,0.0,3.94444444444444,0.0,1.0,1.5,114.0,0.5,0.0,4.0,1.0,0.7241535,0.27584645,1
1272,0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,0.48,3.0,33.0,3.0,0.0,4.0,1.0,6.33333333333333,2.0,8.0,5.0,1.0,0.6,8.0,0.6,0.0,2.0,3.0,0.8403608,0.15963916,1
1277,0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,26.0,0.54,0.0,90.0,3.0,3.0,25.0,1.0,5.5,0.0,2.77777777777778,0.0,1.0,0.2,36.0,0.5,0.0,1.0,4.0,0.57381505,0.42618495,1
1283,0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.18,6.0,0.0,3.0,0.0,4.0,1.0,5.2,3.0,12.6,4.0,1.0,1.0,110.0,0.5,0.0,6.0,1.0,0.68924314,0.31075686,1
1286,0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,12.0,0.39,4.0,0.0,3.0,1.0,4.0,2.0,2.5625,0.0,5.75,1.0,1.0,0.421052631578947,47.0,0.571428571428571,0.0,7.0,2.0,0.8885976,0.11140242,1
1287,0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0,0.4,0.0,85.0,3.0,0.0,15.0,1.0,2.5,0.0,2.66666666666667,1.0,1.0,0.428571428571429,10.0,0.6,0.0,4.0,1.0,0.54027665,0.45972332,1
1291,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.79,1.0,0.0,3.0,0.0,4.0,1.0,3.5,1.0,7.5,2.0,1.0,0.0,3.0,0.5,0.0,4.0,3.0,0.89074934,0.10925066,1
1296,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,19.0,0.27,3.0,60.0,3.0,0.0,4.0,2.0,3.78947368421053,0.0,8.26315789473684,1.0,1.0,0.0,16.0,0.6,0.0,7.0,4.0,0.71931505,0.28068495,1
1297,0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,14.0,9.0,0.17,3.0,25.0,4.0,0.0,28.0,2.0,3.44444444444444,0.0,9.77777777777778,1.0,1.0,0.75,296.0,1.0,0.0,5.0,3.0,0.53296554,0.4670345,1
1308,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.1,0.0,0.0,4.0,1.0,15.0,1.0,0.615384615384615,0.0,3.01923076923077,1.0,1.0,0.0,83.0,0.5,0.0,2.0,3.0,0.6100739,0.3899261,1
1314,0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,15.0,0.19,1.0,57.0,3.0,0.0,16.0,1.0,3.57894736842105,0.0,5.26315789473684,1.0,1.0,0.434782608695652,417.0,0.833333333333333,0.0,5.0,2.0,0.6118435,0.38815647,1
1319,0,8.0,0.0,1.0,5.0,0.0,1.0,3.0,1.0,7.0,16.0,0.29,0.0,87.0,3.0,0.0,7.0,2.0,2.72,0.0,3.0,0.0,1.0,0.551724137931034,20.0,0.571428571428571,0.0,1.0,2.0,0.8433609,0.15663913,1
1335,0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.69,4.0,0.0,3.0,0.0,4.0,1.0,6.0,6.0,17.0,17.0,2.0,1.0,6.0,0.333333333333333,0.0,5.0,1.0,0.8541969,0.14580306,1
1338,0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,0.38,2.0,0.0,3.0,0.0,4.0,1.0,3.75,0.0,6.75,1.0,1.0,1.0,4.0,0.666666666666667,0.0,4.0,3.0,0.9539538,0.046046194,1
1339,0,3.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,0.31,3.0,76.0,3.0,0.0,4.0,1.0,5.4,0.0,6.2,1.0,1.0,1.28571428571429,6.0,0.666666666666667,0.0,4.0,3.0,0.8560707,0.14392929,1
