test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
359,16,12.0,1.0,2.0,2.0,1.0,13.0,1.0,4.0,0.1,1.0,25.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.578947368421053,0.0,3.0,7.0,0.51,0.49,2
359,17,12.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,0.1,1.0,2.0,4.0,1.0,2.0,37.0,3.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.0,0.0,3.0,7.0,0.73,0.27,4
359,18,12.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,0.1,1.0,2.0,4.0,1.0,2.0,37.0,2.0,4.18367346938776,0.0,7.08163265306122,0.0,1.0,0.0,0.0,3.0,7.0,0.74,0.26,5
390,0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.63,0.37,1
390,1,6.0,0.0,4.0,0.0,0.0,1.0,7.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,10.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.58,0.42,1
390,2,0.0,0.0,4.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,10.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.89,0.11,3
390,3,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,16.0,6.0,4.0,0.0,10.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.95,0.05,4
390,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,16.0,6.0,4.0,0.0,10.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.97,0.03,5
390,5,6.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.76,0.24,2
390,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.83,0.17,3
390,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.0,0.0,1.0,1.0,0.88,0.12,4
390,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,6.0,4.0,2.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.0,0.0,1.0,1.0,0.89,0.11,5
390,9,6.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,10.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.88,0.12,3
390,10,6.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,0.0,4.0,0.0,10.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.92,0.08,4
390,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,10.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.92,0.08,4
390,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,10.0,2.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.94,0.06,5
390,13,3.0,0.0,4.0,0.0,0.0,1.0,7.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.57,0.43,1
390,14,0.0,0.0,4.0,0.0,0.0,1.0,7.0,10.0,0.11,0.0,16.0,6.0,4.0,0.0,0.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.8,0.2,2
390,15,0.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.11,0.0,16.0,6.0,4.0,0.0,0.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.87,0.13,3
390,16,0.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.11,0.0,16.0,0.0,4.0,0.0,0.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.91,0.09,4
390,17,1.0,0.0,4.0,0.0,0.0,1.0,7.0,0.0,0.11,0.0,16.0,0.0,4.0,0.0,0.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.92,0.08,4
390,18,6.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,0.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.83,0.17,3
390,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.11,0.0,16.0,0.0,4.0,0.0,21.0,1.0,3.6875,1.0,7.6875,1.0,1.0,0.4,0.0,1.0,1.0,0.87,0.13,4
439,0,3.0,0.0,1.0,8.0,7.0,18.0,3.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,80.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.55,0.45,2
439,1,3.0,0.0,1.0,8.0,7.0,18.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,10.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.53,0.47,2
439,2,1.0,0.0,1.0,8.0,7.0,2.0,0.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.87,0.13,4
439,3,1.0,0.0,1.0,8.0,7.0,18.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.62,0.38,2
439,4,1.0,0.0,1.0,8.0,7.0,18.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,1.0,21.0,0.74,0.26,3
439,5,1.0,0.0,1.0,8.0,7.0,2.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,1.0,21.0,0.83,0.17,4
439,6,1.0,0.0,1.0,8.0,7.0,2.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,2.8,0.0,1.0,0.733812949640288,4.0,1.0,21.0,0.84,0.16,5
439,7,3.0,0.0,1.0,2.0,7.0,18.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,80.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.56,0.44,2
439,8,1.0,0.0,1.0,8.0,7.0,18.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,36.0,80.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.53,0.47,2
439,9,3.0,0.0,1.0,8.0,7.0,3.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,80.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.56,0.44,2
439,10,1.0,0.0,1.0,1.0,7.0,2.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.73,0.27,4
439,11,1.0,0.0,1.0,1.0,7.0,2.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,2.0,0.75,0.25,5
439,12,27.0,0.0,1.0,1.0,7.0,18.0,0.0,0.0,1.14,0.0,37.0,2.0,2.0,0.0,80.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.54,0.46,3
439,13,27.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,1.14,0.0,37.0,2.0,2.0,0.0,80.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.57,0.43,4
439,14,27.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,1.14,0.0,37.0,2.0,2.0,0.0,80.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.58,0.42,4
439,15,1.0,0.0,1.0,8.0,7.0,18.0,0.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,2.0,0.0,1.0,0.733812949640288,4.0,5.0,21.0,0.82,0.18,4
439,16,1.0,0.0,1.0,8.0,7.0,18.0,0.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,2.0,0.0,1.0,0.0,4.0,5.0,21.0,0.84,0.16,5
439,17,1.0,0.0,1.0,8.0,7.0,18.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,5.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,0.0,1.0,21.0,0.77,0.23,4
439,18,1.0,0.0,1.0,1.0,7.0,18.0,12.0,17.0,1.14,0.0,37.0,2.0,2.0,0.0,80.0,2.0,2.47551342812006,0.0,3.46287519747235,0.0,1.0,0.733812949640288,4.0,1.0,21.0,0.73,0.27,3
