test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,min,max,mean,OWN_LINE,CountLineComment,Del_lines,CountOutput_Mean,MAJOR_COMMIT,CountPath_Min,MaxNesting_Mean,Added_lines,CountDeclInstanceMethod,AvgCyclomaticStrict
4474.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,14.0,32.0,,0.0,,6.0,0.0,12.0,1.0,,1.0,1.0,0.0,,0.2,,4.0,1.0,0.004826646889309498,0.5895864782258546,0.20627105528074346,,37.0,,1.78125,,1.0,,,,
4637.0,94.0,1.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,7.0,9.0,176.0,,0.0,,3.0,2.0,36.0,4.0,,0.0,1.0,0.0,,0.2,,2.0,9.0,0.20480807339882945,0.7090660954270894,0.438080316608697,,106.0,,2.54891304347826,,1.0,,,,
5371.0,7.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,4.0,7.0,11.0,19.0,,1.0,,4.0,0.0,20.0,2.0,,0.0,0.0,0.0,,1.0,,2.0,4.0,0.19379434418120073,1.1627660650872045,0.6898576648697018,,65.0,,6.25925925925926,,1.0,,,,
5440.0,26.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,9.0,23.0,,0.0,,3.0,0.0,7.0,2.0,,1.0,1.0,0.0,,0.0,,2.0,5.0,0.0,0.5555555555555556,0.16729088639201006,,71.0,,4.62857142857143,,1.0,,,,
5525.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,7.0,15.0,28.0,,0.0,,4.0,0.0,6.0,1.0,,0.0,1.0,0.0,,0.3,,1.0,3.0,0.1956327292400205,0.9543522256306525,0.6437314341320186,,35.0,,3.575,,1.0,,,,
5528.0,30.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,11.0,30.0,,0.0,,3.0,0.0,12.0,2.0,,0.0,0.0,0.0,,1.0,,3.0,2.0,0.0,0.6631251153013508,0.22443984079825557,,32.0,,1.48484848484848,,1.0,,,,
6488.0,8.0,10.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,,0.0,,3.0,0.0,9.0,1.0,,0.0,1.0,0.0,,0.1,,3.0,2.0,0.0,0.7000000000000001,0.3904011665396424,,27.0,,5.14285714285714,,1.0,,,,
6739.0,50.0,9.0,0.0,1.0,2.0,4.0,1.0,2.0,3.0,10.0,18.0,34.0,,1.0,,3.0,344.0,17.0,1.0,,0.0,0.0,0.0,,0.0,,2.0,3.0,0.02053996716390114,0.8753076991104959,0.5715908129134518,,98.0,,4.39622641509434,,1.0,,,,
16.0,0.0,5.0,1.0,1.0,0.0,0.0,5.0,,1.0,3.0,4.0,19.0,2.02,1.0,76.0,2.0,0.0,10.0,2.0,6.46428571428571,1.0,1.0,0.0,,,0.0,,2.0,0.1354689743145123,0.43042256092840886,0.257248149965172,0.429503916449086,186.0,,,,,0.4,281.0,,
41.0,86.0,0.0,0.0,1.0,0.0,5.0,2.0,,1.0,0.0,0.0,5.0,0.22,2.0,0.0,1.0,0.0,4.0,1.0,4.6,4.0,5.0,0.0,,,0.0,,2.0,0.00144300144299997,0.8116883116883122,0.27878330450969735,0.43010752688172,31.0,,,,,1.5,1.0,,
67.0,1.0,5.0,4.0,2.0,1.0,0.0,2.0,,1.0,2.0,20.0,14.0,1.97,0.0,91.0,1.0,1.0,11.0,1.0,5.04,2.0,1.0,0.0,,,0.0,,3.0,0.050711148134945254,0.46561648133557854,0.25754158658553683,0.562780269058296,104.0,,,,,0.4,133.0,,
77.0,18.0,1.0,0.0,8.0,18.0,2.0,4.0,,1.0,0.0,0.0,2.0,0.5,0.0,37.0,1.0,0.0,6.0,1.0,27.3333333333333,0.0,1.0,0.0,,,0.0,,1.0,0.0,0.893939393939394,0.35819886789027483,0.486187845303867,59.0,,,,,0.2,0.0,,
82.0,1.0,1.0,0.0,2.0,4.0,1.0,7.0,,1.0,0.0,0.0,2.0,0.99,3.0,66.0,7.0,0.0,4.0,0.0,3.66666666666667,0.0,1.0,0.0,,,0.0,,2.0,0.75,1.75,1.4722222222222223,0.407643312101911,66.0,,,,,2.83333333333333,0.0,,
83.0,77.0,1.0,0.0,1.0,0.0,0.0,3.0,,1.0,2.0,11.0,12.0,2.14,1.0,74.0,1.0,2.0,13.0,2.0,4.73333333333333,1.0,0.0,0.0,,,0.0,,2.0,0.0,0.540763673890609,0.1798482394024042,0.288235294117647,83.0,,,,,1.05882352941176,0.0,,
109.0,12.0,0.0,2.0,1.0,0.0,16.0,1.0,,1.0,1.0,3.0,2.0,1.1,0.0,66.0,2.0,1.0,6.0,1.0,3.4,1.0,1.0,0.0,,,0.0,,1.0,0.0,0.9642857142857142,0.5091575091575091,0.369369369369369,46.0,,,,,0.428571428571429,0.0,,
123.0,15.0,31.0,14.0,1.0,0.0,0.0,3.0,,1.0,28.0,0.0,9.0,0.38,2.0,0.0,4.0,1.0,30.0,2.0,5.59756097560976,1.0,1.0,0.0,,,0.0,,7.0,0.0037612355992349606,1.0037612355992351,0.5058621214405303,0.4,593.0,,,,,1.01190476190476,0.0,,
139.0,6.0,2.0,23.0,1.0,14.0,0.0,1.0,,1.0,0.0,14.0,2.0,0.86,0.0,91.0,1.0,0.0,12.0,2.0,5.14814814814815,0.0,1.0,0.0,,,0.0,,4.0,0.5355276907001046,1.5355276907001048,1.072618592249259,0.881547139403707,674.0,,,,,4.0,0.0,,
160.0,30.0,1.0,1.0,2.0,6.0,0.0,6.0,,1.0,10.0,11.0,0.0,4.04,1.0,84.0,1.0,0.0,5.0,1.0,5.75,2.0,1.0,0.0,,,0.0,,5.0,0.003095975232198167,0.6955624355005161,0.3332546116746681,0.838926174496644,122.0,,,,,1.8,0.0,,
172.0,2.0,0.0,3.0,1.0,17.0,2.0,3.0,,2.0,4.0,13.0,1.0,24.1,1.0,84.0,3.0,1.0,8.0,4.0,10.25,3.0,1.0,0.0,,,0.0,,3.0,3.490111942458755,3.8140026755857033,3.6888163747251212,1.0,81.0,,,,,1.09090909090909,3.0,,
177.0,0.0,23.0,2.0,1.0,0.0,0.0,7.0,,13.0,2.0,4.0,0.0,26.77,1.0,75.0,1.0,0.0,11.0,0.0,6.85185185185185,1.0,1.0,0.0,,,0.0,,2.0,26.951238291756095,27.327587308151262,27.178343601849004,1.0,218.0,,,,,4.9,124.0,,
182.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,,1.0,2.0,4.0,14.0,24.1,1.0,67.0,2.0,0.0,6.0,4.0,2.70588235294118,0.0,1.0,0.0,,,0.0,,3.0,3.733227381794145,3.9489155089033083,3.829138077318798,1.0,125.0,,,,,4.4,73.0,,
184.0,0.0,0.0,1.0,10.0,39.0,2.0,9.0,,1.0,2.0,0.0,0.0,25.53,0.0,97.0,1.0,0.0,4.0,1.0,14.0,4.0,1.0,0.0,,,0.0,,3.0,5.281933672653352,5.967715139088977,5.716162919546679,1.0,76.0,,,,,0.75,0.0,,
189.0,62.0,1.0,1.0,1.0,9.0,0.0,5.0,,1.0,12.0,15.0,0.0,4.27,0.0,88.0,1.0,0.0,5.0,1.0,4.64285714285714,1.0,1.0,0.0,,,0.0,,1.0,0.0,0.7213622291021674,0.35893140268465457,0.801470588235294,116.0,,,,,1.0625,0.0,,
193.0,11.0,28.0,0.0,2.0,64.0,2.0,5.0,,1.0,0.0,9.0,1.0,0.21,0.0,92.0,1.0,0.0,7.0,1.0,8.68965517241379,1.0,1.0,0.0,,,0.0,,3.0,0.0024437927663727653,0.9975562072336274,0.5346613583032854,0.88568683957733,176.0,,,,,3.0,11.0,,
196.0,36.0,0.0,3.0,1.0,12.0,0.0,8.0,,1.0,0.0,0.0,1.0,2.47,0.0,100.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.5625000000000001,0.1368421052631579,0.814285714285714,42.0,,,,,1.0,8.0,,
208.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,,1.0,1.0,4.0,13.0,23.98,1.0,73.0,1.0,2.0,10.0,2.0,9.86666666666667,1.0,1.0,0.0,,,0.0,,2.0,1.6309825525145365,2.546060769723705,2.2126649224145654,1.0,117.0,,,,,0.666666666666667,12.0,,
214.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,,1.0,0.0,11.0,17.0,0.5,1.0,83.0,2.0,0.0,7.0,1.0,6.52941176470588,0.0,1.0,0.0,,,0.0,,2.0,0.0052430727692844,0.683006133489412,0.18264232936692243,1.0,99.0,,,,,0.736842105263158,15.0,,
247.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,,1.0,1.0,7.0,41.0,0.58,0.0,89.0,1.0,1.0,12.0,2.0,4.71739130434783,0.0,1.0,0.0,,,0.0,,5.0,0.02735871804054912,0.470261037294537,0.13592768385084186,0.792048929663609,148.0,,,,,0.1,61.0,,
251.0,9.0,0.0,1.0,1.0,0.0,0.0,6.0,,1.0,0.0,1.0,40.0,1.36,0.0,95.0,2.0,2.0,1.0,2.0,3.53658536585366,0.0,2.0,0.0,,,0.0,,4.0,3.2343813350738e-05,0.5941091624973803,0.09619116462452793,1.0,278.0,,,,,0.0,1.0,,
327.0,33.0,2.0,0.0,2.0,2.0,15.0,4.0,,1.0,0.0,0.0,14.0,0.14,2.0,81.0,1.0,0.0,2.0,2.0,15.75,1.0,1.0,0.0,,,0.0,,3.0,0.030019199429487387,0.4500809141537905,0.28003920897747997,0.974137931034483,98.0,,,,,0.0,2.0,,
339.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,,1.0,0.0,1.0,2.0,0.51,4.0,25.0,2.0,0.0,7.0,3.0,3.25,2.0,1.0,0.0,,,0.0,,0.0,0.27320794485571215,1.2334182274479606,0.739523125613251,1.1,27.0,,,,,1.0,30.0,,
347.0,12.0,9.0,0.0,2.0,0.0,7.0,8.0,,1.0,0.0,3.0,31.0,0.92,1.0,65.0,1.0,0.0,4.0,3.0,19.075,1.0,0.0,0.0,,,0.0,,2.0,0.011971616605685732,0.8677977841573745,0.36608841902599315,1.0,397.0,,,,,0.80952380952381,0.0,,
363.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,5.0,0.006744717040049133,0.9517634891774456,0.4539934374431807,0.5,508.0,,,,,0.0,12.0,,
366.0,68.0,0.0,2.0,0.0,304.0,0.0,0.0,,1.0,0.0,5.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,3.0,0.0,0.5,0.09539473684210527,0.865497076023392,914.0,,,,,0.0,1645.0,,
395.0,59.0,0.0,1.0,2.0,5.0,22.0,4.0,,1.0,0.0,0.0,21.0,7.86,3.0,95.0,1.0,0.0,10.0,2.0,7.86363636363636,3.0,2.0,0.0,,,0.0,,2.0,1.0800542322091593,1.4437315915369588,1.2337393932745537,0.974308300395257,159.0,,,,,1.4,7.0,,
437.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,,1.0,0.0,9.0,21.0,0.89,0.0,82.0,2.0,0.0,14.0,3.0,4.52380952380952,1.0,1.0,0.0,,,0.0,,2.0,0.5253858784608545,1.3394527220124095,0.9669633663451824,1.0,156.0,,,,,4.5,71.0,,
438.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,,1.0,1.0,13.0,24.0,3.89,0.0,91.0,1.0,17.0,14.0,1.0,8.52,1.0,1.0,0.0,,,0.0,,1.0,0.0428315067588235,0.7204037380929256,0.467312755218771,0.979942693409742,156.0,,,,,0.7,8.0,,
441.0,72.0,1.0,0.0,1.0,0.0,1.0,6.0,,1.0,0.0,11.0,25.0,0.96,0.0,83.0,2.0,0.0,10.0,1.0,8.88461538461539,0.0,1.0,0.0,,,0.0,,3.0,0.008556448307044901,0.8643826158587337,0.3626856357438478,1.1,200.0,,,,,0.357142857142857,0.0,,
443.0,3.0,0.0,1.0,1.0,0.0,0.0,6.0,,1.0,0.0,9.0,20.0,1.44,0.0,83.0,2.0,0.0,15.0,3.0,11.1904761904762,1.0,1.0,0.0,,,0.0,,1.0,0.03802767929462244,0.4312345100306184,0.09914598793898163,0.981958762886598,166.0,,,,,0.3,55.0,,
535.0,21.0,0.0,0.0,2.0,0.0,0.0,2.0,,1.0,0.0,3.0,3.0,0.6,3.0,0.0,1.0,2.0,0.0,1.0,5.33333333333333,4.0,1.0,1.0,,,0.0,,2.0,0.0,0.8636363636363638,0.32877930785847,0.877697841726619,41.0,,,,,1.1,11.0,,
611.0,0.0,6.0,4.0,4.0,3.0,22.0,10.0,,1.0,0.0,0.0,13.0,0.43,3.0,75.0,1.0,0.0,5.0,0.0,6.82608695652174,0.0,1.0,0.0,,,0.0,,4.0,0.1345555376811498,0.782456487629025,0.5756907241569237,1.0,276.0,,,,,2.2,0.0,,
628.0,10.0,1.0,1.0,1.0,2.0,0.0,4.0,,1.0,3.0,2.0,49.0,0.77,0.0,78.0,3.0,0.0,11.0,0.0,2.09259259259259,0.0,1.0,0.0,,,0.0,,3.0,0.0,1.0,0.8695652173913043,0.990066225165563,338.0,,,,,0.535714285714286,2.0,,
645.0,54.0,2.0,0.0,1.0,0.0,0.0,25.0,,3.0,3.0,7.0,9.0,1.59,3.0,68.0,1.0,0.0,10.0,2.0,4.0,1.0,0.0,0.0,,,0.0,,3.0,0.0,0.8333333333333334,0.29953644188091005,0.851990049751244,440.0,,,,,0.0,0.0,,
705.0,0.0,11.0,5.0,1.0,0.0,0.0,9.0,,12.0,5.0,5.0,58.0,28.37,1.0,93.0,3.0,3.0,31.0,0.0,4.68354430379747,0.0,1.0,0.0,,,0.0,,6.0,29.32749070792573,29.761469441472865,29.57925353875934,1.1,870.0,,,,,0.802469135802469,0.0,,
732.0,2.0,4.0,5.0,1.0,0.0,0.0,6.0,,1.0,0.0,10.0,3.0,0.62,2.0,74.0,2.0,0.0,1.0,0.0,5.41666666666667,0.0,2.0,0.0,,,0.0,,1.0,1.6180046708331963,2.428710529638357,2.0833088986119743,1.1,147.0,,,,,5.0,305.0,,
738.0,51.0,0.0,18.0,1.0,0.0,18.0,2.0,,1.0,0.0,0.0,0.0,4.04,0.0,0.0,1.0,0.0,4.0,1.0,4.38888888888889,2.0,3.0,0.0,,,0.0,,2.0,0.0030959752321980945,0.6893704850361199,0.3270995619877712,0.876651982378855,82.0,,,,,0.15,22.0,,
746.0,37.0,19.0,2.0,3.0,14.0,5.0,16.0,,1.0,0.0,3.0,0.0,5.43,5.0,92.0,1.0,0.0,13.0,1.0,11.6666666666667,3.0,1.0,0.0,,,0.0,,2.0,0.7540971488426549,1.3552607320522494,1.2184613082782823,0.99685393258427,1108.0,,,,,1.0,0.0,,
769.0,6.0,5.0,2.0,4.0,0.0,6.0,8.0,,1.0,0.0,0.0,0.0,0.37,9.0,0.0,1.0,0.0,19.0,0.0,5.0,0.0,1.0,0.0,,,0.0,,1.0,0.1353368160744896,0.7830621967718364,0.5761526272479491,1.0,78.0,,,,,2.77777777777778,21.0,,
779.0,0.0,3.0,3.0,2.0,0.0,77.0,3.0,,1.0,0.0,6.0,8.0,0.31,1.0,76.0,2.0,0.0,4.0,2.0,2.35714285714286,0.0,1.0,0.0,,,0.0,,2.0,1.0087402573187487,1.383486074924608,1.2209880610389847,0.963087248322148,68.0,,,,,0.0,14.0,,
828.0,1.0,0.0,0.0,1.0,13.0,0.0,7.0,,1.0,0.0,1.0,9.0,0.46,0.0,77.0,3.0,0.0,18.0,1.0,5.11111111111111,0.0,1.0,0.0,,,0.0,,1.0,0.014512024002767906,0.8703381915544566,0.36861961370359364,1.1,96.0,,,,,0.818181818181818,7.0,,
830.0,9.0,0.0,0.0,1.0,19.0,0.0,31.0,,1.0,0.0,0.0,6.0,0.73,7.0,84.0,2.0,0.0,27.0,1.0,6.33333333333333,0.0,2.0,0.0,,,0.0,,2.0,0.0,0.7727272727272727,0.24163969010660732,0.978300180831826,230.0,,,,,0.2,6.0,,
836.0,84.0,0.0,0.0,1.0,11.0,0.0,18.0,,1.0,0.0,0.0,4.0,2.47,6.0,54.0,2.0,0.0,18.0,1.0,8.5,6.0,3.0,0.0,,,0.0,,2.0,0.006191950464396298,0.5510835913312694,0.19002055373306717,0.977635782747604,114.0,,,,,1.83333333333333,4.0,,
847.0,42.0,0.0,0.0,1.0,0.0,0.0,7.0,,1.0,2.0,2.0,6.0,1.21,0.0,43.0,3.0,0.0,10.0,1.0,1.75,1.0,1.0,0.0,,,0.0,,3.0,3.4964063154233856e-05,0.5168229307393869,0.05622275664031688,0.9,87.0,,,,,0.4,0.0,,
850.0,17.0,2.0,4.0,1.0,0.0,2.0,8.0,,1.0,4.0,1.0,7.0,1.72,0.0,88.0,1.0,12.0,17.0,0.0,4.47058823529412,0.0,1.0,0.0,,,0.0,,1.0,0.13080968868090667,0.5106013557500083,0.45253264994431647,0.9846547314578,171.0,,,,,0.3,209.0,,
874.0,44.0,4.0,0.0,1.0,0.0,0.0,3.0,,1.0,0.0,35.0,56.0,0.54,0.0,95.0,2.0,0.0,36.0,2.0,2.01666666666667,0.0,1.0,0.0,,,0.0,,2.0,0.0055625521755592175,0.7854161521795349,0.28413321185201185,1.0,279.0,,,,,0.516129032258065,0.0,,
897.0,94.0,0.0,1.0,1.0,0.0,0.0,13.0,,1.0,0.0,1.0,7.0,0.92,2.0,75.0,5.0,0.0,24.0,1.0,4.375,0.0,1.0,0.0,,,0.0,,2.0,0.0,0.6212121212121213,0.16476821289993526,0.973760932944606,140.0,,,,,1.2,0.0,,
920.0,2.0,0.0,2.0,3.0,0.0,0.0,14.0,,1.0,4.0,2.0,11.0,3.19,3.0,52.0,6.0,0.0,24.0,0.0,4.47058823529412,0.0,1.0,0.0,,,0.0,,2.0,0.1145885239443257,0.4015884347779005,0.29375757934150903,0.988636363636364,281.0,,,,,0.6,0.0,,
922.0,67.0,1.0,0.0,2.0,0.0,0.0,9.0,,1.0,0.0,0.0,19.0,2.77,2.0,0.0,2.0,0.0,31.0,0.0,2.45,0.0,0.0,0.0,,,0.0,,2.0,0.17159626456310328,0.41212899853032403,0.28616390581728296,0.832592592592593,210.0,,,,,0.5,48.0,,
927.0,0.0,1.0,3.0,1.0,0.0,0.0,9.0,,1.0,0.0,9.0,9.0,24.12,2.0,75.0,4.0,0.0,23.0,0.0,3.69230769230769,1.0,1.0,0.0,,,0.0,,2.0,3.1720305398352147,3.4916983333208087,3.386068074444122,1.0,141.0,,,,,0.533333333333333,2.0,,
930.0,2.0,3.0,3.0,1.0,2.0,0.0,8.0,,1.0,0.0,4.0,7.0,24.5,1.0,78.0,6.0,0.0,27.0,1.0,5.07692307692308,1.0,1.0,0.0,,,0.0,,2.0,1.6657611739749318,2.58210763850098,2.2478737850983683,1.0,151.0,,,,,1.13333333333333,0.0,,
935.0,1.0,6.0,1.0,1.0,6.0,1.0,16.0,,1.0,8.0,11.0,23.0,24.58,3.0,93.0,5.0,1.0,47.0,6.0,5.11363636363636,0.0,0.0,0.0,,,0.0,,2.0,29.811507423284418,30.212502611251097,30.05243954358579,1.0,777.0,,,,,1.1304347826087,0.0,,
950.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,,1.0,1.0,0.0,17.0,2.39,0.0,0.0,2.0,0.0,18.0,2.0,1.88888888888889,0.0,1.0,0.0,,,0.0,,2.0,0.24096312438994805,0.4570284904227005,0.2869064598808356,0.3,90.0,,,,,0.4,42.0,,
966.0,0.0,0.0,3.0,3.0,0.0,0.0,21.0,,1.0,0.0,1.0,5.0,0.74,3.0,75.0,5.0,0.0,17.0,3.0,4.0,1.0,1.0,0.0,,,0.0,,1.0,0.3145492472057056,1.002615592330626,0.4916499247808055,1.1,186.0,,,,,2.2,58.0,,
972.0,27.0,0.0,1.0,3.0,2.0,0.0,10.0,,1.0,0.0,3.0,2.0,0.32,5.0,0.0,2.0,0.0,18.0,0.0,12.3333333333333,7.0,3.0,1.0,,,0.0,,2.0,0.07937659015639847,0.7405096137430143,0.5446384885132671,1.0,52.0,,,,,3.6,0.0,,
996.0,30.0,0.0,1.0,2.0,0.0,0.0,10.0,,1.0,0.0,0.0,3.0,1.72,2.0,0.0,4.0,0.0,14.0,0.0,4.75,1.0,1.0,0.0,,,0.0,,2.0,0.135173875194174,0.38141307321818946,0.2858633407859672,0.903614457831325,60.0,,,,,0.3,15.0,,
997.0,0.0,0.0,6.0,1.0,0.0,0.0,8.0,,12.0,2.0,2.0,24.0,28.37,0.0,51.0,4.0,8.0,22.0,0.0,3.03125,0.0,1.0,0.0,,,0.0,,3.0,29.17170719569071,29.601235520716,29.421144102136793,1.1,294.0,,,,,0.470588235294118,3.0,,
1015.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,,1.0,0.0,0.0,3.0,2.59,0.0,0.0,4.0,0.0,11.0,1.0,6.66666666666667,2.0,4.0,0.0,,,0.0,,2.0,0.039153376410188054,0.5226920948083524,0.2827237892365531,0.856060606060606,50.0,,,,,0.5,21.0,,
1028.0,24.0,1.0,3.0,1.0,0.0,0.0,16.0,,1.0,0.0,3.0,11.0,24.12,3.0,82.0,6.0,0.0,29.0,1.0,4.33333333333333,0.0,1.0,0.0,,,0.0,,1.0,1.6026611704007891,2.5211208050239353,2.1853161021078575,1.0,273.0,,,,,1.41176470588235,0.0,,
1078.0,6.0,1.0,1.0,1.0,0.0,0.0,29.0,,1.0,0.0,20.0,2.0,16.93,6.0,50.0,3.0,0.0,18.0,0.0,14.5,1.0,2.0,0.0,,,0.0,,2.0,2.157091380634313,2.373850232394811,2.269883477867322,0.7,143.0,,,,,3.1,0.0,,
1081.0,4.0,2.0,1.0,1.0,0.0,0.0,8.0,,1.0,0.0,6.0,9.0,5.7,1.0,80.0,3.0,0.0,15.0,0.0,3.08333333333333,0.0,1.0,0.0,,,0.0,,3.0,0.33140926047416636,0.733772535490305,0.5750166267892465,0.872093023255814,137.0,,,,,1.0,4.0,,
1083.0,23.0,0.0,3.0,3.0,0.0,2.0,31.0,,1.0,3.0,0.0,0.0,4.85,1.0,0.0,1.0,12.0,23.0,2.0,7.33333333333333,4.0,1.0,0.0,,,0.0,,3.0,0.013415892672858651,0.7347781217750258,0.3723153146836805,0.928746928746929,210.0,,,,,3.375,1.0,,
1091.0,51.0,1.0,1.0,1.0,0.0,0.0,14.0,,1.0,1.0,7.0,5.0,3.89,3.0,69.0,5.0,0.0,18.0,1.0,6.25,0.0,2.0,0.0,,,0.0,,2.0,0.06822342487755416,0.6789105867043945,0.47084518762721106,0.959899749373434,161.0,,,,,0.7,2.0,,
1092.0,39.0,0.0,1.0,1.0,0.0,0.0,7.0,,1.0,0.0,1.0,1.0,0.59,4.0,50.0,5.0,0.0,7.0,1.0,13.0,6.0,3.0,0.0,,,0.0,,2.0,0.0,0.7121212121212122,0.18510015186536577,0.937984496124031,41.0,,,,,0.9,0.0,,
1101.0,37.0,1.0,1.0,3.0,0.0,0.0,27.0,,1.0,0.0,5.0,2.0,4.28,9.0,44.0,3.0,0.0,23.0,1.0,7.0,1.0,1.0,0.0,,,0.0,,2.0,0.1011176588983756,0.754173592465275,0.5875112909412431,0.971502590673575,134.0,,,,,0.8,4.0,,
1106.0,4.0,0.0,1.0,1.0,0.0,0.0,13.0,,1.0,2.0,5.0,1.0,1.72,3.0,60.0,3.0,2.0,16.0,0.0,6.5,1.0,2.0,0.0,,,0.0,,1.0,0.20032456969498608,0.3590383620120943,0.3156932059933579,0.962765957446808,73.0,,,,,0.3,8.0,,
1109.0,36.0,0.0,2.0,1.0,0.0,1.0,11.0,,1.0,1.0,0.0,31.0,3.22,0.0,0.0,1.0,0.0,53.0,1.0,7.21875,1.0,1.0,0.0,,,0.0,,2.0,0.41905721373380755,0.9903203692119714,0.7138445252131106,0.963730569948187,417.0,,,,,0.6,2.0,,
1116.0,24.0,0.0,2.0,2.0,0.0,0.0,15.0,,1.0,4.0,10.0,0.0,3.56,1.0,73.0,1.0,2.0,15.0,1.0,4.5,1.0,0.0,0.0,,,0.0,,3.0,0.0020639834881321477,0.627450980392157,0.2656277867774674,0.784860557768924,111.0,,,,,1.875,0.0,,
1135.0,1.0,8.0,0.0,1.0,0.0,5.0,7.0,,3.0,0.0,6.0,6.0,0.53,2.0,62.0,1.0,0.0,16.0,5.0,6.28571428571429,1.0,2.0,0.0,,,0.0,,1.0,1.4175900148851972,2.087645530596002,1.6033952855739395,1.0,120.0,,,,,4.8,49.0,,
1145.0,23.0,0.0,1.0,2.0,0.0,1.0,6.0,,1.0,5.0,11.0,19.0,0.67,0.0,93.0,2.0,17.0,21.0,1.0,6.44,0.0,0.0,0.0,,,0.0,,2.0,0.0013182649803424294,0.6236903237755318,0.12466546700490473,1.0,194.0,,,,,1.03703703703704,5.0,,
1151.0,40.0,1.0,1.0,1.0,0.0,0.0,9.0,,1.0,0.0,13.0,13.0,1.72,3.0,80.0,3.0,0.0,15.0,0.0,5.46666666666667,1.0,1.0,0.0,,,0.0,,2.0,0.22953721886128695,0.4994710548786774,0.4471261460743152,0.880067567567568,174.0,,,,,0.3,3.0,,
1158.0,9.0,0.0,0.0,1.0,0.0,0.0,12.0,,1.0,0.0,1.0,2.0,0.31,3.0,0.0,2.0,0.0,9.0,1.0,4.0,2.0,2.0,0.0,,,0.0,,1.0,1.8122591101906887e-17,0.6811145510835914,0.047043571208045365,0.7,39.0,,,,,1.5,13.0,,
1201.0,0.0,1.0,1.0,1.0,0.0,0.0,12.0,,1.0,1.0,7.0,8.0,1.93,2.0,80.0,4.0,1.0,14.0,2.0,6.09090909090909,0.0,1.0,0.0,,,0.0,,2.0,0.006191950464396334,0.5325077399380805,0.1080282561553572,0.98207171314741,205.0,,,,,1.46153846153846,2.0,,
1235.0,35.0,1.0,9.0,1.0,2.0,0.0,6.0,,1.0,0.0,10.0,2.0,0.95,1.0,83.0,1.0,0.0,11.0,1.0,5.08333333333333,1.0,1.0,0.0,,,0.0,,2.0,0.0019980019980024655,0.6774891774891777,0.2182518203194028,0.976539589442815,136.0,,,,,1.4,0.0,,
1239.0,3.0,3.0,0.0,2.0,0.0,2.0,13.0,,1.0,0.0,5.0,8.0,0.48,5.0,70.0,1.0,0.0,23.0,2.0,5.0,1.0,1.0,0.0,,,0.0,,3.0,0.3027068265406881,1.1100469939701043,0.7428242567027952,1.0,176.0,,,,,4.4,1.0,,
1251.0,67.0,3.0,1.0,1.0,0.0,13.0,13.0,,1.0,0.0,3.0,3.0,0.59,5.0,71.0,1.0,0.0,22.0,2.0,4.85714285714286,0.0,1.0,0.0,,,0.0,,3.0,0.0,0.857142857142857,0.40934065934065916,0.974226804123711,120.0,,,,,2.55555555555556,4.0,,
1266.0,78.0,4.0,1.0,1.0,0.0,0.0,22.0,,2.0,1.0,4.0,9.0,0.66,5.0,71.0,1.0,1.0,21.0,2.0,8.8,0.0,0.0,0.0,,,0.0,,4.0,0.0,0.5714285714285714,0.07428571428571429,0.980169971671388,377.0,,,,,1.76470588235294,6.0,,
