test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,min,max,mean,OWN_LINE,CountLineComment,Del_lines,CountOutput_Mean,MAJOR_COMMIT,CountPath_Min,MaxNesting_Mean,Added_lines,CountDeclInstanceMethod,AvgCyclomaticStrict
820.0,4.0,0.0,0.0,1.0,21.0,0.0,18.0,,1.0,0.0,1.0,8.0,0.56,5.0,77.0,2.0,0.0,32.0,2.0,8.25,1.0,1.0,0.0,,,0.0,,0.0,0.15544635336100424,1.06916915246369,0.6219903845156831,0.951585976627713,201.0,,,,,1.2,28.0,,
822.0,90.0,0.0,0.0,1.0,15.0,0.0,20.0,,1.0,5.0,0.0,4.0,0.43,7.0,74.0,2.0,0.0,25.0,1.0,7.88888888888889,2.0,3.0,1.0,,,0.0,,1.0,0.0,1.0,0.3333333333333333,0.992094861660079,221.0,,,,,1.27272727272727,8.0,,
823.0,14.0,0.0,0.0,1.0,11.0,0.0,17.0,,1.0,0.0,0.0,4.0,0.64,6.0,54.0,2.0,0.0,20.0,2.0,8.0,6.0,3.0,0.0,,,0.0,,1.0,0.0,1.0,0.13043478260869565,0.97923875432526,109.0,,,,,1.16666666666667,3.0,,
826.0,40.0,0.0,2.0,1.0,13.0,0.0,12.0,,1.0,0.0,0.0,4.0,0.47,4.0,70.0,2.0,0.0,23.0,2.0,8.33333333333333,6.0,2.0,0.0,,,0.0,,0.0,0.0,0.8259274385979656,0.35302059709406475,0.983957219251337,116.0,,,,,1.375,6.0,,
828.0,75.0,0.0,0.0,1.0,13.0,0.0,7.0,,1.0,0.0,1.0,9.0,0.46,0.0,77.0,3.0,0.0,18.0,1.0,5.11111111111111,0.0,1.0,1.0,,,0.0,,1.0,0.0,1.0,0.3333333333333333,0.779605263157895,96.0,,,,,0.818181818181818,7.0,,
830.0,70.0,0.0,0.0,1.0,19.0,0.0,31.0,,1.0,0.0,0.0,6.0,0.73,7.0,84.0,2.0,0.0,27.0,2.0,6.33333333333333,0.0,2.0,0.0,,,0.0,,0.0,0.0,0.94258996198306,0.47552874817074053,0.978300180831826,230.0,,,,,1.0,6.0,,
831.0,9.0,0.0,0.0,1.0,14.0,0.0,21.0,,1.0,0.0,1.0,4.0,0.61,6.0,58.0,2.0,0.0,19.0,2.0,9.0,3.0,3.0,0.0,,,0.0,,1.0,0.0,1.0,0.13043478260869565,0.982658959537572,134.0,,,,,0.833333333333333,4.0,,
832.0,10.0,2.0,0.0,1.0,18.0,0.0,8.0,,1.0,0.0,1.0,9.0,0.34,0.0,73.0,3.0,0.0,18.0,1.0,8.27272727272727,1.0,1.0,1.0,,,0.0,,1.0,0.0,1.0,0.3333333333333333,0.827050997782705,120.0,,,,,1.0,12.0,,
833.0,16.0,0.0,2.0,1.0,14.0,0.0,17.0,,1.0,1.0,0.0,3.0,0.58,7.0,70.0,2.0,0.0,21.0,1.0,8.33333333333333,2.0,3.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.968325791855204,148.0,,,,,1.5,10.0,,
835.0,11.0,1.0,0.0,1.0,25.0,0.0,39.0,,2.0,0.0,0.0,4.0,0.54,12.0,80.0,2.0,0.0,25.0,4.0,9.6,5.0,3.0,0.0,,,0.0,,1.0,0.0,1.0,0.16666666666666666,0.990740740740741,242.0,,,,,1.28571428571429,14.0,,
836.0,81.0,0.0,0.0,0.0,11.0,0.0,18.0,,1.0,0.0,0.0,4.0,0.62,6.0,54.0,2.0,0.0,18.0,1.0,8.5,6.0,3.0,0.0,,,0.0,,0.0,0.0,0.9077368533863137,0.5577226963098212,0.977635782747604,114.0,,,,,1.83333333333333,4.0,,
843.0,17.0,2.0,1.0,1.0,0.0,0.0,11.0,,1.0,0.0,9.0,13.0,0.68,2.0,80.0,4.0,0.0,28.0,1.0,4.1875,1.0,1.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.974317817014446,223.0,,,,,1.11111111111111,27.0,,
845.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,,1.0,0.0,12.0,11.0,0.62,2.0,70.0,3.0,0.0,24.0,1.0,5.63636363636364,1.0,1.0,0.0,,,0.0,,1.0,0.0,0.6931074184460685,0.3830229333777999,0.918072289156627,135.0,,,,,1.53846153846154,26.0,,
847.0,44.0,0.0,0.0,1.0,0.0,0.0,7.0,,1.0,2.0,2.0,6.0,1.21,0.0,43.0,3.0,0.0,10.0,1.0,1.75,1.0,1.0,1.0,,,0.0,,3.0,0.0,1.0,0.3333333333333333,0.946524064171123,87.0,,,,,0.4,0.0,,
850.0,14.0,2.0,4.0,1.0,0.0,2.0,8.0,,1.0,4.0,1.0,7.0,1.08,0.0,88.0,0.0,12.0,17.0,4.0,4.47058823529412,0.0,1.0,0.0,,,0.0,,1.0,0.0,1.0,0.2777777777777778,0.9846547314578,171.0,,,,,0.421052631578947,209.0,,
856.0,23.0,1.0,3.0,1.0,20.0,0.0,12.0,,1.0,3.0,10.0,21.0,0.86,1.0,89.0,3.0,5.0,24.0,1.0,7.82142857142857,1.0,0.0,0.0,,,0.0,,1.0,0.13655842455331307,0.7672881148328821,0.3819704281122588,1.1,384.0,,,,,0.633333333333333,43.0,,
867.0,37.0,0.0,3.0,1.0,0.0,0.0,4.0,,1.0,0.0,0.0,7.0,0.47,2.0,0.0,2.0,0.0,8.0,1.0,3.4,0.0,1.0,0.0,,,0.0,,1.0,0.0,1.0,0.37373949579831933,0.95397489539749,61.0,,,,,1.0,58.0,,
869.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,,1.0,1.0,3.0,7.0,0.79,3.0,45.0,3.0,0.0,19.0,1.0,4.25,2.0,2.0,0.0,,,0.0,,1.0,0.13532110238610193,0.9104276962485977,0.47891863403758916,0.83175355450237,166.0,,,,,0.6,19.0,,
871.0,8.0,2.0,7.0,2.0,3.0,1.0,12.0,,1.0,0.0,9.0,11.0,0.68,2.0,81.0,3.0,1.0,29.0,1.0,7.4,1.0,1.0,0.0,,,0.0,,0.0,0.018107012461033748,0.5056297629395883,0.20135902478681858,0.9,285.0,,,,,1.31818181818182,36.0,,
873.0,0.0,1.0,15.0,1.0,0.0,0.0,7.0,,2.0,6.0,18.0,35.0,0.87,0.0,86.0,3.0,0.0,28.0,1.0,5.05263157894737,0.0,1.0,0.0,,,0.0,,0.0,0.24917810523727557,0.7374669784838027,0.38113094815787785,1.1,491.0,,,,,0.55,48.0,,
874.0,2.0,4.0,0.0,1.0,0.0,0.0,3.0,,1.0,0.0,35.0,56.0,0.54,0.0,95.0,2.0,0.0,36.0,2.0,2.01666666666667,0.0,1.0,0.0,,,0.0,,0.0,0.01922183739982704,0.5065091349845224,0.20160630952165698,0.8,279.0,,,,,0.516129032258065,0.0,,
875.0,1.0,2.0,0.0,1.0,0.0,1.0,45.0,,1.0,1.0,0.0,2.0,1.03,6.0,0.0,5.0,0.0,19.0,5.0,8.8,3.0,1.0,0.0,,,0.0,,1.0,0.0,0.5000000000000001,0.4444444444444444,0.667883211678832,256.0,,,,,2.28571428571429,401.0,,
877.0,34.0,0.0,4.0,1.0,0.0,0.0,7.0,,1.0,2.0,1.0,9.0,1.33,0.0,73.0,0.0,8.0,14.0,6.0,2.46666666666667,0.0,0.0,0.0,,,0.0,,3.0,0.30431188320066926,1.0128152609723913,0.5283110656717345,0.9,146.0,,,,,0.294117647058824,16.0,,
881.0,45.0,2.0,0.0,2.0,0.0,0.0,16.0,,1.0,0.0,5.0,4.0,0.52,4.0,60.0,1.0,0.0,19.0,1.0,6.83333333333333,2.0,1.0,1.0,,,0.0,,0.0,0.2881104847478076,0.7153855496599207,0.5066749861032473,0.8,121.0,,,,,3.125,140.0,,
884.0,9.0,1.0,0.0,2.0,0.0,0.0,14.0,,1.0,0.0,8.0,8.0,0.47,4.0,58.0,0.0,0.0,34.0,4.0,8.11111111111111,0.0,1.0,0.0,,,0.0,,2.0,0.9910417830372773,1.6759786224069726,1.1828859362552577,1.1,153.0,,,,,1.90909090909091,79.0,,
897.0,1.0,0.0,1.0,1.0,0.0,0.0,13.0,,1.0,0.0,1.0,7.0,0.92,2.0,75.0,5.0,0.0,24.0,1.0,4.375,0.0,1.0,0.0,,,0.0,,1.0,0.0,0.8750000000000001,0.2508403361344538,0.973760932944606,140.0,,,,,0.7,0.0,,
909.0,13.0,0.0,1.0,1.0,0.0,0.0,3.0,,1.0,1.0,5.0,3.0,0.39,1.0,48.0,4.0,0.0,19.0,1.0,4.8,1.0,1.0,0.0,,,0.0,,2.0,0.006254946797268047,0.993745053202732,0.4916555090600718,1.1,40.0,,,,,1.85714285714286,0.0,,
912.0,40.0,0.0,1.0,1.0,0.0,0.0,13.0,,1.0,1.0,1.0,18.0,1.08,2.0,25.0,0.0,0.0,20.0,5.0,3.2,1.0,1.0,0.0,,,0.0,,3.0,0.7499999999999999,1.7499999999999998,1.0277777777777777,0.968944099378882,296.0,,,,,0.727272727272727,9.0,,
920.0,0.0,0.0,2.0,3.0,0.0,0.0,14.0,,1.0,4.0,2.0,11.0,0.67,3.0,52.0,6.0,0.0,24.0,1.0,4.47058823529412,0.0,1.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.988636363636364,281.0,,,,,1.42105263157895,0.0,,
922.0,2.0,1.0,0.0,2.0,0.0,0.0,9.0,,1.0,0.0,0.0,19.0,0.55,2.0,0.0,2.0,0.0,31.0,1.0,2.45,0.0,0.0,0.0,,,0.0,,1.0,0.0,0.8750000000000001,0.2508403361344538,0.832592592592593,210.0,,,,,1.04545454545455,48.0,,
924.0,57.0,1.0,0.0,1.0,0.0,0.0,21.0,,1.0,0.0,4.0,6.0,0.9,5.0,57.0,4.0,0.0,22.0,1.0,6.0,0.0,1.0,0.0,,,0.0,,1.0,0.0,0.6931074184460685,0.3830229333777999,0.977324263038549,174.0,,,,,1.11111111111111,0.0,,
927.0,43.0,1.0,3.0,1.0,0.0,0.0,9.0,,1.0,0.0,9.0,9.0,0.73,2.0,75.0,4.0,0.0,23.0,1.0,3.69230769230769,1.0,1.0,0.0,,,0.0,,2.0,0.016671663048501525,0.7341959562692204,0.2332744270594955,1.1,141.0,,,,,0.533333333333333,2.0,,
928.0,43.0,0.0,1.0,2.0,0.0,0.0,26.0,,1.0,4.0,1.0,7.0,1.04,4.0,50.0,4.0,0.0,28.0,3.0,5.0,0.0,1.0,0.0,,,0.0,,1.0,0.3201596777374022,1.3040836536330322,0.8169488362845688,1.1,342.0,,,,,1.71428571428571,303.0,,
930.0,1.0,3.0,3.0,1.0,2.0,0.0,8.0,,1.0,0.0,4.0,7.0,0.62,1.0,78.0,6.0,0.0,27.0,1.0,5.07692307692308,1.0,1.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.9,151.0,,,,,1.13333333333333,0.0,,
932.0,5.0,2.0,2.0,1.0,0.0,0.0,2.0,,1.0,0.0,1.0,16.0,0.35,0.0,95.0,5.0,0.0,14.0,2.0,2.25,0.0,1.0,3.0,,,0.0,,3.0,0.9031261673216059,1.8899295801891223,1.4396147726897108,0.96969696969697,80.0,,,,,1.8,16.0,,
935.0,0.0,6.0,7.0,1.0,6.0,1.0,16.0,,1.0,8.0,11.0,23.0,0.8,3.0,93.0,5.0,1.0,47.0,1.0,5.11363636363636,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.967906265919511,777.0,,,,,1.1304347826087,0.0,,
936.0,61.0,0.0,1.0,1.0,0.0,0.0,8.0,,1.0,0.0,2.0,3.0,0.64,1.0,50.0,1.0,0.0,12.0,1.0,5.75,1.0,1.0,0.0,,,0.0,,3.0,0.2082767349888174,0.7518286785865664,0.32243328517553504,1.0,54.0,,,,,1.16666666666667,13.0,,
940.0,11.0,3.0,0.0,2.0,0.0,0.0,36.0,,1.0,0.0,2.0,5.0,0.7,13.0,75.0,0.0,0.0,24.0,1.0,8.5,4.0,2.0,0.0,,,0.0,,0.0,0.3778312405367689,0.8674095037263587,0.6365614112100509,0.856115107913669,338.0,,,,,1.7,979.0,,
947.0,18.0,3.0,3.0,2.0,0.0,1.0,11.0,,1.0,6.0,10.0,15.0,0.54,4.0,85.0,3.0,3.0,28.0,1.0,6.37037037037037,1.0,1.0,0.0,,,0.0,,0.0,0.0677116192047346,0.6209502722810175,0.32163982703638,0.992506244796003,360.0,,,,,2.8,99.0,,
949.0,47.0,1.0,3.0,2.0,0.0,0.0,10.0,,1.0,0.0,2.0,5.0,0.48,3.0,72.0,1.0,0.0,20.0,1.0,7.77777777777778,1.0,1.0,0.0,,,0.0,,2.0,0.21667854274803086,0.8292418217486542,0.3690513551102521,1.0,112.0,,,,,1.72727272727273,51.0,,
962.0,2.0,0.0,8.0,2.0,0.0,0.0,9.0,,1.0,0.0,8.0,12.0,0.71,2.0,90.0,4.0,0.0,30.0,2.0,2.8,0.0,0.0,0.0,,,0.0,,0.0,0.12444190389733394,0.623813157864756,0.32090381492454356,0.9,219.0,,,,,1.68181818181818,26.0,,
966.0,3.0,0.0,3.0,3.0,0.0,0.0,21.0,,1.0,0.0,1.0,5.0,0.74,23.0,75.0,5.0,0.0,17.0,1.0,4.0,1.0,1.0,0.0,,,0.0,,1.0,0.12500000000000003,1.125,0.8169191919191918,0.87037037037037,186.0,,,,,2.2,58.0,,
972.0,32.0,0.0,1.0,3.0,2.0,0.0,10.0,,1.0,0.0,3.0,2.0,0.32,5.0,0.0,2.0,0.0,18.0,1.0,12.3333333333333,7.0,3.0,1.0,,,0.0,,2.0,0.0,0.8333333333333334,0.29953644188091005,0.949790794979079,52.0,,,,,2.6,0.0,,
973.0,0.0,2.0,6.0,1.0,0.0,0.0,16.0,,1.0,1.0,10.0,36.0,0.97,2.0,90.0,5.0,0.0,45.0,1.0,3.77777777777778,0.0,0.0,0.0,,,0.0,,0.0,0.18638654079491207,0.6698578681393811,0.3266178614645033,1.1,806.0,,,,,1.1063829787234,4.0,,
993.0,0.0,1.0,6.0,1.0,0.0,0.0,25.0,,1.0,2.0,7.0,15.0,1.78,2.0,89.0,5.0,2.0,32.0,1.0,4.04166666666667,0.0,1.0,0.0,,,0.0,,0.0,0.3928576640932193,1.0185548993268856,0.6544409537931578,1.1,647.0,,,,,0.923076923076923,182.0,,
1003.0,37.0,2.0,1.0,2.0,0.0,0.0,24.0,,1.0,0.0,7.0,6.0,0.47,22.0,79.0,0.0,0.0,38.0,1.0,10.5555555555556,1.0,1.0,0.0,,,0.0,,3.0,0.28519288245282576,0.675615736665861,0.46293248586030794,1.0,283.0,,,,,4.6,47.0,,
1011.0,30.0,0.0,5.0,1.0,0.0,0.0,10.0,,1.0,2.0,6.0,27.0,0.76,0.0,68.0,7.0,2.0,27.0,1.0,4.26470588235294,0.0,0.0,0.0,,,0.0,,1.0,0.0,1.0,0.7735849056603774,0.867827868852459,383.0,,,,,0.777777777777778,64.0,,
1012.0,32.0,1.0,0.0,1.0,0.0,0.0,7.0,,1.0,0.0,5.0,4.0,0.62,1.0,48.0,2.0,0.0,17.0,1.0,4.4,1.0,2.0,0.0,,,0.0,,1.0,0.00549482904864762,1.0054948290486476,0.5033939432073523,1.0,55.0,,,,,1.85714285714286,0.0,,
1013.0,2.0,8.0,0.0,1.0,10.0,0.0,10.0,,1.0,3.0,11.0,18.0,0.56,1.0,84.0,3.0,1.0,26.0,1.0,5.93103448275862,1.0,1.0,0.0,,,0.0,,0.0,0.09798352452111626,0.589464017691387,0.27598559303532955,0.9,325.0,,,,,1.06451612903226,143.0,,
1023.0,71.0,2.0,1.0,1.0,6.0,0.0,8.0,,1.0,0.0,1.0,6.0,0.64,1.0,53.0,4.0,0.0,14.0,1.0,6.33333333333333,2.0,2.0,2.0,,,0.0,,2.0,0.0,1.0,0.3333333333333333,0.909420289855073,94.0,,,,,1.27272727272727,71.0,,
1024.0,43.0,1.0,2.0,2.0,0.0,0.0,6.0,,1.0,0.0,0.0,17.0,0.63,1.0,0.0,0.0,1.0,20.0,1.0,2.5,0.0,1.0,0.0,,,0.0,,3.0,0.3257496949976029,0.9305835741508061,0.4725256385025257,1.1,152.0,,,,,1.0,7.0,,
1025.0,18.0,1.0,0.0,2.0,2.0,0.0,8.0,,1.0,0.0,0.0,3.0,0.48,2.0,62.0,4.0,0.0,21.0,2.0,8.75,2.0,5.0,0.0,,,0.0,,0.0,0.0,0.94258996198306,0.47552874817074053,0.959390862944162,55.0,,,,,1.33333333333333,2.0,,
1027.0,0.0,2.0,4.0,1.0,6.0,0.0,12.0,,1.0,4.0,8.0,15.0,0.98,1.0,82.0,3.0,9.0,26.0,1.0,5.96,1.0,1.0,0.0,,,0.0,,0.0,0.19285228639425234,0.8819618319034818,0.5004956489355235,1.1,371.0,,,,,0.962962962962963,46.0,,
1028.0,0.0,1.0,3.0,1.0,0.0,0.0,16.0,,1.0,0.0,3.0,11.0,0.92,3.0,82.0,6.0,0.0,29.0,1.0,4.33333333333333,0.0,1.0,0.0,,,0.0,,1.0,0.0025124586105652754,0.858338626162254,0.35666356441435454,1.1,273.0,,,,,1.41176470588235,0.0,,
1034.0,22.0,0.0,2.0,2.0,0.0,0.0,12.0,,1.0,1.0,0.0,19.0,0.81,2.0,0.0,3.0,0.0,18.0,1.0,2.59090909090909,1.0,1.0,3.0,,,0.0,,3.0,0.8663562026958901,1.8095612588156114,1.3389935939134274,0.810092961487384,296.0,,,,,2.7,147.0,,
1045.0,6.0,2.0,1.0,1.0,0.0,0.0,6.0,,2.0,0.0,19.0,28.0,0.7,1.0,86.0,2.0,0.0,21.0,2.0,2.93548387096774,0.0,1.0,0.0,,,0.0,,1.0,0.0021769034170750754,0.49820966508244485,0.19855997440530423,1.0,267.0,,,,,1.02941176470588,1.0,,
1065.0,19.0,1.0,1.0,2.0,1.0,0.0,9.0,,1.0,2.0,3.0,5.0,0.59,1.0,58.0,5.0,0.0,14.0,3.0,7.88888888888889,1.0,1.0,0.0,,,0.0,,1.0,0.0,0.94258996198306,0.47552874817074053,0.976,124.0,,,,,1.36363636363636,1.0,,
1078.0,47.0,1.0,1.0,1.0,0.0,0.0,29.0,,1.0,0.0,20.0,2.0,0.64,6.0,50.0,3.0,0.0,18.0,1.0,14.5,1.0,2.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.832929782082324,143.0,,,,,1.33333333333333,0.0,,
1081.0,76.0,2.0,1.0,1.0,0.0,0.0,8.0,,1.0,0.0,6.0,9.0,0.86,1.0,80.0,3.0,0.0,15.0,2.0,3.08333333333333,0.0,1.0,0.0,,,0.0,,1.0,0.0,1.0,0.37373949579831933,0.872093023255814,137.0,,,,,1.5,4.0,,
1088.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,,1.0,1.0,2.0,1.0,0.42,5.0,50.0,0.0,0.0,16.0,1.0,8.0,3.0,2.0,0.0,,,0.0,,3.0,0.310568733032789,0.8765881663639766,0.4368303011634749,1.1,45.0,,,,,2.25,1.0,,
1091.0,34.0,1.0,1.0,1.0,0.0,0.0,14.0,,1.0,1.0,7.0,5.0,0.88,3.0,69.0,5.0,0.0,18.0,2.0,6.25,0.0,2.0,0.0,,,0.0,,0.0,0.0,0.94258996198306,0.47552874817074053,0.959899749373434,161.0,,,,,1.6,2.0,,
1092.0,88.0,0.0,1.0,1.0,0.0,0.0,7.0,,1.0,0.0,1.0,1.0,0.59,4.0,50.0,5.0,0.0,7.0,1.0,13.0,6.0,3.0,0.0,,,0.0,,2.0,0.0,0.984848484848485,0.44784593032645303,0.937984496124031,41.0,,,,,0.0,0.0,,
1094.0,12.0,1.0,4.0,1.0,0.0,0.0,10.0,,1.0,2.0,8.0,1.0,0.76,1.0,82.0,2.0,4.0,18.0,1.0,5.25,1.0,1.0,1.0,,,0.0,,1.0,0.0,1.0,0.3333333333333333,0.808429118773946,98.0,,,,,1.6,45.0,,
1101.0,75.0,1.0,1.0,3.0,0.0,0.0,27.0,,1.0,0.0,5.0,2.0,0.7,9.0,44.0,3.0,0.0,23.0,1.0,7.0,1.0,1.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.971502590673575,134.0,,,,,2.66666666666667,4.0,,
1109.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,,1.0,1.0,0.0,31.0,0.87,0.0,0.0,1.0,0.0,53.0,1.0,7.21875,1.0,1.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.963730569948187,417.0,,,,,0.0,2.0,,
1116.0,71.0,0.0,2.0,2.0,0.0,0.0,15.0,,1.0,4.0,10.0,0.0,0.97,1.0,73.0,1.0,2.0,15.0,1.0,4.5,1.0,0.0,0.0,,,0.0,,1.0,0.0,1.0,0.37373949579831933,0.784860557768924,111.0,,,,,1.875,0.0,,
1118.0,1.0,7.0,1.0,2.0,0.0,0.0,13.0,,1.0,0.0,18.0,7.0,0.73,3.0,85.0,4.0,1.0,24.0,2.0,6.26666666666667,2.0,1.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.988522238163558,259.0,,,,,1.52941176470588,14.0,,
1122.0,4.0,2.0,1.0,2.0,0.0,0.0,13.0,,1.0,0.0,27.0,9.0,0.46,5.0,82.0,3.0,0.0,22.0,2.0,8.33333333333333,1.0,2.0,3.0,,,0.0,,3.0,0.433100971048182,1.3951057610086817,0.9753202247615046,0.979591836734694,199.0,,,,,2.8,9.0,,
1127.0,31.0,0.0,1.0,1.0,0.0,0.0,15.0,,1.0,0.0,21.0,9.0,0.56,6.0,78.0,3.0,0.0,23.0,3.0,8.9,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.94258996198306,0.47552874817074053,0.884735202492212,195.0,,,,,2.33333333333333,1.0,,
1132.0,5.0,1.0,0.0,1.0,0.0,0.0,9.0,,1.0,1.0,4.0,3.0,0.37,3.0,44.0,0.0,0.0,14.0,1.0,6.8,3.0,3.0,0.0,,,0.0,,3.0,0.4291656902553613,1.1101145330546212,0.7656237731148083,0.965753424657534,68.0,,,,,1.6,1.0,,
1136.0,13.0,0.0,2.0,1.0,0.0,0.0,6.0,,1.0,2.0,16.0,6.0,0.72,0.0,83.0,3.0,2.0,7.0,2.0,5.2,1.0,2.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.968641114982578,104.0,,,,,1.0,3.0,,
1137.0,59.0,0.0,1.0,1.0,0.0,0.0,11.0,,1.0,0.0,15.0,6.0,0.85,2.0,89.0,4.0,0.0,11.0,1.0,5.57142857142857,0.0,1.0,0.0,,,0.0,,1.0,0.009799664496042552,0.671810538405195,0.279810583741893,0.926380368098159,134.0,,,,,0.6,21.0,,
1139.0,17.0,2.0,0.0,1.0,0.0,0.0,8.0,,1.0,0.0,11.0,8.0,0.59,3.0,74.0,3.0,0.0,13.0,3.0,6.2,1.0,1.0,0.0,,,0.0,,0.0,0.0,0.94258996198306,0.47552874817074053,0.95822454308094,122.0,,,,,1.16666666666667,16.0,,
1141.0,59.0,2.0,1.0,2.0,3.0,0.0,13.0,,1.0,0.0,1.0,3.0,0.8,3.0,83.0,4.0,0.0,12.0,1.0,7.5,3.0,2.0,0.0,,,0.0,,1.0,0.0,0.7575757575757577,0.22729381570242382,0.979865771812081,113.0,,,,,1.0,0.0,,
1144.0,46.0,0.0,2.0,2.0,0.0,0.0,12.0,,1.0,1.0,6.0,1.0,0.47,4.0,50.0,5.0,1.0,10.0,1.0,9.25,0.0,4.0,0.0,,,0.0,,1.0,0.008978675645342403,0.9141414141414153,0.37801578566637734,0.979020979020979,80.0,,,,,0.9,3.0,,
1146.0,14.0,1.0,0.0,1.0,0.0,0.0,9.0,,1.0,0.0,6.0,10.0,0.79,2.0,72.0,3.0,0.0,15.0,2.0,4.63636363636364,1.0,1.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.942934782608696,140.0,,,,,1.76923076923077,7.0,,
1151.0,18.0,1.0,1.0,1.0,0.0,0.0,9.0,,1.0,0.0,13.0,13.0,0.53,3.0,80.0,3.0,0.0,15.0,2.0,5.46666666666667,1.0,1.0,0.0,,,0.0,,2.0,0.01552005693323768,0.7643335430707381,0.26319342755601577,1.1,174.0,,,,,1.47058823529412,3.0,,
1159.0,21.0,1.0,0.0,1.0,0.0,0.0,11.0,,1.0,0.0,22.0,12.0,0.51,3.0,81.0,1.0,0.0,19.0,2.0,6.84615384615385,1.0,1.0,0.0,,,0.0,,3.0,0.42639733363120014,1.2333241310078398,0.8662192196299605,1.1,176.0,,,,,5.3,1.0,,
1201.0,2.0,1.0,1.0,1.0,0.0,0.0,12.0,,1.0,1.0,7.0,8.0,0.89,2.0,80.0,4.0,1.0,14.0,2.0,6.09090909090909,0.0,1.0,0.0,,,0.0,,2.0,0.010532677199345463,0.9125874125874122,0.37648896781302743,0.98207171314741,205.0,,,,,0.2,2.0,,
1202.0,7.0,5.0,0.0,2.0,4.0,0.0,10.0,,1.0,0.0,19.0,23.0,0.59,2.0,81.0,3.0,0.0,18.0,2.0,7.0,1.0,1.0,0.0,,,0.0,,1.0,0.3162293216169827,0.8293907686791948,0.4734365560885655,1.1,395.0,,,,,1.43333333333333,22.0,,
1204.0,74.0,3.0,1.0,2.0,0.0,0.0,5.0,,1.0,0.0,15.0,14.0,0.49,0.0,83.0,3.0,0.0,10.0,2.0,4.44444444444444,1.0,1.0,0.0,,,0.0,,1.0,0.0076287320433294165,0.7722248679606464,0.2710275170886082,0.9,119.0,,,,,1.2,1.0,,
1208.0,30.0,6.0,0.0,2.0,0.0,0.0,11.0,,1.0,0.0,21.0,8.0,0.87,2.0,82.0,3.0,0.0,20.0,2.0,5.71428571428571,1.0,2.0,0.0,,,0.0,,0.0,0.0,1.0,0.37373949579831933,0.988853503184713,257.0,,,,,1.375,2.0,,
1213.0,8.0,4.0,0.0,1.0,11.0,26.0,9.0,,1.0,1.0,4.0,2.0,0.44,2.0,78.0,2.0,0.0,17.0,1.0,7.57142857142857,4.0,1.0,0.0,,,0.0,,3.0,0.695380258038909,1.3921638016920495,1.0326175047675528,1.0,84.0,,,,,4.5,12.0,,
1215.0,17.0,4.0,0.0,2.0,4.0,0.0,8.0,,1.0,0.0,23.0,10.0,0.45,2.0,81.0,1.0,0.0,20.0,2.0,11.1428571428571,0.0,1.0,0.0,,,0.0,,2.0,0.033559480740530355,0.8222666868111582,0.32078329026623753,1.1,167.0,,,,,1.5625,72.0,,
1216.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,,1.0,0.0,18.0,59.0,0.97,0.0,93.0,1.0,0.0,17.0,4.0,1.9672131147541,0.0,0.0,0.0,,,0.0,,0.0,0.12212876801560858,0.6124982105038758,0.28820909742613054,1.1,529.0,,,,,0.412698412698413,13.0,,
1227.0,83.0,1.0,0.0,1.0,0.0,0.0,8.0,,1.0,1.0,2.0,1.0,0.33,3.0,66.0,0.0,0.0,13.0,1.0,8.0,3.0,2.0,0.0,,,0.0,,3.0,0.3104642952524729,0.8717495353573984,0.43429006329808406,1.1,44.0,,,,,3.0,1.0,,
1239.0,58.0,3.0,0.0,2.0,0.0,2.0,13.0,,1.0,0.0,5.0,8.0,0.48,5.0,70.0,1.0,0.0,23.0,2.0,5.0,1.0,1.0,2.0,,,0.0,,3.0,0.4356594576593441,1.375445227712216,0.9523338076734826,0.901294498381877,176.0,,,,,2.1,1.0,,
