test_idx,instance_order,y_true,y_pred,proba1,feature,weight,abs_weight,rank,value
352,465,0,1,0.57,MINOR_LINE,-0.012527491214031185,0.012527491214031185,9,3.0
352,465,0,1,0.57,CountDeclClassVariable,0.01249883329746602,0.01249883329746602,10,0.0
1792,466,0,1,0.56,MAJOR_COMMIT,0.10187543012790269,0.10187543012790269,1,0.0
1792,466,0,1,0.56,OWN_COMMIT,-0.06330370424586909,0.06330370424586909,2,0.0
1792,466,0,1,0.56,CountDeclClassMethod,-0.05470743698965094,0.05470743698965094,3,0.0
1792,466,0,1,0.56,CountClassCoupled,0.034282417617451114,0.034282417617451114,4,2.0
1792,466,0,1,0.56,CountDeclMethodProtected,0.032966872043678104,0.032966872043678104,5,0.0
1792,466,0,1,0.56,CountDeclInstanceVariable,0.022701567726049067,0.022701567726049067,6,0.0
1792,466,0,1,0.56,CountDeclMethodPublic,0.013831213558847987,0.013831213558847987,7,2.0
1792,466,0,1,0.56,CountOutput_Min,-0.010072793109918541,0.010072793109918541,8,0.0
1792,466,0,1,0.56,CountDeclClassVariable,0.009570902802054,0.009570902802054,9,0.0
1792,466,0,1,0.56,AvgCyclomaticModified,-0.009423588392744684,0.009423588392744684,10,2.0
356,467,0,0,0.49,MAJOR_COMMIT,-0.10447566343699216,0.10447566343699216,1,0.0
356,467,0,0,0.49,OWN_COMMIT,0.059062125668371046,0.059062125668371046,2,0.0
356,467,0,0,0.49,CountDeclClassMethod,0.051133849354538526,0.051133849354538526,3,0.0
356,467,0,0,0.49,CountClassCoupled,-0.028438273540612426,0.028438273540612426,4,2.0
356,467,0,0,0.49,AvgLineComment,-0.017601851265586367,0.017601851265586367,5,4.0
356,467,0,0,0.49,CountDeclInstanceVariable,-0.017578119362637715,0.017578119362637715,6,0.0
356,467,0,0,0.49,CountDeclMethodPublic,-0.014624216766275693,0.014624216766275693,7,2.0
356,467,0,0,0.49,CountClassDerived,-0.013670755873823378,0.013670755873823378,8,0.0
356,467,0,0,0.49,AvgEssential,-0.012354360511350708,0.012354360511350708,9,2.0
356,467,0,0,0.49,MINOR_COMMIT,-0.012037128917509899,0.012037128917509899,10,0.0
1793,468,0,1,0.61,MAJOR_COMMIT,0.10297905890613636,0.10297905890613636,1,0.0
1793,468,0,1,0.61,OWN_COMMIT,-0.060297835429131426,0.060297835429131426,2,0.0
1793,468,0,1,0.61,CountDeclClassMethod,-0.058784933020778175,0.058784933020778175,3,0.0
1793,468,0,1,0.61,CountDeclMethodProtected,-0.0544866436533245,0.0544866436533245,4,5.0
1793,468,0,1,0.61,CountClassCoupled,0.03428797497714043,0.03428797497714043,5,1.0
1793,468,0,1,0.61,CountDeclInstanceVariable,-0.03244389852745937,0.03244389852745937,6,2.0
1793,468,0,1,0.61,CountDeclMethodPublic,0.014351503628216198,0.014351503628216198,7,5.0
1793,468,0,1,0.61,CountOutput_Min,0.013572768705368958,0.013572768705368958,8,1.0
1793,468,0,1,0.61,CountDeclClassVariable,0.013305299288639003,0.013305299288639003,9,0.0
1793,468,0,1,0.61,AvgCyclomaticModified,-0.01324220654359618,0.01324220654359618,10,2.0
1794,469,0,1,0.58,MAJOR_COMMIT,0.10671567561092289,0.10671567561092289,1,0.0
1794,469,0,1,0.58,OWN_COMMIT,-0.06009461923266369,0.06009461923266369,2,0.0
1794,469,0,1,0.58,CountDeclClassMethod,-0.05333172552299488,0.05333172552299488,3,0.0
1794,469,0,1,0.58,CountDeclMethodPublic,-0.038339628301222665,0.038339628301222665,4,1.0
1794,469,0,1,0.58,CountClassCoupled,0.03339664700865301,0.03339664700865301,5,1.0
1794,469,0,1,0.58,CountDeclInstanceVariable,0.019858723001343226,0.019858723001343226,6,1.0
1794,469,0,1,0.58,CountOutput_Min,-0.013900506601005641,0.013900506601005641,7,2.0
1794,469,0,1,0.58,CountDeclClass,-0.012030833041192063,0.012030833041192063,8,1.0
1794,469,0,1,0.58,CountDeclClassVariable,0.010914870805907528,0.010914870805907528,9,0.0
1794,469,0,1,0.58,CountDeclMethodPrivate,0.01071401351143323,0.01071401351143323,10,0.0
1795,470,0,1,0.54,CountDeclClassMethod,-0.051097396821735176,0.051097396821735176,1,0.0
1795,470,0,1,0.54,OWN_COMMIT,0.05064796903228499,0.05064796903228499,2,1.0
1795,470,0,1,0.54,MAJOR_COMMIT,0.04566303745593731,0.04566303745593731,3,1.0
1795,470,0,1,0.54,CountClassCoupled,-0.03325592994802399,0.03325592994802399,4,5.0
1795,470,0,1,0.54,CountDeclInstanceVariable,-0.02689378815072284,0.02689378815072284,5,2.0
1795,470,0,1,0.54,MINOR_COMMIT,0.02445991346737067,0.02445991346737067,6,0.0
1795,470,0,1,0.54,AvgLineComment,0.014879072512403762,0.014879072512403762,7,4.0
1795,470,0,1,0.54,CountDeclClassVariable,-0.013788917643541948,0.013788917643541948,8,1.0
1795,470,0,1,0.54,CountOutput_Min,0.013177908199027012,0.013177908199027012,9,1.0
1795,470,0,1,0.54,CountDeclMethodPublic,0.01307014576167495,0.01307014576167495,10,6.0
361,471,1,1,0.73,MAJOR_COMMIT,-0.16364323839797093,0.16364323839797093,1,3.0
361,471,1,1,0.73,CountDeclMethodProtected,-0.05978095345530835,0.05978095345530835,2,18.0
361,471,1,1,0.73,CountDeclMethodPublic,0.028080482886104825,0.028080482886104825,3,27.0
361,471,1,1,0.73,MAJOR_LINE,0.02720228795321155,0.02720228795321155,4,8.0
361,471,1,1,0.73,CountDeclClassMethod,0.024997334911397523,0.024997334911397523,5,1.0
361,471,1,1,0.73,OWN_COMMIT,0.02284251451789226,0.02284251451789226,6,0.666666666666667
361,471,1,1,0.73,CountDeclMethodPrivate,-0.020778519721117213,0.020778519721117213,7,5.0
361,471,1,1,0.73,CountClassCoupled,-0.016050018035277305,0.016050018035277305,8,31.0
361,471,1,1,0.73,CountOutput_Min,-0.014753834480994479,0.014753834480994479,9,0.0
361,471,1,1,0.73,CountDeclClass,0.013959250676998892,0.013959250676998892,10,6.0
1796,472,0,1,0.61,CountDeclMethodProtected,-0.061090796130199854,0.061090796130199854,1,4.0
1796,472,0,1,0.61,MAJOR_COMMIT,0.045561377983804,0.045561377983804,2,1.0
1796,472,0,1,0.61,OWN_COMMIT,0.04198851869694308,0.04198851869694308,3,1.0
1796,472,0,1,0.61,CountDeclClassMethod,0.036833990751640275,0.036833990751640275,4,1.0
1796,472,0,1,0.61,CountClassCoupled,-0.03473566579041307,0.03473566579041307,5,11.0
1796,472,0,1,0.61,MINOR_COMMIT,0.023001569275988887,0.023001569275988887,6,0.0
1796,472,0,1,0.61,MAJOR_LINE,0.022844766901552988,0.022844766901552988,7,4.0
1796,472,0,1,0.61,CountDeclMethodPublic,0.022509439483514308,0.022509439483514308,8,11.0
1796,472,0,1,0.61,CountDeclInstanceVariable,-0.0211122042928467,0.0211122042928467,9,7.0
1796,472,0,1,0.61,CountDeclClassVariable,-0.018272149506628033,0.018272149506628033,10,1.0
362,473,0,1,0.57,MAJOR_COMMIT,0.04600973643530746,0.04600973643530746,1,1.0
362,473,0,1,0.57,OWN_COMMIT,0.04470513259442481,0.04470513259442481,2,1.0
362,473,0,1,0.57,CountClassCoupled,-0.04035805371194727,0.04035805371194727,3,8.0
362,473,0,1,0.57,MINOR_COMMIT,-0.033450361428509004,0.033450361428509004,4,0.0
362,473,0,1,0.57,CountDeclClassMethod,0.03287944258616727,0.03287944258616727,5,1.0
362,473,0,1,0.57,CountDeclInstanceVariable,0.016624147019254232,0.016624147019254232,6,0.0
362,473,0,1,0.57,CountDeclClass,0.015531150034186042,0.015531150034186042,7,2.0
362,473,0,1,0.57,CountDeclMethodProtected,-0.015411723886815715,0.015411723886815715,8,2.0
362,473,0,1,0.57,CountDeclMethodPublic,0.014271314848138908,0.014271314848138908,9,7.0
362,473,0,1,0.57,MAJOR_LINE,-0.01186225873322425,0.01186225873322425,10,3.0
1797,474,0,1,0.55,MAJOR_COMMIT,0.10287728322997322,0.10287728322997322,1,0.0
1797,474,0,1,0.55,OWN_COMMIT,-0.059174010292804786,0.059174010292804786,2,0.0
1797,474,0,1,0.55,CountDeclMethodProtected,0.03472848710841076,0.03472848710841076,3,0.0
1797,474,0,1,0.55,CountClassCoupled,-0.03399094143408322,0.03399094143408322,4,5.0
1797,474,0,1,0.55,CountDeclClassMethod,0.032071273026856875,0.032071273026856875,5,1.0
1797,474,0,1,0.55,CountDeclMethodPublic,-0.028715449655295204,0.028715449655295204,6,1.0
1797,474,0,1,0.55,CountDeclInstanceVariable,0.021117834006410062,0.021117834006410062,7,0.0
1797,474,0,1,0.55,AvgCyclomaticModified,-0.018248387801311352,0.018248387801311352,8,6.0
1797,474,0,1,0.55,CountDeclClassVariable,0.011290251781846446,0.011290251781846446,9,0.0
1797,474,0,1,0.55,CountDeclMethodDefault,0.010658102553228226,0.010658102553228226,10,0.0
1798,475,0,1,0.57,CountDeclClassMethod,0.06938185872603365,0.06938185872603365,1,2.0
1798,475,0,1,0.57,OWN_COMMIT,0.05024427380606914,0.05024427380606914,2,1.0
1798,475,0,1,0.57,MAJOR_COMMIT,0.04850463830572847,0.04850463830572847,3,1.0
1798,475,0,1,0.57,CountClassCoupled,-0.034582299702708534,0.034582299702708534,4,10.0
1798,475,0,1,0.57,CountDeclInstanceVariable,-0.03238926963689118,0.03238926963689118,5,3.0
1798,475,0,1,0.57,CountDeclMethodProtected,-0.018134728478418564,0.018134728478418564,6,3.0
1798,475,0,1,0.57,CountDeclMethodPrivate,-0.017171612035456196,0.017171612035456196,7,2.0
1798,475,0,1,0.57,MINOR_COMMIT,0.016416277105644295,0.016416277105644295,8,0.0
1798,475,0,1,0.57,CountDeclClassVariable,-0.016076181575247397,0.016076181575247397,9,1.0
1798,475,0,1,0.57,CountDeclMethodPublic,0.013567690376825911,0.013567690376825911,10,8.0
364,476,1,1,0.66,MAJOR_COMMIT,-0.1160483290286854,0.1160483290286854,1,2.0
364,476,1,1,0.66,CountDeclMethodProtected,-0.05921338739361924,0.05921338739361924,2,4.0
364,476,1,1,0.66,CountDeclClassMethod,-0.05492665616309725,0.05492665616309725,3,0.0
364,476,1,1,0.66,CountClassCoupled,-0.038072705729892894,0.038072705729892894,4,14.0
364,476,1,1,0.66,MINOR_COMMIT,0.03464769338516273,0.03464769338516273,5,0.0
364,476,1,1,0.66,MAJOR_LINE,0.03459189620777001,0.03459189620777001,6,4.0
364,476,1,1,0.66,CountDeclInstanceVariable,-0.033592025680584905,0.033592025680584905,7,14.0
364,476,1,1,0.66,CountDeclMethodPublic,0.023796183271588237,0.023796183271588237,8,26.0
364,476,1,1,0.66,OWN_COMMIT,0.017900824313076266,0.017900824313076266,9,0.5
364,476,1,1,0.66,CountDeclClassVariable,0.013957035692539655,0.013957035692539655,10,0.0
1799,477,1,1,0.71,MAJOR_COMMIT,0.10356768138201983,0.10356768138201983,1,0.0
1799,477,1,1,0.71,OWN_COMMIT,-0.062219927019021154,0.062219927019021154,2,0.0
1799,477,1,1,0.71,CountDeclMethodProtected,-0.061895345418352836,0.061895345418352836,3,5.0
1799,477,1,1,0.71,CountClassCoupled,-0.032845678836697034,0.032845678836697034,4,12.0
1799,477,1,1,0.71,CountDeclInstanceVariable,-0.019738398418865672,0.019738398418865672,5,9.0
1799,477,1,1,0.71,CountDeclMethodPublic,0.019278355499276166,0.019278355499276166,6,13.0
1799,477,1,1,0.71,CountDeclClassMethod,0.018656859085975915,0.018656859085975915,7,1.0
1799,477,1,1,0.71,MINOR_COMMIT,0.016596633580017027,0.016596633580017027,8,0.0
1799,477,1,1,0.71,CountOutput_Min,0.013472020618558012,0.013472020618558012,9,1.0
1799,477,1,1,0.71,CountDeclClass,0.012678758720121839,0.012678758720121839,10,2.0
1800,478,1,1,0.73,MAJOR_COMMIT,-0.16732265323143078,0.16732265323143078,1,3.0
1800,478,1,1,0.73,CountDeclMethodProtected,-0.06263279115866098,0.06263279115866098,2,17.0
1800,478,1,1,0.73,CountDeclClassMethod,-0.05643077116781405,0.05643077116781405,3,0.0
1800,478,1,1,0.73,CountDeclClass,-0.028522704018683287,0.028522704018683287,4,7.0
1800,478,1,1,0.73,MAJOR_LINE,0.021947587960518204,0.021947587960518204,5,7.0
1800,478,1,1,0.73,CountLineComment,-0.020761378295229768,0.020761378295229768,6,285.0
1800,478,1,1,0.73,OWN_COMMIT,0.020351660320650063,0.020351660320650063,7,0.5
1800,478,1,1,0.73,CountDeclMethodPrivate,-0.019883455113890572,0.019883455113890572,8,7.0
1800,478,1,1,0.73,CountClassCoupled,-0.019347882745937937,0.019347882745937937,9,27.0
1800,478,1,1,0.73,CountDeclClassVariable,-0.015558260873388866,0.015558260873388866,10,1.0
365,479,0,1,0.66,MAJOR_COMMIT,0.09992190222720415,0.09992190222720415,1,0.0
365,479,0,1,0.66,CountDeclClassMethod,0.07786462871736378,0.07786462871736378,2,2.0
365,479,0,1,0.66,OWN_COMMIT,-0.06030996330541996,0.06030996330541996,3,0.0
365,479,0,1,0.66,CountDeclInstanceVariable,-0.03017820692968579,0.03017820692968579,4,17.0
365,479,0,1,0.66,MINOR_COMMIT,0.026270289217090022,0.026270289217090022,5,0.0
365,479,0,1,0.66,CountClassCoupled,-0.019314880295545404,0.019314880295545404,6,4.0
365,479,0,1,0.66,CountLineComment,0.016655520296160846,0.016655520296160846,7,254.0
365,479,0,1,0.66,CountDeclMethodPublic,0.012511251447261987,0.012511251447261987,8,63.0
365,479,0,1,0.66,CountOutput_Min,0.012272545186260485,0.012272545186260485,9,1.0
365,479,0,1,0.66,CountDeclClass,-0.011345301880676575,0.011345301880676575,10,1.0
366,480,0,1,0.59,MAJOR_COMMIT,-0.16122910474007093,0.16122910474007093,1,3.0
366,480,0,1,0.59,CountDeclClassMethod,0.07333139176938006,0.07333139176938006,2,2.0
366,480,0,1,0.59,MAJOR_LINE,0.021670405950356453,0.021670405950356453,3,4.0
366,480,0,1,0.59,CountClassCoupled,-0.02140219378937857,0.02140219378937857,4,4.0
366,480,0,1,0.59,CountDeclInstanceVariable,0.019960292894836407,0.019960292894836407,5,0.0
366,480,0,1,0.59,CountDeclClassVariable,0.01924258604079261,0.01924258604079261,6,0.0
366,480,0,1,0.59,CountDeclMethodProtected,-0.014644919077759746,0.014644919077759746,7,2.0
366,480,0,1,0.59,CountOutput_Min,0.014112466394681309,0.014112466394681309,8,1.0
366,480,0,1,0.59,CountDeclClass,0.014107282525171863,0.014107282525171863,9,3.0
366,480,0,1,0.59,MINOR_COMMIT,0.013513328580433808,0.013513328580433808,10,0.0
367,481,0,0,0.45,CountDeclClassMethod,0.057795488308459736,0.057795488308459736,1,0.0
367,481,0,0,0.45,OWN_COMMIT,-0.05276120505922058,0.05276120505922058,2,1.0
367,481,0,0,0.45,MAJOR_COMMIT,-0.046759189382515595,0.046759189382515595,3,1.0
367,481,0,0,0.45,CountClassCoupled,-0.03136583165113801,0.03136583165113801,4,2.0
367,481,0,0,0.45,CountDeclMethodProtected,-0.030283497934555967,0.030283497934555967,5,0.0
367,481,0,0,0.45,CountDeclInstanceVariable,-0.021990684258904793,0.021990684258904793,6,1.0
367,481,0,0,0.45,CountDeclClass,0.013309323229401733,0.013309323229401733,7,1.0
367,481,0,0,0.45,CountDeclClassVariable,-0.010806704318762121,0.010806704318762121,8,0.0
367,481,0,0,0.45,MINOR_COMMIT,-0.00834835858279068,0.00834835858279068,9,0.0
367,481,0,0,0.45,AvgLineComment,0.007972897414800185,0.007972897414800185,10,0.0
368,482,0,0,0.47,MAJOR_COMMIT,-0.10536092065608449,0.10536092065608449,1,0.0
368,482,0,0,0.47,OWN_COMMIT,0.0602264926029027,0.0602264926029027,2,0.0
368,482,0,0,0.47,CountDeclClassMethod,0.05248298541723754,0.05248298541723754,3,0.0
368,482,0,0,0.47,CountDeclMethodProtected,-0.035475473764021985,0.035475473764021985,4,0.0
368,482,0,0,0.47,CountClassCoupled,-0.034043576523768555,0.034043576523768555,5,1.0
368,482,0,0,0.47,CountDeclInstanceVariable,0.02791238943195097,0.02791238943195097,6,2.0
368,482,0,0,0.47,CountDeclMethodPublic,-0.01656819071005162,0.01656819071005162,7,6.0
368,482,0,0,0.47,MINOR_COMMIT,0.01579365086473151,0.01579365086473151,8,0.0
368,482,0,0,0.47,CountOutput_Min,-0.010469734503792865,0.010469734503792865,9,1.0
368,482,0,0,0.47,CountDeclMethodPrivate,-0.010201960932709586,0.010201960932709586,10,0.0
369,483,0,0,0.41,CountDeclClassMethod,0.05361186987928986,0.05361186987928986,1,0.0
369,483,0,0,0.41,MAJOR_COMMIT,-0.04820575457539158,0.04820575457539158,2,1.0
369,483,0,0,0.41,OWN_COMMIT,-0.044517288248822555,0.044517288248822555,3,1.0
369,483,0,0,0.41,CountClassCoupled,-0.03387407766638572,0.03387407766638572,4,1.0
369,483,0,0,0.41,CountDeclMethodProtected,-0.032894387914905336,0.032894387914905336,5,0.0
369,483,0,0,0.41,MINOR_COMMIT,-0.026461999580906236,0.026461999580906236,6,0.0
369,483,0,0,0.41,CountDeclInstanceVariable,-0.021461874816568437,0.021461874816568437,7,1.0
369,483,0,0,0.41,AvgCyclomaticModified,-0.014268286955687132,0.014268286955687132,8,1.0
369,483,0,0,0.41,CountDeclMethodPublic,-0.011892635764939425,0.011892635764939425,9,6.0
369,483,0,0,0.41,CountDeclClass,0.011310623441121501,0.011310623441121501,10,1.0
371,484,0,1,0.71,MAJOR_COMMIT,-0.16102366093578663,0.16102366093578663,1,3.0
371,484,0,1,0.71,CountDeclMethodProtected,0.03327017918783918,0.03327017918783918,2,0.0
371,484,0,1,0.71,MAJOR_LINE,-0.0321119396210956,0.0321119396210956,3,3.0
371,484,0,1,0.71,CountClassCoupled,-0.029790557505674182,0.029790557505674182,4,7.0
371,484,0,1,0.71,CountDeclInstanceVariable,-0.02746302515447831,0.02746302515447831,5,5.0
371,484,0,1,0.71,CountDeclClassMethod,0.02740910710197774,0.02740910710197774,6,1.0
371,484,0,1,0.71,CountDeclMethodPublic,0.02168076589233098,0.02168076589233098,7,11.0
371,484,0,1,0.71,MINOR_COMMIT,-0.015214051988772048,0.015214051988772048,8,0.0
371,484,0,1,0.71,MaxNesting_Min,-0.01116059203240772,0.01116059203240772,9,0.0
371,484,0,1,0.71,CountOutput_Min,0.011007495515492044,0.011007495515492044,10,1.0
372,485,0,0,0.44,MAJOR_COMMIT,-0.10680207753736648,0.10680207753736648,1,0.0
372,485,0,0,0.44,OWN_COMMIT,0.059819476062368745,0.059819476062368745,2,0.0
372,485,0,0,0.44,CountDeclClassMethod,0.05917418686610195,0.05917418686610195,3,0.0
372,485,0,0,0.44,CountDeclMethodProtected,-0.03306671592611001,0.03306671592611001,4,0.0
372,485,0,0,0.44,CountClassCoupled,-0.03235320614806859,0.03235320614806859,5,1.0
372,485,0,0,0.44,CountDeclInstanceVariable,-0.024041246377729378,0.024041246377729378,6,1.0
372,485,0,0,0.44,MINOR_COMMIT,0.012939663085718481,0.012939663085718481,7,0.0
372,485,0,0,0.44,AvgCyclomaticModified,0.012135475294043234,0.012135475294043234,8,3.0
372,485,0,0,0.44,CountDeclMethodPrivate,-0.01101934127076339,0.01101934127076339,9,0.0
372,485,0,0,0.44,CountOutput_Min,-0.01066894806224951,0.01066894806224951,10,1.0
373,486,0,0,0.49,CountDeclClassMethod,0.0549723281186365,0.0549723281186365,1,0.0
373,486,0,0,0.49,OWN_COMMIT,-0.05108823100582993,0.05108823100582993,2,1.0
373,486,0,0,0.49,MAJOR_COMMIT,-0.04651244855961875,0.04651244855961875,3,1.0
373,486,0,0,0.49,CountDeclMethodProtected,-0.03292858419509299,0.03292858419509299,4,0.0
373,486,0,0,0.49,CountClassCoupled,-0.03121380707617559,0.03121380707617559,5,0.0
373,486,0,0,0.49,MINOR_COMMIT,0.027484363309285723,0.027484363309285723,6,0.0
373,486,0,0,0.49,CountDeclInstanceVariable,-0.022100154779921593,0.022100154779921593,7,0.0
373,486,0,0,0.49,CountOutput_Min,-0.0168852202879526,0.0168852202879526,8,1.0
373,486,0,0,0.49,CountDeclMethodDefault,0.015071079916489424,0.015071079916489424,9,3.0
373,486,0,0,0.49,CountDeclMethodPrivate,-0.014095000876195357,0.014095000876195357,10,0.0
374,487,0,1,0.58,MAJOR_COMMIT,0.102182155060992,0.102182155060992,1,0.0
374,487,0,1,0.58,OWN_COMMIT,-0.06196337948472537,0.06196337948472537,2,0.0
374,487,0,1,0.58,CountDeclClassMethod,-0.05193654803256853,0.05193654803256853,3,0.0
374,487,0,1,0.58,CountDeclMethodProtected,0.031085430585558547,0.031085430585558547,4,0.0
374,487,0,1,0.58,MINOR_COMMIT,0.027866488068902046,0.027866488068902046,5,0.0
374,487,0,1,0.58,CountDeclMethodPublic,-0.02406305737197924,0.02406305737197924,6,0.0
374,487,0,1,0.58,CountClassCoupled,0.023789436445518262,0.023789436445518262,7,0.0
374,487,0,1,0.58,CountDeclInstanceVariable,0.022140259610714197,0.022140259610714197,8,0.0
374,487,0,1,0.58,CountDeclMethodDefault,-0.01374415147143641,0.01374415147143641,9,1.0
374,487,0,1,0.58,AvgEssential,-0.01188608958560382,0.01188608958560382,10,1.0
375,488,0,1,0.5,MAJOR_COMMIT,0.10731819189898735,0.10731819189898735,1,0.0
375,488,0,1,0.5,OWN_COMMIT,-0.06104536977093689,0.06104536977093689,2,0.0
375,488,0,1,0.5,CountDeclClassMethod,-0.05035794523486755,0.05035794523486755,3,0.0
375,488,0,1,0.5,CountDeclMethodProtected,0.034345800352214226,0.034345800352214226,4,0.0
375,488,0,1,0.5,CountDeclInstanceVariable,-0.026833600639626976,0.026833600639626976,5,3.0
375,488,0,1,0.5,CountClassCoupled,0.02572002448674907,0.02572002448674907,6,1.0
375,488,0,1,0.5,CountOutput_Min,0.016598911442239586,0.016598911442239586,7,1.0
375,488,0,1,0.5,CountDeclMethodPublic,0.014100040474949673,0.014100040474949673,8,5.0
375,488,0,1,0.5,AvgEssential,-0.011817808514396117,0.011817808514396117,9,1.0
375,488,0,1,0.5,MaxNesting_Min,-0.009176000338491374,0.009176000338491374,10,0.0
1801,489,0,0,0.47,CountDeclClassMethod,0.05713574545922085,0.05713574545922085,1,0.0
1801,489,0,0,0.47,OWN_COMMIT,-0.05236274765260711,0.05236274765260711,2,1.0
1801,489,0,0,0.47,MAJOR_COMMIT,-0.0478687778859132,0.0478687778859132,3,1.0
1801,489,0,0,0.47,CountClassCoupled,-0.034863623391896914,0.034863623391896914,4,2.0
1801,489,0,0,0.47,CountDeclMethodProtected,-0.034677484353876596,0.034677484353876596,5,0.0
1801,489,0,0,0.47,CountDeclInstanceVariable,0.029533183173565625,0.029533183173565625,6,3.0
1801,489,0,0,0.47,AvgEssential,0.019396972496543704,0.019396972496543704,7,1.0
1801,489,0,0,0.47,CountDeclMethodPublic,-0.016465918992520808,0.016465918992520808,8,9.0
1801,489,0,0,0.47,CountOutput_Min,-0.013178699549849961,0.013178699549849961,9,1.0
1801,489,0,0,0.47,CountDeclMethodDefault,-0.012445585122241304,0.012445585122241304,10,0.0
377,490,1,1,0.66,MAJOR_COMMIT,-0.11465473888124537,0.11465473888124537,1,2.0
377,490,1,1,0.66,CountDeclMethodProtected,-0.058934610281007854,0.058934610281007854,2,6.0
377,490,1,1,0.66,CountDeclClassMethod,-0.056627859499700194,0.056627859499700194,3,0.0
377,490,1,1,0.66,CountClassCoupled,-0.029416540248249492,0.029416540248249492,4,16.0
377,490,1,1,0.66,CountDeclMethodPrivate,-0.02881340044197217,0.02881340044197217,5,3.0
377,490,1,1,0.66,CountDeclInstanceVariable,-0.0207179388900806,0.0207179388900806,6,7.0
377,490,1,1,0.66,OWN_COMMIT,0.020359799980608054,0.020359799980608054,7,0.5
377,490,1,1,0.66,CountDeclMethodPublic,0.01998818148610893,0.01998818148610893,8,14.0
377,490,1,1,0.66,MAJOR_LINE,0.019109003634576065,0.019109003634576065,9,4.0
377,490,1,1,0.66,CountDeclMethodDefault,-0.019011392022731166,0.019011392022731166,10,2.0
1802,491,0,1,0.62,MAJOR_COMMIT,0.10548751071109573,0.10548751071109573,1,0.0
1802,491,0,1,0.62,OWN_COMMIT,-0.06071091728821703,0.06071091728821703,2,0.0
1802,491,0,1,0.62,CountDeclClassMethod,-0.04839921222739689,0.04839921222739689,3,0.0
1802,491,0,1,0.62,CountDeclMethodProtected,0.03541197133932282,0.03541197133932282,4,0.0
1802,491,0,1,0.62,CountDeclInstanceVariable,-0.027299167566266845,0.027299167566266845,5,14.0
1802,491,0,1,0.62,CountDeclMethodDefault,-0.02522379993105978,0.02522379993105978,6,4.0
1802,491,0,1,0.62,CountClassCoupled,-0.022026310622985937,0.022026310622985937,7,4.0
1802,491,0,1,0.62,MINOR_COMMIT,0.013932342159170816,0.013932342159170816,8,0.0
1802,491,0,1,0.62,CountDeclMethodPublic,0.013627586785614038,0.013627586785614038,9,5.0
1802,491,0,1,0.62,CountOutput_Min,-0.012335415383255941,0.012335415383255941,10,2.0
378,492,1,1,0.63,CountDeclClassMethod,-0.053817675606566466,0.053817675606566466,1,0.0
378,492,1,1,0.63,OWN_COMMIT,0.04652619609203701,0.04652619609203701,2,1.0
378,492,1,1,0.63,MAJOR_COMMIT,0.04336410129754661,0.04336410129754661,3,1.0
378,492,1,1,0.63,CountClassCoupled,-0.028808625695021975,0.028808625695021975,4,9.0
378,492,1,1,0.63,CountDeclInstanceVariable,-0.028408849960633042,0.028408849960633042,5,5.0
378,492,1,1,0.63,CountDeclMethodProtected,-0.020982921350262786,0.020982921350262786,6,3.0
378,492,1,1,0.63,CountDeclMethodPublic,0.018872874295765927,0.018872874295765927,7,12.0
378,492,1,1,0.63,CountClassDerived,0.013000092891457803,0.013000092891457803,8,1.0
378,492,1,1,0.63,CountDeclMethodPrivate,0.010900252605950927,0.010900252605950927,9,0.0
378,492,1,1,0.63,CountDeclClassVariable,0.010368278079051392,0.010368278079051392,10,0.0
380,493,0,1,0.64,MAJOR_COMMIT,-0.11714017771216764,0.11714017771216764,1,2.0
380,493,0,1,0.64,CountDeclClassMethod,-0.054606058032801906,0.054606058032801906,2,0.0
380,493,0,1,0.64,CountDeclMethodProtected,-0.03470924246998677,0.03470924246998677,3,3.0
380,493,0,1,0.64,CountClassCoupled,-0.030452836190531896,0.030452836190531896,4,8.0
380,493,0,1,0.64,OWN_COMMIT,0.02273273363985633,0.02273273363985633,5,0.666666666666667
380,493,0,1,0.64,CountDeclInstanceVariable,-0.020604602545342392,0.020604602545342392,6,5.0
380,493,0,1,0.64,CountDeclMethodPublic,0.01880406274387618,0.01880406274387618,7,10.0
380,493,0,1,0.64,MINOR_COMMIT,0.014100357941982958,0.014100357941982958,8,0.0
380,493,0,1,0.64,CountDeclClassVariable,-0.012296354342657937,0.012296354342657937,9,1.0
380,493,0,1,0.64,CountOutput_Min,-0.011926308967258192,0.011926308967258192,10,0.0
1803,494,0,0,0.44,MAJOR_COMMIT,-0.10464277830037705,0.10464277830037705,1,0.0
1803,494,0,0,0.44,OWN_COMMIT,0.059029112426064144,0.059029112426064144,2,0.0
1803,494,0,0,0.44,CountDeclClassMethod,0.055614088723582665,0.055614088723582665,3,0.0
1803,494,0,0,0.44,MINOR_COMMIT,-0.037484093382578305,0.037484093382578305,4,0.0
1803,494,0,0,0.44,CountDeclMethodProtected,-0.03248405439782057,0.03248405439782057,5,0.0
1803,494,0,0,0.44,CountClassCoupled,-0.029946074963658753,0.029946074963658753,6,1.0
1803,494,0,0,0.44,CountDeclInstanceVariable,-0.02425770644869889,0.02425770644869889,7,0.0
1803,494,0,0,0.44,CountDeclClassVariable,-0.0145130330759603,0.0145130330759603,8,0.0
1803,494,0,0,0.44,MaxNesting_Min,-0.01415565233800785,0.01415565233800785,9,0.0
