test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
719,0,3.0,10.0,1.0,0.0,0.0,11.0,302.528706908226,1.0,0.0,24.0,45.0,1.09,2.0,94.0,2.0,2.0,16.0,2.0,5.17241379310345,0.0,0.0,0.916666666666667,0.0,35.0,0.902935889754344,0.0,0.0,0.5,0.5,2,9.818336218285424
2002,0,6.0,14.0,2.0,1.0,0.0,4.0,131.0,1.6337890625,1.0,7.0,2.0,0.37,0.0,71.0,1.0,0.0,9.0,2.0,6.69565217391304,0.0,1.0,1.48148148148148,0.0,6.0,0.781431334622824,0.0,1.0,0.5,0.5,2,642001453683966.1
724,0,0.0,22.0,1.0,0.0,1.0,3.0,196.0,1.0,0.0,9.0,1.0,1.07,1.0,82.0,1.0,0.0,16.0,1.0,3.91304347826087,1.0,1.0,0.76,0.0,45.0,0.89438202247191,0.0,1.6085896492004395,0.5,0.5,1,0.2640026647776181
725,0,5.0,1.0,3.0,0.0,0.0,3.0,83.0,1.0,0.0,12.0,7.0,0.27,3.0,71.0,0.33642578125,0.0,7.0,1.0,5.92307692307692,1.0,2.0,2.33333333333333,0.0,450.0,0.883928571428571,0.0,2.0,0.5,0.5,1,1.122065438249614
726,0,3.0,6.0,1.0,1.0,24.0,1.0,86.0,1.0,0.0,0.0,15.0,0.43,0.0,83.0,1.0,0.0,19.0,1.0,18.375,2.0,1.0,0.461538461538462,0.0,35.0,0.868953096102324,0.0,2.0,0.5,0.5,1,2.233881494799231
729,0,5.0,0.0,1.0,0.0,4.0,8.0,107.0,1.0,1.0,2.0,4.0,0.79,1.0,70.0,2.0,0.0,9.0,1.0,7.0,3.0,2.0,1.16666666666667,0.0,163.0,0.8155203551257184,0.0,0.00146484375,0.5,0.5,2,7.005277035313232
732,0,4.0,5.0,1.0,0.0,0.0,6.0,147.0,1.0,0.0,10.0,3.0,0.62,2.0,74.0,1.672931432723999,0.0,1.0,2.0,5.41666666666667,0.0,2.0,2.0,0.0,305.0,0.9887259404802856,0.0,1.0,0.5,0.5,2,7.1409395523360075
746,0,13.793315052986145,14.0,3.0,14.0,5.0,16.0,20.0,1.0,0.0,3.0,0.0,0.95,5.0,92.0,1.0,0.0,13.0,1.0,11.6666666666667,3.0,1.0,1.97142857142857,0.0,0.0,0.99685393258427,0.0,0.0,0.5,0.5,3,5206684947013.855
778,0,7.664794921875,9.0,1.00048828125,2.0,6.0,5.0,442.0,1.0,10.0,27.0,30.0,0.34,4.0,96.0,1.0,1.0,42.0,3.0,4.61428571428571,1.0,1.0,1.73333333333333,0.0,9.0,0.991799544419134,0.0,0.0,0.5,0.5,4,13631791576644.26
783,0,2.0,2.0,2.0,2.0,0.0,3.0,148.0,3.6279296875,1.0,12.0,27.0,0.21,1.0,80.0,1.0,0.0,13.0,0.00439453125,4.21875,0.0,1.0,1.67391304347826,0.0,52.0,0.892391304347826,0.0,0.0,0.5,0.5,3,9839174460636.865
796,0,5.0,11.0,2.0,1.0,0.0,2.0,79.0,2.3076171875,0.0,14.0,2.0,0.32,3.0,79.0,2.0,0.0,22.0,2.0,5.38888888888889,1.0,1.0,1.31818181818182,0.0,73.0,0.957845433255269,0.0,0.00048828125,0.5,0.5,2,692382812500.0
807,0,6.0,3.0,1.0,0.0,1.0,16.0,360.0,1.0,5.0,3.0,5.0,1.04,4.0,61.0,1.0,0.0,31.0,2.0,5.52631578947368,0.0,1.0,0.952380952380952,0.0,35.0,0.806930693069307,0.0,1.0869140625,0.5,0.5,1,3.9883218248320595
819,0,0.0,1.0,1.0,15.0,0.0,5.0,75.0,1.0,0.0,1.0,8.0,0.33,0.0,81.0,3.0,0.0,19.0,1.0,5.22222222222222,0.0,1.0,1.09090909090909,0.0,8.0,0.764705882352941,0.0,0.36181640625,0.5,0.5,1,1.1049396963097902
820,0,0.0,0.0,1.0,21.0,0.0,13.4296875,201.0,1.0,0.0,1.0,8.0,0.56,5.0,77.0,2.0,0.0,32.0,1.0,8.25,1.0,1.0,1.2,0.0,28.0,0.951585976627713,0.0,0.0,0.5,0.5,2,2.269424551451589
822,0,0.0,0.0,1.0,15.0,0.0,6.50390625,221.0,1.0,5.0,0.0,4.0,0.43,7.0,74.0,2.0,0.0,25.0,1.0,7.88888888888889,2.0,3.0,1.27272727272727,0.0,8.0,0.992094861660079,0.0,1.0,0.5,0.5,1,3.034330174467594
823,0,0.0,0.0,1.0,11.0,0.0,9.553686499595642,109.0,1.0,0.0,0.0,4.0,0.64,6.0,54.0,2.0,0.0,20.0,1.0,8.0,6.0,3.0,1.16666666666667,0.0,3.0,0.97923875432526,0.0,1.0,0.5,0.5,1,1.67415654939581
826,0,0.0,2.0,1.0,13.0,0.0,7.76177716255188,116.0,1.0,0.0,0.0,4.0,0.47,4.0,70.0,2.0,0.0,23.0,1.0,8.33333333333333,6.0,2.0,1.375,0.0,6.0,0.983957219251337,0.0,1.0,0.5,0.5,1,0.9528807134869299
828,0,0.0,0.0,1.0,13.0,0.0,7.0,96.0,1.0,0.0,1.0,9.0,0.46,0.0,77.0,3.0,0.0,18.0,1.0,5.11111111111111,0.0,1.0,0.818181818181818,0.0,7.0,0.8274713316208914,0.0,1.0,0.5,0.5,1,0.8244310409557196
830,0,0.0,0.0,1.0,19.0,0.0,18.17919921875,230.0,1.0,0.0,0.0,6.0,0.73,7.0,84.0,2.0,0.0,27.0,1.0,6.33333333333333,0.0,2.0,1.0,0.0,6.0,0.978300180831826,0.0,0.0,0.5,0.5,2,3.1825429749677063
831,0,0.0,0.0,1.0,14.0,0.0,10.925537109375,134.0,1.0,0.0,1.0,4.0,0.61,6.0,58.0,2.0,0.0,19.0,1.0,9.0,3.0,3.0,0.833333333333333,0.0,4.0,0.982658959537572,0.0,1.0,0.5,0.5,1,2.265044042138301
832,0,2.0,0.0,1.0,18.0,0.0,8.0,120.0,1.0,0.0,1.0,9.0,0.34,0.0,73.0,3.0,0.0,18.0,1.0,8.27272727272727,1.0,1.0,1.0,0.0,12.0,0.8918630719793426,0.0,1.0,0.5,0.5,1,1.1163040440169134
833,0,0.0,2.0,1.0,14.0,0.0,17.0,148.0,1.0,1.0,0.0,3.0,0.58,7.0,70.0,2.0,0.0,21.0,1.0,8.33333333333333,2.0,3.0,1.5,0.0,10.0,0.968325791855204,0.0,0.20166015625,0.5,0.5,1,1.2129636070071408
835,0,1.0,0.0,1.0,25.0,0.0,39.0,242.0,1.0,0.0,0.0,4.0,0.54,12.0,6.19140625,2.0,0.0,25.0,1.0,9.6,5.0,3.0,1.28571428571429,0.0,14.0,0.990740740740741,0.0,1.0,0.5,0.5,1,1.2445803613584037
836,0,0.0,0.0,1.0,11.0,0.0,18.0,114.0,1.0,0.0,0.0,4.0,0.62,6.0,54.0,2.0,0.0,18.0,1.0,8.5,6.0,3.0,1.83333333333333,0.0,4.0,0.977635782747604,0.0,0.5537109375,0.5,0.5,1,0.9755086081876598
837,0,7.0,18.59228515625,1.0,1.0,0.0,11.0,441.0,1.0,0.0,7.0,1.0,0.61,2.0,87.0,1.0,0.0,26.0,1.0,9.81081081081081,3.0,1.0,1.20512820512821,0.0,0.0,0.955520254169976,0.0,0.0,0.5,0.5,2,10407714843750.0
843,0,2.0,1.0,1.0,0.0,0.0,11.0,223.0,1.0,0.0,9.0,13.0,0.68,2.0,80.0,4.0,0.0,28.0,1.0,4.1875,1.0,1.0,1.11111111111111,0.0,27.0,0.974317817014446,0.0,1.0595703125,0.5,0.5,1,0.6343111341557842
845,0,0.0,0.0,1.0,0.0,0.0,9.0,135.0,1.0,0.0,12.0,11.0,0.62,2.0,70.0,4.0,0.0,24.0,1.0,5.63636363636364,1.0,1.0,1.53846153846154,0.0,26.0,0.918072289156627,0.0,0.828125,0.5,0.5,1,0.7904188587611019
847,0,0.0,0.0,1.0,0.0,0.0,7.0,87.0,1.0,2.0,2.0,6.0,1.21,0.0,43.0,3.0,0.0,10.0,1.0,1.75,1.0,1.0,0.4,0.0,0.0,0.946524064171123,0.0,2.745241641998291,0.5,0.5,1,0.17183215837146704
850,0,2.0,4.0,1.0,0.0,2.0,8.0,171.0,1.0,4.0,1.0,7.0,1.08,0.0,88.0,1.0,9.551379203796387,17.0,2.0,4.47058823529412,0.0,1.0,0.421052631578947,0.0,209.0,0.9846547314578,0.0,1.0,0.5,0.5,1,2448620796203.6133
856,0,1.0,3.0,1.0,20.0,0.0,12.0,384.0,1.0,3.0,10.0,21.0,0.86,1.0,89.0,3.0,5.0,24.0,1.0,7.82142857142857,1.0,0.0,0.633333333333333,0.0,43.0,0.8751375491129096,0.0,0.0,0.5,0.5,2,3.2012810682918875
857,0,6.0,1.0,2.0,3.0,0.0,12.0,624.0,1.0,6.0,5.0,34.0,0.71,2.0,88.0,5.0,0.0,30.0,2.0,5.65957446808511,0.0,1.0,1.38775510204082,0.0,72.0,0.899496234647083,0.0,0.0,0.5,0.5,2,5.002311912721622
864,0,4.0,3.0,2.0,0.0,0.0,14.0,357.0,1.0,2.0,5.0,13.0,0.63,3.0,75.0,3.0,0.0,35.0,1.0,6.27272727272727,0.0,1.0,1.20833333333333,0.0,109.0,0.945402298850575,0.0,0.2685546875,0.5,0.5,1,2.5168253827718083
867,0,0.0,3.0,1.0,0.0,0.0,4.0,61.0,1.0,0.0,0.0,7.0,0.47,2.0,0.0,2.0,0.0,8.0,1.0,3.4,0.0,1.0,1.0,0.0,58.0,0.95397489539749,0.0,2.875031054019928,0.5,0.5,1,0.08429039928503146
869,0,0.0,0.0,2.0,0.0,0.0,10.0,166.0,1.0,1.0,3.0,7.0,0.79,3.0,45.0,3.0,0.0,19.0,1.0,4.25,2.0,2.0,2.1,0.0,19.0,0.83175355450237,0.0,0.183549165725708,0.5,0.5,1,2.5741608217130163
871,0,2.0,7.0,2.0,3.0,1.0,8.994140625,285.0,1.0,0.0,9.0,11.0,0.68,2.0,81.0,3.0,1.0,29.0,1.0,7.4,1.0,1.0,1.31818181818182,0.0,36.0,0.861386138613861,0.0,0.0,0.5,0.5,2,1.5087967919057232
873,0,1.0,13.563250601291656,1.0,0.0,0.0,7.0,491.0,2.0,6.0,18.0,35.0,0.87,0.0,86.0,3.0,0.0,28.0,1.0,5.05263157894737,0.0,1.0,0.55,0.0,48.0,0.9887259404802856,0.0,0.0,0.5,0.5,3,1436749398708.3438
874,0,4.0,0.0,1.0,0.0,0.0,3.0,279.0,1.0,0.0,35.0,56.0,0.54,0.0,95.0,2.0,0.0,36.0,2.0,2.01666666666667,0.0,1.0,0.516129032258065,0.0,0.0,0.7706412539231139,0.0,0.0,0.5,0.5,2,1.361174058575741
875,0,2.0,0.0,1.0,0.0,1.0,45.0,256.0,1.0,1.0,0.0,2.0,1.03,6.0,0.0,1.5029296875,0.0,19.0,1.0,8.8,3.0,1.0,2.28571428571429,0.0,401.0,0.667883211678832,0.0,1.0,0.5,0.5,1,1.6842508515434478
876,0,8.0,1.0,2.0,0.0,0.0,13.0,288.0,1.0,1.0,3.0,10.0,0.78,2.0,55.0,3.0,0.0,26.0,1.0,3.95,2.0,2.0,1.18181818181818,0.0,273.0,0.9635487765163065,0.0,0.0,0.5,0.5,2,6.474467421126048
877,0,0.0,4.0,1.0,0.0,0.0,7.0,146.0,1.0,2.0,1.0,9.0,1.33,0.0,73.0,3.0,8.0,14.0,1.0,2.46666666666667,0.0,0.0,0.294117647058824,0.0,16.0,0.924137931034483,0.0,1.81201171875,0.5,0.5,1,0.8012871180690669
881,0,2.0,0.0,2.0,0.0,0.0,16.0,121.0,1.0,0.0,5.0,4.0,0.52,4.0,60.0,1.2470703125,0.0,19.0,1.0,6.83333333333333,2.0,1.0,3.125,1.0,140.0,0.9886238028899268,0.0,2.0,0.5,0.5,2,7.439327794749212
884,0,1.0,0.0,2.0,0.0,0.0,14.0,153.0,1.0,0.0,8.0,8.0,0.47,4.0,58.0,4.0,0.0,34.0,1.0,8.11111111111111,0.0,1.0,1.90909090909091,0.0,79.0,0.9209552483360157,0.0,0.0,0.5,0.5,2,4.342283460680061
885,0,5.0,0.0,2.0,0.0,0.0,5.850623071193695,298.0,1.0,0.0,24.0,7.0,0.64,4.0,75.0,4.0,0.0,27.0,1.0,8.41666666666667,0.0,1.0,1.78571428571429,0.0,72.0,0.876923076923077,0.0,0.0,0.5,0.5,2,3.221501415517355
897,0,0.0,1.0,1.0,0.0,0.0,13.0,140.0,1.0,0.0,1.0,7.0,0.92,2.0,75.0,5.0,0.0,24.0,1.0,4.375,0.0,1.0,0.7,0.0,0.0,0.973760932944606,0.0,1.5729625225067139,0.5,0.5,1,0.2880328325192217
898,0,9.0,5.0,1.0,0.0,2.0,12.0,518.0,1.0,9.0,24.0,16.0,0.56,2.0,94.0,4.0,3.0,52.0,1.0,5.38461538461539,0.0,1.0,1.48780487804878,0.0,0.0,0.943217665615142,0.0,0.076904296875,0.5,0.5,1,1.9716010408222235
907,0,4.0,7.305908203125,1.0,1.0,0.0,7.0,446.0,1.0,2.0,13.0,0.0,1.3,1.0,95.0,1.0,1.0,22.0,2.0,7.80487804878049,1.0,0.0,0.441860465116279,0.0,25.0,0.988197424892704,0.0,2.0,0.5,0.5,1,27694091796875.0
909,0,0.0,1.0,1.0,0.0,0.0,3.0,40.0,1.0,1.0,5.0,3.0,0.39,1.0,48.0,0.9384765625,0.0,19.0,1.0,4.8,1.0,1.0,1.85714285714286,0.0,0.0,0.662650602409639,0.0,2.0,0.5,0.5,1,2.0649692685133787
910,0,23.0,10.0,2.0,3.0,0.0,1.97265625,20.0,1.0,6.0,30.0,0.0,0.6,4.0,95.0,4.0,0.0,68.0,1.0,4.93258426966292,0.0,0.0,1.34065934065934,0.0,143.0,0.935771826692793,0.0,0.0,0.5,0.5,4,31.009476912287564
911,0,0.0,7.0,2.0,0.0,0.0,15.0,462.16455078125,1.0,1.0,5.0,30.0,0.72,2.0,94.0,0.0,0.0,0.0,2.0,2.81578947368421,1.0,1.0,1.925,0.0,85.0,0.869698832206515,0.0,1.0,0.5,0.5,3,8.60867155716396
912,0,0.0,1.0,1.0,0.0,0.0,13.0,296.0,1.0,1.0,1.0,18.0,1.08,2.0,25.0,4.0,0.0,20.0,1.0,3.2,1.0,1.0,0.727272727272727,0.0,9.0,0.968944099378882,0.0,1.6856237053871155,0.5,0.5,1,0.8865346651908795
913,0,2.0,4.0,1.0,3.0,0.0,5.0,508.0,1.0,10.0,21.0,63.0,0.62,1.0,96.0,3.0,5.020986557006836,39.0,2.0,4.62025316455696,0.0,0.0,0.654320987654321,0.0,1.0,0.870223978919631,0.0,0.0,0.5,0.5,2,2979013442993.164
914,0,6.0,4.0,1.0,0.0,0.0,9.0,470.0,1.0,2.0,26.0,33.0,0.55,3.0,93.0,4.0,0.0,52.5400208234787,2.0,4.06666666666667,0.0,0.0,1.02127659574468,0.0,149.0,0.980544747081712,0.0,0.0,0.5,0.5,2,2.366720195753188
919,0,9.0,3.0,2.0,0.0,0.0,10.56640625,509.0,1.0,0.0,10.0,10.0,0.83,3.0,82.0,5.0,0.0,52.0,1.0,5.13636363636364,0.0,1.0,0.0,0.0,176.0,0.866449511400652,0.0,0.0,0.5,0.5,3,3.15497123564739
920,0,0.0,2.0,3.0,0.0,0.0,14.0,281.0,1.0,4.0,2.0,11.0,0.67,3.0,52.0,6.0,0.0,24.0,1.0,4.47058823529412,0.0,1.0,1.42105263157895,0.0,0.0,0.988636363636364,0.0,0.9070051908493042,0.5,0.5,1,0.7372148989275318
922,0,1.0,0.0,2.0,0.0,0.0,9.0,210.0,1.0,0.0,0.0,19.0,0.55,2.0,0.0,2.0,0.0,31.0,1.0,2.45,0.0,0.0,1.04545454545455,0.0,48.0,0.832592592592593,0.0,1.1920918226242065,0.5,0.5,1,0.5449266001451831
924,0,1.0,0.0,1.0,0.0,0.0,21.0,174.0,1.0,0.0,4.0,6.0,0.9,5.0,57.0,5.0,0.0,22.0,1.0,6.0,0.0,1.0,1.11111111111111,0.0,0.0,0.977324263038549,0.0,0.892578125,0.5,0.5,1,0.7469458215292413
927,0,1.0,3.0,1.0,0.0,0.0,9.0,141.0,1.0,0.0,9.0,9.0,0.73,2.0,75.0,4.0,0.0,23.0,1.0,3.69230769230769,1.0,1.0,0.533333333333333,0.0,2.0,0.908629441624365,0.0,1.4430071115493774,0.5,0.5,1,0.3756865563538695
928,0,0.0,1.0,2.0,0.0,0.0,26.0,342.0,1.0,4.0,1.0,7.0,1.04,4.0,50.0,0.888671875,0.0,28.0,1.0,5.0,0.0,1.0,1.71428571428571,0.0,303.0,0.9887259404802856,0.0,1.0,0.5,0.5,2,6.73219569871357
929,0,4.0,2.0,1.0,0.0,1.0,7.0676111578941345,343.0,1.0,1.0,8.0,9.0,0.7,3.0,85.0,5.0,0.0,47.0,1.0,5.3125,0.0,1.0,1.83333333333333,0.0,9.0,0.849519743863394,0.0,0.0,0.5,0.5,2,4.309368467238848
930,0,3.0,3.0,1.0,2.0,0.0,8.0,151.0,1.0,0.0,4.0,7.0,0.62,1.0,78.0,6.0,0.0,27.0,1.0,5.07692307692308,1.0,1.0,1.13333333333333,0.0,0.0,0.9,0.0,1.142578125,0.5,0.5,1,0.5783231316602062
932,0,2.0,2.0,1.0,0.0,0.0,2.0,80.0,1.0,0.0,1.0,16.0,0.35,0.0,95.0,5.0,0.0,14.0,2.0,2.25,0.0,1.0,1.18181818181818,0.0,16.0,0.96969696969697,0.0,1.5750550031661987,0.5,0.5,1,0.9611122331261568
935,0,6.0,7.0,1.0,6.0,1.0,16.0,777.0,1.0,8.0,11.0,23.0,0.8,3.0,93.0,5.0,1.0,47.0,1.0,5.11363636363636,0.0,0.0,1.1304347826087,0.0,0.0,0.967906265919511,0.0,0.2490234375,0.5,0.5,1,1.1810175114655463
936,0,0.0,1.0,1.0,0.0,0.0,8.0,54.0,1.0,0.0,2.0,3.0,0.64,1.0,50.0,4.0,0.0,12.0,1.0,5.75,1.0,1.0,1.16666666666667,0.0,13.0,0.932515337423313,0.0,1.8020503520965576,0.5,0.5,1,0.8080059678285676
940,0,3.0,0.0,2.0,0.0,0.0,36.0,338.0,1.0,0.0,2.0,5.0,0.7,13.0,13.29345703125,0.0,0.0,24.0,1.0,8.5,4.0,2.0,1.5,0.0,979.0,0.856115107913669,0.0,2.0,0.5,0.5,2,2.891655313833858
947,0,3.0,3.0,2.0,0.0,1.0,11.0,360.0,1.0,6.0,10.0,15.0,0.54,4.0,85.0,3.0,3.0,28.0,1.0,6.37037037037037,1.0,1.0,2.51724137931034,0.0,99.0,0.992506244796003,0.0,0.387451171875,0.5,0.5,1,1.7621400432505314
949,0,1.0,3.0,2.0,0.0,0.0,10.0,112.0,1.0,0.0,2.0,5.0,0.48,3.0,72.0,3.004392623901367,0.0,20.0,1.0,7.77777777777778,1.0,1.0,1.72727272727273,0.0,51.0,0.812182741116751,0.0,0.0,0.5,0.5,2,1.506884521126686
960,0,7.0,1.0,2.0,5.0,0.0,31.0,1114.0,1.0,3.0,40.0,22.0,0.85,5.0,66.01123046875,1.0,1.0,28.0,2.0,7.42424242424242,0.0,0.0,1.94285714285714,0.0,0.0,0.9887259404802856,0.0,0.0,0.5,0.5,3,5.74998073619553
962,0,0.0,8.0,2.0,0.0,0.0,9.0,219.0,1.0,0.0,8.0,12.0,0.71,2.0,90.0,4.0,0.0,30.0,2.0,2.8,0.0,0.0,1.68181818181818,0.0,26.0,0.944356120826709,0.0,0.44921875,0.5,0.5,1,2.3949691420461385
966,0,0.0,3.0,3.0,0.0,0.0,21.0,186.0,1.0,0.0,1.0,5.0,0.74,3.0,75.0,0.99853515625,0.0,17.0,1.0,4.0,1.0,1.0,2.2,0.0,58.0,0.87037037037037,0.0,1.0,0.5,0.5,1,2.698951061478012
970,0,0.0,8.178423762321472,1.0,0.0,0.0,9.0,600.0,1.0,11.0,10.0,33.0,0.96,1.0,89.0,2.0,0.0,25.0,3.0,4.91803278688525,0.0,1.0,0.555555555555556,0.0,115.0,0.9887259404802856,0.0,1.0,0.5,0.5,2,8821576237678.527
972,0,0.0,1.0,3.0,2.0,0.0,10.0,52.0,1.0,0.0,3.0,2.0,0.32,5.0,0.0,2.0,0.0,18.0,1.0,12.3333333333333,7.0,3.0,3.0891009807586673,1.0,0.0,0.949790794979079,0.0,2.0,0.5,0.5,1,0.5566561551980591
973,0,2.0,6.0,1.0,0.0,0.0,4.467659950256348,806.0,1.0,1.0,10.0,36.0,0.97,2.0,90.0,5.0,0.0,45.0,1.0,3.77777777777778,0.0,0.0,1.1063829787234,0.0,4.0,0.869918699186992,0.0,0.0,0.5,0.5,2,3.2889436116114124
976,0,0.0,7.0,1.0,4.0,3.0,7.0,568.0,1.0,12.0,7.0,48.0,0.7,0.0,98.0,1.0,4.35595703125,42.0,2.0,16.2835820895522,0.0,0.0,0.782608695652174,0.0,78.0,0.944264419961115,0.0,0.0,0.5,0.5,2,6644042968750.0
984,0,1.0,14.0,2.0,0.0,0.0,7.0,383.0483877658844,1.0,1.0,21.0,0.0,0.73,1.0,93.0,3.0,1.0,34.0,3.0,6.4375,1.0,1.0,0.780487804878049,0.0,130.0,0.897937024972856,0.0,0.0,0.5,0.5,3,15.811495703820247
985,0,7.0,5.79345703125,2.0,0.0,0.0,11.0,20.335693359375,1.0,3.0,6.0,74.0,0.62,2.0,97.0,3.0,0.0,19.47900390625,1.0,4.18487394957983,0.0,1.0,1.58677685950413,0.0,209.0,0.889700511322133,0.0,0.0,0.5,0.5,4,29206542968750.0
986,0,0.0,8.558349609375,1.0,0.0,1.0,11.0,912.0,1.0,6.0,10.0,54.0,1.07,0.0,95.0,2.0,3.0,7.1142578125,1.0,6.35443037974684,0.0,0.0,0.716049382716049,0.0,57.0,0.933299127757825,0.0,0.0,0.5,0.5,3,10441650390625.0
989,0,1.0,5.0,1.0,0.0,0.0,11.0,345.0,1.0,0.0,3.0,21.0,1.04,1.0,85.0,4.0,0.0,36.0,1.0,2.48148148148148,0.0,0.0,0.689655172413793,0.0,2.0,0.982961992136304,0.0,1.2477423548698425,0.5,0.5,1,1.181881589861713
992,0,3.0,9.0,2.0,0.0,0.0,3.73828125,20.200927734375,1.0,1.0,21.0,36.0,0.77,3.0,86.0,3.0,0.0,44.0,1.0,5.08163265306122,0.0,1.0,1.01960784313725,0.0,117.0,0.83210332103321,0.0,0.0,0.5,0.5,3,16.019414954152307
993,0,1.0,6.0,1.0,0.0,0.0,25.0,647.0,1.0,2.0,7.0,15.0,1.78,2.0,89.0,5.0,2.0,32.0,1.0,4.04166666666667,0.0,1.0,0.923076923076923,0.0,182.0,0.9502476588707102,0.0,0.0,0.5,0.5,2,8.983012577531733
997,0,0.0,6.0,1.0,0.0,0.0,8.0,294.0,1.0,2.0,2.0,24.0,1.11,0.0,51.0,4.0,8.0,22.0,1.0,3.03125,0.0,1.0,0.470588235294118,0.0,3.0,0.945773524720893,0.0,0.8786918520927429,0.5,0.5,1,1.4308027437648903
1003,0,2.0,1.0,2.0,0.0,0.0,24.0,283.0,1.0,0.0,7.0,6.0,0.47,22.0,79.0,0.47265625,0.0,38.0,1.0,10.5555555555556,1.0,1.0,3.72727272727273,0.0,47.0,0.97338065661047,0.0,3.0,0.5,0.5,1,2.3791607648709165
1005,0,17.0,4.0,1.0,19.0,0.0,6.90234375,20.0,1.0,2.0,15.0,19.0,0.88,4.0,88.0,3.0,0.0,49.0,1.0,6.92857142857143,0.0,1.0,1.15909090909091,0.0,18.0,0.986888111888112,0.0,0.0,0.5,0.5,3,17.85883593601522
1011,0,0.0,5.0,1.0,0.0,0.0,10.0,383.0,1.0,2.0,6.0,27.0,0.76,0.0,68.0,4.0,2.0,27.0,1.0,4.26470588235294,0.0,0.0,0.777777777777778,0.0,64.0,0.867827868852459,0.0,0.7376129031181335,0.5,0.5,1,0.1769776722525897
1012,0,1.0,0.0,1.0,0.0,0.0,7.0,55.0,1.0,0.0,5.0,4.0,0.62,1.0,48.0,2.0,0.0,17.0,1.0,4.4,1.0,2.0,1.85714285714286,0.0,0.0,0.7593956899919891,0.0,1.0,0.5,0.5,1,3.5804730623193968
1013,0,8.0,0.0,1.0,10.0,0.0,10.0,325.0,1.0,3.0,11.0,18.0,0.56,1.0,84.0,3.0,1.0,26.0,1.0,5.93103448275862,1.0,1.0,1.06451612903226,0.0,143.0,0.8863667933074699,0.0,0.0,0.5,0.5,2,2.6565806007303836
1023,0,2.0,1.0,1.0,6.0,0.0,8.0,94.0,1.0,0.0,1.0,6.0,0.64,1.0,53.0,2.4544789791107178,0.0,14.0,1.0,6.33333333333333,2.0,2.0,1.27272727272727,1.0,71.0,0.909420289855073,0.0,2.0,0.5,0.5,1,1.0424396471659516
1024,0,1.0,2.0,2.0,0.0,0.0,6.0,152.0,1.0,0.0,0.0,17.0,0.63,1.0,0.0,4.0,1.0,20.0,1.0,2.5,0.0,1.0,1.0,0.0,7.0,0.856521739130435,0.0,1.4952405095100403,0.5,0.5,1,1.0149463715695028
1025,0,1.0,0.0,2.0,2.0,0.0,8.0,55.0,1.0,0.0,0.0,3.0,0.48,2.0,62.0,4.0,0.0,21.0,1.0,8.75,2.0,5.0,1.33333333333333,0.0,2.0,0.959390862944162,0.0,1.1098098754882812,0.5,0.5,1,0.600425013160069
1027,0,2.0,4.0,1.0,6.0,0.0,12.0,371.0,1.0,4.0,8.0,15.0,0.98,1.0,82.0,3.0,8.901436865329742,26.0,1.0,5.96,1.0,1.0,0.962962962962963,0.0,46.0,0.9887259404802856,0.0,0.0,0.5,0.5,3,98563134670.25781
1028,0,1.0,3.0,1.0,0.0,0.0,16.0,273.0,1.0,0.0,3.0,11.0,0.92,3.0,82.0,1.51611328125,0.0,0.007080078125,1.0,4.33333333333333,0.0,1.0,1.41176470588235,0.0,0.0,0.790977443609023,0.0,1.0,0.5,0.5,2,7.1859089156494855
1030,0,4.0,1.0,2.0,1.0,1.0,2.98828125,385.0,1.0,2.0,8.0,10.0,0.63,5.0,88.0,5.0,0.0,51.0,1.0,5.47058823529412,0.0,1.0,1.73684210526316,0.0,6.0,0.822495606326889,0.0,0.0,0.5,0.5,2,4.680567243517154
1033,0,3.0,12.0,1.0,0.0,0.0,10.0,608.6571756601334,1.0,6.0,3.0,41.0,1.22,0.0,95.0,2.0,0.0,36.0,1.0,11.7258064516129,0.0,1.0,0.5,0.0,120.0,0.932909604519774,0.0,0.0,0.5,0.5,3,19000000000000.0
1034,0,0.0,2.0,2.0,0.0,0.0,12.0,296.0,1.0,1.0,0.0,19.0,0.81,2.0,0.0,2.0592974424362183,0.0,18.0,1.0,2.59090909090909,1.0,1.0,2.0,0.0,147.0,0.810092961487384,0.0,0.0,0.5,0.5,2,2.1206188243468684
1043,0,0.93017578125,0.0,1.0,3.0,0.0,7.0,20.0,1.0,3.0,53.0,117.0,0.71,1.0,97.0,2.0,0.0,64.0,2.0,2.93333333333333,0.0,1.0,0.832116788321168,0.0,101.0,0.927214170692432,0.0,0.0,0.5,0.5,3,14069824218750.0
1045,0,2.0,1.0,1.0,0.0,0.0,6.0,267.0,2.0,0.0,19.0,28.0,0.7,1.0,86.0,2.0,0.0,21.0,2.0,2.93548387096774,0.0,1.0,1.02941176470588,0.0,1.0,0.979946524064171,0.0,0.9848670959472656,0.5,0.5,1,1.3591885228998888
