test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
1638,0,2.0,98.0,2.0,2.0,3.0,9.0,362.0,2.0,1.0,6.0,23.0,0.73,87.0,4.0,0.0,11.0,1.0,2.25,0.0,1.0,0.828571428571429,0.0,115.0,0.482291666666667,1.0,0.0,2.0,0.593292363305438,0.4067076366945622,1
1641,0,4.0,98.0,1.0,2.0,2.0,8.0,399.0,2.0,1.0,6.0,29.0,0.72,92.0,4.0,0.0,12.0,1.0,1.875,0.0,1.0,0.558139534883721,0.0,361.0,0.35522664199815,1.0,0.0,3.0,0.5489146188560668,0.4510853811439332,1
1648,0,5.0,98.0,1.0,5.0,3.0,4.0,329.0,2.0,1.0,8.0,48.0,0.46,84.0,4.0,0.0,17.0,2.0,3.09259259259259,1.0,1.0,0.666666666666667,0.0,0.0,0.705245628642798,0.0,0.0,2.0,0.5544618705460066,0.44553812945399346,1
1668,0,2.0,0.0,1.0,0.0,5.0,3.0,301.0,2.0,4.0,0.0,33.0,0.31,0.0,1.0,0.0,14.0,2.0,1.58974358974359,0.0,1.0,0.714285714285714,0.0,33.0,0.883858267716535,1.0,0.0,3.0,0.6483658964723479,0.35163410352765223,1
1669,0,19.0,98.0,1.0,10.0,5.0,6.0,527.0,1.0,1.0,0.0,57.0,0.2,96.0,4.0,1.0,20.0,1.0,3.18181818181818,0.0,2.0,1.74683544303797,0.0,1.0,0.867291844273941,1.0,0.0,7.0,0.505746652723993,0.4942533472760069,1
1671,0,0.0,0.0,1.0,0.0,1.0,9.0,137.0,1.0,2.0,2.0,10.0,0.69,83.0,2.0,0.0,8.0,1.0,1.5,0.0,2.0,0.428571428571429,0.0,0.0,0.929347826086957,0.0,0.0,3.0,0.5769788382173426,0.4230211617826574,1
1675,0,19.0,2.0,1.0,6.0,1.0,2.0,105.0,3.0,2.0,5.0,17.0,0.16,90.0,2.0,0.0,9.0,1.0,2.925,0.0,0.0,0.659090909090909,0.0,68.0,0.928042328042328,1.0,0.0,0.0,0.5769874069269554,0.42301259307304473,1
1687,0,14.0,0.0,1.0,7.0,8.0,10.0,277.0,1.0,0.0,3.0,8.0,0.67,79.0,1.0,0.0,9.0,1.0,4.59090909090909,0.0,1.0,1.08333333333333,0.0,0.0,0.690566037735849,0.0,0.0,2.0,0.543042201870797,0.45695779812920306,1
1690,0,7.0,2.0,1.0,2.0,7.0,6.0,156.0,3.0,0.0,0.0,11.0,0.44,96.0,1.0,0.0,11.0,2.0,1.9,0.0,1.0,1.20833333333333,0.0,0.0,0.967576791808874,0.0,0.0,3.0,0.6247713620207824,0.3752286379792174,1
1700,0,3.0,0.0,1.0,0.0,1.0,2.0,61.0,1.0,0.0,2.0,11.0,0.16,75.0,2.0,0.0,10.0,1.0,1.92857142857143,0.0,2.0,1.125,0.0,0.0,0.9,0.0,0.0,3.0,0.5816659567851391,0.41833404321486095,1
1717,0,3.0,0.0,2.0,3.0,3.0,3.0,79.0,4.0,1.0,0.0,11.0,0.22,83.0,2.0,0.0,9.0,2.0,1.46666666666667,0.0,1.0,1.15,0.0,72.0,0.859405940594059,0.5,0.0,0.0,0.6660493591074566,0.3339506408925436,1
1730,0,5.0,0.0,1.0,0.0,2.0,5.0,283.0,1.0,0.0,0.0,46.0,0.25,0.0,2.0,0.0,10.0,1.0,3.31372549019608,0.0,1.0,0.377358490566038,0.0,0.0,0.506180469715698,0.0,0.0,2.0,0.5276785778365364,0.4723214221634636,1
2408,0,2.0,0.0,2.0,3.0,2.0,3.0,42.0,1.0,0.0,1.0,5.0,0.3,67.0,2.0,0.0,5.0,1.0,3.28571428571429,0.0,2.0,1.88888888888889,0.0,6.0,0.897560975609756,1.0,0.0,0.0,0.755785213005475,0.24421478699452526,1
1737,0,1.0,0.0,1.0,0.0,3.0,19.0,258.0,2.0,1.0,0.0,8.0,0.42,0.0,2.0,0.0,12.0,2.0,6.5,0.0,1.0,1.15384615384615,0.0,0.0,0.821984435797665,0.0,0.0,1.0,0.5697666947672103,0.4302333052327897,1
1738,0,1.0,1.0,1.0,0.0,3.0,13.0,115.0,1.0,0.0,0.0,5.0,0.58,0.0,2.0,0.0,13.0,1.0,3.71428571428571,1.0,2.0,2.0,0.0,21.0,0.785714285714286,1.0,0.0,0.0,0.577097075167657,0.42290292483234315,1
1739,0,15.0,0.0,1.0,37.0,7.0,10.0,426.0,2.0,2.0,0.0,5.0,0.45,84.0,2.0,0.0,1.0,2.0,9.27272727272727,0.0,1.0,1.84,0.0,0.0,0.917227456258412,0.0,0.0,0.0,0.5241179765336426,0.47588202346635744,1
1740,0,1.0,5.0,1.0,16.0,10.0,3.0,191.0,3.0,0.0,2.0,15.0,0.79,93.0,1.0,2.0,9.0,2.0,3.95238095238095,1.0,1.0,0.68,0.0,0.0,0.857685009487666,0.0,0.0,2.0,0.5190175404393903,0.4809824595606096,1
1752,0,21.0,0.0,1.0,37.0,22.0,1.0,217.0,1.0,2.0,0.0,5.0,0.52,96.0,2.0,0.0,8.0,1.0,4.07142857142857,1.0,1.0,1.23333333333333,0.0,0.0,0.960725075528701,0.0,0.0,3.0,0.6634645460848888,0.33653545391511136,1
1755,0,2.0,0.0,1.0,9.0,3.0,0.0,86.0,2.0,3.0,2.0,14.0,0.08,87.0,2.0,0.0,7.0,2.0,4.47368421052632,0.0,2.0,1.5,0.0,0.0,0.965964343598055,0.0,0.0,2.0,0.6642408643307067,0.33575913566929316,1
1757,0,25.0,0.0,1.0,21.0,4.0,9.0,459.0,1.0,3.0,0.0,7.0,0.37,97.0,1.0,0.0,11.0,1.0,3.88571428571429,0.0,0.0,0.864864864864865,0.0,0.0,0.878149100257069,0.0,0.0,4.0,0.5563703684677868,0.44362963153221324,1
2422,0,3.0,0.0,1.0,3.0,7.0,11.0,127.0,1.0,0.0,2.0,39.0,0.12,93.0,5.0,0.0,11.0,1.0,2.14285714285714,0.0,1.0,0.181818181818182,0.0,36.0,1.0,1.0,0.0,0.0,0.5444170317096674,0.4555829682903326,2
1778,0,0.0,98.0,1.0,1.0,9.0,7.0,478.0,2.0,1.0,0.0,53.0,0.55,46.0,4.0,0.0,11.0,2.0,4.33333333333333,0.0,0.0,0.768115942028985,0.0,4.0,0.943973941368078,1.0,0.0,5.0,0.553542968804899,0.44645703119510094,1
1780,0,11.0,98.0,1.0,1.0,11.0,6.0,322.0,2.0,1.0,2.0,33.0,0.21,77.0,4.0,0.0,9.0,2.0,1.71111111111111,0.0,1.0,0.458333333333333,0.0,65.0,0.733748886910062,0.666666666666667,0.0,6.0,0.5596830401027318,0.44031695989726805,1
1797,0,4.0,0.0,1.0,3.0,21.0,3.0,142.0,2.0,1.0,0.0,26.0,0.29,88.0,2.0,0.0,8.0,2.0,0.903225806451613,0.0,1.0,0.147058823529412,0.0,0.0,0.97997138769671,0.0,0.0,1.0,0.5463452095416387,0.4536547904583613,1
1799,0,19.0,0.0,1.0,321.0,10.0,6.0,460.0,2.0,3.0,1.0,36.0,0.31,92.0,4.0,0.0,9.0,2.0,8.55172413793103,0.0,1.0,0.868852459016393,0.0,0.0,0.958313817330211,0.0,0.0,5.0,0.5343383439846429,0.46566165601535725,1
2433,0,3.0,0.0,1.0,41.0,8.0,13.0,700.0,2.0,1.0,0.0,13.0,0.44,96.0,0.0,0.0,11.0,2.0,6.11538461538461,0.0,0.0,1.52727272727273,0.0,18.0,0.993348115299335,1.0,0.0,1.0,0.5733072288172513,0.4266927711827488,2
2434,0,24.0,0.0,1.0,21.0,6.0,8.0,318.0,1.0,2.0,6.0,6.0,0.39,91.0,1.0,0.0,12.0,1.0,5.59375,0.0,1.0,1.08823529411765,0.0,49.0,0.994720965309201,1.0,0.0,2.0,0.5488053458793433,0.4511946541206568,1
1815,0,1.0,0.0,1.0,1.0,1.0,8.0,127.0,1.0,0.0,0.0,11.0,0.26,75.0,1.0,0.0,10.0,1.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.91375,0.0,0.0,4.0,0.6442450589332752,0.3557549410667248,1
2438,0,30.0,0.0,2.0,4.0,15.0,4.0,459.0,1.0,2.0,2.0,17.0,0.26,99.0,1.0,0.0,16.0,1.0,4.51020408163265,0.0,1.0,0.666666666666667,0.0,0.0,0.973226238286479,0.0,0.0,5.0,0.5770582257791028,0.4229417742208971,2
1820,0,19.0,98.0,1.0,1.0,6.0,7.0,282.0,1.0,3.0,0.0,14.0,0.32,86.0,4.0,0.0,16.0,1.0,2.94444444444444,0.0,1.0,0.789473684210526,0.0,74.0,0.639494026704146,1.0,0.0,4.0,0.608535517890861,0.39146448210913903,1
2446,0,1.0,0.0,2.0,4.0,2.0,6.0,50.0,2.0,1.0,0.0,4.0,0.49,80.0,2.0,0.0,10.0,2.0,1.83333333333333,1.0,1.0,0.888888888888889,0.0,0.0,0.775862068965517,0.0,0.0,0.0,0.7273239945955122,0.2726760054044877,1
2450,0,7.0,0.0,1.0,3.0,4.0,5.0,174.0,3.0,2.0,8.0,9.0,0.49,78.0,0.0,0.0,8.0,2.0,3.38888888888889,0.0,1.0,1.36363636363636,0.0,0.0,0.5,0.0,0.0,0.0,0.6420728099856461,0.357927190014354,1
1840,0,1.0,0.0,1.0,0.0,1.0,3.0,34.0,1.0,0.0,0.0,1.0,1.13,0.0,2.0,0.0,15.0,1.0,1.5,1.0,2.0,1.4,0.0,14.0,0.714285714285714,0.666666666666667,0.0,2.0,0.6568097971001338,0.3431902028998661,1
2471,0,19.0,1.0,1.0,7.0,10.0,11.0,581.0,2.0,2.0,1.0,27.0,0.41,96.0,1.0,0.0,12.0,2.0,3.16326530612245,0.0,1.0,1.07692307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.5238156411598137,0.47618435884018634,1
1886,0,2.0,0.0,1.0,0.0,2.0,5.0,151.0,2.0,2.0,3.0,13.0,0.39,52.0,2.0,0.0,10.0,2.0,2.64705882352941,1.0,2.0,0.55,0.0,0.0,0.831460674157303,0.0,0.0,2.0,0.5121774404765033,0.48782255952349673,1
1888,0,7.0,0.0,1.0,0.0,2.0,1.0,52.0,2.0,1.0,0.0,16.0,0.22,0.0,1.0,0.0,7.0,2.0,3.04166666666667,0.0,1.0,0.296296296296296,0.0,114.0,0.63716814159292,1.0,0.0,3.0,0.6349254913869331,0.36507450861306673,1
1907,0,1.0,0.0,1.0,24.0,2.0,6.0,366.0,1.0,22.0,0.0,23.0,0.64,96.0,2.0,1.0,14.0,1.0,5.71739130434783,0.0,1.0,0.645833333333333,0.0,0.0,0.656474820143885,0.0,0.0,1.0,0.5321974276256729,0.4678025723743271,1
1960,0,2.0,0.0,1.0,0.0,6.0,10.0,148.0,2.0,3.0,3.0,7.0,0.83,72.0,2.0,3.0,9.0,2.0,8.0,0.0,0.0,1.06666666666667,0.0,0.0,0.802777777777778,0.0,0.0,1.0,0.528517967870219,0.47148203212978107,1
1975,0,5.0,3.0,1.0,321.0,12.0,6.0,157.0,4.0,2.0,1.0,8.0,0.8,86.0,2.0,0.0,3.0,2.0,3.94444444444444,0.0,1.0,0.565217391304348,0.0,0.0,0.734793187347932,0.0,0.0,6.0,0.5119272213893699,0.48807277861063,1
1978,0,3.0,0.0,1.0,3.0,11.0,2.0,91.0,4.0,2.0,4.0,15.0,0.57,85.0,2.0,0.0,2.0,2.0,6.65,1.0,1.0,5.2,0.0,0.0,0.774305555555556,0.0,0.0,2.0,0.5423418519114658,0.4576581480885343,1
2071,0,7.0,0.0,1.0,8.0,2.0,6.0,209.0,4.0,0.0,4.0,15.0,0.42,91.0,0.0,0.0,9.0,2.0,3.13636363636364,0.0,2.0,1.14814814814815,0.0,0.0,0.578814627994956,0.0,0.0,0.0,0.5515075933676973,0.44849240663230266,1
2121,0,4.0,0.0,1.0,5.0,12.0,0.0,47.0,1.0,0.0,19.0,43.0,0.11,93.0,1.0,0.0,9.0,2.0,7.08510638297872,1.0,1.0,0.714285714285714,0.0,0.0,0.903409090909091,0.0,0.0,3.0,0.5582785599745909,0.441721440025409,1
