test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
1106,0,2.0,1.0,1.0,0.0,0.0,6.0,285.0,2.0,0.0,7.0,32.0,1.05,88.0,2.0,0.0,23.0,2.0,2.71428571428571,0.0,1.0,0.894736842105263,0.0,0.0,0.921219822109276,0.0,0.0,5.0,0.5595492417923374,0.44045075820766255,2
1117,0,33.0,1.0,2.0,1.0,3.0,20.0,248.333,1.0,0.0,7.0,8.0,0.42,91.0,1.0,0.0,71.0,2.0,10.1190476190476,0.0,0.0,2.20454545454545,0.0,0.0,0.535906897530514,0.0,0.0,9.0,0.5185632211698714,0.4814367788301286,5
1121,0,1.0,0.0,1.0,2.0,5.0,4.0,127.0,1.0,15.0,38.0,103.0,0.7,97.0,1.0,2.0,61.0,3.0,2.42857142857143,0.0,0.0,0.628099173553719,0.0,0.0,0.83987103707684,0.0,0.0,2.0,0.5377774171959967,0.4622225828040033,2
1126,0,0.0,1.0,2.0,0.0,0.0,11.0,83.0,1.0,0.0,1.0,3.0,1.24,50.0,2.0,0.0,7.0,1.0,2.5,0.0,1.0,2.0,0.0,0.0,0.915730337078652,0.0,0.0,3.0,0.8430161214776737,0.15698387852232626,1
1147,0,0.0,9.0,1.0,0.0,0.0,9.0,150.0,1.0,0.0,25.0,3.0,0.39,75.0,3.0,1.0,33.0,1.0,10.3333333333333,0.0,1.0,1.92857142857143,0.0,0.0,0.971875,0.0,0.0,2.0,0.556046286915728,0.443953713084272,1
1151,0,1.0,1.0,1.0,0.0,0.0,14.0,161.0,1.0,1.0,7.0,5.0,1.05,69.0,5.0,0.0,18.0,1.0,6.125,0.0,2.0,1.6,0.0,0.0,0.95959595959596,0.0,0.0,2.0,0.5050751651156498,0.4949248348843503,1
1171,0,1.0,0.0,1.0,0.0,1.0,5.0,268.0,1.0,0.0,0.0,44.0,0.28,0.0,1.0,0.0,54.0,2.0,9.57777777777778,1.0,1.0,0.0851063829787234,0.0,23.0,0.845977011494253,1.0,0.0,3.0,0.5497436592899505,0.45025634071004944,1
1174,0,0.0,2.0,2.0,0.0,0.0,15.0,111.0,1.0,4.0,6.0,0.0,29.08,63.0,1.0,2.0,15.0,1.0,4.0,1.0,0.0,1.625,0.0,0.0,0.76890756302521,0.0,0.0,3.0,0.6914556131455784,0.30854438685442165,1
1189,0,21.0,2.0,2.0,0.0,0.0,17.0,248.333,2.0,1.0,46.0,9.0,0.38,87.0,1.0,0.0,79.0,2.0,10.6666666666667,1.0,1.0,1.94444444444444,0.0,2.0,0.874439461883408,1.0,0.0,2.0,0.5390568910304874,0.46094310896951257,3
1203,0,0.0,1.0,2.0,0.0,1.0,6.0,180.0,1.0,3.0,6.0,18.0,2.06,88.0,2.0,19.0,26.0,1.0,7.72727272727273,0.0,0.0,1.16666666666667,0.0,27.0,0.859778597785978,0.5,0.0,4.0,0.6252848629950927,0.3747151370049073,1
1204,0,2.0,0.0,1.0,0.0,2.0,8.0,161.0,1.0,0.0,6.0,12.0,0.83,79.0,1.0,0.0,15.0,2.0,4.42857142857143,1.0,1.0,1.25,0.0,108.0,0.702637889688249,1.0,0.0,2.0,0.5993469639773279,0.40065303602267205,1
1205,0,1.0,2.0,1.0,0.0,2.0,8.0,248.333,1.0,1.0,13.0,30.0,29.08,93.0,1.0,3.0,31.0,2.0,2.52941176470588,0.0,0.0,0.638888888888889,0.0,114.0,0.753623188405797,0.6,0.0,4.0,0.6457065432206216,0.3542934567793784,2
1209,0,1.0,1.0,1.0,0.0,0.0,9.0,182.0,1.0,93.0,13.0,13.0,0.55,80.0,3.0,0.0,15.0,2.0,5.4,1.0,1.0,1.47058823529412,0.0,0.0,0.866888519134775,0.0,0.0,3.0,0.5117295501775154,0.48827044982248463,1
1260,0,5.0,0.0,2.0,4.0,0.0,11.0,397.0,1.0,0.0,7.0,23.0,0.59,80.0,1.0,0.0,19.0,2.0,6.96428571428571,1.0,1.0,1.43333333333333,0.0,36.0,1.0,1.0,0.0,7.0,0.52067340210348,0.47932659789652,4
1262,0,3.0,1.0,2.0,0.0,0.0,5.0,119.0,1.0,0.0,16.0,14.0,0.49,84.0,3.0,0.0,10.0,2.0,4.5,1.0,1.0,1.2,0.0,0.0,1.0,0.0,0.0,2.0,0.6998969833424145,0.30010301665758554,1
1266,0,6.0,0.0,2.0,0.0,0.0,11.0,257.0,1.0,0.0,7.0,8.0,0.88,82.0,3.0,0.0,20.0,2.0,5.64285714285714,1.0,2.0,1.375,0.0,0.0,0.988817891373802,0.0,0.0,2.0,0.7697162949650821,0.2302837050349179,1
1272,0,2.0,1.0,2.0,0.0,0.0,13.0,588.0,1.0,6.0,46.0,14.0,0.82,87.0,2.0,2.0,28.0,3.0,9.52173913043478,0.0,1.0,1.88,0.0,0.0,0.869745003445899,0.0,0.0,1.0,0.5354943423773573,0.46450565762264273,2
1274,0,2.0,3.0,1.0,0.0,1.0,7.0,518.0,1.0,0.0,16.0,55.0,0.96,92.0,1.0,0.0,17.0,4.0,1.93333333333333,0.0,0.0,0.435483870967742,0.0,0.0,0.943625325238508,0.0,0.0,1.0,0.567545040438973,0.4324549595610269,1
1283,0,4.0,9.0,2.0,0.0,1.0,14.0,295.0,1.0,0.0,7.0,4.0,0.43,82.0,3.0,0.0,43.0,1.0,11.2941176470588,2.0,1.0,2.63157894736842,0.0,1.0,0.973660308810173,1.0,0.0,2.0,0.5017187618978614,0.4982812381021386,2
1285,0,1.0,0.0,1.0,0.0,0.0,8.0,44.0,1.0,1.0,2.0,1.0,0.33,66.0,2.0,0.0,14.0,1.0,7.66666666666667,3.0,2.0,3.0,0.0,0.0,0.960975609756098,0.0,0.0,3.0,0.8469660431035514,0.1530339568964486,1
1287,0,8.0,3.0,1.0,0.0,0.0,4.0,156.0,1.0,0.0,7.0,15.0,0.32,90.0,3.0,0.0,30.0,3.0,4.65384615384615,0.0,1.0,1.82142857142857,0.0,0.0,0.786179921773142,0.0,0.0,2.0,0.6680745911001444,0.3319254088998556,1
1289,0,0.0,1.0,1.0,0.0,0.0,3.0,288.0,1.0,0.0,5.0,74.0,29.08,80.0,1.0,0.0,33.0,2.0,1.52,1.0,1.0,0.194805194805195,0.0,0.0,0.768028846153846,0.0,0.0,3.0,0.6821745513770164,0.31782544862298356,1
1295,0,1.0,11.0,1.0,0.0,0.0,5.0,31.0,1.0,1.0,33.0,51.0,0.75,95.0,1.0,1.0,41.0,2.0,3.125,0.0,1.0,0.409090909090909,0.0,0.0,0.874690849134378,0.0,0.0,1.0,0.7090885118985655,0.2909114881014346,2
1297,0,3.0,0.0,2.0,0.0,2.0,13.0,182.0,1.0,0.0,5.0,9.0,29.08,71.0,1.0,0.0,24.0,2.0,4.75,1.0,1.0,1.35714285714286,0.0,2.0,0.884126984126984,1.0,0.0,5.0,0.7237119882905121,0.2762880117094879,1
1304,0,9.0,0.0,3.0,3.0,0.0,20.0,248.333,1.0,0.0,2.0,18.0,0.68,85.0,2.0,1.0,33.0,2.0,6.18518518518519,0.0,1.0,1.93103448275862,0.0,109.0,1.0,0.8,0.0,3.0,0.5963728148268932,0.40362718517310675,2
1308,0,1.0,0.0,5.0,0.0,0.0,35.0,173.0,1.0,2.0,0.0,1.0,0.61,0.0,1.0,1.0,20.0,1.0,13.5,1.0,2.0,3.83333333333333,0.0,93.0,0.927272727272727,0.5,0.0,2.0,0.6351058866937025,0.36489411330629756,1
1311,0,2.0,1.0,1.0,5.0,0.0,20.0,248.333,1.0,8.0,7.0,26.0,0.86,87.0,2.0,2.0,38.0,2.0,8.07692307692308,0.0,0.0,1.34146341463415,0.0,36.0,0.88031565103025,0.5,0.0,3.0,0.530573586641852,0.4694264133581481,5
1389,0,18.0,11.0,1.0,15.0,0.0,7.0,248.333,4.0,1.0,41.0,9.0,0.38,96.0,1.0,1.0,70.0,6.0,5.825,0.0,0.0,1.17647058823529,0.0,0.0,0.688141592920354,0.0,0.0,2.0,0.5431640725918536,0.45683592740814644,3
1391,0,4.0,2.0,1.0,9.0,1.0,7.0,248.333,1.0,27.0,12.0,79.0,0.82,96.0,1.0,1.0,24.0,4.0,6.13392857142857,0.0,0.0,0.789473684210526,0.0,41.0,0.917268786127168,1.0,0.0,3.0,0.6582182356544715,0.3417817643455286,2
1395,0,3.0,0.0,1.0,3.0,0.0,12.0,365.0,1.0,10.0,9.0,10.0,0.86,84.0,2.0,1.0,17.0,2.0,4.21739130434783,1.0,0.0,1.28,0.0,0.0,1.0,0.0,0.0,4.0,0.517077532568725,0.482922467431275,1
1417,0,19.0,6.0,1.0,14.0,0.0,12.0,15.0,1.0,45.0,28.0,12.0,0.69,93.0,2.0,2.0,39.0,3.0,5.79268292682927,0.0,0.0,1.10714285714286,0.0,0.0,0.788707799767171,0.0,0.0,2.0,0.5297949925119856,0.47020500748801436,2
1436,0,6.0,7.0,2.0,7.0,0.0,13.0,248.333,1.0,10.0,13.0,5.0,0.46,90.0,3.0,2.0,19.0,2.0,7.10714285714286,1.0,2.0,2.2,0.0,0.0,0.598480050664978,0.0,0.0,3.0,0.6182330342621769,0.38176696573782304,2
1437,0,6.0,5.0,1.0,0.0,0.0,9.0,189.0,1.0,2.0,2.0,1.0,0.73,67.0,2.0,0.0,7.0,1.0,4.42857142857143,2.0,1.0,1.75,0.0,0.0,0.995967741935484,0.0,0.0,1.0,0.7635083456692424,0.2364916543307576,1
1464,0,5.0,0.0,1.0,6.0,0.0,12.0,340.0,1.0,6.0,1.0,11.0,0.7,87.0,1.0,0.0,15.0,1.0,8.45454545454546,1.0,1.0,1.54166666666667,0.0,0.0,0.477035490605428,0.0,0.0,3.0,0.5032677538843107,0.49673224611568934,1
1468,0,35.0,2.0,2.0,30.0,0.0,12.0,248.333,1.0,17.0,63.0,54.0,0.6,96.0,1.0,0.0,56.0,6.0,7.27777777777778,0.0,1.0,1.58181818181818,0.0,13.0,1.0,1.0,0.0,3.0,0.6571234612999873,0.34287653870001267,3
1469,0,0.0,0.0,1.0,0.0,0.0,2.0,185.0,1.0,0.0,1.0,39.0,0.85,97.0,1.0,0.0,19.0,3.0,0.692307692307692,0.0,0.0,0.341463414634146,0.0,0.0,0.9,0.0,0.0,4.0,0.5244077374240628,0.4755922625759372,1
1472,0,25.0,0.0,1.0,26.0,0.0,7.0,248.333,1.0,2.0,7.0,48.0,0.43,94.0,1.0,0.0,43.0,5.0,5.50666666666667,0.0,1.0,0.91025641025641,0.0,4.0,1.0,1.0,0.0,8.0,0.5304323939124098,0.46956760608759024,3
1491,0,12.0,3.0,1.0,14.0,0.0,7.0,248.333,2.0,14.0,7.0,71.0,0.64,94.0,3.0,1.0,48.0,3.0,5.18,0.0,1.0,1.14563106796116,0.0,1.0,0.928775948460988,1.0,0.0,3.0,0.7019796785891789,0.29802032141082113,3
1513,0,3.0,7.0,1.0,1.0,0.0,4.0,224.0,1.0,0.0,13.0,23.0,0.82,90.0,1.0,2.0,22.0,3.0,2.60606060606061,0.0,0.0,0.828571428571429,0.0,0.0,0.9,0.0,0.0,3.0,0.5036823455586736,0.4963176544413263,1
1542,0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1.0,0.0,121.0,0.0,29.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.740740740740741,0.5,0.0,3.0,0.5464693974979054,0.45353060250209465,2
1543,0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,1.0,0.0,1179.0,0.0,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736118746564046,0.6,0.0,1.0,0.512127989400629,0.48787201059937096,2
1596,0,2.0,0.0,2.0,0.0,2.0,6.0,44.0,1.0,0.0,0.0,1.0,29.08,0.0,3.0,0.0,12.0,1.0,2.33333333333333,1.0,2.0,1.2,0.0,1.0,0.801652892561983,1.0,0.0,3.0,0.7984906630205557,0.2015093369794443,1
1609,0,0.0,0.0,1.0,0.0,1.0,2.0,25.0,1.0,0.0,0.0,3.0,2.06,0.0,4.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.731182795698925,0.0,0.0,0.0,0.7009962580741034,0.29900374192589657,1
1620,0,12.0,0.0,1.0,8.0,5.0,2.0,124.0,3.0,0.0,8.0,8.0,0.42,88.0,2.0,0.0,10.0,2.0,3.0,0.0,1.0,0.541666666666667,0.0,0.0,0.861216730038023,0.0,0.0,2.0,0.8178074176614673,0.18219258233853275,1
2387,0,7.0,0.0,1.0,2.0,4.0,6.0,167.0,3.0,0.0,1.0,12.0,0.41,86.0,2.0,0.0,8.0,2.0,2.73684210526316,0.0,1.0,1.08695652173913,0.0,0.0,0.99375,0.0,0.0,2.0,0.9381227799619024,0.061877220038097584,1
1638,0,2.0,6.0,2.0,2.0,3.0,9.0,362.0,2.0,1.0,6.0,23.0,0.73,87.0,2.0,0.0,11.0,1.0,2.25,0.0,1.0,0.828571428571429,0.0,115.0,0.9,1.0,0.0,2.0,0.5438347729450657,0.45616522705493434,2
1639,0,2.0,0.0,1.0,0.0,2.0,2.0,130.0,1.0,2.0,1.0,39.0,0.32,16.0,4.0,0.0,15.0,1.0,1.46511627906977,0.0,1.0,0.622222222222222,0.0,0.0,1.0,0.0,0.0,1.0,0.7373344432125684,0.2626655567874317,1
1641,0,4.0,6.0,1.0,2.0,2.0,8.0,399.0,2.0,1.0,6.0,29.0,0.72,92.0,2.0,0.0,12.0,1.0,1.875,0.0,1.0,0.558139534883721,0.0,361.0,1.0,1.0,0.0,3.0,0.7263218564252886,0.27367814357471143,2
1648,0,5.0,0.0,1.0,5.0,3.0,4.0,329.0,2.0,1.0,8.0,48.0,0.46,84.0,2.0,0.0,17.0,2.0,3.09259259259259,1.0,1.0,0.666666666666667,0.0,0.0,1.0,0.0,0.0,2.0,0.8084917237935952,0.19150827620640473,2
1663,0,1.0,0.0,1.0,0.0,1.0,15.0,52.0,1.0,0.0,0.0,1.0,0.57,0.0,1.0,0.0,67.0,1.0,1.5,1.0,2.0,2.4,0.0,8.0,0.395209580838323,1.0,0.0,4.0,0.7595502014241906,0.24044979857580936,1
1669,0,19.0,0.0,1.0,10.0,2.0,6.0,127.0,1.0,1.0,0.0,57.0,29.08,96.0,4.0,1.0,20.0,1.0,3.18181818181818,0.0,2.0,1.74683544303797,0.0,1.0,0.867291844273941,1.0,0.0,7.0,0.505549071613814,0.49445092838618604,3
1671,0,0.0,0.0,1.0,0.0,1.0,9.0,137.0,1.0,2.0,2.0,10.0,0.69,83.0,2.0,0.0,8.0,1.0,1.5,0.0,2.0,0.428571428571429,0.0,0.0,0.929347826086957,0.0,0.0,3.0,0.7788212984240664,0.22117870157593353,1
1677,0,5.0,1.0,1.0,5.0,1.0,3.0,174.0,2.0,4.0,1.0,26.0,2.06,78.0,4.0,0.0,10.0,1.0,2.27777777777778,0.0,2.0,0.435897435897436,0.0,335.0,1.0,0.857142857142857,0.0,0.0,0.5898071770730408,0.41019282292695924,1
1683,0,48.0,0.0,2.0,6.0,17.0,8.0,248.333,1.0,1.0,1.0,55.0,29.08,98.0,4.0,0.0,16.0,1.0,4.70192307692308,0.0,0.0,0.830188679245283,0.0,0.0,0.9,0.0,0.0,5.0,0.5160069248298385,0.4839930751701616,3
1687,0,14.0,0.0,1.0,7.0,8.0,10.0,277.0,1.0,0.0,3.0,8.0,0.67,79.0,2.0,0.0,9.0,1.0,4.59090909090909,0.0,1.0,1.08333333333333,0.0,0.0,0.690566037735849,0.0,0.0,2.0,0.6819788444290332,0.3180211555709668,1
2400,0,56.0,1.0,1.0,4.0,33.0,7.0,248.333,11.0,2.0,4.0,52.0,0.33,97.0,2.0,0.0,29.0,3.0,3.53153153153153,0.0,0.0,0.67479674796748,0.0,36.0,0.892831105710814,0.5,0.0,2.0,0.6184284818371828,0.3815715181628172,3
1700,0,3.0,0.0,1.0,0.0,1.0,2.0,61.0,1.0,0.0,2.0,11.0,1.05,75.0,4.0,0.0,10.0,1.0,1.92857142857143,0.0,2.0,1.125,0.0,0.0,0.9,0.0,0.0,3.0,0.6100308350983383,0.3899691649016616,1
1707,0,30.0,1.0,2.0,11.0,43.0,4.0,442.0,1.0,2.0,0.0,15.0,0.15,94.0,2.0,0.0,16.0,1.0,7.54166666666667,0.0,1.0,1.26,0.0,0.0,0.995516877637131,0.0,0.0,1.0,0.9441015164292387,0.055898483570761354,1
1717,0,3.0,0.0,2.0,3.0,3.0,3.0,79.0,4.0,1.0,0.0,11.0,0.22,83.0,2.0,0.0,9.0,2.0,1.46666666666667,0.0,1.0,1.15,0.0,72.0,0.859405940594059,0.5,0.0,0.0,0.5390770465366084,0.46092295346339157,1
2407,0,6.0,0.0,1.0,0.0,2.0,7.0,261.0,2.0,0.0,0.0,28.0,0.46,0.0,2.0,0.0,11.0,2.0,1.67647058823529,0.0,1.0,0.594594594594595,0.0,0.0,0.995402298850575,0.0,0.0,1.0,0.8204141907867141,0.17958580921328593,1
1730,0,5.0,0.0,1.0,0.0,2.0,5.0,283.0,1.0,0.0,0.0,46.0,0.25,0.0,5.0,0.0,10.0,1.0,3.31372549019608,0.0,1.0,0.377358490566038,0.0,0.0,1.0,0.0,0.0,2.0,0.6726971761413909,0.32730282385860915,1
1737,0,1.0,0.0,1.0,0.0,3.0,19.0,258.0,2.0,1.0,0.0,8.0,0.42,0.0,2.0,0.0,12.0,2.0,6.5,0.0,1.0,1.15384615384615,0.0,0.0,0.821984435797665,0.0,0.0,1.0,0.8314999323661767,0.16850006763382336,1
1738,0,1.0,1.0,1.0,0.0,3.0,13.0,115.0,1.0,0.0,0.0,5.0,0.58,0.0,2.0,0.0,13.0,1.0,3.71428571428571,1.0,2.0,2.0,0.0,21.0,0.785714285714286,1.0,0.0,0.0,0.5394631574537085,0.4605368425462915,1
1739,0,15.0,0.0,1.0,37.0,7.0,10.0,248.333,2.0,2.0,0.0,5.0,0.45,84.0,3.0,0.0,1.0,2.0,9.27272727272727,0.0,1.0,1.84,0.0,0.0,0.917227456258412,0.0,0.0,0.0,0.5303109090487468,0.46968909095125316,1
1740,0,1.0,5.0,1.0,16.0,10.0,3.0,191.0,3.0,0.0,2.0,15.0,0.79,93.0,3.0,2.0,9.0,2.0,3.95238095238095,1.0,1.0,0.68,0.0,0.0,1.0,0.0,0.0,2.0,0.8336737124614539,0.16632628753854609,1
1744,0,1.0,0.0,1.0,0.0,1.0,11.0,50.0,1.0,0.0,0.0,1.0,0.41,0.0,1.0,0.0,101.0,1.0,1.5,1.0,2.0,1.8,0.0,8.0,0.457894736842105,0.25,0.0,3.0,0.68065169877134,0.31934830122866,2
1752,0,21.0,0.0,1.0,37.0,22.0,1.0,217.0,1.0,2.0,0.0,5.0,0.52,96.0,2.0,0.0,8.0,1.0,4.07142857142857,1.0,1.0,1.23333333333333,0.0,0.0,0.960725075528701,0.0,0.0,3.0,0.8088580369066258,0.19114196309337422,1
1755,0,2.0,0.0,1.0,9.0,3.0,0.0,86.0,2.0,3.0,2.0,14.0,0.08,87.0,2.0,0.0,7.0,2.0,4.47368421052632,0.0,2.0,1.5,0.0,0.0,0.965964343598055,0.0,0.0,2.0,0.9287095797023397,0.07129042029766035,1
1757,0,25.0,0.0,1.0,21.0,4.0,9.0,248.333,1.0,3.0,0.0,7.0,0.37,97.0,2.0,0.0,11.0,1.0,3.88571428571429,0.0,0.0,0.864864864864865,0.0,0.0,0.878149100257069,0.0,0.0,4.0,0.7033264625117649,0.2966735374882351,2
2414,0,0.0,0.0,1.0,0.0,1.0,8.0,55.0,1.0,1.0,0.0,3.0,0.7,0.0,2.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.894366197183099,0.0,0.0,1.0,0.8775604122558015,0.12243958774419851,1
1763,0,14.0,1.0,1.0,0.0,8.0,5.0,276.0,4.0,93.0,0.0,30.0,0.37,0.0,4.0,0.0,12.0,2.0,1.80434782608696,0.0,1.0,0.313725490196078,0.0,92.0,0.911620294599018,1.0,0.0,1.0,0.6534713974022992,0.34652860259770085,1
2420,0,0.0,0.0,1.0,28.0,1.0,3.0,88.0,1.0,13.0,0.0,2.0,0.41,100.0,4.0,3.0,7.0,1.0,6.8,3.0,1.0,0.823529411764706,0.0,369.0,1.0,1.0,0.0,0.0,0.5466839640293986,0.4533160359706015,1
1777,0,0.0,0.0,1.0,1.0,1.0,275.0,248.333,1.0,0.0,0.0,6.0,2.06,83.0,4.0,0.0,12.0,1.0,1.0,0.0,2.0,1.125,0.0,0.0,0.939313203078745,0.0,0.0,7.0,0.5537758048717463,0.4462241951282538,2
1778,0,0.0,12.0,1.0,1.0,9.0,7.0,248.333,2.0,1.0,0.0,53.0,0.55,46.0,4.0,0.0,11.0,2.0,4.33333333333333,0.0,0.0,0.768115942028985,0.0,4.0,0.943973941368078,1.0,0.0,3.0,0.6495970001941274,0.3504029998058726,2
1780,0,11.0,0.0,1.0,1.0,11.0,6.0,322.0,2.0,1.0,2.0,33.0,0.21,77.0,4.0,0.0,9.0,2.0,1.71111111111111,0.0,1.0,0.458333333333333,0.0,36.0,1.0,0.666666666666667,0.0,0.0,0.5570960471456216,0.44290395285437845,3
2425,0,0.0,0.0,1.0,0.0,2.0,8.0,151.0,1.0,2.0,0.0,13.0,0.76,0.0,4.0,0.0,8.0,1.0,0.933333333333333,0.0,2.0,0.882352941176471,0.0,76.0,0.868761552680222,1.0,0.0,0.0,0.5788692559897946,0.42113074401020545,1
1797,0,4.0,0.0,1.0,3.0,21.0,3.0,142.0,2.0,1.0,0.0,26.0,0.29,88.0,2.0,0.0,8.0,2.0,0.903225806451613,0.0,1.0,0.147058823529412,0.0,0.0,0.97997138769671,0.0,0.0,1.0,0.9398898144166434,0.06011018558335656,1
1799,0,19.0,0.0,1.0,77.0,10.0,6.0,31.0,2.0,3.0,1.0,36.0,0.31,92.0,4.0,0.0,9.0,2.0,8.55172413793103,0.0,1.0,0.868852459016393,0.0,0.0,0.958313817330211,0.0,0.0,0.0,0.6774418279493155,0.32255817205068454,2
2433,0,38.0,0.0,1.0,4.0,8.0,13.0,700.0,2.0,1.0,0.0,13.0,0.44,96.0,2.0,0.0,11.0,2.0,6.11538461538461,0.0,0.0,1.52727272727273,0.0,18.0,0.993348115299335,1.0,0.0,1.0,0.620677952759028,0.379322047240972,2
2434,0,24.0,0.0,1.0,4.0,6.0,8.0,318.0,1.0,2.0,6.0,6.0,0.39,91.0,2.0,0.0,12.0,1.0,5.59375,0.0,1.0,1.08823529411765,0.0,49.0,0.994720965309201,1.0,0.0,2.0,0.5687192230660401,0.43128077693395994,2
1801,0,0.0,0.0,1.0,0.0,5.0,7.0,107.0,1.0,0.0,0.0,10.0,0.24,0.0,2.0,0.0,8.0,1.0,0.9,0.0,1.0,0.416666666666667,0.0,0.0,0.57593984962406,0.0,0.0,0.0,0.7559065219169611,0.2440934780830389,1
1815,0,1.0,0.0,1.0,1.0,1.0,8.0,127.0,1.0,0.0,0.0,11.0,1.05,75.0,4.0,0.0,10.0,1.0,1.16666666666667,0.0,2.0,0.0,0.0,0.0,0.91375,0.0,0.0,4.0,0.5713569905086899,0.42864300949131007,1
2438,0,30.0,0.0,2.0,71.0,15.0,4.0,248.333,1.0,2.0,2.0,17.0,0.26,99.0,4.0,0.0,16.0,1.0,4.51020408163265,0.0,1.0,0.666666666666667,0.0,0.0,0.973226238286479,0.0,0.0,3.0,0.5116791651664828,0.4883208348335172,2
1820,0,19.0,0.0,1.0,1.0,6.0,7.0,282.0,1.0,3.0,0.0,14.0,0.32,86.0,4.0,0.0,16.0,1.0,2.94444444444444,0.0,1.0,0.789473684210526,0.0,74.0,1.0,1.0,0.0,4.0,0.5465944355616101,0.45340556443838986,1
1822,0,16.0,0.0,2.0,7.0,2.0,9.0,81.0,1.0,1.0,0.0,78.0,0.3,95.0,4.0,0.0,16.0,1.0,3.74736842105263,0.0,2.0,1.04123711340206,0.0,1.0,0.986211424819435,1.0,0.0,4.0,0.5916193991375472,0.40838060086245276,1
2446,0,1.0,0.0,2.0,4.0,2.0,6.0,50.0,2.0,1.0,0.0,4.0,29.08,80.0,4.0,0.0,10.0,2.0,1.83333333333333,1.0,1.0,0.888888888888889,0.0,0.0,0.775862068965517,0.0,0.0,0.0,0.7387318725136782,0.2612681274863218,1
2447,0,0.0,0.0,1.0,0.0,2.0,8.0,80.0,1.0,0.0,0.0,7.0,0.58,0.0,4.0,0.0,12.0,1.0,1.57142857142857,1.0,2.0,1.11111111111111,0.0,36.0,1.0,1.0,0.0,0.0,0.5887099443702402,0.4112900556297598,1
2450,0,7.0,0.0,1.0,3.0,4.0,5.0,174.0,3.0,2.0,8.0,9.0,0.49,78.0,4.0,0.0,8.0,2.0,3.38888888888889,0.0,1.0,1.36363636363636,0.0,0.0,1.0,0.0,0.0,0.0,0.7847761101016338,0.21522388989836613,1
2460,0,5.0,0.0,1.0,0.0,1.0,10.0,115.0,1.0,93.0,0.0,3.0,0.4,0.0,4.0,0.0,6.0,1.0,11.5,1.0,2.0,0.7,0.0,40.0,0.997695852534562,1.0,0.0,1.0,0.6913160433397418,0.3086839566602581,1
2463,0,35.0,45.0,1.0,53.0,0.0,6.0,248.333,7.0,5.0,35.0,5.0,0.26,92.0,3.0,13.0,14.0,2.0,11.7555555555556,2.0,1.0,0.948979591836735,0.0,0.0,0.920272673384707,1.0,0.0,2.0,0.7018613082714515,0.29813869172854846,2
1840,0,1.0,0.0,1.0,0.0,1.0,3.0,34.0,1.0,0.0,0.0,1.0,29.08,0.0,2.0,0.0,15.0,1.0,1.5,1.0,2.0,1.4,0.0,14.0,0.714285714285714,0.666666666666667,0.0,2.0,0.695652997920091,0.30434700207990895,2
2465,0,4.0,0.0,1.0,0.0,1.0,2.0,37.0,3.0,1.0,4.0,4.0,0.76,83.0,4.0,0.0,5.0,2.0,2.11111111111111,0.0,1.0,0.846153846153846,0.0,159.0,1.0,1.0,0.0,0.0,0.5780997686388114,0.42190023136118865,1
2471,0,19.0,1.0,1.0,7.0,10.0,11.0,581.0,2.0,2.0,1.0,27.0,0.41,96.0,2.0,0.0,12.0,2.0,3.16326530612245,0.0,1.0,1.07692307692308,0.0,0.0,1.0,0.0,0.0,0.0,0.6484276023835354,0.3515723976164646,1
1886,0,2.0,0.0,1.0,0.0,2.0,5.0,151.0,2.0,2.0,3.0,13.0,0.39,52.0,2.0,0.0,10.0,2.0,2.64705882352941,1.0,2.0,0.55,0.0,0.0,0.831460674157303,0.0,0.0,2.0,0.7085092965065877,0.29149070349341233,1
1887,0,0.0,0.0,1.0,0.0,1.0,52.0,231.0,1.0,0.0,0.0,4.0,0.15,0.0,2.0,0.0,7.0,1.0,0.75,0.0,2.0,0.0,0.0,0.0,0.920869208692087,0.0,0.0,1.0,0.9374143864398696,0.0625856135601304,1
1888,0,7.0,0.0,1.0,0.0,2.0,1.0,52.0,2.0,1.0,0.0,16.0,0.22,0.0,4.0,0.0,7.0,2.0,3.04166666666667,0.0,1.0,0.296296296296296,0.0,114.0,1.0,1.0,0.0,3.0,0.5937694148159018,0.4062305851840981,1
